"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.500028699781322e+00,3.895894904259813e-03,49751,112977,8.943402039559297e-04,-8.966483256981640e-03,0.000000000000000e+00,9.996151566443874e-01,1.774820764481316e+00,8.304910214898269e-06,0.000000000000000e+00,9.999581622014512e-01,5.074847940764226e+00,1,0.000000000000000e+00,0.000000000000000e+00,4.000000059604645e-01,5.000000000000000e-01
1.500027506088765e+00,3.853646653337324e-03,49751,112977,1.032856906852265e-03,-7.983553113199367e-03,0.000000000000000e+00,9.996274065848830e-01,1.774820507681111e+00,1.004119505076268e-05,0.000000000000000e+00,9.999594644319879e-01,5.074852042872545e+00,1,2.500000118743628e-04,2.500000118743628e-04,4.000000059604645e-01,5.000000000000000e-01
1.500026312396208e+00,3.811398402414836e-03,49751,112977,1.171373609748591e-03,-7.000622969417107e-03,0.000000000000000e+00,9.996396565253787e-01,1.774820250880905e+00,1.177747988662708e-05,0.000000000000000e+00,9.999607666625244e-01,5.074856144980865e+00,1,5.000000237487257e-04,5.000000237487257e-04,4.000000059604645e-01,5.000000000000000e-01
1.500025118703790e+00,3.769150156410669e-03,49751,112977,1.309890296519201e-03,-6.017692940063133e-03,0.000000000000000e+00,9.996519064644485e-01,1.774819994080729e+00,1.351376452036198e-05,0.000000000000000e+00,9.999620688929096e-01,5.074860247088708e+00,1,7.500000065192580e-04,7.500000065192580e-04,4.000000059604645e-01,5.000000000000000e-01
1.500023925011094e+00,3.726901900569824e-03,49751,112977,1.448407015540867e-03,-5.034762681852830e-03,0.000000000000000e+00,9.996641564063701e-01,1.774819737280494e+00,1.525004955835685e-05,0.000000000000000e+00,9.999633711235976e-01,5.074864349197505e+00,1,1.000000047497451e-03,1.000000047497451e-03,4.000000059604645e-01,5.000000000000000e-01
1.500022731318954e+00,3.684653664402347e-03,49751,112977,1.586923670060561e-03,-4.051832881355081e-03,0.000000000000000e+00,9.996764063425876e-01,1.774819480480378e+00,1.698633378783147e-05,0.000000000000000e+00,9.999646733536796e-01,5.074868451304393e+00,1,1.249999972060323e-03,1.249999972060323e-03,4.000000059604645e-01,5.000000000000000e-01
1.500021537626258e+00,3.642405408561494e-03,49751,112977,1.725440389082127e-03,-3.068902623144822e-03,0.000000000000000e+00,9.996886562845095e-01,1.774819223680143e+00,1.872261882582669e-05,0.000000000000000e+00,9.999659755843677e-01,5.074872553413189e+00,1,1.500000013038516e-03,1.500000013038516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500020343933562e+00,3.600157152720652e-03,49751,112977,1.863957108103804e-03,-2.085972364934503e-03,0.000000000000000e+00,9.997009062264315e-01,1.774818966879907e+00,2.045890386382157e-05,0.000000000000000e+00,9.999672778150563e-01,5.074876655521988e+00,1,1.750000054016709e-03,1.750000054016709e-03,4.000000059604645e-01,5.000000000000000e-01
1.500019150240866e+00,3.557908896879818e-03,49752,112977,2.002473827125575e-03,-1.103042106724149e-03,0.000000000000000e+00,9.997131561683532e-01,1.774818710079672e+00,2.219518890181610e-05,0.000000000000000e+00,9.999685800457444e-01,5.074880757630786e+00,1,2.000000094994903e-03,2.000000094994903e-03,4.000000059604645e-01,5.000000000000000e-01
1.500017956549281e+00,3.515660680385732e-03,49752,112977,2.140990417143609e-03,-1.201127639388030e-04,0.000000000000000e+00,9.997254060988662e-01,1.774818453279676e+00,2.393147232276943e-05,0.000000000000000e+00,9.999698822752198e-01,5.074884859735763e+00,1,2.249999903142452e-03,2.249999903142452e-03,4.000000059604645e-01,5.000000000000000e-01
1.500016762856585e+00,3.473412424544880e-03,49752,112977,2.279507136165191e-03,8.628174942714779e-04,0.000000000000000e+00,9.997376560407880e-01,1.774818196479440e+00,2.566775736076467e-05,0.000000000000000e+00,9.999711845059081e-01,5.074888961844560e+00,1,2.499999944120646e-03,2.499999944120646e-03,4.000000059604645e-01,5.000000000000000e-01
1.500015569163889e+00,3.431164168704037e-03,49752,112977,2.418023855186863e-03,1.845747752481787e-03,0.000000000000000e+00,9.997499059827099e-01,1.774817939679205e+00,2.740404239875954e-05,0.000000000000000e+00,9.999724867365966e-01,5.074893063953358e+00,1,2.749999985098839e-03,2.749999985098839e-03,4.000000059604645e-01,5.000000000000000e-01
1.500014375471193e+00,3.388915912863186e-03,49752,112977,2.556540574208459e-03,2.828678010692093e-03,0.000000000000000e+00,9.997621559246317e-01,1.774817682878969e+00,2.914032743675480e-05,0.000000000000000e+00,9.999737889672846e-01,5.074897166062155e+00,1,3.000000026077032e-03,3.000000026077032e-03,4.000000059604645e-01,5.000000000000000e-01
1.500013181778497e+00,3.346667657022352e-03,49752,112977,2.695057293230206e-03,3.811608268902407e-03,0.000000000000000e+00,9.997744058665535e-01,1.774817426078734e+00,3.087661247474930e-05,0.000000000000000e+00,9.999750911979728e-01,5.074901268170953e+00,1,3.250000067055225e-03,3.250000067055225e-03,4.000000059604645e-01,5.000000000000000e-01
1.500011988085801e+00,3.304419401181508e-03,49752,112977,2.833574012251877e-03,4.794538527112720e-03,0.000000000000000e+00,9.997866558084754e-01,1.774817169278498e+00,3.261289751274418e-05,0.000000000000000e+00,9.999763934286612e-01,5.074905370279751e+00,1,3.500000108033419e-03,3.500000108033419e-03,4.000000059604645e-01,5.000000000000000e-01
1.500010794394217e+00,3.262171184687421e-03,49752,112977,2.972090602269882e-03,5.777467869898021e-03,0.000000000000000e+00,9.997989057389886e-01,1.774816912478502e+00,3.434918093369747e-05,0.000000000000000e+00,9.999776956581365e-01,5.074909472384727e+00,1,3.749999916180968e-03,3.749999916180968e-03,4.000000059604645e-01,5.000000000000000e-01
1.500009600700409e+00,3.219922889499823e-03,49752,112978,3.110607450295220e-03,6.760399043533341e-03,0.000000000000000e+00,9.998111556923190e-01,1.774816655678028e+00,3.608546758873394e-05,0.000000000000000e+00,9.999789978900376e-01,5.074913574497346e+00,1,4.000000189989805e-03,4.000000189989805e-03,4.000000059604645e-01,5.000000000000000e-01
1.500008038332148e+00,3.206653155237614e-03,49752,112978,3.216451089303649e-03,6.651704303795217e-03,0.000000000000000e+00,9.998124874028612e-01,1.774815217839996e+00,3.271312946158759e-05,0.000000000000000e+00,9.999794608472260e-01,5.074912643154215e+00,1,4.250000230967999e-03,4.250000230967999e-03,4.000000059604645e-01,5.000000000000000e-01
1.500006475967077e+00,3.193383423669774e-03,49752,112978,3.322294555993108e-03,6.543010596104955e-03,0.000000000000000e+00,9.998138191192207e-01,1.774813780005540e+00,2.934080149824387e-05,0.000000000000000e+00,9.999799238041899e-01,5.074911711816643e+00,1,4.499999806284904e-03,4.499999806284904e-03,4.000000059604645e-01,5.000000000000000e-01
1.500004913599097e+00,3.180113667385085e-03,49752,112978,3.428138219831672e-03,6.434316685956567e-03,0.000000000000000e+00,9.998151508380605e-01,1.774812342168405e+00,2.596846725343956e-05,0.000000000000000e+00,9.999803867620162e-01,5.074910780477337e+00,1,4.749999847263098e-03,4.749999847263098e-03,4.000000059604645e-01,5.000000000000000e-01
1.500003351231116e+00,3.166843911100409e-03,49752,112978,3.533981883670336e-03,6.325622775808132e-03,0.000000000000000e+00,9.998164825569004e-01,1.774810904331271e+00,2.259613300863447e-05,0.000000000000000e+00,9.999808497198425e-01,5.074909849138032e+00,1,4.999999888241291e-03,4.999999888241291e-03,4.000000059604645e-01,5.000000000000000e-01
1.500001788863135e+00,3.153574154815726e-03,49752,112978,3.639825547508949e-03,6.216928865659720e-03,0.000000000000000e+00,9.998178142757401e-01,1.774809466494136e+00,1.922379876382980e-05,0.000000000000000e+00,9.999813126776688e-01,5.074908917798726e+00,1,5.249999929219484e-03,5.249999929219484e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000226495155e+00,3.140304398531044e-03,49752,112978,3.745669211347564e-03,6.108234955511308e-03,0.000000000000000e+00,9.998191459945801e-01,1.774808028657002e+00,1.585146451902511e-05,0.000000000000000e+00,9.999817756354952e-01,5.074907986459420e+00,1,5.499999970197678e-03,5.499999970197678e-03,4.000000059604645e-01,5.000000000000000e-01
1.499998664127173e+00,3.127034642246353e-03,49752,112978,3.851512875186133e-03,5.999541045362915e-03,0.000000000000000e+00,9.998204777134196e-01,1.774806590819867e+00,1.247913027422074e-05,0.000000000000000e+00,9.999822385933211e-01,5.074907055120113e+00,1,5.750000011175871e-03,5.750000011175871e-03,4.000000059604645e-01,5.000000000000000e-01
