"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.191727851594425e-01,1.406503168373076e-01,526,251277,2.929143081737441e-01,-2.457013532687408e-01,0.000000000000000e+00,1.869024258594252e+00,9.784342127355464e-01,1.536193505476479e-03,0.000000000000000e+00,1.322116798680589e+00,5.106076732769249e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.191718338161524e-01,1.411625632738144e-01,589,251402,2.904838419619412e-01,-2.506728994829618e-01,0.000000000000000e+00,1.868962833253017e+00,9.784241518140169e-01,1.772539975636695e-03,0.000000000000000e+00,1.322095346040472e+00,5.105992615696983e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.191708824728620e-01,1.416748097103196e-01,651,251527,2.880533757501271e-01,-2.556444456971875e-01,0.000000000000000e+00,1.868901407911782e+00,9.784140908924877e-01,2.008886445796894e-03,0.000000000000000e+00,1.322073893400356e+00,5.105908498624718e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.191699311296829e-01,1.421870560871928e-01,714,251652,2.856229098212676e-01,-2.606159913326438e-01,0.000000000000000e+00,1.868839982577698e+00,9.784040299721297e-01,2.245232888442764e-03,0.000000000000000e+00,1.322052440762737e+00,5.105824381562248e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.191689797862818e-01,1.426993025833320e-01,776,251777,2.831924433265155e-01,-2.655875381256311e-01,0.000000000000000e+00,1.868778557229313e+00,9.783939690494291e-01,2.481579386117321e-03,0.000000000000000e+00,1.322030988120124e+00,5.105740264480188e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.191680284433239e-01,1.432115488409376e-01,839,251902,2.807619779635320e-01,-2.705590826035654e-01,0.000000000000000e+00,1.868717131909531e+00,9.783839081314134e-01,2.717925773734471e-03,0.000000000000000e+00,1.322009535487500e+00,5.105656147437301e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.191670770999231e-01,1.437237953370772e-01,901,252027,2.783315114687854e-01,-2.755306293965491e-01,0.000000000000000e+00,1.868655706561145e+00,9.783738472087129e-01,2.954272271409040e-03,0.000000000000000e+00,1.321988082844886e+00,5.105572030355243e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.191661257565222e-01,1.442360418332164e-01,964,252152,2.759010449740333e-01,-2.805021761895364e-01,0.000000000000000e+00,1.868594281212759e+00,9.783637862860122e-01,3.190618769083597e-03,0.000000000000000e+00,1.321966630202272e+00,5.105487913273185e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.191651744131211e-01,1.447482883293557e-01,1026,252278,2.734705784792761e-01,-2.854737229825283e-01,0.000000000000000e+00,1.868532855864374e+00,9.783537253633117e-01,3.426965266758140e-03,0.000000000000000e+00,1.321945177559659e+00,5.105403796191128e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.191602358493807e-01,1.479015493987897e-01,1151,252403,2.653001757958534e-01,-3.036978146201569e-01,0.000000000000000e+00,1.868451544396987e+00,9.783349824263576e-01,3.828256482916356e-03,0.000000000000000e+00,1.321917946407586e+00,5.105292056957245e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
