"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.499999876278916e+00,1.132397290292080e-05,199502,450953,2.310542503303227e-05,-7.132878403883853e-06,0.000000000000000e+00,1.000000078015484e+00,1.774823847564124e+00,-1.620309526915669e-07,0.000000000000000e+00,1.000000066511448e+00,1.000000000000000e+00,5.075000077731301e+00,1,2.499999944120646e-03,2.499999944120646e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999963698524e+00,1.196608089025673e-05,199502,450953,2.476985004430697e-05,-5.837058684032801e-06,0.000000000000000e+00,1.000000031333228e+00,1.774823920093391e+00,-9.580187660554457e-08,0.000000000000000e+00,1.000000031683195e+00,1.000000000000000e+00,5.075000084559098e+00,1,2.749999985098839e-03,2.749999985098839e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000051118131e+00,1.260818887759479e-05,199503,450953,2.643427505557917e-05,-4.541238964180827e-06,0.000000000000000e+00,9.999999846509727e-01,1.774823992622657e+00,-2.957280051951871e-08,0.000000000000000e+00,9.999999968549427e-01,1.000000000000000e+00,5.075000091386895e+00,1,3.000000026077032e-03,3.000000026077032e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000138537739e+00,1.325029686493306e-05,199503,450953,2.809870006685103e-05,-3.245419244327585e-06,0.000000000000000e+00,9.999999379687172e-01,1.774824065151924e+00,3.665627556650579e-08,0.000000000000000e+00,9.999999620266905e-01,9.999999999999999e-01,5.075000098214693e+00,1,3.250000067055225e-03,3.250000067055225e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000225957347e+00,1.389240485227047e-05,199503,450953,2.976312507812395e-05,-1.949599524475493e-06,0.000000000000000e+00,9.999998912864614e-01,1.774824137681191e+00,1.028853516525301e-07,0.000000000000000e+00,9.999999271984379e-01,1.000000000000000e+00,5.075000105042491e+00,1,3.500000108033419e-03,3.500000108033419e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000313376874e+00,1.453451224159719e-05,199503,450953,3.142754853928214e-05,-6.537810114524074e-07,0.000000000000000e+00,9.999998446042492e-01,1.774824210210390e+00,1.691143660579332e-07,0.000000000000000e+00,9.999998923702179e-01,1.000000000000000e+00,5.075000111870281e+00,1,3.749999916180968e-03,3.749999916180968e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000400796563e+00,1.517662082694408e-05,199503,450954,3.309197510067157e-05,6.420399152250079e-07,0.000000000000000e+00,9.999997979219500e-01,1.774824282739725e+00,2.353435038245817e-07,0.000000000000000e+00,9.999998575419329e-01,1.000000000000000e+00,5.075000118698084e+00,1,4.000000189989805e-03,4.000000189989805e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000331612075e+00,1.614057946817863e-05,199503,450954,2.405914620222829e-05,4.956001085214944e-06,0.000000000000000e+00,9.999998566027875e-01,1.774824229496731e+00,1.821360391730116e-07,0.000000000000000e+00,9.999998897898549e-01,1.000000000000000e+00,5.075000137068861e+00,1,4.250000230967999e-03,4.250000230967999e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000262427836e+00,1.710453606930790e-05,199503,450954,1.502634225819119e-05,9.269951926169333e-06,0.000000000000000e+00,9.999999152834352e-01,1.774824176253932e+00,1.289287643946979e-07,0.000000000000000e+00,9.999999220376655e-01,1.000000000000000e+00,5.075000155439598e+00,1,4.499999806284904e-03,4.499999806284904e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000193243468e+00,1.806849446595051e-05,199503,450954,5.993521489216350e-06,1.358391080249737e-05,0.000000000000000e+00,9.999999739641928e-01,1.774824123011034e+00,7.572139050994437e-08,0.000000000000000e+00,9.999999542855366e-01,1.000000000000000e+00,5.075000173810368e+00,1,4.749999847263098e-03,4.749999847263098e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000124059099e+00,1.903245286259070e-05,199504,450954,-3.039299279757087e-06,1.789786967882465e-05,0.000000000000000e+00,1.000000032644950e+00,1.774824069768135e+00,2.251401662518915e-08,0.000000000000000e+00,9.999999865334073e-01,1.000000000000000e+00,5.075000192181138e+00,1,4.999999888241291e-03,4.999999888241291e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000054874731e+00,1.999641125923211e-05,199504,450954,-1.207212004873121e-05,2.221182855515230e-05,0.000000000000000e+00,1.000000091325707e+00,1.774824016525237e+00,-3.069335725956514e-08,0.000000000000000e+00,1.000000018781278e+00,1.000000000000000e+00,5.075000210551905e+00,1,5.249999929219484e-03,5.249999929219484e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999985690362e+00,2.096036965587352e-05,199504,450954,-2.110494081770532e-05,2.652578743147995e-05,0.000000000000000e+00,1.000000150006464e+00,1.774823963282339e+00,-8.390073114431940e-08,0.000000000000000e+00,1.000000051029149e+00,1.000000000000000e+00,5.075000228922675e+00,1,5.499999970197678e-03,5.499999970197678e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999916505994e+00,2.192432805251609e-05,199504,450954,-3.013776158667873e-05,3.083974630780357e-05,0.000000000000000e+00,1.000000208687222e+00,1.774823910039441e+00,-1.371081050290679e-07,0.000000000000000e+00,1.000000083277020e+00,1.000000000000000e+00,5.075000247293444e+00,1,5.750000011175871e-03,5.750000011175871e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999847321626e+00,2.288828644915633e-05,199504,450955,-3.917058235565358e-05,3.515370518413525e-05,0.000000000000000e+00,1.000000267367979e+00,1.774823856796542e+00,-1.903154789138280e-07,0.000000000000000e+00,1.000000115524891e+00,1.000000000000000e+00,5.075000265664213e+00,1,6.000000052154064e-03,6.000000052154064e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999882351313e+00,2.470387412195858e-05,199504,450955,-4.331184808203906e-05,2.583972471351105e-05,0.000000000000000e+00,1.000000198353161e+00,1.774823870810463e+00,-1.255446404557450e-07,0.000000000000000e+00,1.000000084610542e+00,1.000000000000000e+00,5.075000182336240e+00,1,6.250000093132257e-03,6.250000093132257e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999917380980e+00,2.651946161709603e-05,199504,450955,-4.745311482888306e-05,1.652574708590052e-05,0.000000000000000e+00,1.000000129338370e+00,1.774823884824369e+00,-6.077382660983204e-08,0.000000000000000e+00,1.000000053696207e+00,1.000000000000000e+00,5.075000099008287e+00,1,6.500000134110451e-03,6.500000134110451e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999952410646e+00,2.833504911223349e-05,199504,450955,-5.159438157572708e-05,7.211769458289967e-06,0.000000000000000e+00,1.000000060323578e+00,1.774823898838276e+00,3.996987236081140e-09,0.000000000000000e+00,1.000000022781872e+00,1.000000000000000e+00,5.075000015680335e+00,1,6.750000175088644e-03,6.750000175088644e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999987440312e+00,3.015063660736983e-05,199505,450955,-5.573564832257377e-05,-2.102208169320665e-06,0.000000000000000e+00,9.999999913087866e-01,1.774823912852182e+00,6.876780108199784e-08,0.000000000000000e+00,9.999999918675364e-01,1.000000000000000e+00,5.074999932352382e+00,1,7.000000216066837e-03,7.000000216066837e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000022469913e+00,3.196622072071150e-05,199505,450955,-5.987690735571215e-05,-1.141616844830151e-05,0.000000000000000e+00,9.999999222941237e-01,1.774823926866062e+00,1.335384942828974e-07,0.000000000000000e+00,9.999999609532586e-01,1.000000000000000e+00,5.074999849024585e+00,1,7.249999791383743e-03,7.249999791383743e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000057499579e+00,3.378180821585118e-05,199505,450955,-6.401817410254996e-05,-2.073014607590933e-05,0.000000000000000e+00,9.999998532793323e-01,1.774823940879969e+00,1.983093081287985e-07,0.000000000000000e+00,9.999999300389233e-01,1.000000000000000e+00,5.074999765696632e+00,1,7.499999832361937e-03,7.499999832361937e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000092529246e+00,3.559739571098754e-05,199505,450955,-6.815944084939788e-05,-3.004412370352382e-05,0.000000000000000e+00,9.999997842645408e-01,1.774823954893875e+00,2.630801219747228e-07,0.000000000000000e+00,9.999998991245882e-01,1.000000000000000e+00,5.074999682368679e+00,1,7.749999873340130e-03,7.749999873340130e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000127558977e+00,3.741298658791968e-05,199505,450956,-7.230071530995144e-05,-3.935811867976804e-05,0.000000000000000e+00,9.999997152496207e-01,1.774823968907808e+00,3.278510564656607e-07,0.000000000000000e+00,9.999998682101952e-01,1.000000000000000e+00,5.074999599040571e+00,1,8.000000379979610e-03,8.000000379979610e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000092030863e+00,3.761357165208273e-05,199505,450956,-5.360104595866988e-05,-3.058849171677904e-05,0.000000000000000e+00,9.999997591632852e-01,1.774823944503018e+00,2.641714789809499e-07,0.000000000000000e+00,9.999998880799260e-01,1.000000000000000e+00,5.074999625270420e+00,1,8.249999955296516e-03,8.249999955296516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000056502725e+00,3.781415991816199e-05,199505,450956,-3.490134166205414e-05,-2.181885957001010e-05,0.000000000000000e+00,9.999998030769415e-01,1.774823920098195e+00,2.004918595056114e-07,0.000000000000000e+00,9.999999079496535e-01,1.000000000000000e+00,5.074999651500202e+00,1,8.500000461935997e-03,8.500000461935997e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000020974719e+00,3.801474743699223e-05,199505,450956,-1.620170702712766e-05,-1.304926009260463e-05,0.000000000000000e+00,9.999998469904343e-01,1.774823895693464e+00,1.368124772548717e-07,0.000000000000000e+00,9.999999278193070e-01,1.000000000000000e+00,5.074999677729885e+00,1,8.750000037252903e-03,8.750000037252903e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999985446712e+00,3.821533495582158e-05,199506,450956,2.497927607798587e-06,-4.279660615199595e-06,0.000000000000000e+00,9.999998909039272e-01,1.774823871288732e+00,7.313309500413259e-08,0.000000000000000e+00,9.999999476889606e-01,1.000000000000000e+00,5.074999703959568e+00,1,8.999999612569809e-03,8.999999612569809e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999949918573e+00,3.841592322189987e-05,199506,450956,2.119763190441191e-05,4.489971531566432e-06,0.000000000000000e+00,9.999999348175834e-01,1.774823846883910e+00,9.453475528801704e-09,0.000000000000000e+00,9.999999675586881e-01,1.000000000000000e+00,5.074999730189350e+00,1,9.250000119209290e-03,9.250000119209290e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999914390567e+00,3.861651074073094e-05,199506,450956,3.989726653933757e-05,1.325957100897115e-05,0.000000000000000e+00,9.999999787310762e-01,1.774823822479178e+00,-5.422590672193526e-08,0.000000000000000e+00,9.999999874283418e-01,1.000000000000000e+00,5.074999756419032e+00,1,9.499999694526196e-03,9.499999694526196e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999878862429e+00,3.881709900680845e-05,199506,450956,5.859697083595275e-05,2.202920315573914e-05,0.000000000000000e+00,1.000000022644733e+00,1.774823798074356e+00,-1.179055261972722e-07,0.000000000000000e+00,1.000000007298069e+00,1.000000000000000e+00,5.074999782648813e+00,1,9.750000201165676e-03,9.750000201165676e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999843334422e+00,3.901768652563804e-05,199506,450957,7.729660547088404e-05,3.079880263315011e-05,0.000000000000000e+00,1.000000066558225e+00,1.774823773669624e+00,-1.815849084480274e-07,0.000000000000000e+00,1.000000027167723e+00,9.999999999999999e-01,5.074999808878496e+00,1,9.999999776482582e-03,9.999999776482582e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999871190404e+00,3.818216441505016e-05,199506,450957,6.827593877095486e-05,2.868776694520278e-05,0.000000000000000e+00,1.000000049071135e+00,1.774823802038812e+00,-1.494238743838022e-07,0.000000000000000e+00,1.000000021994865e+00,1.000000000000000e+00,5.074999841123805e+00,1,1.025000028312206e-02,1.025000028312206e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999899046339e+00,3.734664449066733e-05,199506,450957,5.925528089174054e-05,2.657672939343658e-05,0.000000000000000e+00,1.000000031584054e+00,1.774823830407942e+00,-1.172628744407281e-07,0.000000000000000e+00,1.000000016822005e+00,1.000000000000000e+00,5.074999873368999e+00,1,1.049999985843897e-02,1.049999985843897e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999926902378e+00,3.651112145372431e-05,199506,450957,5.023458940790286e-05,2.446568397743110e-05,0.000000000000000e+00,1.000000014096909e+00,1.774823858777177e+00,-8.510175468839156e-08,0.000000000000000e+00,1.000000011649126e+00,1.000000000000000e+00,5.074999905614315e+00,1,1.075000036507845e-02,1.075000036507845e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999954758312e+00,3.567560152934150e-05,199507,450957,4.121393152868831e-05,2.235464642566405e-05,0.000000000000000e+00,9.999999966098284e-01,1.774823887146306e+00,-5.294075474531419e-08,0.000000000000000e+00,1.000000006476266e+00,1.000000000000000e+00,5.074999937859510e+00,1,1.099999994039536e-02,1.099999994039536e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999982614351e+00,3.484007849240028e-05,199507,450957,3.219324004484251e-05,2.024360100965575e-05,0.000000000000000e+00,9.999999791226827e-01,1.774823915515541e+00,-2.077963499298105e-08,0.000000000000000e+00,1.000000001303386e+00,1.000000000000000e+00,5.074999970104825e+00,1,1.125000044703484e-02,1.125000044703484e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000010470286e+00,3.400455856801743e-05,199507,450957,2.317258216562847e-05,1.813256345789040e-05,0.000000000000000e+00,9.999999616356021e-01,1.774823943884670e+00,1.138136495008975e-08,0.000000000000000e+00,9.999999961305255e-01,1.000000000000000e+00,5.075000002350019e+00,1,1.150000002235174e-02,1.150000002235174e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000038326220e+00,3.316903864363458e-05,199507,450957,1.415192428641460e-05,1.602152590612508e-05,0.000000000000000e+00,9.999999441485219e-01,1.774823972253800e+00,4.354236489315998e-08,0.000000000000000e+00,9.999999909576652e-01,1.000000000000000e+00,5.075000034595215e+00,1,1.174999959766865e-02,1.174999959766865e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000066182259e+00,3.233351560669216e-05,199507,450958,5.131232802574203e-06,1.391048049011866e-05,0.000000000000000e+00,9.999999266613763e-01,1.774824000623035e+00,7.570348464549540e-08,0.000000000000000e+00,9.999999857847854e-01,1.000000000000000e+00,5.075000066840530e+00,1,1.200000010430813e-02,1.200000010430813e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000071431557e+00,3.124664474779577e-05,199507,450958,1.554440366458506e-06,8.029201761908307e-06,0.000000000000000e+00,9.999999487714692e-01,1.774824014689495e+00,5.544181725808721e-08,0.000000000000000e+00,9.999999946368248e-01,9.999999999999999e-01,5.075000122788158e+00,1,1.224999967962503e-02,1.224999967962503e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000076680885e+00,3.015976994485589e-05,199507,450958,-2.022367665640358e-06,2.147902697267711e-06,0.000000000000000e+00,9.999999708816284e-01,1.774824028756013e+00,3.518009626249282e-08,0.000000000000000e+00,1.000000003488891e+00,1.000000000000000e+00,5.075000178735987e+00,1,1.250000018626451e-02,1.250000018626451e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000081930193e+00,2.907289919083192e-05,199507,450958,-5.599162373118024e-06,-3.733374457871020e-06,0.000000000000000e+00,9.999999929917049e-01,1.774824042822479e+00,1.491845074753782e-08,0.000000000000000e+00,1.000000012340925e+00,9.999999999999999e-01,5.075000234683607e+00,1,1.274999976158142e-02,1.274999976158142e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000087179520e+00,2.798602438789254e-05,199508,450958,-9.175970405216484e-06,-9.614673522510916e-06,0.000000000000000e+00,1.000000015101864e+00,1.774824056888997e+00,-5.343270248053732e-09,0.000000000000000e+00,1.000000021192991e+00,1.000000000000000e+00,5.075000290631434e+00,1,1.300000026822090e-02,1.300000026822090e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000092428829e+00,2.689915363386757e-05,199508,450958,-1.275276511269538e-05,-1.549595067765055e-05,0.000000000000000e+00,1.000000037211941e+00,1.774824070955463e+00,-2.560491576301875e-08,0.000000000000000e+00,1.000000030045025e+00,1.000000000000000e+00,5.075000346579054e+00,1,1.324999984353781e-02,1.324999984353781e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000097678156e+00,2.581227883092816e-05,199508,450958,-1.632957314479344e-05,-2.137724974229098e-05,0.000000000000000e+00,1.000000059322100e+00,1.774824085021982e+00,-4.586663675860612e-08,0.000000000000000e+00,1.000000038897091e+00,1.000000000000000e+00,5.075000402526881e+00,1,1.350000035017729e-02,1.350000035017729e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000102927465e+00,2.472540807690423e-05,199508,450958,-1.990636785227103e-05,-2.725852689742960e-05,0.000000000000000e+00,1.000000081432176e+00,1.774824099088447e+00,-6.612828227356067e-08,0.000000000000000e+00,1.000000047749125e+00,1.000000000000000e+00,5.075000458474502e+00,1,1.374999992549419e-02,1.374999992549419e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000108176792e+00,2.363853327396432e-05,199508,450959,-2.348317588436993e-05,-3.313982596207023e-05,0.000000000000000e+00,1.000000103542335e+00,1.774824113154966e+00,-8.639000326915523e-08,0.000000000000000e+00,1.000000056601191e+00,1.000000000000000e+00,5.075000514422329e+00,1,1.400000043213367e-02,1.400000043213367e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000056994307e+00,2.552320452936626e-05,199508,450959,-9.894876197220421e-06,-3.196133987633239e-05,0.000000000000000e+00,1.000000076596047e+00,1.774824041106193e+00,-5.931521472120884e-08,0.000000000000000e+00,1.000000043654735e+00,1.000000000000000e+00,5.075000341235857e+00,1,1.425000000745058e-02,1.425000000745058e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000005811919e+00,2.740787064835525e-05,199508,450959,3.693393819469620e-06,-3.078286599364000e-05,0.000000000000000e+00,1.000000049649844e+00,1.774823969057569e+00,-3.224050799591805e-08,0.000000000000000e+00,1.000000030708317e+00,1.000000000000000e+00,5.075000168049779e+00,1,1.449999958276749e-02,1.449999958276749e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999954629341e+00,2.929254378828419e-05,199508,450959,1.728171445649490e-05,-2.960438772078214e-05,0.000000000000000e+00,1.000000022703541e+00,1.774823897008677e+00,-5.165700409328602e-09,0.000000000000000e+00,1.000000017761851e+00,1.000000000000000e+00,5.074999994863057e+00,1,1.475000008940697e-02,1.475000008940697e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999903446953e+00,3.117720990727252e-05,199509,450959,3.086998447318388e-05,-2.842591383808992e-05,0.000000000000000e+00,9.999999957573379e-01,1.774823824960053e+00,2.190900631594645e-08,0.000000000000000e+00,1.000000004815433e+00,1.000000000000000e+00,5.074999821676981e+00,1,1.499999966472387e-02,1.499999966472387e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999852264375e+00,3.306188304720149e-05,199509,450959,4.445830511020944e-05,-2.724743556523259e-05,0.000000000000000e+00,9.999999688110346e-01,1.774823752911161e+00,4.898381390254025e-08,0.000000000000000e+00,9.999999918689667e-01,1.000000000000000e+00,5.074999648490260e+00,1,1.525000017136335e-02,1.525000017136335e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999801081988e+00,3.494654916619028e-05,199509,450959,5.804657512689724e-05,-2.606896168253813e-05,0.000000000000000e+00,9.999999418648313e-01,1.774823680862538e+00,7.605852062781137e-08,0.000000000000000e+00,9.999999789225485e-01,1.000000000000000e+00,5.074999475304184e+00,1,1.549999974668026e-02,1.549999974668026e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999749899409e+00,3.683122230611910e-05,199509,450959,7.163489576392709e-05,-2.489048340968503e-05,0.000000000000000e+00,9.999999149185281e-01,1.774823608813646e+00,1.031333282144305e-07,0.000000000000000e+00,9.999999659760820e-01,1.000000000000000e+00,5.074999302117462e+00,1,1.575000025331974e-02,1.575000025331974e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999698716831e+00,3.871589544604815e-05,199509,450960,8.522321640095059e-05,-2.371200513682529e-05,0.000000000000000e+00,9.999998879722246e-01,1.774823536764753e+00,1.302081358010100e-07,0.000000000000000e+00,9.999999530296159e-01,1.000000000000000e+00,5.074999128930739e+00,1,1.600000075995922e-02,1.600000075995922e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999806464590e+00,3.928148500504599e-05,199509,450960,6.268843381198639e-05,-1.737029625877596e-05,0.000000000000000e+00,9.999999420558543e-01,1.774823682225015e+00,1.025955401912411e-07,0.000000000000000e+00,9.999999732810788e-01,1.000000000000000e+00,5.074999457977240e+00,1,1.624999940395355e-02,1.624999940395355e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999914212668e+00,3.984708278783304e-05,199509,450960,4.015359313400889e-05,-1.102855582661570e-05,0.000000000000000e+00,9.999999961396410e-01,1.774823827685699e+00,7.498290509228156e-08,0.000000000000000e+00,9.999999935325919e-01,1.000000000000000e+00,5.074999787024666e+00,1,1.649999991059303e-02,1.649999991059303e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000021960746e+00,4.041268057062005e-05,199509,450960,1.761875245603420e-05,-4.686815394457646e-06,0.000000000000000e+00,1.000000050223427e+00,1.774823973146383e+00,4.737026999333852e-08,0.000000000000000e+00,1.000000013784105e+00,1.000000000000000e+00,5.075000116072091e+00,1,1.675000041723251e-02,1.675000041723251e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000129708824e+00,4.097827835340671e-05,199510,450960,-4.916088221941853e-06,1.654925037701607e-06,0.000000000000000e+00,1.000000104307214e+00,1.774824118607067e+00,1.975763489439933e-08,0.000000000000000e+00,1.000000034035618e+00,1.000000000000000e+00,5.075000445119515e+00,1,1.700000092387199e-02,1.700000092387199e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000237456099e+00,4.154387192217029e-05,199510,450960,-2.745076100261186e-05,7.996618220308911e-06,0.000000000000000e+00,1.000000158390597e+00,1.774824264066667e+00,-7.854794474806351e-09,0.000000000000000e+00,1.000000054286980e+00,1.000000000000000e+00,5.075000774164490e+00,1,1.724999956786633e-02,1.724999956786633e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000345204177e+00,4.210946970495748e-05,199510,450960,-4.998560168058699e-05,1.433835865246668e-05,0.000000000000000e+00,1.000000212474383e+00,1.774824409527351e+00,-3.546742957375267e-08,0.000000000000000e+00,1.000000074538493e+00,1.000000000000000e+00,5.075001103211914e+00,1,1.750000007450581e-02,1.750000007450581e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000452952255e+00,4.267506748774442e-05,199510,450960,-7.252044235856229e-05,2.068009908462551e-05,0.000000000000000e+00,1.000000266558170e+00,1.774824554988035e+00,-6.308006467269986e-08,0.000000000000000e+00,1.000000094790006e+00,1.000000000000000e+00,5.075001432259340e+00,1,1.775000058114529e-02,1.775000058114529e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000560699531e+00,4.324066105650806e-05,199510,450961,-9.505511513923204e-05,2.702179226723213e-05,0.000000000000000e+00,1.000000320641553e+00,1.774824700447636e+00,-9.069249404190181e-08,0.000000000000000e+00,1.000000115041368e+00,9.999999999999999e-01,5.075001761304314e+00,1,1.799999922513962e-02,1.799999922513962e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000409099636e+00,3.953017508911031e-05,199510,450961,-8.693084013168337e-05,2.355758548131788e-05,0.000000000000000e+00,1.000000232824172e+00,1.774824490191379e+00,-1.002789819409009e-07,0.000000000000000e+00,1.000000080242599e+00,1.000000000000000e+00,5.075001266340802e+00,1,1.824999973177910e-02,1.824999973177910e-02,4.000000059604645e-01,5.000000000000000e-01
