"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.436927193191320e-01,4.180512812927309e-02,261,251012,-4.554417770208245e-02,8.104350243248072e-02,0.000000000000000e+00,1.950021818172664e+00,8.859511871319029e-01,-9.257608049990256e-04,0.000000000000000e+00,1.353117604203163e+00,5.128368230365778e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.437189762876688e-01,4.618113114551926e-02,324,251137,-4.377661094649345e-02,9.427310351304310e-02,0.000000000000000e+00,1.950042079049234e+00,8.859830103513439e-01,-1.045379917976979e-03,0.000000000000000e+00,1.353105225384849e+00,5.128353341304567e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.437452332562057e-01,5.055713416176254e-02,386,251262,-4.200904419092604e-02,1.075027045936043e-01,0.000000000000000e+00,1.950062339925805e+00,8.860148335707843e-01,-1.164999030954898e-03,0.000000000000000e+00,1.353092846566537e+00,5.128338452243355e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.437714902216858e-01,5.493313666857485e-02,449,251387,-4.024147764110897e-02,1.207323041340386e-01,0.000000000000000e+00,1.950082600800016e+00,8.860466567865202e-01,-1.284618130007359e-03,0.000000000000000e+00,1.353080467749665e+00,5.128323563183876e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.437977471932790e-01,5.930914019425196e-02,511,251512,-3.847391067976966e-02,1.339619067547279e-01,0.000000000000000e+00,1.950102861678946e+00,8.860784800096655e-01,-1.404237256910773e-03,0.000000000000000e+00,1.353068088929912e+00,5.128308674120932e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.438240041526458e-01,6.368514168219663e-02,574,251637,-3.670634454149636e-02,1.471915032149059e-01,0.000000000000000e+00,1.950123122548440e+00,8.861103032179922e-01,-1.523856328112245e-03,0.000000000000000e+00,1.353055710115922e+00,5.128293785064921e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.438502611242394e-01,6.806114520787507e-02,636,251762,-3.493877758014639e-02,1.604211058355960e-01,0.000000000000000e+00,1.950143383427369e+00,8.861421264411374e-01,-1.643475455015682e-03,0.000000000000000e+00,1.353043331296168e+00,5.128278896001975e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.438765180958328e-01,7.243714873355349e-02,699,251887,-3.317121061879644e-02,1.736507084562861e-01,0.000000000000000e+00,1.950163644306298e+00,8.861739496642828e-01,-1.763094581919120e-03,0.000000000000000e+00,1.353030952476414e+00,5.128264006939030e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.439027750674264e-01,7.681315225923191e-02,761,252013,-3.140364365744649e-02,1.868803110769761e-01,0.000000000000000e+00,1.950183905185228e+00,8.862057728874282e-01,-1.882713708822559e-03,0.000000000000000e+00,1.353018573656660e+00,5.128249117876084e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.439773855071720e-01,8.600468686727218e-02,886,252138,-2.682915899336977e-02,2.150590015368978e-01,0.000000000000000e+00,1.950257084426594e+00,8.862945331403591e-01,-2.133222821505381e-03,0.000000000000000e+00,1.352978683527014e+00,5.128188964147871e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.440519959980309e-01,9.519622820579510e-02,1011,252263,-2.225467113554289e-02,2.432377125599294e-01,0.000000000000000e+00,1.950330263716005e+00,8.863832934543198e-01,-2.383732117757538e-03,0.000000000000000e+00,1.352938793370670e+00,5.128128810380832e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.441266064888896e-01,1.043877695443181e-01,1136,252388,-1.768018327771589e-02,2.714164235829612e-01,0.000000000000000e+00,1.950403443005418e+00,8.864720537682802e-01,-2.634241414009694e-03,0.000000000000000e+00,1.352898903214327e+00,5.128068656613794e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
6.442012169797484e-01,1.135793108828401e-01,1261,252513,-1.310569541989844e-02,2.995951346059920e-01,0.000000000000000e+00,1.950476622294829e+00,8.865608140822405e-01,-2.884750710261803e-03,0.000000000000000e+00,1.352859013057985e+00,5.128008502846756e+00,1,3.000000026077032e-03,5.200999975204468e-01,3.000000026077032e-03,5.000000000000000e-01
6.442758274706073e-01,1.227708522213632e-01,1386,252638,-8.531207562071003e-03,3.277738456290237e-01,0.000000000000000e+00,1.950549801584241e+00,8.866495743962013e-01,-3.135260006513950e-03,0.000000000000000e+00,1.352819122901642e+00,5.127948349079718e+00,1,3.250000067055225e-03,5.200999975204468e-01,3.250000067055225e-03,5.000000000000000e-01
6.443504379614660e-01,1.319623935598855e-01,1511,252763,-3.956719704252690e-03,3.559525566520545e-01,0.000000000000000e+00,1.950622980873653e+00,8.867383347101616e-01,-3.385769302766043e-03,0.000000000000000e+00,1.352779232745299e+00,5.127888195312680e+00,1,3.500000108033419e-03,5.200999975204468e-01,3.500000108033419e-03,5.000000000000000e-01
