"Ma","cell_ids","density-gradient:0","density-gradient:1","density-gradient:2","object_id","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","Volume","Cell Type"
1.802143185029477e+00,5.000009999999973e+05,8.620720389721730e-01,-2.571826081441261e-02,3.319016294168444e-18,2.000000000068579e+00,3.284700408707649e+00,2.309320822466118e+00,-3.577611023396252e-04,-1.273895836038062e-18,2.479693582774414e+00,1.014832990812478e+01,2.000000000068579e+00,1
