"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.466019223569243e-01,3.571072250786783e-01,79,22805,1.260365792662432e+00,-1.473864798033435e-01,0.000000000000000e+00,1.962586965853277e+00,8.893780262331269e-01,-2.632538083782787e-03,0.000000000000000e+00,1.351378722734702e+00,5.125327375796174e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.466420610828454e-01,3.572426795252920e-01,85,22816,1.260154600303864e+00,-1.531812778325614e-01,0.000000000000000e+00,1.962550119231576e+00,8.894270845375774e-01,-2.721275846173407e-03,0.000000000000000e+00,1.351361574027113e+00,5.125311492330446e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.466821998087665e-01,3.573781339719058e-01,90,22827,1.259943407945297e+00,-1.589760758617794e-01,0.000000000000000e+00,1.962513272609876e+00,8.894761428420280e-01,-2.810013608564027e-03,0.000000000000000e+00,1.351344425319523e+00,5.125295608864716e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.467223385300153e-01,3.575135884027505e-01,96,22838,1.259732215611316e+00,-1.647708732163942e-01,0.000000000000000e+00,1.962476425992464e+00,8.895252011407674e-01,-2.898751360624213e-03,0.000000000000000e+00,1.351327276613930e+00,5.125279725400837e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.467624772606091e-01,3.576490428651332e-01,102,22850,1.259521023228162e+00,-1.705656719202154e-01,0.000000000000000e+00,1.962439579366474e+00,8.895742594509293e-01,-2.987489133345266e-03,0.000000000000000e+00,1.351310127904344e+00,5.125263841933259e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.468026159725120e-01,3.577844972644438e-01,107,22861,1.259309830943380e+00,-1.763604679256249e-01,0.000000000000000e+00,1.962402732757641e+00,8.896233177382462e-01,-3.076226864744590e-03,0.000000000000000e+00,1.351292979202744e+00,5.125247958473078e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.468427547031060e-01,3.579199517268228e-01,113,22872,1.259098638560200e+00,-1.821552666294449e-01,0.000000000000000e+00,1.962365886131651e+00,8.896723760484081e-01,-3.164964637465637e-03,0.000000000000000e+00,1.351275830493159e+00,5.125232075005499e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.468828934337001e-01,3.580554061892056e-01,118,22884,1.258887446177047e+00,-1.879500653332661e-01,0.000000000000000e+00,1.962329039505660e+00,8.897214343585699e-01,-3.253702410186691e-03,0.000000000000000e+00,1.351258681783573e+00,5.125216191537921e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.469230321642940e-01,3.581908606515882e-01,124,22895,1.258676253793894e+00,-1.937448640370873e-01,0.000000000000000e+00,1.962292192879670e+00,8.897704926687316e-01,-3.342440182907746e-03,0.000000000000000e+00,1.351241533073987e+00,5.125200308070344e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.469631708575061e-01,3.583263149878153e-01,130,22906,1.258465061607401e+00,-1.995396573440811e-01,0.000000000000000e+00,1.962255346287995e+00,8.898195509332044e-01,-3.431177872985315e-03,0.000000000000000e+00,1.351224384380372e+00,5.125184424617559e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.470033095880999e-01,3.584617694502057e-01,135,22917,1.258253869224302e+00,-2.053344560479053e-01,0.000000000000000e+00,1.962218499662005e+00,8.898686092433659e-01,-3.519915645706385e-03,0.000000000000000e+00,1.351207235670786e+00,5.125168541149979e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
