"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.113718970657228e-01,5.020400198873828e-02,159,22884,-7.290583447602914e-02,9.839042195150952e-02,0.000000000000000e+00,1.859713010700847e+00,9.668825887777571e-01,-1.376415578360041e-03,0.000000000000000e+00,1.319553189649925e+00,5.085868200003880e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.113712137329445e-01,5.100128466134610e-02,164,22895,-7.304266479493378e-02,1.007597633676956e-01,0.000000000000000e+00,1.859737608307504e+00,9.668840317621262e-01,-1.434435792147767e-03,0.000000000000000e+00,1.319560143093115e+00,5.085894101894040e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.113705304001663e-01,5.179856733395394e-02,170,22907,-7.317949511383871e-02,1.031291047838817e-01,0.000000000000000e+00,1.859762205914160e+00,9.668854747464957e-01,-1.492456005935493e-03,0.000000000000000e+00,1.319567096536305e+00,5.085920003784199e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.113698470674674e-01,5.259584991374581e-02,175,22918,-7.331632541681392e-02,1.054984459242403e-01,0.000000000000000e+00,1.859786803517952e+00,9.668869177306969e-01,-1.550476212968780e-03,0.000000000000000e+00,1.319574049978686e+00,5.085945905671344e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.113691637346097e-01,5.339313267916954e-02,181,22929,-7.345315575164769e-02,1.078677876162540e-01,0.000000000000000e+00,1.859811401127472e+00,9.668883607152341e-01,-1.608496433510949e-03,0.000000000000000e+00,1.319581003422685e+00,5.085971807564520e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.113684804020700e-01,5.419041507332962e-02,187,22940,-7.358998602276490e-02,1.102371282049573e-01,0.000000000000000e+00,1.859835998725538e+00,9.668898036990995e-01,-1.666516627035351e-03,0.000000000000000e+00,1.319587956863447e+00,5.085997709445634e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.113677970692122e-01,5.498769783875336e-02,192,22952,-7.372681635759896e-02,1.126064698969709e-01,0.000000000000000e+00,1.859860596335057e+00,9.668912466836365e-01,-1.724536847577518e-03,0.000000000000000e+00,1.319594910307446e+00,5.086023611338809e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.113671137363543e-01,5.578498060417707e-02,198,22963,-7.386364669243245e-02,1.149758115889848e-01,0.000000000000000e+00,1.859885193944578e+00,9.668926896681739e-01,-1.782557068119688e-03,0.000000000000000e+00,1.319601863751446e+00,5.086049513231984e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.113664304034966e-01,5.658226336960081e-02,204,22974,-7.400047702726625e-02,1.173451532809986e-01,0.000000000000000e+00,1.859909791554097e+00,9.668941326527111e-01,-1.840577288661856e-03,0.000000000000000e+00,1.319608817195445e+00,5.086075415125160e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.113657470712751e-01,5.737954539249722e-02,209,22986,-7.413730723466688e-02,1.197144927663913e-01,0.000000000000000e+00,1.859934389140709e+00,9.668955756359044e-01,-1.898597455168492e-03,0.000000000000000e+00,1.319615770632969e+00,5.086101316994212e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
