"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.433907854765927e-01,3.630638372417502e-01,0.000000000000000e+00,1.270084530978564e+00,-3.266332644811932e-01,-8.180775784095866e-12,1.945362833591835e+00,8.861852085799313e-01,3.716850876639792e-05,0.000000000000000e+00,1.355100056147247e+00,6.523053857334404e-02,0.000000000000000e+00,5.135512366351779e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.433443153778010e-01,3.738677732301938e-01,0.000000000000000e+00,1.333817158076711e+00,-2.128973315104104e-01,-8.044843008614722e-12,1.945364305274067e+00,8.861258637014978e-01,-1.408458859071798e-04,0.000000000000000e+00,1.355114595070493e+00,6.529194106960944e-02,0.000000000000000e+00,5.135510751859398e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.432978452790094e-01,3.846717092186654e-01,0.000000000000000e+00,1.397549785174987e+00,-9.916139853968911e-02,-7.908910233133906e-12,1.945365776956299e+00,8.860665188230643e-01,-3.188602805807585e-04,0.000000000000000e+00,1.355129133993739e+00,6.535334356588410e-02,0.000000000000000e+00,5.135509137367023e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.432513751856275e-01,3.954756439493839e-01,0.000000000000000e+00,1.461282404853765e+00,1.457452119044789e-02,-7.772977473477635e-12,1.945367248638360e+00,8.860071739515394e-01,-4.968746545307371e-04,0.000000000000000e+00,1.355143672915293e+00,6.541474605500749e-02,0.000000000000000e+00,5.135507522874832e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.432049050814258e-01,4.062795811955898e-01,0.000000000000000e+00,1.525015039371450e+00,1.283104674017941e-01,-7.637044682172053e-12,1.945368720320763e+00,8.859478290661973e-01,-6.748890699279199e-04,0.000000000000000e+00,1.355158211840232e+00,6.547614855842726e-02,0.000000000000000e+00,5.135505908382267e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.431584349988636e-01,4.170835134108211e-01,0.000000000000000e+00,1.588747644211320e+00,2.420463606507218e-01,-7.501111954165100e-12,1.945370192002481e+00,8.858884842084898e-01,-8.529034024306944e-04,0.000000000000000e+00,1.355172750758401e+00,6.553755103325427e-02,0.000000000000000e+00,5.135504293890452e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.431190096639158e-01,4.266938341823988e-01,0.000000000000000e+00,1.640661031370130e+00,3.314159329375979e-01,-7.397512313312251e-12,1.945445031902067e+00,8.858400492921158e-01,-1.033947394946238e-03,0.000000000000000e+00,1.355191392158595e+00,6.550176971725072e-02,0.000000000000000e+00,5.135526826918818e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.430874606212335e-01,4.349696510307249e-01,0.000000000000000e+00,1.679360096922509e+00,3.935430682358440e-01,-7.330062237289674e-12,1.945601899970464e+00,8.858038120930996e-01,-1.218378557994489e-03,0.000000000000000e+00,1.355214620266027e+00,6.535733357698523e-02,0.000000000000000e+00,5.135576357699071e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.430559115785514e-01,4.432454678790293e-01,0.000000000000000e+00,1.718059162474747e+00,4.556702035341177e-01,-7.262612161266866e-12,1.945758768038862e+00,8.857675748940836e-01,-1.402809721042813e-03,0.000000000000000e+00,1.355237848373459e+00,6.521289743671355e-02,0.000000000000000e+00,5.135625888479323e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.430243625652513e-01,4.515212770199025e-01,0.000000000000000e+00,1.756758191985827e+00,5.177972809719733e-01,-7.195162148062059e-12,1.945915635961164e+00,8.857313377288160e-01,-1.587240712326181e-03,0.000000000000000e+00,1.355261076459258e+00,6.506846143096466e-02,0.000000000000000e+00,5.135675419213444e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
