"Ma","cell_ids","density-gradient:0","density-gradient:1","density-gradient:2","object_id","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","Volume","Cell Type"
1.793570170498063e+00,5.000999999999990e+03,8.619619782226873e-01,-1.510187501251384e-02,1.466368436391070e-17,1.999999999999802e+00,3.285455056188939e+00,2.305696167835951e+00,-6.335308090429128e-04,-1.012874813526218e-18,2.483832734994159e+00,1.015186160881307e+01,1.999999999999802e+00,1
