"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.500000000000002e+00,6.935438391226573e-13,9.287095351390669e-16,-1.079580228932672e-12,6.528103492033856e-13,-2.703388102953494e-14,1.000000000000002e+00,1.774823934929886e+00,-5.261836984287285e-17,0.000000000000000e+00,9.999999999999987e-01,0.000000000000000e+00,5.074999999999998e+00,1,0.000000000000000e+00,0.000000000000000e+00,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.874097931521009e-13,9.296136387580977e-16,-1.000382873401387e-12,6.686567028328106e-13,-2.596189258704567e-14,1.000000000000002e+00,1.774823934929886e+00,-8.677191503563178e-17,0.000000000000000e+00,9.999999999999987e-01,0.000000000000000e+00,5.074999999999998e+00,1,2.500000118743628e-04,2.500000118743628e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.812757471815535e-13,9.305177423771258e-16,-9.211855178701115e-13,6.845030564622508e-13,-2.488990414455727e-14,1.000000000000002e+00,1.774823934929886e+00,-1.209254602284182e-16,0.000000000000000e+00,9.999999999999988e-01,0.000000000000000e+00,5.074999999999998e+00,1,5.000000237487257e-04,5.000000237487257e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.751417019250983e-13,9.314218458909039e-16,-8.419881715586168e-13,7.003494082469247e-13,-2.381791582686435e-14,1.000000000000002e+00,1.774823934929886e+00,-1.550790014451958e-16,0.000000000000000e+00,9.999999999999988e-01,0.000000000000000e+00,5.074999999999998e+00,1,7.500000065192580e-04,7.500000065192580e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.690076552404539e-13,9.323259496151836e-16,-7.627908068075550e-13,7.161957637211236e-13,-2.274592725958006e-14,1.000000000000002e+00,1.774823934929886e+00,-1.892325506139763e-16,0.000000000000000e+00,9.999999999999989e-01,0.000000000000000e+00,5.074999999999999e+00,1,1.000000047497451e-03,1.000000047497451e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.628736114121882e-13,9.332300529184599e-16,-6.835934789356266e-13,7.320421118162732e-13,-2.167393919147843e-14,1.000000000000002e+00,1.774823934929886e+00,-2.233860838787496e-16,0.000000000000000e+00,9.999999999999988e-01,0.000000000000000e+00,5.074999999999999e+00,1,1.249999972060323e-03,1.249999972060323e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.567395647275439e-13,9.341341566427396e-16,-6.043961141845638e-13,7.478884672904721e-13,-2.060195062419413e-14,1.000000000000001e+00,1.774823934929885e+00,-2.575396330475293e-16,0.000000000000000e+00,9.999999999999988e-01,0.000000000000000e+00,5.074999999999998e+00,1,1.500000013038516e-03,1.500000013038516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.506055180428995e-13,9.350382603670195e-16,-5.251987494334997e-13,7.637348227646719e-13,-1.952996205690976e-14,1.000000000000002e+00,1.774823934929886e+00,-2.916931822163069e-16,0.000000000000000e+00,9.999999999999990e-01,0.000000000000000e+00,5.074999999999999e+00,1,1.750000054016709e-03,1.750000054016709e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.444714713582418e-13,9.359423640913030e-16,-4.460013846824308e-13,7.795811782388451e-13,-1.845797348962438e-14,1.000000000000002e+00,1.774823934929886e+00,-3.258467313850561e-16,0.000000000000000e+00,9.999999999999991e-01,0.000000000000000e+00,5.074999999999998e+00,1,2.000000094994903e-03,2.000000094994903e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.383374303863681e-13,9.368464669735719e-16,-3.668040936896466e-13,7.954275189549699e-13,-1.738598592070664e-14,1.000000000000001e+00,1.774823934929886e+00,-3.600002487458582e-16,0.000000000000000e+00,9.999999999999990e-01,0.000000000000000e+00,5.074999999999998e+00,1,2.249999903142452e-03,2.249999903142452e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.322033837017192e-13,9.377505706978528e-16,-2.876067289385817e-13,8.112738744291603e-13,-1.631399735342197e-14,1.000000000000002e+00,1.774823934929886e+00,-3.941537979146270e-16,0.000000000000000e+00,9.999999999999990e-01,0.000000000000000e+00,5.074999999999999e+00,1,2.499999944120646e-03,2.499999944120646e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.260693370170794e-13,9.386546744221315e-16,-2.084093641875146e-13,8.271202299033702e-13,-1.524200878613783e-14,1.000000000000001e+00,1.774823934929886e+00,-4.283073470834098e-16,0.000000000000000e+00,9.999999999999991e-01,0.000000000000000e+00,5.074999999999998e+00,1,2.749999985098839e-03,2.749999985098839e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.199352903324215e-13,9.395587781464150e-16,-1.292119994364507e-13,8.429665853775417e-13,-1.417002021885257e-14,1.000000000000001e+00,1.774823934929886e+00,-4.624608962521643e-16,0.000000000000000e+00,9.999999999999991e-01,0.000000000000000e+00,5.074999999999999e+00,1,3.000000026077032e-03,3.000000026077032e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,6.138012436477819e-13,9.404628818706937e-16,-5.001463468538198e-14,8.588129408517524e-13,-1.309803165156839e-14,1.000000000000001e+00,1.774823934929886e+00,-4.966144454209444e-16,0.000000000000000e+00,9.999999999999993e-01,0.000000000000000e+00,5.075000000000000e+00,1,3.250000067055225e-03,3.250000067055225e-03,4.000000059604645e-01,5.000000000000000e-01
