"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.798697839489318e+00,7.766799569232643e-01,8.584314340840924e-01,-2.477814182065717e-02,4.863599212753806e-14,3.286205113149572e+00,2.306966624281574e+00,-6.101600925188243e-04,0.000000000000000e+00,2.481146183142664e+00,6.609979900003753e-02,1.014882395181868e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
