TITLE     = "Translation of CGNS file config_final_grid00.cgns"
VARIABLES = "CoordinateX"
"CoordinateY"
"CoordinateZ"
"P_norm"
"q_norm"
DATASETAUXDATA Common.DensityVar="9"
DATASETAUXDATA Common.MachNumberVar="9"
DATASETAUXDATA Common.PressureVar="4"
DATASETAUXDATA Common.SteadyState="TRUE"
DATASETAUXDATA Common.TemperatureVar="8"
DATASETAUXDATA Common.TurbulentViscosityVar="15"
DATASETAUXDATA Common.UVar="5"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.VVar="6"
DATASETAUXDATA Common.WVar="7"
ZONE T="Slice: Y=-1E-06"
 STRANDID=6, SOLUTIONTIME=-1
 I=258, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE )
 1.090555227E+00 1.076832841E+00 1.063110455E+00 1.049388069E+00 1.035665682E+00
 1.021943296E+00 1.008220910E+00 9.944985237E-01 9.807761374E-01 9.670537511E-01
 9.533313649E-01 9.396089786E-01 9.258865924E-01 9.121642061E-01 8.984418199E-01
 8.847194336E-01 8.709970473E-01 8.572746611E-01 8.435522748E-01 8.298298886E-01
 8.161075023E-01 8.023851160E-01 7.886627298E-01 7.749403435E-01 7.612179573E-01
 7.474955710E-01 7.337731847E-01 7.200507985E-01 7.063284122E-01 6.926060260E-01
 6.788836397E-01 6.651612534E-01 6.514388672E-01 6.377164809E-01 6.239940947E-01
 6.102717084E-01 5.965493221E-01 5.828269359E-01 5.691045496E-01 5.553821634E-01
 5.416597771E-01 5.279373909E-01 5.142150046E-01 5.004926183E-01 4.867702321E-01
 4.730478458E-01 4.593254596E-01 4.447507399E-01 4.287254820E-01 4.112783618E-01
 3.924861416E-01 3.724778263E-01 3.514352917E-01 3.295895808E-01 3.072125806E-01
 2.846044722E-01 2.620780616E-01 2.399416697E-01 2.184825381E-01 1.979526050E-01
 1.785580616E-01 1.604534310E-01 1.437401932E-01 1.284693739E-01 1.146471223E-01
 1.022421487E-01 9.119395297E-02 8.142096413E-02 7.282796974E-02 6.531246619E-02
 5.876977636E-02 5.309694937E-02 4.819554424E-02 4.397346597E-02 4.034603973E-02
 3.723649357E-02 3.457601103E-02 3.230348259E-02 3.036506272E-02 2.871361183E-02
 2.730808280E-02 2.611289445E-02 2.509732001E-02 2.423490902E-02 2.350295288E-02
 2.288199928E-02 2.235541685E-02 2.190900875E-02 2.153067264E-02 2.121010340E-02
 2.093853468E-02 2.070851518E-02 2.051371572E-02 2.034876339E-02 2.020909926E-02
 2.009710478E-02 1.998596389E-02 1.987590632E-02 1.976715714E-02 1.965993902E-02
 1.955447163E-02 1.945097110E-02 1.934964962E-02 1.925071495E-02 1.915437001E-02
 1.906081249E-02 1.897023445E-02 1.888282195E-02 1.879875476E-02 1.871820594E-02
 1.864133948E-02 1.856828851E-02 1.849922586E-02 1.843429486E-02 1.837362747E-02
 1.831734690E-02 1.826556757E-02 1.821839489E-02 1.817592500E-02 1.813824460E-02
 1.810543073E-02 1.807755054E-02 1.805466116E-02 1.803680952E-02 1.802403226E-02
 1.801635559E-02 1.801379526E-02 1.801635568E-02
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 -1.000000000E-06 -1.000000000E-06 -1.000000000E-06
 2.045999755E-01 2.045999755E-01 2.045999755E-01 2.045999755E-01 2.045999755E-01
 2.045999755E-01 2.045999755E-01 2.045999755E-01 2.045999755E-01 2.045999755E-01
 2.045999755E-01 2.045999755E-01 2.045999755E-01 2.045999755E-01 2.045999755E-01
 2.045999755E-01 2.045999755E-01 2.029162255E-01 2.012324755E-01 1.995487255E-01
 1.978649755E-01 1.961812255E-01 1.944974755E-01 1.928137255E-01 1.911299755E-01
 1.894462255E-01 1.877624755E-01 1.860787255E-01 1.843949755E-01 1.827112255E-01
 1.810274755E-01 1.793437255E-01 1.776599755E-01 1.759762255E-01 1.742924755E-01
 1.726087255E-01 1.709249755E-01 1.692412255E-01 1.675574755E-01 1.658737255E-01
 1.641899755E-01 1.625062255E-01 1.608224755E-01 1.591387255E-01 1.574549755E-01
 1.557712255E-01 1.540874755E-01 1.524037255E-01 1.507199755E-01 1.490362255E-01
 1.473524755E-01 1.456687255E-01 1.439849755E-01 1.423012255E-01 1.406174755E-01
 1.389337255E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01
 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.372499755E-01 1.355653675E-01
 1.338807596E-01 1.321961517E-01 1.305115437E-01 1.288269358E-01 1.271423279E-01
 1.254577199E-01 1.237731120E-01 1.220885041E-01 1.204038961E-01 1.187192882E-01
 1.170346803E-01 1.153500723E-01 1.136654644E-01 1.119808565E-01 1.102962485E-01
 1.086116406E-01 1.069270327E-01 1.052424247E-01 1.035578168E-01 1.018732089E-01
 1.001886009E-01 9.850399300E-02 9.681938507E-02 9.513477713E-02 9.345016920E-02
 9.176556127E-02 9.008095333E-02 8.839634540E-02 8.671173747E-02 8.502712954E-02
 8.334252160E-02 8.165791367E-02 7.997330574E-02 7.828869780E-02 7.660408987E-02
 7.491948194E-02 7.323487401E-02 7.155026607E-02 6.986565814E-02 6.818105021E-02
 6.649644228E-02 6.481183434E-02 6.312722641E-02 6.144261848E-02 5.975801054E-02
 5.807340261E-02 5.638879468E-02 5.459955133E-02 5.263223486E-02 5.049036561E-02
 4.818336720E-02 4.572707673E-02 4.314382189E-02 4.046196633E-02 3.771488784E-02
 3.493943772E-02 3.217401708E-02 2.945647651E-02 2.682207878E-02 2.430175268E-02
 2.192081099E-02 1.969822347E-02 1.764644818E-02 1.577174921E-02 1.407488147E-02
 1.255200371E-02 1.119568871E-02 9.995922565E-03 8.941016643E-03 8.018387251E-03
 7.215183859E-03 6.518767859E-03 5.917054294E-03 5.398737259E-03 4.953421780E-03
 4.571683062E-03 4.245072959E-03 3.966089452E-03 3.728122277E-03 3.525384414E-03
 3.352836775E-03 3.206111290E-03 3.081435835E-03 2.975563258E-03 2.885705772E-03
 2.809475345E-03 2.744830252E-03 2.690027639E-03 2.643581780E-03 2.604227584E-03
 2.570888862E-03 2.542650867E-03 2.518736607E-03 2.498486484E-03 2.481340830E-03
 2.465008522E-03 2.443623983E-03 2.417231496E-03 2.385885226E-03 2.349649509E-03
 2.308598719E-03 2.262817130E-03 2.212398751E-03 2.157447161E-03 2.098075303E-03
 2.034405318E-03 1.966568313E-03 1.894704199E-03 1.818961542E-03 1.739497368E-03
 1.656474578E-03 1.570033381E-03 1.480376036E-03 1.387689635E-03 1.292163800E-03
 1.193993644E-03 1.093379593E-03 9.905271043E-04 8.856463076E-04 7.789515159E-04
 6.706609867E-04 5.609962716E-04 4.501819317E-04 3.384449280E-04 2.260141867E-04
 1.131200767E-04 4.862413694E-09 -1.131221080E-04
 1.801744718E+00 1.829508317E+00 1.877755050E+00 1.921712720E+00 1.970888769E+00
 2.025061356E+00 2.085112851E+00 2.151876595E+00 2.226537660E+00 2.310828768E+00
 2.407382282E+00 2.520558776E+00 2.659400219E+00 2.847427119E+00 3.134108704E+00
 3.303081128E+00 1.146082127E+01 1.964873968E+01 1.968383800E+01 1.972331510E+01
 1.977245975E+01 1.981731719E+01 1.986248184E+01 1.990510949E+01 1.994397637E+01
 1.997754229E+01 2.000308217E+01 2.002009592E+01 2.002936349E+01 2.002273321E+01
 1.999128498E+01 1.993080829E+01 1.983435170E+01 1.969120529E+01 1.948622772E+01
 1.920392677E+01 1.883439424E+01 1.837436358E+01 1.782824036E+01 1.720493203E+01
 1.651534856E+01 1.577236898E+01 1.498816349E+01 1.417937843E+01 1.336038896E+01
 1.254111907E+01 1.173181974E+01 1.093580714E+01 1.015072718E+01 9.366424774E+00
 8.566431949E+00 7.726478486E+00 6.827675784E+00 5.849609471E+00 4.758278352E+00
 3.657074735E+00 2.332020927E+00 1.467806638E+00 1.119816253E+00 7.649102132E-01
 6.871910403E-01 6.774779670E-01 6.759447633E-01 6.752831151E-01 6.747078302E-01
 6.741405402E-01 6.735735320E-01 6.730059409E-01 6.724374754E-01 6.718678639E-01
 6.712969856E-01 6.707248474E-01 6.701514297E-01 6.695767602E-01 6.690009308E-01
 6.684240846E-01 6.678463883E-01 6.672680295E-01 6.666893329E-01 6.661108780E-01
 6.655334145E-01 6.649576837E-01 6.643845590E-01 6.638151777E-01 6.632508910E-01
 6.626932711E-01 6.621440191E-01 6.616051611E-01 6.610792618E-01 6.605691728E-01
 6.600779624E-01 6.596091777E-01 6.591670214E-01 6.587563193E-01 6.583827626E-01
 6.580530540E-01 6.577748519E-01 6.575561169E-01 6.574032839E-01 6.573169888E-01
 6.572973173E-01 6.573718812E-01 6.575751279E-01 6.579215883E-01 6.584286614E-01
 6.591217929E-01 6.600306724E-01 6.611897468E-01 6.626384831E-01 6.644235171E-01
 6.666002486E-01 6.692332442E-01 6.723985224E-01 6.761854206E-01 6.807000295E-01
 6.860672776E-01 6.924380577E-01 7.000004979E-01 7.089795800E-01 7.196583234E-01
 7.324100452E-01 7.477108559E-01 7.661406412E-01 7.883943314E-01 8.155345075E-01
 8.501148089E-01 8.995986898E-01 9.738048462E-01 1.436437768E+00 1.855147743E+00
 1.855442303E+00 1.855511518E+00 1.855802067E+00 1.856004859E+00 1.856193906E+00
 1.856349522E+00 1.856475829E+00 1.856572798E+00 1.856642610E+00 1.856687039E+00
 1.856706753E+00 1.856703698E+00 1.856678174E+00 1.856627885E+00 1.856551198E+00
 1.856449909E+00 1.856332844E+00 1.856210581E+00 1.856097359E+00 1.856007959E+00
 1.855950677E+00 1.855927811E+00 1.855940763E+00 1.855996942E+00 1.856100617E+00
 1.856242853E+00 1.856404805E+00 1.856567580E+00 1.856717177E+00 1.856842268E+00
 1.856934036E+00 1.856979070E+00 1.856962491E+00 1.856870180E+00 1.856713472E+00
 1.856518291E+00 1.856296729E+00 1.856057597E+00 1.855806940E+00 1.855555437E+00
 1.855318574E+00 1.855109849E+00 1.854934829E+00 1.854785575E+00 1.854587834E+00
 1.854216933E+00 1.853973144E+00 1.853389685E+00 1.852120672E+00 1.850433204E+00
 1.848082027E+00 1.845041683E+00 1.841379574E+00 1.837170197E+00 1.832402781E+00
 1.826965438E+00 1.820680533E+00 1.813341253E+00 1.804747059E+00 1.794758364E+00
 1.783260082E+00 1.769917343E+00 1.753924457E+00 1.734281583E+00 1.710654287E+00
 1.683854755E+00 1.655880409E+00 1.629749300E+00 1.609452990E+00 1.598132261E+00
 1.594862731E+00 1.603685795E+00 1.627079131E+00 1.664677837E+00 1.720420619E+00
 1.795392312E+00 1.889258476E+00 2.001007043E+00 2.127841809E+00 2.264079048E+00
 2.404591558E+00 2.549742739E+00 2.704616970E+00 2.870113260E+00 3.037442122E+00
 3.193388951E+00 3.331565606E+00 3.455149363E+00 3.572078660E+00 3.687663205E+00
 3.801035402E+00 3.910831654E+00 4.024380475E+00 4.152518220E+00 4.442371669E+00
 5.069494904E+00 5.930651768E+00 6.910973500E+00 8.027561591E+00 9.286097863E+00
 1.069598948E+01 1.225589431E+01 1.396986897E+01 1.586101166E+01 1.791438446E+01
 2.008972833E+01 2.241447468E+01 2.490507476E+01 2.745584536E+01 3.002281854E+01
 3.286494375E+01 3.578237332E+01 3.861527766E+01 4.154429100E+01 4.444017374E+01
 4.723787559E+01 4.994242469E+01 5.254691779E+01 5.500431758E+01 5.727984935E+01
 5.934231755E+01 6.118251945E+01 6.280793128E+01 6.425057564E+01 6.538535760E+01
 6.613053560E+01 6.655472092E+01 6.664119885E+01
 6.738736910E+03 6.835337890E+03 6.994698996E+03 7.132956395E+03 7.290028639E+03
 7.460320847E+03 7.645124199E+03 7.845067605E+03 8.060837683E+03 8.292954557E+03
 8.541680947E+03 8.808638270E+03 9.118708969E+03 9.606955905E+03 1.092905642E+04
 1.532220658E+04 3.186517049E+04 4.644519928E+04 4.779436281E+04 4.767529385E+04
 4.756776650E+04 4.743521631E+04 4.728648701E+04 4.711397341E+04 4.691361542E+04
 4.668163944E+04 4.641103048E+04 4.609907688E+04 4.574883338E+04 4.534509994E+04
 4.486892957E+04 4.431727672E+04 4.368191252E+04 4.294892756E+04 4.210484234E+04
 4.113662282E+04 4.004343706E+04 3.883287072E+04 3.752050854E+04 3.612402305E+04
 3.465822725E+04 3.313700557E+04 3.159460056E+04 3.003344602E+04 2.846265399E+04
 2.691277649E+04 2.538391170E+04 2.388570085E+04 2.244653903E+04 2.113928433E+04
 1.998690009E+04 1.892571698E+04 1.779359737E+04 1.630292897E+04 1.451589728E+04
 1.238535104E+04 8.416469257E+03 4.578957921E+03 3.134310292E+03 2.948904229E+03
 3.223725593E+03 3.345275912E+03 3.365552187E+03 3.367677320E+03 3.367723789E+03
 3.367567285E+03 3.367409840E+03 3.367273778E+03 3.367163900E+03 3.367083109E+03
 3.367033871E+03 3.367018677E+03 3.367040464E+03 3.367102421E+03 3.367207909E+03
 3.367361026E+03 3.367567436E+03 3.367833599E+03 3.368164752E+03 3.368564976E+03
 3.369039942E+03 3.369597835E+03 3.370247863E+03 3.370999739E+03 3.371864097E+03
 3.372853371E+03 3.373983375E+03 3.375271319E+03 3.376732870E+03 3.378384622E+03
 3.380247184E+03 3.382344288E+03 3.384702268E+03 3.387352241E+03 3.390331617E+03
 3.393680807E+03 3.397438629E+03 3.401648503E+03 3.406356275E+03 3.411593177E+03
 3.417408919E+03 3.423928699E+03 3.431306278E+03 3.439641243E+03 3.449029997E+03
 3.459622088E+03 3.471595201E+03 3.485142969E+03 3.500488616E+03 3.517904467E+03
 3.537707418E+03 3.560256333E+03 3.585976808E+03 3.615388839E+03 3.649104849E+03
 3.687864981E+03 3.732565415E+03 3.784265067E+03 3.844321734E+03 3.914441178E+03
 3.996830447E+03 4.094354938E+03 4.210545589E+03 4.349981420E+03 4.519778088E+03
 4.732841277E+03 5.009800462E+03 5.616583628E+03 7.872584930E+03 9.665886315E+03
 9.659534903E+03 9.675080944E+03 9.691794220E+03 9.708350773E+03 9.724980050E+03
 9.741615927E+03 9.758290833E+03 9.775011600E+03 9.791778067E+03 9.808599305E+03
 9.825482060E+03 9.842428658E+03 9.859437414E+03 9.876494504E+03 9.893576116E+03
 9.910693584E+03 9.927941807E+03 9.945414294E+03 9.963171367E+03 9.981283853E+03
 9.999805765E+03 1.001876330E+04 1.003817692E+04 1.005805707E+04 1.007841079E+04
 1.009921825E+04 1.012038275E+04 1.014179830E+04 1.016338890E+04 1.018507800E+04
 1.020679196E+04 1.022848002E+04 1.025003008E+04 1.027135437E+04 1.029246401E+04
 1.031342238E+04 1.033428058E+04 1.035508678E+04 1.037582973E+04 1.039643363E+04
 1.041685008E+04 1.043700491E+04 1.045673870E+04 1.047558344E+04 1.049222224E+04
 1.050108389E+04 1.052817009E+04 1.055935273E+04 1.057183476E+04 1.058384614E+04
 1.059087820E+04 1.059131859E+04 1.058297975E+04 1.056281546E+04 1.052678005E+04
 1.047014012E+04 1.038792345E+04 1.027530253E+04 1.012854540E+04 9.946265083E+03
 9.730667186E+03 9.487594128E+03 9.226667825E+03 8.958911913E+03 8.696007201E+03
 8.447994163E+03 8.226247497E+03 8.048022376E+03 7.921301976E+03 7.842905524E+03
 7.821787020E+03 7.896555239E+03 8.068304002E+03 8.322850919E+03 8.677709495E+03
 9.147427742E+03 9.727372030E+03 1.040267549E+04 1.116989321E+04 1.201763528E+04
 1.293919601E+04 1.393441953E+04 1.499349180E+04 1.609286292E+04 1.721298323E+04
 1.833971312E+04 1.945925120E+04 2.055684362E+04 2.165432278E+04 2.275527742E+04
 2.383270242E+04 2.493740883E+04 2.615991217E+04 2.777341984E+04 3.099444006E+04
 3.521456902E+04 3.958617930E+04 4.478396184E+04 5.058575588E+04 5.686606966E+04
 6.366926224E+04 7.079284513E+04 7.831690100E+04 8.632807247E+04 9.499110150E+04
 1.040273584E+05 1.129387004E+05 1.213062781E+05 1.302974226E+05 1.421647500E+05
 1.517238746E+05 1.599099582E+05 1.697383665E+05 1.788062691E+05 1.881056962E+05
 1.973441748E+05 2.062075789E+05 2.144406989E+05 2.220194389E+05 2.290973396E+05
 2.359635622E+05 2.421483958E+05 2.477735736E+05 2.514269636E+05 2.544342749E+05
 2.576662465E+05 2.584116678E+05 2.574599276E+05
