"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.804277206553678e+00,1.157700598919938e-01,8.624589373270821e-01,-3.306589118008330e-02,4.352293028952898e-17,3.282803340307669e+00,2.311430021174324e+00,-5.718125418121627e-05,0.000000000000000e+00,2.478649612150674e+00,1.157712148206249e-01,7.764000000000025e-03,1.014808801213798e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
