"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.096607334901774e-01,2.761441202245608e-02,0.000000000000000e+00,2.155127114754392e-02,6.165516296389775e-02,4.485287212848577e-16,1.862852294276755e+00,9.641780415688639e-01,1.309050979034687e-03,0.000000000000000e+00,1.318516248285333e+00,4.842774616320523e-44,0.000000000000000e+00,5.079628017394309e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.096585754807844e-01,2.754554668567910e-02,0.000000000000000e+00,2.154496749646809e-02,6.147651806690171e-02,4.303904819605427e-16,1.862867708068229e+00,9.641772665613588e-01,1.281103546431980e-03,0.000000000000000e+00,1.318522134611533e+00,4.847019186871554e-44,0.000000000000000e+00,5.079647866831625e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.096564174713909e-01,2.747668134890211e-02,0.000000000000000e+00,2.153866384539211e-02,6.129787316990568e-02,4.122522426362182e-16,1.862883121859702e+00,9.641764915538538e-01,1.253156113829272e-03,0.000000000000000e+00,1.318528020937734e+00,4.851263757422549e-44,0.000000000000000e+00,5.079667716268943e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.096542594622488e-01,2.740781602014212e-02,0.000000000000000e+00,2.153236019505012e-02,6.111922829370665e-02,3.941140054234721e-16,1.862898535649380e+00,9.641757165464390e-01,1.225208684480074e-03,0.000000000000000e+00,1.318533907263250e+00,4.855508327479447e-44,0.000000000000000e+00,5.079687565703949e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.096521014526045e-01,2.733895067534816e-02,0.000000000000000e+00,2.152605654324045e-02,6.094058337591361e-02,3.759757639875884e-16,1.862913949442648e+00,9.641749415388438e-01,1.197261248623857e-03,0.000000000000000e+00,1.318539793590136e+00,4.859752898524609e-44,0.000000000000000e+00,5.079707415143576e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.096499434439648e-01,2.727008536262214e-02,0.000000000000000e+00,2.151975289436631e-02,6.076193854130858e-02,3.578375309979889e-16,1.862929363228738e+00,9.641741665316094e-01,1.169313825781677e-03,0.000000000000000e+00,1.318545679914281e+00,4.863997467593275e-44,0.000000000000000e+00,5.079727264573963e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.096477854343202e-01,2.720122001782819e-02,0.000000000000000e+00,2.151344924255664e-02,6.058329362351554e-02,3.396992895621047e-16,1.862944777022005e+00,9.641733915240142e-01,1.141366389925460e-03,0.000000000000000e+00,1.318551566241167e+00,4.868242038638439e-44,0.000000000000000e+00,5.079747114013590e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.096456274246757e-01,2.713235467303422e-02,0.000000000000000e+00,2.150714559074682e-02,6.040464870572250e-02,3.215610481262124e-16,1.862960190815273e+00,9.641726165164189e-01,1.113418954069244e-03,0.000000000000000e+00,1.318557452568053e+00,4.872486609683568e-44,0.000000000000000e+00,5.079766963453219e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.096434694150311e-01,2.706348932824028e-02,0.000000000000000e+00,2.150084193893730e-02,6.022600378792945e-02,3.034228066903368e-16,1.862975604608540e+00,9.641718415088237e-01,1.085471518213026e-03,0.000000000000000e+00,1.318563338894939e+00,4.876731180728764e-44,0.000000000000000e+00,5.079786812892845e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.096413114073965e-01,2.699462404758214e-02,0.000000000000000e+00,2.149453829299821e-02,6.004735903651243e-02,2.852845821469959e-16,1.862991018387452e+00,9.641710665019504e-01,1.057524108384884e-03,0.000000000000000e+00,1.318569225216343e+00,4.880975747820831e-44,0.000000000000000e+00,5.079806662313988e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
