,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801393234715019040e-02,1.413014671834004973e-05,1.412927266209419993e-05,6.669029522801085363e+01,2.666602697790761013e+05
1,1.801393234716797132e-02,-1.413015164075904036e-05,1.412927455296186053e-05,6.676617281236872259e+01,2.685140880004987121e+05
2,1.801425152118947895e-02,-4.239647027315486874e-05,1.408751938060861076e-05,6.681263732018736334e+01,2.691605881180931465e+05
3,1.801489037150729930e-02,-7.066542968635006064e-05,1.403562920842667929e-05,6.683340435262802259e+01,2.684304273398136720e+05
4,1.801584891028560134e-02,-9.892526808818643527e-05,1.398269137263937987e-05,6.683032839359462685e+01,2.672638375483990530e+05
5,1.801712700145940982e-02,-1.271719423718006088e-04,1.392937831772264023e-05,6.680486776910329638e+01,2.662316881442540325e+05
6,1.801872447537644986e-02,-1.554020484774709123e-04,1.387555155671143970e-05,6.676298799102269754e+01,2.653635445374768460e+05
7,1.802064112665078058e-02,-1.836121233136553919e-04,1.382109439321750959e-05,6.670077047457208153e+01,2.646755067723939428e+05
8,1.802287670998256944e-02,-2.117986294730236127e-04,1.376595288998026074e-05,6.662006248334591874e+01,2.641432508743345970e+05
9,1.802543093907304009e-02,-2.399579909579571105e-04,1.371010854012818011e-05,6.652014612962092599e+01,2.637530332051012083e+05
10,1.802830348685461118e-02,-2.680866212511731259e-04,1.365355852773154936e-05,6.640125707643183262e+01,2.633636809525902499e+05
11,1.803149398505081089e-02,-2.961809266729187925e-04,1.359630782275159050e-05,6.626300348460010525e+01,2.629892873438183451e+05
12,1.803500202455615015e-02,-3.242373145899617257e-04,1.353836771386876012e-05,6.610534829807478729e+01,2.626193325097883935e+05
13,1.803882715706126016e-02,-3.522522059960772937e-04,1.347975447474053032e-05,6.592811420136098377e+01,2.622222792105407570e+05
14,1.804296889191899997e-02,-3.802220137803055027e-04,1.342048665739419968e-05,6.573168967843686517e+01,2.617922412047691178e+05
15,1.804742669754588053e-02,-4.081431533104570202e-04,1.336058498090216947e-05,6.551582747634377313e+01,2.612976771761484852e+05
16,1.805220000420184115e-02,-4.360120614086757237e-04,1.330007387470469989e-05,6.528072771183975931e+01,2.607292173331532977e+05
