,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801630790102309865e-02,-5.627014944633021768e-05,5.627344569424899185e-05,6.665168314998450683e+01,2.687430092463693582e+05
1,1.802134985663528949e-02,-1.687389058943940950e-04,5.559350874797395938e-05,6.662858563658417665e+01,2.703103636726661935e+05
2,1.803145161825822976e-02,-2.808997751894697797e-04,5.478287156902865760e-05,6.620210168897479264e+01,2.677296301619463484e+05
3,1.804659489372820863e-02,-3.924890779464050160e-04,5.389697949304656736e-05,6.553292988608031067e+01,2.637186724910844350e+05
4,1.806674911733045091e-02,-5.032808759049835733e-04,5.294329162034711728e-05,6.453507455619867983e+01,2.590756232401170419e+05
5,1.809187432089547076e-02,-6.130529005783046364e-04,5.193271095088682244e-05,6.323590439801959917e+01,2.555582130339822033e+05
6,1.812192198159071066e-02,-7.215878720668671663e-04,5.087946303598083316e-05,6.166597074183556515e+01,2.508418556145715702e+05
7,1.815683616229895117e-02,-8.286747730568670570e-04,4.980118543967084117e-05,5.984140112127212063e+01,2.453747305032069271e+05
8,1.819655472425471890e-02,-9.341094523928147484e-04,4.871818655907097687e-05,5.777512433788799484e+01,2.392140503508424154e+05
9,1.824101047567115025e-02,-1.037694723420615108e-03,4.765159842856761313e-05,5.549720453821213795e+01,2.323535505681205250e+05
10,1.829013209637608134e-02,-1.139239732299767924e-03,4.662215935514361172e-05,5.303290663929668369e+01,2.248057063149653841e+05
11,1.834384475187946992e-02,-1.238558848357730049e-03,4.564992468828204966e-05,5.040838930468363799e+01,2.166151440670355514e+05
12,1.840207044288286881e-02,-1.335470494922136970e-03,4.475377594849183095e-05,4.765855638530897664e+01,2.077466541954010027e+05
13,1.846472802843943106e-02,-1.429795787556104947e-03,4.395276475152270330e-05,4.485937807151034207e+01,1.985746023125645006e+05
14,1.853172828569124922e-02,-1.521351004123489958e-03,4.327458522109504675e-05,4.199555138201613147e+01,1.892366294904680108e+05
15,1.860290479745528927e-02,-1.609865753973447082e-03,4.285161395612769111e-05,3.920417438914841313e+01,1.804226859487600741e+05
16,1.867753851332096954e-02,-1.694494863074343929e-03,4.341908527489842206e-05,3.586367692850892297e+01,1.686559459652574442e+05
17,1.875548596502048943e-02,-1.775167286651000917e-03,4.487659094721161785e-05,3.306144327032911434e+01,1.591699160656376625e+05
18,1.883716136489389098e-02,-1.852420654141692007e-03,4.640963613081947037e-05,3.025598089356669718e+01,1.487151332769956789e+05
19,1.892242770372186064e-02,-1.926086001697434975e-03,4.791384351623673821e-05,2.761379997543999565e+01,1.385207102991631546e+05
20,1.901109407416936084e-02,-1.995957404625726180e-03,4.937386680158956055e-05,2.502702199553752749e+01,1.284077881524785917e+05
21,1.910296595070854961e-02,-2.061849207922318832e-03,5.078158495314371700e-05,2.251634822714596140e+01,1.183048589908934955e+05
22,1.919784584813673950e-02,-2.123593831625756115e-03,5.212996742800101200e-05,2.014997006426068182e+01,1.084152325372113992e+05
23,1.929553223203533951e-02,-2.181038747292269892e-03,5.341283536277460970e-05,1.795505931760450125e+01,9.891079957572321291e+04
24,1.939581927069941938e-02,-2.234044863381320131e-03,5.462454325284834330e-05,1.592472970192653570e+01,8.985086254178828676e+04
25,1.949849703062858999e-02,-2.282485652843128845e-03,5.575927026961318702e-05,1.405188402862909136e+01,8.129312800350485486e+04
26,1.960335196375518133e-02,-2.326246588530722983e-03,5.681093242332060846e-05,1.232823970113736323e+01,7.316602520498186641e+04
27,1.971016776130810055e-02,-2.365224787003235123e-03,5.777373579985336242e-05,1.075652668036987691e+01,6.551077273329517629e+04
28,1.981872665509732886e-02,-2.399328733549439124e-03,5.864236016351236167e-05,9.338777282621038012e+00,5.837076959279313451e+04
