,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801393234715019040e-02,1.413014671834004973e-05,1.412927266209419993e-05,6.644064494592399228e+01,2.725194706252953620e+05
1,1.801425149714686036e-02,1.408836530954368072e-05,4.239454304602617763e-05,6.641318221477584416e+01,2.726540085897978279e+05
2,1.801489032353694938e-02,1.403644686963207003e-05,7.066338990311253382e-05,6.637641259632943047e+01,2.726209370723823668e+05
3,1.801584884605696851e-02,1.398348017087248956e-05,9.892340098762061852e-05,6.631807331333612865e+01,2.727930540940722567e+05
4,1.801712692752430872e-02,1.393013798231556951e-05,1.271703046519028976e-04,6.623957792205949602e+01,2.728452185401347815e+05
5,1.801872439726176847e-02,1.387628187854917057e-05,1.554006465190630945e-04,6.613907531810293960e+01,2.726236597403718042e+05
6,1.802064104949404125e-02,1.382179514740659935e-05,1.836109544317784958e-04,6.601720551906093704e+01,2.720553348599896417e+05
7,1.802287663886473906e-02,1.376662382999401982e-05,2.117976913251724878e-04,6.587436398029804252e+01,2.711764933491851552e+05
8,1.802543087885413037e-02,1.371074941247579023e-05,2.399572797120640101e-04,6.572688719518734501e+01,2.695698933351510204e+05
9,1.802830344206944949e-02,1.365416907893521958e-05,2.680861311020263783e-04,6.558741520226475075e+01,2.673523578098860453e+05
10,1.803149396016908920e-02,1.359688777414199079e-05,2.961806527155750029e-04,6.542272110370754490e+01,2.655932610211831634e+05
11,1.803500202399377014e-02,1.353891677289484070e-05,3.242372527484744995e-04,6.523506883541426760e+01,2.639737315257944283e+05
12,1.803882718508612037e-02,1.348027236290557969e-05,3.522523519622479762e-04,6.502555469965383850e+01,2.624857949975046213e+05
13,1.804296895260795036e-02,1.342097307586027945e-05,3.802223628686192056e-04,6.479978935982278188e+01,2.610234236156630795e+05
14,1.804742679494994104e-02,1.336103963140005953e-05,4.081437014421073861e-04,6.458452367129073934e+01,2.592922382389418199e+05
15,1.805220014241732882e-02,1.330049647251490019e-05,4.360128054682239104e-04,6.429906444602397642e+01,2.584454086820892408e+05
16,1.805728838432628033e-02,1.323937073751901084e-05,4.638261134138886056e-04,6.399057587327569507e+01,2.574885650995632750e+05
17,1.806269086995946835e-02,1.317768779397511040e-05,4.915800714406029243e-04,6.366319150364416402e+01,2.564629632944938785e+05
18,1.806840690888305082e-02,1.311547184443222988e-05,5.192711347288751604e-04,6.331775380282904564e+01,2.553980881899003871e+05
19,1.807443577118430025e-02,1.305275062991973055e-05,5.468957680454372954e-04,6.295467431768840072e+01,2.542950181502545020e+05
20,1.808077668807194990e-02,1.298955620937864996e-05,5.744504478168751659e-04,6.257428480157790318e+01,2.531513139800781792e+05
21,1.808742885195000968e-02,1.292592185893726025e-05,6.019316619770198520e-04,6.217689438030879501e+01,2.519640843632252072e+05
22,1.809439141650769078e-02,1.286188249946281010e-05,6.293359095996117411e-04,6.176282378081801738e+01,2.507310216499026574e+05
23,1.810166349747704961e-02,1.279747779179126037e-05,6.566597032551579676e-04,6.133240296679505121e+01,2.494509783077702159e+05
24,1.810924417290757024e-02,1.273275100695693952e-05,6.838995692281755199e-04,6.088599180274141531e+01,2.481238648287865217e+05
25,1.811713248276941926e-02,1.266774327551025967e-05,7.110520457298472041e-04,6.042392847431705860e+01,2.467490094532571093e+05
26,1.812532742883204984e-02,1.260249414949876931e-05,7.381136821526499987e-04,5.994644439441859873e+01,2.453233573090408172e+05
27,1.813382797613869932e-02,1.253704740375638994e-05,7.650810434174907691e-04,5.945410740589890253e+01,2.438511890715254995e+05
28,1.814263305402933832e-02,1.247145138391212010e-05,7.919507123222705369e-04,5.894721668738475273e+01,2.423319341489584185e+05
29,1.815174155524576852e-02,1.240575467348242009e-05,8.187192860328156843e-04,5.842617393004838533e+01,2.407658755663807096e+05
30,1.816115233528294015e-02,1.234000674110171956e-05,8.453833738040971661e-04,5.789138229032224814e+01,2.391536176329224545e+05
31,1.817086421457113007e-02,1.227426066581744046e-05,8.719396027540478062e-04,5.734324527017280815e+01,2.374960291954374698e+05
32,1.818087597888745979e-02,1.220857080400262989e-05,8.983846183142163520e-04,5.678217326113148999e+01,2.357940997294904373e+05
33,1.819118637818634837e-02,1.214298637307706988e-05,9.247150805475823831e-04,5.620856626105922516e+01,2.340480054895196226e+05
34,1.820179412781603931e-02,1.207755170405335919e-05,9.509276668956251604e-04,5.562282765632991044e+01,2.322576008291811740e+05
35,1.821269790798125954e-02,1.201231333412417973e-05,9.770190702736839851e-04,5.502539475740990582e+01,2.304227517912000185e+05
36,1.822389636417449943e-02,1.194732060314674024e-05,1.002985999716552020e-03,5.441672790986581987e+01,2.285434682932432625e+05
37,1.823538810857775957e-02,1.188262210683745035e-05,1.028825183407951942e-03,5.379738443423124039e+01,2.266220523498399998e+05
38,1.824717171965457158e-02,1.181826541833493008e-05,1.054533367156125024e-03,5.316770378690632270e+01,2.246575509351562941e+05
39,1.825924574185456076e-02,1.175430021009122034e-05,1.080107313360141076e-03,5.252816845438495363e+01,2.226515025722560531e+05
40,1.827160868645117883e-02,1.169077689631338948e-05,1.105543802522852056e-03,5.187944817047195301e+01,2.206087837011391530e+05
41,1.828425903122355908e-02,1.162774271773796933e-05,1.130839632452361986e-03,5.122196686811691535e+01,2.185306773155394767e+05
42,1.829719522065634957e-02,1.156524145977980011e-05,1.155991618387234091e-03,5.055614708325895634e+01,2.164183326434751798e+05
43,1.831041566669803014e-02,1.150331692472796005e-05,1.180996594269423947e-03,4.988248047674434105e+01,2.142719906186742301e+05
44,1.832391874762058850e-02,1.144201317079143965e-05,1.205851410377316952e-03,4.920136936515429227e+01,2.120915903388769075e+05
45,1.833770280939955172e-02,1.138137300299505968e-05,1.230552935830463894e-03,4.851343878522498443e+01,2.098790077548027330e+05
46,1.835176616494977112e-02,1.132143725531260076e-05,1.255098057174096034e-03,4.781928287905591901e+01,2.076365103352756414e+05
47,1.836610709254245938e-02,1.126224546935484075e-05,1.279483675660247032e-03,4.711931482808066107e+01,2.053656587284549023e+05
48,1.838072383885204150e-02,1.120383692383767958e-05,1.303706712595743009e-03,4.641404148031208621e+01,2.030678175422438071e+05
49,1.839561462223326949e-02,1.114625308287793034e-05,1.327764114347133916e-03,4.570400137840528032e+01,2.007441182026575261e+05
50,1.841077762957555111e-02,1.108953551567053972e-05,1.351652846768504985e-03,4.498976253847868634e+01,1.983969700634436449e+05
51,1.842621101362622998e-02,1.103372484230647942e-05,1.375369890961002008e-03,4.427159327750082696e+01,1.960246383958402439e+05
52,1.844191289029915859e-02,1.097886224886741965e-05,1.398912239819749982e-03,4.355011349832225420e+01,1.936289574250231963e+05
53,1.845788134223572130e-02,1.092499592726929947e-05,1.422276903792205017e-03,4.282594742117598940e+01,1.912125733982713718e+05
54,1.847411441795348067e-02,1.087218076072636923e-05,1.445460910234718085e-03,4.209950986174577992e+01,1.887764026471033576e+05
55,1.849061012333922879e-02,1.082048112595182959e-05,1.468461291931743001e-03,4.137130444645937644e+01,1.863213278190173442e+05
56,1.850736642052666983e-02,1.076998274927073990e-05,1.491275087234156986e-03,4.064185764014775515e+01,1.838485618494683004e+05
57,1.852438122716296848e-02,1.072081968587816063e-05,1.513899340534878048e-03,3.991171610743877807e+01,1.813595677357538661e+05
58,1.854165240598852973e-02,1.067319031729098045e-05,1.536331090731305003e-03,3.918136446343247314e+01,1.788553162972645077e+05
59,1.855917774068274045e-02,1.062737971206959920e-05,1.558567343964782940e-03,3.845150157438717287e+01,1.763359523398804304e+05
60,1.857695489578169157e-02,1.058384827581330080e-05,1.580605030055041039e-03,3.772266570068909175e+01,1.737988792647004593e+05
61,1.859498128895240021e-02,1.054349678947512962e-05,1.602440858851106016e-03,3.699717850950808185e+01,1.712722381699518301e+05
62,1.861325364228066936e-02,1.050852434960011985e-05,1.624070815814272935e-03,3.626450829117111141e+01,1.685814194371226185e+05
63,1.863176265952551022e-02,1.049052209946337995e-05,1.645484115357111893e-03,3.558077086539391587e+01,1.664381887747018482e+05
64,1.865049502126677958e-02,1.051988402288142981e-05,1.666665920679597998e-03,3.478711903661055516e+01,1.634555212735562818e+05
65,1.866945080106425028e-02,1.059352118668437961e-05,1.687617472728792940e-03,3.409955539511587119e+01,1.610485279275704233e+05
66,1.868863973963165101e-02,1.067944343290774041e-05,1.708350641984428047e-03,3.338640278601890543e+01,1.584996977724818862e+05
67,1.870806434227850062e-02,1.076795229613658050e-05,1.728868319478782997e-03,3.267586672323188424e+01,1.559215094154543476e+05
68,1.872772208335513056e-02,1.085740843933949020e-05,1.749167678363424934e-03,3.196854168164053789e+01,1.533352977910883492e+05
69,1.874761037871701050e-02,1.094717392751047961e-05,1.769245890173933066e-03,3.126546393950115643e+01,1.507498849736531265e+05
70,1.876772660662335071e-02,1.103696002011055959e-05,1.789100156614659024e-03,3.056665388058584298e+01,1.481665446074059582e+05
71,1.878806811119882944e-02,1.112660209390743930e-05,1.808727715337865973e-03,2.987262146394400375e+01,1.455899686386671965e+05
72,1.880863221485140971e-02,1.121599536969746079e-05,1.828125852371961964e-03,2.918250838813835557e+01,1.430109927893583954e+05
73,1.882941621813474103e-02,1.130507217048540920e-05,1.847291900618275090e-03,2.849821537783454772e+01,1.404347344575490570e+05
74,1.885041740128612017e-02,1.139379085702273039e-05,1.866223240148452093e-03,2.781975974808868202e+01,1.378588668106044934e+05
75,1.887163302028798881e-02,1.148212033634993029e-05,1.884917293502417091e-03,2.714810948650687195e+01,1.352775987996244221e+05
76,1.889306030668626984e-02,1.157003608849975009e-05,1.903371524757971941e-03,2.648556787646214516e+01,1.327004740747721808e+05
77,1.891469646855072073e-02,1.165751948135110916e-05,1.921583439538448101e-03,2.583256140815243285e+01,1.301409979209076700e+05
78,1.893653869105883097e-02,1.174455690814501980e-05,1.939550584794809971e-03,2.518796022301098247e+01,1.276024666191022261e+05
79,1.895858413605686077e-02,1.183113701008080049e-05,1.957270547721606021e-03,2.455120640231412565e+01,1.250819881778833660e+05
80,1.898082994222298134e-02,1.191724886036821010e-05,1.974740955335335148e-03,2.392254553304894671e+01,1.225782161531148886e+05
81,1.900327322722178067e-02,1.200287880546341932e-05,1.991959475546747991e-03,2.330218333823848198e+01,1.200926167025398900e+05
82,1.902591108874200979e-02,1.208801101117697944e-05,2.008923817314507872e-03,2.269005157431092812e+01,1.176257795688495244e+05
83,1.904874060200838909e-02,1.217263060400942979e-05,2.025631728087217212e-03,2.208612969863666464e+01,1.151769186322837340e+05
84,1.907175881989528130e-02,1.225672403589425074e-05,2.042080993480847005e-03,2.149070904646319491e+01,1.127449677038707741e+05
85,1.909496277281388932e-02,1.234027784645909920e-05,2.058269436854030972e-03,2.090427252242339762e+01,1.103302149011025613e+05
86,1.911834946920317954e-02,1.242327877986992943e-05,2.074194919340507058e-03,2.032728063050683431e+01,1.079347264439607243e+05
87,1.914191589613089065e-02,1.250571504305594061e-05,2.089855339942717043e-03,1.976002770421461818e+01,1.055611147927744314e+05
88,1.916565901895354168e-02,1.258757576240840068e-05,2.105248635040829919e-03,1.920258284207321253e+01,1.032108934111580747e+05
89,1.918957578021274896e-02,1.266884913733198989e-05,2.120372777510501003e-03,1.865498793957078405e+01,1.008854754742966034e+05
90,1.921366310122827117e-02,1.274952258913304025e-05,2.135225777587125909e-03,1.811726763354462477e+01,9.858572905439490569e+04
91,1.923791789073530864e-02,1.282958464405352035e-05,2.149805687767091834e-03,1.758943604007254891e+01,9.631228949376722449e+04
92,1.926233702551633994e-02,1.290902481026532925e-05,2.164110591070932121e-03,1.707148308845604490e+01,9.406563336350458849e+04
93,1.928691736007758992e-02,1.298783241653052070e-05,2.178138606766159054e-03,1.656337984300558830e+01,9.184601653113552311e+04
94,1.931165574116232991e-02,1.306599656484016071e-05,2.191887898780065132e-03,1.606510461355388131e+01,8.965349695730916574e+04
95,1.933654899157542101e-02,1.314350698381435023e-05,2.205356665842598835e-03,1.557667020548767312e+01,8.748807673835946480e+04
96,1.936159391542988106e-02,1.322035334512682978e-05,2.218543144479479933e-03,1.509812589943290639e+01,8.534984310524484317e+04
97,1.938678729725252028e-02,1.329652334332075969e-05,2.231445608467079109e-03,1.462955545500428300e+01,8.323932862105699314e+04
98,1.941212590256325907e-02,1.337200283519260963e-05,2.244062369064912105e-03,1.417096369722835725e+01,8.115590165896681719e+04
99,1.943760647965129054e-02,1.344677784689134044e-05,2.256391775815414034e-03,1.372266142744314443e+01,7.910326497896190267e+04
100,1.946322576017010114e-02,1.352083490952677964e-05,2.268432216682251049e-03,1.328450540089650289e+01,7.707964086199486337e+04
101,1.948898045881251873e-02,1.359416048062484944e-05,2.280182117786487116e-03,1.285651227319349132e+01,7.508624707232533547e+04
102,1.951486727381021927e-02,1.366674094684913956e-05,2.291639943528382857e-03,1.243866678045986518e+01,7.312401201099366881e+04
103,1.954088288815071864e-02,1.373856328010015979e-05,2.302804197024678999e-03,1.203091922091805799e+01,7.119353884838052909e+04
104,1.956702396977732031e-02,1.380961485000411930e-05,2.313673420057716940e-03,1.163318670324761150e+01,6.929523454427535762e+04
105,1.959328717131222919e-02,1.387988270858599967e-05,2.324246192870743112e-03,1.124537051564373158e+01,6.742934514217538526e+04
106,1.961966913002862953e-02,1.394935357840436989e-05,2.334521134087090815e-03,1.086737208836918178e+01,6.559603270997587242e+04
107,1.964616646917971901e-02,1.401801457481793060e-05,2.344496901165022112e-03,1.049909146801697801e+01,6.379539316827186121e+04
108,1.967277580029569081e-02,1.408585326140383044e-05,2.354172191126065791e-03,1.014042812213526368e+01,6.202748577041973476e+04
109,1.969949372205736030e-02,1.415285731468596074e-05,2.363545739997878828e-03,9.791280083414026336e+00,6.029236790713584924e+04
110,1.972631682091314023e-02,1.421901448167448985e-05,2.372616322882433165e-03,9.451540680892188462e+00,5.859007759660624288e+04
111,1.975324167331940148e-02,1.428431289857246019e-05,2.381382754590473036e-03,9.121101307659236213e+00,5.692070663868126576e+04
112,1.978026484542120059e-02,1.434874100675977948e-05,2.389843889315652805e-03,8.799840350614241302e+00,5.528423697127022751e+04
113,1.980738289345461076e-02,1.441228723921216062e-05,2.397998620599663816e-03,8.487620666756825472e+00,5.368060153088282095e+04
114,1.983459236496708938e-02,1.447494002174265002e-05,2.405845881504505880e-03,8.184326156963445342e+00,5.211004832195491326e+04
115,1.986188980154778017e-02,1.453668815338213023e-05,2.413384645145075138e-03,7.889813879762914262e+00,5.057240512144858803e+04
116,1.988927173996107856e-02,1.459752094782302069e-05,2.420613924646492030e-03,7.603941772869562854e+00,4.906758543625575112e+04
117,1.991673471483105043e-02,1.465742831667467981e-05,2.427532773411436064e-03,7.326562735851961605e+00,4.759549229717547132e+04
118,1.994427526240661122e-02,1.471640116070515007e-05,2.434140285500219821e-03,7.057524674670048626e+00,4.615595089049499802e+04
119,1.997188992440336944e-02,1.477443233575154061e-05,2.440435595765978998e-03,6.796698312748035598e+00,4.474891137195459305e+04
120,1.999957525454500173e-02,1.483151839819759948e-05,2.446417880311840126e-03,6.543992756413703482e+00,4.337400106993278314e+04
121,2.002732782753299107e-02,1.488766342937054049e-05,2.452086356976094107e-03,6.299178743516337775e+00,4.203101701167126885e+04
122,2.005514425545331172e-02,1.494288810262407010e-05,2.457440286519189856e-03,6.062036856322977840e+00,4.071996870607315941e+04
123,2.008302120936231172e-02,1.499725145868871938e-05,2.462478973492587906e-03,5.832445438161117046e+00,3.944080532366027910e+04
124,2.011095542757556850e-02,1.505089886462765933e-05,2.467201763217298852e-03,5.610465251867090331e+00,3.819313761098839313e+04
125,2.013894356997962889e-02,1.510412281197212933e-05,2.471608015468538047e-03,5.397079230697212182e+00,3.697182077908708015e+04
126,2.016698107790583852e-02,1.515700829135391028e-05,2.475696958204561156e-03,5.194941068213815072e+00,3.576978998900634178e+04
127,2.019505536289550873e-02,-1.520422289889994021e-05,2.479466973757081961e-03,5.023605120456115181e+00,3.454619490995180968e+04
128,2.019505536338852061e-02,1.520421263656936003e-05,2.479466973874046992e-03,5.015978143986732363e+00,3.446292865869132947e+04
129,2.022548301862287998e-02,-1.523742616479042959e-05,2.483283209306780866e-03,4.902021576404346881e+00,3.327372643743936351e+04
130,2.025894683221794029e-02,-1.526263273067852096e-05,2.487391188951573826e-03,4.830688604281158760e+00,3.236607721891510300e+04
131,2.029383274434352902e-02,-1.528891049008742142e-05,2.491673743792683065e-03,4.770653373421781751e+00,3.162399352842316875e+04
132,2.033020099382455009e-02,-1.531630481781791895e-05,2.496138268679315951e-03,4.720550470989931746e+00,3.099855275982433886e+04
133,2.036811435415400093e-02,-1.534486299790821981e-05,2.500792469613980894e-03,4.677526770671590839e+00,3.045437500335661389e+04
134,2.040763823866620016e-02,-1.537463430285161906e-05,2.505644376663100029e-03,4.639616194107397007e+00,2.996943299224653674e+04
135,2.044884080994517975e-02,-1.540567007600915052e-05,2.510702357387861131e-03,4.605464060800383841e+00,2.952945891281105287e+04
136,2.049179309362747156e-02,-1.543802381733211965e-05,2.515975130814509988e-03,4.574069197229916561e+00,2.912452015519420092e+04
137,2.053656909676341083e-02,-1.547175127251690873e-05,2.521471781964264129e-03,4.544642394629126336e+00,2.874717172838381885e+04
138,2.058324593090628957e-02,-1.550691052572209102e-05,2.527201776963580032e-03,4.516590436331725300e+00,2.839204415192870511e+04
139,2.063190394010352979e-02,-1.554356209597731081e-05,2.533174978756215848e-03,4.489438999666576002e+00,2.805428036139874166e+04
140,2.068262683396931978e-02,-1.558176903742028151e-05,2.539401663439075103e-03,4.462834554837667334e+00,2.773027550905284079e+04
141,2.073550182602335035e-02,-1.562159704350018146e-05,2.545892537244505080e-03,4.436360100039210330e+00,2.741542645313891626e+04
142,2.079061977748506915e-02,-1.566311455529017949e-05,2.552658754192325963e-03,4.409798921578000019e+00,2.710806793189562450e+04
143,2.084807534671864054e-02,-1.570639287405740879e-05,2.559711934435516048e-03,4.383073071253946296e+00,2.680812267045898989e+04
144,2.090796714452821878e-02,-1.575150627823791884e-05,2.567064183324085057e-03,4.355923722392509134e+00,2.651220207225345075e+04
145,2.097039789550872099e-02,-1.579853214497403129e-05,2.574728111212312015e-03,4.328362296819307176e+00,2.622104138429548038e+04
146,2.103547460566189062e-02,-1.584755107637174972e-05,2.582716854035104013e-03,4.300266006228010696e+00,2.593226781476937322e+04
147,2.110330873649274991e-02,-1.589864703063773984e-05,2.591044094679873996e-03,4.271496931199549429e+00,2.564437109642258656e+04
148,2.117401638580592924e-02,-1.595190745826424999e-05,2.599724085180893027e-03,4.241984786109822991e+00,2.535694787553054994e+04
149,2.124771847542604106e-02,-1.600742344342930156e-05,2.608771669763635791e-03,4.211689533159051813e+00,2.506961208384959173e+04
150,2.132454094607090858e-02,-1.606528985078454095e-05,2.618202308767188062e-03,4.180588798580627596e+00,2.478209519319188985e+04
