x pp_inf
0.0180163328 68.3260498
0.0180240124 67.2367477
0.0180367921 66.3766403
0.0180546474 65.2464905
0.0180775411 63.4979286
0.0181054268 61.462101
0.0181382466 59.1586037
0.0181759335 56.6471176
0.0182184111 53.981575
0.0182655919 51.1815567
0.0183173809 48.2595024
0.0183736682 45.2634697
0.0184343401 42.2274246
0.0184992738 39.1703949
0.0185683351 36.2653275
0.018643301 33.32587435
0.0187182669 30.3864212
0.01879883 27.6737328
0.0188829061 25.069912
0.0189703256 22.5701313
0.019060906 20.1904774
0.019154463 17.9477501
0.0192508064 15.8601017
0.0193497371 13.9393711
0.019451052 12.1912231
0.0195545442 10.6130781
0.0196600035 9.19729614
0.0197672118 7.93631601
0.0198759492 6.82113457
0.0199859943 5.84155178
0.0200971197 4.99441528
0.0202229414 4.53407216
0.0203487631 4.07372904
0.0205137152 3.95358849
0.0207085144 3.85640931
0.0209385343 3.78499556
0.0212101042 3.70279479
0.0215306729 3.59814048
0.0219090097 3.47773409
0.0223554168 3.34557462
0.0228819996 3.20110464
0.0235029534 3.04646969
0.0242349096 2.88636065
0.0250973199 2.72850728
0.0261128936 2.5740149
0.0273080822 2.41472244
0.0287136119 2.2540431
0.0305085471 2.12250012
0.0323034823 1.99095714
0.03457601 1.88687527
0.0372364931 1.79762769
0.0403460413 1.72599673
0.0439734645 1.66785562
0.0481955446 1.62274408
0.0530969501 1.5968225
0.0587697774 1.58958256
0.0653124675 1.59444034
0.0728279725 1.60805595
0.0814209655 1.62941444
0.0911939517 1.65634286
0.102242149 1.68451142
0.11464712 1.71004868
0.128469378 1.73192394
0.144461401 1.749253455
0.160453424 1.76658297
0.178558066 1.78079093
0.197952598 1.79349232
0.218482539 1.80443251
0.239941671 1.81353855
0.262078047 1.82100511
0.28460446 1.82728243
0.307212591 1.83280921
0.329589576 1.8377409
0.351435304 1.84195518
0.372477829 1.84530485
0.392486155 1.84774804
0.411278367 1.84947419
0.428725481 1.85065448
0.444750726 1.85153329
0.4588992895 1.85196459
0.473047853 1.85239589
0.486770242 1.85315955
0.500492632 1.85391808
0.514214993 1.85465503
0.527937412 1.85535407
0.541659772 1.85599422
0.555382192 1.85654008
0.569104552 1.8569541
0.582826912 1.85721397
0.596549332 1.85732639
0.610271692 1.85733128
0.623994112 1.85729158
0.637716472 1.85727596
0.651438892 1.85731888
0.665161252 1.857494
0.678883642 1.85771692
0.692606032 1.85793984
0.706328392 1.85796189
0.720050812 1.8579073
0.733773172 1.85775828
0.747495592 1.85751736
0.761217952 1.85720968
0.774940372 1.85686862
0.788662732 1.85652089
0.802385092 1.85617757
0.816107512 1.85583448
0.829829872 1.85547841
0.843552291 1.85509956
0.857274652 1.85470581
0.870997071 1.85431862
0.884719431 1.85404646
0.898441821 1.854044195
0.912164211 1.85404193
0.925886571 1.85431743
0.939608991 1.85488963
0.953331351 1.85571373
0.967053771 1.85668933
0.980776131 1.85768616
0.994498551 1.85857332
1.00822091 1.85924482
1.02194333 1.85963738
1.03566563 1.85974634
1.04938805 1.85957146
1.06311047 1.85928035
1.07683289 1.85870063
1.09055519 1.85822678
1.10427761 1.85795748
1.119421065 1.420288025
1.13456452 0.98261857
1.15059936 0.897148669
1.16612196 0.850835145
1.18114924 0.818807185
1.1956979 0.793325126
1.20978367 0.77181685
1.22342205 0.753369749
1.23662806 0.737572908
1.24941611 0.724139333
1.26180029 0.71277976
1.27379405 0.703197598
1.28541064 0.69512105
1.29666269 0.688311696
1.30756259 0.682591796
1.31812239 0.677737474
1.32819474 0.673963636
1.33826709 0.670189798
1.34787416 0.667444944
1.35718524 0.665179431
1.36621046 0.66332227
1.37495971 0.661816955
1.38344264 0.660614848
1.39166856 0.659673691
1.3996464 0.658956647
1.40738499 0.658432126
1.41489279 0.658072829
1.42217791 0.657854915
1.42924857 0.657759905
1.43611228 0.65776515
1.44277668 0.657873154
1.44924903 0.658002675
1.455447435 0.658175737
1.46164584 0.658348799
1.46758378 0.658726096
1.47335696 0.659140527
1.47897172 0.659582913
1.48443401 0.660048962
1.48974991 0.660535574
1.49492526 0.66103977
1.49996579 0.661558867
1.50487697 0.662090182
1.50966418 0.662631691
1.51433265 0.663180828
1.51888752 0.663737535
1.52333367 0.664295495
1.52767622 0.664867997
1.53191972 0.665395021
1.536023975 0.6658789215
1.54012823 0.666362822
1.54410231 0.666953802
1.54799533 0.667542219
1.5518117 0.668126643
1.55555546 0.668706715
1.5592308 0.669282973
1.56284177 0.669855952
1.5663923 0.670426071
1.56988633 0.670993447
1.57332754 0.671558619
1.57671976 0.672121465
1.5800668 0.67268312
1.58337235 0.673241615
1.58663976 0.673804164
1.58987296 0.674343288
1.59306163 0.67485559
1.5962503 0.675367892
1.59940147 0.676093459
1.60253227 0.67784673
1.60564613 0.696465135
1.60874641 0.878344715
1.61183655 1.34408343
1.61492002 1.63093281
1.61800003 2.35755777
1.62059247 3.51212358
1.62318504 4.47194338
1.62577748 5.5590601
1.62837005 6.58868265
1.63096249 7.53353357
1.63355505 8.38530445
1.6361475 9.22827721
1.63744372 9.644098755
1.63873994 10.0599203
1.64133251 10.8538618
1.64392495 11.6641426
1.64651752 12.4904652
1.64910996 13.320962
1.65170252 14.130928
1.65429497 14.9417658
1.65688753 15.7509565
1.65947998 16.524601
1.66207254 17.2289486
1.66466498 17.8537045
1.66725755 18.3919106
1.66984999 18.8495102
1.67244256 19.2286148
1.675035 19.5279179
1.67762744 19.7542686
1.680219945 19.8935928
1.68281245 20.032917
1.68540502 20.101511
1.68799746 20.1338978
1.69059002 20.1418819
1.69318247 20.1301174
1.69577503 20.1004639
1.69836748 20.0616951
1.70096004 20.0219784
1.70355248 19.9787865
1.70614505 19.9231167
1.70873749 19.8536682
1.71133006 19.7812519
1.7139225 19.7244663
1.71651495 19.6742516
1.71910751 19.6447296
1.721966265 11.574829335
1.72482502 3.50492907
1.72794998 3.04223561
1.73107505 2.81871033
1.7342 2.64434528
1.73732495 2.51764774
1.74045002 2.40941691
1.74357498 2.31628513
1.74670005 2.23506355
1.749825 2.16184688
1.75294995 2.09505677
