"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.482506988346246e-01,6.111682131757114e-01,105,40406,3.137363306227754e+00,7.547039572325201e-02,0.000000000000000e+00,1.955034342497951e+00,8.918158346617497e-01,-1.517541781704639e-03,0.000000000000000e+00,1.351878915147781e+00,5.129245467086015e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.482364404610352e-01,6.109599026430570e-01,115,40426,3.134956191235006e+00,7.387352564915628e-02,0.000000000000000e+00,1.955053210097778e+00,8.917963529240506e-01,-1.637895683456381e-03,2.173294066880799e-20,1.351880934607098e+00,5.129235644982789e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.482221820874459e-01,6.107515921104166e-01,125,40446,3.132549076242330e+00,7.227665557506238e-02,0.000000000000000e+00,1.955072077697605e+00,8.917768711863513e-01,-1.758249585208116e-03,4.346588133761602e-20,1.351882954066414e+00,5.129225822879564e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.482079237155163e-01,6.105432816020403e-01,135,40466,3.130141961529949e+00,7.067978568687035e-02,0.000000000000000e+00,1.955090945295236e+00,8.917573894509201e-01,-1.878603472948806e-03,6.519881947638160e-20,1.351884973525495e+00,5.129216000777480e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.481936653402671e-01,6.103349710451491e-01,145,40486,3.127734846257049e+00,6.908291542687629e-02,0.000000000000000e+00,1.955109812897259e+00,8.917379077109528e-01,-1.998957388711579e-03,8.693176267523839e-20,1.351886992985047e+00,5.129206178673111e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.481794069716571e-01,6.101266605852601e-01,155,40506,3.125327732105047e+00,6.748604591048275e-02,0.000000000000000e+00,1.955128680490497e+00,8.917184259800575e-01,-2.119311248430202e-03,1.086646957539066e-19,1.351889012443658e+00,5.129196356573314e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.481651485964079e-01,6.099183500283556e-01,165,40526,3.122920616832074e+00,6.588917565048705e-02,0.000000000000000e+00,1.955147548092520e+00,8.916989442400904e-01,-2.239665164192981e-03,1.303976389527542e-19,1.351891031903209e+00,5.129186534468944e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.481508902211586e-01,6.097100394714647e-01,175,40546,3.120513501559171e+00,6.429230539049299e-02,0.000000000000000e+00,1.955166415694543e+00,8.916794625001232e-01,-2.360019079955754e-03,1.521305821516096e-19,1.351893051362761e+00,5.129176712364575e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.481366318459095e-01,6.095017289145602e-01,185,40566,3.118106386286199e+00,6.269543513049738e-02,0.000000000000000e+00,1.955185283296567e+00,8.916599807601562e-01,-2.480372995718533e-03,1.738635253504526e-19,1.351895070822312e+00,5.129166890260207e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.481223734839392e-01,6.092934185516867e-01,195,40586,3.115699273255169e+00,6.109856635770599e-02,0.000000000000000e+00,1.955204150881019e+00,8.916404990383326e-01,-2.600726799392999e-03,1.955964483089432e-19,1.351897090279983e+00,5.129157068164982e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
