"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.165148562341437e-01,1.073452740833528e-01,211,40512,2.190858372411476e-01,-1.748442039747987e-01,0.000000000000000e+00,1.853187168770541e+00,9.731314563594693e-01,1.965509769658604e-03,0.000000000000000e+00,1.317547715785263e+00,5.084911403688231e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.165128513391378e-01,1.074558094844315e-01,221,40532,2.188407092550139e-01,-1.756363469142478e-01,0.000000000000000e+00,1.853143457717471e+00,9.731225355330622e-01,2.094287671854966e-03,1.232996309970839e-19,1.317532562121353e+00,5.084850271717566e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.165108464441315e-01,1.075663448855088e-01,231,40552,2.185955812688734e-01,-1.764284898536974e-01,0.000000000000000e+00,1.853099746664402e+00,9.731136147066552e-01,2.223065574051315e-03,2.465992619941676e-19,1.317517408457442e+00,5.084789139746901e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.165088415493589e-01,1.076768802737195e-01,241,40572,2.183504533112764e-01,-1.772206327009289e-01,0.000000000000000e+00,1.853056035616421e+00,9.731046938812870e-01,2.351843461255957e-03,3.698988786372864e-19,1.317502254795295e+00,5.084728007783355e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.165068366541194e-01,1.077874156876654e-01,251,40592,2.181053252966027e-01,-1.780127757325958e-01,0.000000000000000e+00,1.853012324558262e+00,9.730957730538413e-01,2.480621378444033e-03,4.931985239883358e-19,1.317487101129621e+00,5.084666875805572e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.165048317598137e-01,1.078979510501393e-01,261,40612,2.178601973960755e-01,-1.788049183953924e-01,0.000000000000000e+00,1.852968613520458e+00,9.730868522305500e-01,2.609399235665228e-03,6.164981119235233e-19,1.317471947471002e+00,5.084605743856260e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.165028268645740e-01,1.080084864640853e-01,271,40632,2.176150693814018e-01,-1.795970614270593e-01,0.000000000000000e+00,1.852924902462299e+00,9.730779314031044e-01,2.738177152853305e-03,7.397977572745728e-19,1.317456793805327e+00,5.084544611878476e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.165008219693345e-01,1.081190218780312e-01,281,40652,2.173699413667280e-01,-1.803892044587262e-01,0.000000000000000e+00,1.852881191404141e+00,9.730690105756588e-01,2.866955070041381e-03,8.630974026256225e-19,1.317441640139652e+00,5.084483479900695e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.164988170740950e-01,1.082295572919772e-01,291,40672,2.171248133520543e-01,-1.811813474903931e-01,0.000000000000000e+00,1.852837480345983e+00,9.730600897482136e-01,2.995732987229458e-03,9.863970479766721e-19,1.317426486473977e+00,5.084422347922914e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.164968121807227e-01,1.083400926029791e-01,301,40692,2.168796855656738e-01,-1.819734897843194e-01,0.000000000000000e+00,1.852793769328533e+00,9.730511689290761e-01,3.124510784483773e-03,1.109696578495997e-18,1.317411332822416e+00,5.084361216002066e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
