,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801393234715019040e-02,1.413014671834004973e-05,1.412927266209419993e-05,6.644064494592399228e+01,2.725194706252953620e+05
1,1.801425152122070050e-02,4.239647560660363249e-05,1.408751174738013966e-05,6.635058865120701910e+01,2.707652287202203879e+05
2,1.801489037163896134e-02,7.066544045608596667e-05,1.403561345422760011e-05,6.624098766954325868e+01,2.686222943748845719e+05
3,1.801584891077911976e-02,9.892528646602909929e-05,1.398266698611539073e-05,6.611402610556130810e+01,2.665342835142016411e+05
4,1.801712700247819904e-02,1.271719694465111921e-04,1.392934516377055965e-05,6.597008283607350165e+01,2.647589669296605862e+05
5,1.801872447694304047e-02,1.554020808338522127e-04,1.387550954417519973e-05,6.580896756004825932e+01,2.633708476654738188e+05
6,1.802064112905937127e-02,1.836121633895870060e-04,1.382104340102421974e-05,6.566947914968852729e+01,2.614726338253066351e+05
7,1.802287671354821028e-02,2.117986789102597914e-04,1.376589275206536951e-05,6.550973178483738479e+01,2.603524842187795439e+05
8,1.802543094420213168e-02,2.399580517501562118e-04,1.371003904432497922e-05,6.532646055605849256e+01,2.595750814004203130e+05
9,1.802830349268260898e-02,2.680866836260022775e-04,1.365347941607105049e-05,6.511950377365778309e+01,2.589977576418667741e+05
10,1.803149399191698171e-02,2.961809920644223109e-04,1.359621879330673968e-05,6.489070815638272904e+01,2.584982327551048947e+05
11,1.803500203428475002e-02,3.242373968952392822e-04,1.353826842152216971e-05,6.464835913102488973e+01,2.578638804082049464e+05
12,1.803882716844953937e-02,3.522522945937592190e-04,1.347964453193732025e-05,6.440370672802336571e+01,2.570421547181457863e+05
13,1.804296890412824053e-02,3.802221016336208913e-04,1.342036563618936072e-05,6.409336889696695039e+01,2.568813532961646561e+05
14,1.804742671148592062e-02,4.081432461848487911e-04,1.336045241396150044e-05,6.376388136763021919e+01,2.564146093272357248e+05
15,1.805220002031701979e-02,4.360121611394945961e-04,1.329992925628300023e-05,6.341575223739947376e+01,2.557768854461405426e+05
16,1.805728821946364984e-02,4.638252818401807087e-04,1.323882328476680068e-05,6.304982497495142013e+01,2.550044425782798498e+05
17,1.806269065916665112e-02,4.915790586928527875e-04,1.317715983822972976e-05,6.266650631547769024e+01,2.541136346853149298e+05
18,1.806840664824720111e-02,5.192699430775294181e-04,1.311496308428716040e-05,6.226618449906647612e+01,2.531166858820747584e+05
19,1.807443545717302147e-02,5.468944005891709101e-04,1.305226073610592002e-05,6.184919113077219066e+01,2.520233082028618373e+05
20,1.808077631784328967e-02,5.744489108325249354e-04,1.298908481617513068e-05,6.141583399728501291e+01,2.508409545836285979e+05
21,1.808742842190544028e-02,6.019299575681271840e-04,1.292546856826543013e-05,6.096641226954302084e+01,2.495747088005908299e+05
22,1.809439092387194956e-02,6.293340430772423506e-04,1.286144689352952939e-05,6.050121217106032390e+01,2.482276384336336341e+05
23,1.810166293798759138e-02,6.566576739384557670e-04,1.279705944157277934e-05,6.002067400244551720e+01,2.468058480095196574e+05
24,1.810924354418969040e-02,6.838973830173780558e-04,1.273234946822818933e-05,5.952540362457614975e+01,2.453198757755972911e+05
25,1.811713178234028096e-02,7.110497080114783859e-04,1.266735809559425987e-05,5.901586685445558800e+01,2.437776830310388177e+05
26,1.812532665347078853e-02,7.381111950716325205e-04,1.260212489399648047e-05,5.849226276363204136e+01,2.421810904343778675e+05
27,1.813382712321039841e-02,7.650784110898457401e-04,1.253669364518631961e-05,5.795515598474003127e+01,2.405369472653379198e+05
28,1.814263212031176978e-02,7.919479366316181700e-04,1.247111267297385933e-05,5.740459359875349321e+01,2.388449593179700023e+05
29,1.815174053867883025e-02,8.187163722127315966e-04,1.240543071760563045e-05,5.684100066825075714e+01,2.371053511553427088e+05
30,1.816115123252265082e-02,8.453803231876696198e-04,1.233969695779486045e-05,5.626494932782507874e+01,2.353192703863978677e+05
31,1.817086302367166076e-02,8.719364202435968877e-04,1.227396442535634056e-05,5.567685965864291830e+01,2.334880899034362810e+05
32,1.818087469762385069e-02,8.983813080031421592e-04,1.220828791976754015e-05,5.507709447887536669e+01,2.316133136967363826e+05
33,1.819118500395246890e-02,9.247116450682894102e-04,1.214271673837424982e-05,5.446619015431083000e+01,2.296966476024869480e+05
34,1.820179265876025951e-02,9.509241107976825706e-04,1.207729522461330014e-05,5.384464292762284288e+01,2.277395594366745499e+05
35,1.821269634055221881e-02,9.770153937363891105e-04,1.201206998817368974e-05,5.321286619694289044e+01,2.257432186351249111e+05
36,1.822389469963096864e-02,1.002982213879079947e-03,1.194709046545043938e-05,5.257129789350662463e+01,2.237085737038009102e+05
37,1.823538634393514005e-02,1.028821289611276009e-03,1.188240535612775067e-05,5.192053840700998535e+01,2.216381506203985482e+05
38,1.824716984960446028e-02,1.054529361261853995e-03,1.181806242079811005e-05,5.126090876740641988e+01,2.195305688464644481e+05
39,1.825924376541232866e-02,1.080103201029157956e-03,1.175411149994239968e-05,5.059285102025553726e+01,2.173865300004997407e+05
40,1.827160660091462982e-02,1.105539585517229971e-03,1.169060317108929940e-05,4.991706703939215828e+01,2.152101252796479093e+05
41,1.828425683595544943e-02,1.130835316570634897e-03,1.162758488078556002e-05,4.923394424121640611e+01,2.130017384453494451e+05
42,1.829719291381125962e-02,1.155987206897160892e-03,1.156510067934342957e-05,4.854397055647849868e+01,2.107621670019086741e+05
43,1.831041324666736123e-02,1.180992090604651018e-03,1.150319464728263964e-05,4.784766513898748741e+01,2.084924401114794309e+05
44,1.832391621314860899e-02,1.205846818625500938e-03,1.144191081828663992e-05,4.714553077986588647e+01,2.061933754921891086e+05
45,1.833770015795286104e-02,1.230548257539727970e-03,1.138129221275600984e-05,4.643812767764490701e+01,2.038661769051953743e+05
46,1.835176339576205171e-02,1.255093296980364006e-03,1.132138009263673916e-05,4.572597640331713365e+01,2.015118337603576074e+05
47,1.836610420447179828e-02,1.279478837373879997e-03,1.126221469388527921e-05,4.500965265306216168e+01,1.991318281500657613e+05
48,1.838072083162081011e-02,1.303701801244220053e-03,1.120383547252203924e-05,4.428967577991364379e+01,1.967275511517568957e+05
49,1.839561149480203883e-02,1.327759133588518907e-03,1.114628368149531003e-05,4.356659215523449546e+01,1.943005720271112805e+05
50,1.841077438009123060e-02,1.351647798781923076e-03,1.108960142388627033e-05,4.284100206772237840e+01,1.918540779093451565e+05
51,1.842620764086438934e-02,1.375364778902773023e-03,1.103382955190993983e-05,4.211315644737058506e+01,1.893869845873778104e+05
52,1.844190939281889832e-02,1.398907066407241049e-03,1.097900914254375001e-05,4.138359506859696069e+01,1.869017465055717039e+05
53,1.845787772003920982e-02,1.422271673772496905e-03,1.092518827997868936e-05,4.065285921707607741e+01,1.844014393345948483e+05
54,1.847411066871676097e-02,1.445455624927806989e-03,1.087242329032710959e-05,3.992130970181766259e+01,1.818869504919761675e+05
55,1.849060624440459003e-02,1.468455952144537063e-03,1.082077869182364945e-05,3.918938246647232404e+01,1.793589735020071384e+05
56,1.850736241044868141e-02,1.491269695568322919e-03,1.077033871939267980e-05,3.845755487808712303e+01,1.768179765968675492e+05
57,1.852437708343114900e-02,1.513893898123442033e-03,1.072123742217320083e-05,3.772636830340884018e+01,1.742645849037328735e+05
58,1.854164812838232992e-02,1.536325601695582958e-03,1.067367306058593936e-05,3.699635288064254013e+01,1.716999246213843289e+05
59,1.855917332600380901e-02,1.558561808658298067e-03,1.062792980002534071e-05,3.626824154581276360e+01,1.691274695193565567e+05
60,1.857695035345216863e-02,1.580599464119956032e-03,1.058446577398961939e-05,3.554210243075637266e+01,1.665389295164110663e+05
61,1.859497672914301944e-02,1.602435396821565985e-03,1.054417165593885045e-05,3.482078089366738283e+01,1.639682189650312066e+05
62,1.861324963374147087e-02,1.624066116148994900e-03,1.050921082328246017e-05,3.409847384521393820e+01,1.612794286786438897e+05
63,1.863176164525027004e-02,1.645482932813483986e-03,1.049022183076007967e-05,3.340782066054584476e+01,1.590191657495683176e+05
64,1.865049575822131864e-02,1.666666764873528037e-03,1.051943781801645043e-05,3.264797070003415058e+01,1.560437476615470950e+05
65,1.866945081594796954e-02,1.687617489484632928e-03,1.059385791424368960e-05,3.195854501998313779e+01,1.535922339613786025e+05
66,1.868863976364357887e-02,1.708350669103292927e-03,1.067970582495583047e-05,3.125842137071773763e+01,1.510356799332526280e+05
67,1.870806436450543966e-02,1.728868344745556045e-03,1.076816238873781993e-05,3.056087799585478137e+01,1.484552182815745764e+05
68,1.872772210170797064e-02,1.749167699609027000e-03,1.085757581341791024e-05,2.986772464472884892e+01,1.458695709161966515e+05
69,1.874761039225076101e-02,1.769245906545393893e-03,1.094730579814608974e-05,2.917975397615879984e+01,1.432836640722793236e+05
70,1.876772661505437048e-02,1.789100167982496034e-03,1.103706228183674958e-05,2.849785558932379459e+01,1.407034755995216256e+05
71,1.878806811453625006e-02,1.808727721874299910e-03,1.112667990525839923e-05,2.782178423722135463e+01,1.381266277234943700e+05
72,1.880863221322860018e-02,1.828125854365283921e-03,1.121605335807666036e-05,2.715244173931312943e+01,1.355564102370698238e+05
73,1.882941621176421887e-02,1.847291898420128043e-03,1.130511445142220060e-05,2.649010770773677947e+01,1.329985558777826955e+05
74,1.885041739045210940e-02,1.866223234162350071e-03,1.139382101408708967e-05,2.583420449470795077e+01,1.304502219789322407e+05
75,1.887163300530839832e-02,1.884917284144363046e-03,1.148214148709235960e-05,2.518522274034154407e+01,1.279077246779884445e+05
76,1.889306028789735151e-02,1.903371512441216036e-03,1.157005093006630073e-05,2.454428018600221861e+01,1.253753146186013328e+05
77,1.891469644629454119e-02,1.921583424661957003e-03,1.165753032626312050e-05,2.391173592133391779e+01,1.228580691765093798e+05
78,1.893653866567911875e-02,1.939550567740112906e-03,1.174456571049585953e-05,2.328753423494613273e+01,1.203562035385467025e+05
79,1.895858410788981915e-02,1.957270528845663111e-03,1.183114540796290978e-05,2.267214423925603484e+01,1.178680716981320438e+05
80,1.898082991159077970e-02,1.974740934966391203e-03,1.191725821646261918e-05,2.206640440116918711e+01,1.153952649815682817e+05
81,1.900327319443144078e-02,1.991959453984836013e-03,1.200289023575074069e-05,2.147084174078978336e+01,1.129425328065340291e+05
82,1.902591105408675889e-02,2.008923794833980883e-03,1.208802540817638019e-05,2.088536193261645479e+01,1.105143346271219198e+05
83,1.904874056576480110e-02,2.025631704935876992e-03,1.217264866683423033e-05,2.030953516450629692e+01,1.081121563508683030e+05
84,1.907175878232221858e-02,2.042080969880604151e-03,1.225674629536170997e-05,1.974304288908868443e+01,1.057351068372430454e+05
85,1.909496273415256865e-02,2.058269413002353828e-03,1.234030468533351942e-05,1.918584264312032062e+01,1.033817123981504556e+05
86,1.911834942967832046e-02,2.074194895412679023e-03,1.242331044955952055e-05,1.863809773829695970e+01,1.010517157426723134e+05
87,1.914191585595146142e-02,2.089855316093524023e-03,1.250575168076545079e-05,1.809999252449990692e+01,9.874595662557879405e+04
88,1.916565897831349133e-02,2.105248611406265995e-03,1.258761740588216016e-05,1.757156513625891137e+01,9.646488239315964165e+04
89,1.918957573929076094e-02,2.120372754208690869e-03,1.266889573780087055e-05,1.705285092928380664e+01,9.420918656476587057e+04
90,1.921366306018802012e-02,2.135225754719557827e-03,1.274957402235980930e-05,1.654392025967238311e+01,9.197914575509005226e+04
91,1.923791784972690017e-02,2.149805665420521060e-03,1.282964072033460032e-05,1.604492160053091254e+01,8.977510201908809540e+04
92,1.926233698467798988e-02,2.164110569319273054e-03,1.290908528354222970e-05,1.555604872630101632e+01,8.759783330087775539e+04
93,1.928691731953635982e-02,2.178138585671679159e-03,1.298789699320049035e-05,1.507747036191773837e+01,8.544855790723182145e+04
94,1.931165570103480014e-02,2.191887878394447025e-03,1.306606491173689962e-05,1.460927438349326124e+01,8.332865148540366499e+04
95,1.933654895196914095e-02,2.205356646208390947e-03,1.314357873517206064e-05,1.415145680784110382e+01,8.123929996109292551e+04
96,1.936159387644419833e-02,2.218543125631067953e-03,1.322042811009084025e-05,1.370393794857283787e+01,7.918122179960130597e+04
97,1.938678725897784866e-02,2.231445590430768816e-03,1.329660071479180951e-05,1.326661352541441019e+01,7.715494314705715806e+04
98,1.941212586508045054e-02,2.244062351859105880e-03,1.337208239758106951e-05,1.283930508127224712e+01,7.515943722891231300e+04
99,1.943760644303257901e-02,2.256391759451601819e-03,1.344685918102517044e-05,1.242215551556899733e+01,7.319753918562276522e+04
100,1.946322572448033056e-02,2.268432201166064189e-03,1.352091759611365942e-05,1.201490262609723914e+01,7.126636804023424338e+04
101,1.948898042410960110e-02,2.280182103118302047e-03,1.359424410374463069e-05,1.161749618265961814e+01,6.936650961065142474e+04
102,1.951486724014556140e-02,2.291639929703891826e-03,1.366682509681287014e-05,1.122988074208553400e+01,6.749839463003729179e+04
103,1.954088285557037050e-02,2.302804184035711025e-03,1.373864755520201045e-05,1.085198856250591426e+01,6.566221407491399441e+04
104,1.956702393832282158e-02,2.313673407892867951e-03,1.380969885819504965e-05,1.048374531414198785e+01,6.385814957781789417e+04
105,1.959328714102047050e-02,2.324246181515545948e-03,1.387996606984259083e-05,1.012507148613876495e+01,6.208639279694773722e+04
106,1.961966910093168939e-02,2.334521123524180026e-03,1.394943592674866944e-05,9.775883121271583320e+00,6.034713338362830837e+04
107,1.964616644130569995e-02,2.344496891374657846e-03,1.401809555909751061e-05,9.436091423025279923e+00,5.864055150330554898e+04
108,1.967277577366951039e-02,2.354172182086639031e-03,1.408593254575652059e-05,9.105601201172465409e+00,5.696681013337612239e+04
109,1.969949369670108072e-02,2.363545731686159026e-03,1.415293457943132000e-05,8.784309638364954154e+00,5.532605520890322805e+04
110,1.972631679684622857e-02,2.372616315273773802e-03,1.421908942408483005e-05,8.472103910537283511e+00,5.371837388397282484e+04
