,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801393234715019040e-02,1.413014671834004973e-05,1.412927266209419993e-05,6.644064494592399228e+01,2.725194706252953620e+05
1,1.801393234716797132e-02,-1.413015164075904036e-05,1.412927455296186053e-05,6.651437225270957754e+01,2.742354415890713572e+05
2,1.801425152118947895e-02,-4.239647027315486874e-05,1.408751938060861076e-05,6.655931476940415337e+01,2.744501740548696835e+05
3,1.801489037150729930e-02,-7.066542968635006064e-05,1.403562920842667929e-05,6.657875492106640536e+01,2.729718479890354211e+05
4,1.801584891028560134e-02,-9.892526808818643527e-05,1.398269137263937987e-05,6.657612162493548169e+01,2.716455826519314433e+05
5,1.801712700145940982e-02,-1.271719423718006088e-04,1.392937831772264023e-05,6.655067739012024219e+01,2.708235121303197229e+05
6,1.801872447537644986e-02,-1.554020484774709123e-04,1.387555155671143970e-05,6.650876953382024226e+01,2.700504031194308773e+05
7,1.802064112665078058e-02,-1.836121233136553919e-04,1.382109439321750959e-05,6.644629866426767251e+01,2.694063033614740125e+05
8,1.802287670998256944e-02,-2.117986294730236127e-04,1.376595288998026074e-05,6.636521435564446847e+01,2.688840668522970518e+05
9,1.802543093907304009e-02,-2.399579909579571105e-04,1.371010854012818011e-05,6.626480216350681474e+01,2.684629892510992941e+05
10,1.802830348685461118e-02,-2.680866212511731259e-04,1.365355852773154936e-05,6.614542398481601992e+01,2.680227968719826313e+05
11,1.803149398505081089e-02,-2.961809266729187925e-04,1.359630782275159050e-05,6.600670607546751967e+01,2.675763352890452952e+05
12,1.803500202455615015e-02,-3.242373145899617257e-04,1.353836771386876012e-05,6.584859854828125947e+01,2.671092453662601765e+05
13,1.803882715706126016e-02,-3.522522059960772937e-04,1.347975447474053032e-05,6.568305594915916856e+01,2.662895110697814962e+05
14,1.804296889191899997e-02,-3.802220137803055027e-04,1.342048665739419968e-05,6.553632343501121227e+01,2.645894556634097826e+05
15,1.804742669754588053e-02,-4.081431533104570202e-04,1.336058498090216947e-05,6.536141605161941470e+01,2.635703141479945625e+05
16,1.805220000420184115e-02,-4.360120614086757237e-04,1.330007387470469989e-05,6.516201393009019682e+01,2.626807944440118736e+05
17,1.805728820152940894e-02,-4.638251778277573058e-04,1.323898049673159949e-05,6.494419639755784601e+01,2.616895760048776574e+05
18,1.806269063900746083e-02,-4.915789491313333169e-04,1.317733022027199071e-05,6.473751512073751258e+01,2.603196168488285039e+05
19,1.806840662624904087e-02,-5.192698300603274843e-04,1.311514724539824967e-05,6.445860492346064063e+01,2.597515125220601913e+05
20,1.807443543345607986e-02,-5.468942853611551960e-04,1.305245931563565067e-05,6.415178510316860638e+01,2.590565701344764966e+05
21,1.808077629191221988e-02,-5.744487912763621140e-04,1.298929848158171955e-05,6.382528831725169027e+01,2.582100846065655351e+05
22,1.808742839409933911e-02,-6.019298356061622427e-04,1.292569801160313008e-05,6.348034493353546281e+01,2.572641161011974327e+05
23,1.809439089382073110e-02,-6.293339174565982554e-04,1.286169282745667988e-05,6.311747755151882444e+01,2.562345598682978016e+05
24,1.810166290691868005e-02,-6.566575494194541035e-04,1.279732259506847941e-05,6.273706408897260900e+01,2.551283283185793553e+05
25,1.810924351149593992e-02,-6.838972575986235723e-04,1.273263058167934048e-05,6.233945140466595092e+01,2.539488284753908811e+05
26,1.811713174763298143e-02,-7.110495802419897118e-04,1.266765791520773036e-05,6.192498400615050258e+01,2.527000153282206738e+05
27,1.812532661738329096e-02,-7.381110673375847891e-04,1.260244416487734015e-05,6.149397812059485346e+01,2.513865081687996571e+05
28,1.813382708594421869e-02,-7.650782839274488083e-04,1.253703310384269943e-05,6.104712500444211543e+01,2.500210170206420880e+05
29,1.814263208234023067e-02,-7.919478115072239258e-04,1.247147303895881988e-05,6.058477317745191471e+01,2.486075278421752155e+05
30,1.815174049900706091e-02,-8.187162461274979800e-04,1.240581268123111000e-05,6.010725779560053184e+01,2.471474272256942641e+05
31,1.816115119229349054e-02,-8.453801992931022713e-04,1.234010117738280061e-05,5.961488791552260835e+01,2.456407324619396531e+05
32,1.817086298293416058e-02,-8.719362986999720051e-04,1.227439151077824929e-05,5.910775977326261454e+01,2.440863039090778329e+05
33,1.818087465640443046e-02,-8.983811885913927904e-04,1.220873840967235992e-05,5.858635117218939570e+01,2.424841083247461356e+05
34,1.819118496284381076e-02,-9.247115292784147600e-04,1.214319109352589971e-05,5.805116770482975852e+01,2.408346843570637575e+05
35,1.820179261701585990e-02,-9.509239965488683853e-04,1.207779381435711038e-05,5.750258704984484126e+01,2.391389241380113235e+05
36,1.821269629924603117e-02,-9.770152834751031148e-04,1.201259307115386940e-05,5.694096692159369866e+01,2.373981284960701596e+05
37,1.822389465576048848e-02,-1.002982100692307926e-03,1.194763817044233918e-05,5.636681736468633375e+01,2.356135819784281484e+05
38,1.823538629870220112e-02,-1.028821176074080955e-03,1.188297766595956992e-05,5.578065630092844174e+01,2.337875265983951977e+05
39,1.824716980638235037e-02,-1.054529254895840993e-03,1.181865915287997075e-05,5.518272647879089021e+01,2.319181603026447701e+05
40,1.825924372330419918e-02,-1.080103099519338960e-03,1.175473228292084963e-05,5.457344403126876387e+01,2.300060243863531505e+05
41,1.827160656061882146e-02,-1.105539490066187935e-03,1.169124742165353075e-05,5.395347107362490391e+01,2.280549386384633544e+05
42,1.828425679638235116e-02,-1.130835224769714950e-03,1.162825179333854049e-05,5.332318619496341228e+01,2.260649818531832425e+05
43,1.829719287531303071e-02,-1.155987119199574070e-03,1.156578921360103004e-05,5.268305458678495512e+01,2.240369327285160543e+05
44,1.831041320904643055e-02,-1.180992006552751029e-03,1.150390349800948917e-05,5.203356855914253032e+01,2.219718413579269254e+05
45,1.832391617593690999e-02,-1.205846737159062092e-03,1.144263839048567012e-05,5.137521726025053681e+01,2.198708106076462427e+05
46,1.833770012166672028e-02,-1.230548179540328062e-03,1.138203661074323082e-05,5.070847920939007736e+01,2.177349444202624145e+05
47,1.835176335913740048e-02,-1.255093220150983908e-03,1.132213910345201961e-05,5.003385004195025232e+01,2.155654133015484840e+05
48,1.836610416803917054e-02,-1.279478762576258992e-03,1.126298575307378068e-05,4.935182537673132686e+01,2.133633650170568144e+05
49,1.838072079488457106e-02,-1.303701727694080983e-03,1.120461566022846077e-05,4.866290369480569211e+01,2.111299439385626465e+05
