,iteration,time,absolute-residual,relative-residual,cfl
40,2.000000000000000000e+03,1.323998480999999919e-05,2.815378042999999889e+04,5.062489371999999932e+00,1.000000000000000000e+02
41,2.050000000000000000e+03,1.327612788999999999e-05,2.815339993999999933e+04,5.062420953000000168e+00,2.134379142999999956e+01
42,2.100000000000000000e+03,1.552920233999999992e-05,2.758426895000000150e+04,4.960082314000000103e+00,1.000000000000000000e+03
43,2.150000000000000000e+03,2.133290826000000108e-05,2.736590361000000121e+04,4.920816816000000316e+00,1.000000000000000000e+03
44,2.200000000000000000e+03,2.713675572999999839e-05,2.732490130000000136e+04,4.913443959000000305e+00,1.000000000000000000e+03
45,2.250000000000000000e+03,3.294061253000000138e-05,2.727626364000000103e+04,4.904698147999999591e+00,1.000000000000000000e+03
46,2.300000000000000000e+03,3.874446992000000079e-05,2.721666394999999829e+04,4.893981194000000201e+00,1.000000000000000000e+03
47,2.350000000000000000e+03,4.454832734000000306e-05,2.714152465999999913e+04,4.880469975999999654e+00,1.000000000000000000e+03
48,2.400000000000000000e+03,5.035218475000000212e-05,2.703670008999999845e+04,4.861620882000000421e+00,1.000000000000000000e+03
49,2.450000000000000000e+03,5.615604216999999762e-05,2.691884903000000122e+04,4.840429420999999621e+00,1.000000000000000000e+03
50,2.500000000000000000e+03,6.195989958000000346e-05,2.679214377999999851e+04,4.817645838999999874e+00,1.000000000000000000e+03
51,2.550000000000000000e+03,6.776375700000000573e-05,2.664367854000000079e+04,4.790949469000000072e+00,1.000000000000000000e+03
52,2.600000000000000000e+03,7.356761441000000479e-05,2.647786287000000084e+04,4.761133222999999859e+00,1.000000000000000000e+03
53,2.650000000000000000e+03,7.937147182000000385e-05,2.630023546999999962e+04,4.729193043000000429e+00,1.000000000000000000e+03
54,2.700000000000000000e+03,8.517532924000000612e-05,2.611082131999999910e+04,4.695133419000000252e+00,1.000000000000000000e+03
55,2.750000000000000000e+03,9.097918665000000518e-05,2.590130356000000029e+04,4.657458854999999787e+00,1.000000000000000000e+03
56,2.800000000000000000e+03,9.678304406999999391e-05,2.568250059999999939e+04,4.618114666000000312e+00,1.000000000000000000e+03
57,2.850000000000000000e+03,1.025869014999999994e-04,2.544692549000000145e+04,4.575754583000000153e+00,1.000000000000000000e+03
58,2.900000000000000000e+03,1.083907588999999952e-04,2.520836126000000149e+04,4.532857008999999771e+00,1.000000000000000000e+03
59,2.950000000000000000e+03,1.141946163000000046e-04,2.495316604000000007e+04,4.486968921999999971e+00,1.000000000000000000e+03
60,3.000000000000000000e+03,1.199984737000000005e-04,2.468458054999999877e+04,4.438673056999999922e+00,1.000000000000000000e+03
61,3.050000000000000000e+03,1.482894522999999871e-04,2.320811176999999952e+04,4.173180913000000380e+00,1.000000000000000000e+04
62,3.100000000000000000e+03,2.063280265000000098e-04,1.992006773999999859e+04,3.581939251000000102e+00,1.000000000000000000e+04
63,3.150000000000000000e+03,2.643666006000000004e-04,1.610250437000000056e+04,2.895481741999999858e+00,1.000000000000000000e+04
64,3.200000000000000000e+03,3.224051747999999960e-04,1.179383389999999963e+04,2.120715507999999971e+00,1.000000000000000000e+04
65,3.250000000000000000e+03,3.804437489000000137e-04,7.386042456999999558e+03,1.328125774000000092e+00,1.000000000000000000e+04
66,3.300000000000000000e+03,4.384823229999999772e-04,3.509190257000000202e+03,6.310072076999999613e-01,1.000000000000000000e+04
67,3.350000000000000000e+03,4.965208972000000271e-04,1.145117175999999972e+03,2.059099504000000136e-01,1.000000000000000000e+04
