"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.192939665253051e-01,1.539577250952996e-01,0.000000000000000e+00,4.243146992446601e-01,-3.136722522545753e-02,6.763462855067126e-14,1.869713542719562e+00,9.786916575176571e-01,-1.379573777843647e-04,0.000000000000000e+00,1.322363678826531e+00,7.100186373266779e-07,0.000000000000000e+00,5.107191565994259e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.192895898685194e-01,1.576960197281310e-01,0.000000000000000e+00,4.219065495472576e-01,-6.517434239722797e-02,7.115022573789091e-14,1.869659664848946e+00,9.786798617939868e-01,3.079978028634490e-04,0.000000000000000e+00,1.322350761249165e+00,5.936939938744756e-07,0.000000000000000e+00,5.107135848860582e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.192852132117338e-01,1.614343143609614e-01,0.000000000000000e+00,4.194983998498515e-01,-9.898145956899770e-02,7.466582292511042e-14,1.869605786978330e+00,9.786680660703166e-01,7.539529835112576e-04,0.000000000000000e+00,1.322337843671799e+00,4.773693504222767e-07,0.000000000000000e+00,5.107080131726907e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.192808365554577e-01,1.651726085585978e-01,0.000000000000000e+00,4.170902504327946e-01,-1.327885728051010e-01,7.818141970306074e-14,1.869551909113987e+00,9.786562703480197e-01,1.199908112243062e-03,0.000000000000000e+00,1.322324926095937e+00,3.610447205120451e-07,0.000000000000000e+00,5.107024414599719e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.192764598981626e-01,1.689109036266233e-01,0.000000000000000e+00,4.146821004550429e-01,-1.665956939125380e-01,8.169701729954953e-14,1.869498031237099e+00,9.786444746229761e-01,1.645863344806880e-03,0.000000000000000e+00,1.322312008517067e+00,2.447200635178754e-07,0.000000000000000e+00,5.106968697459555e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.192720832429056e-01,1.726491969538700e-01,0.000000000000000e+00,4.122739515986751e-01,-2.004027992773094e-01,8.521261325896111e-14,1.869444153385301e+00,9.786326789034258e-01,2.091818369706650e-03,0.000000000000000e+00,1.322299090944213e+00,1.283954606915852e-07,0.000000000000000e+00,5.106912980345340e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.192677065856105e-01,1.763874920218955e-01,0.000000000000000e+00,4.098658016209271e-01,-2.342099203847437e-01,8.872821085545020e-14,1.869390275508412e+00,9.786208831783821e-01,2.537773602270488e-03,0.000000000000000e+00,1.322286173365343e+00,1.207080369741435e-08,0.000000000000000e+00,5.106857263205177e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.192633299283153e-01,1.801257870899211e-01,0.000000000000000e+00,4.074576516431774e-01,-2.680170414921796e-01,9.224380845193916e-14,1.869336397631525e+00,9.786090874533387e-01,2.983728834834314e-03,0.000000000000000e+00,1.322273255786473e+00,-1.042538532967561e-07,0.000000000000000e+00,5.106801546065016e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.192589532710201e-01,1.838640821579470e-01,0.000000000000000e+00,4.050495016654256e-01,-3.018241625996186e-01,9.575940604842786e-14,1.869282519754637e+00,9.785972917282952e-01,3.429684067398122e-03,0.000000000000000e+00,1.322260338207604e+00,-2.205785102909272e-07,0.000000000000000e+00,5.106745828924853e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.192545766178012e-01,1.876023737444143e-01,0.000000000000000e+00,4.026413539304418e-01,-3.356312522217217e-01,9.927500037076224e-14,1.869228641927926e+00,9.785854960142377e-01,3.875638884633859e-03,0.000000000000000e+00,1.322247420640764e+00,-3.369030589493359e-07,0.000000000000000e+00,5.106690111836582e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
7.192501999605060e-01,1.913406688124399e-01,0.000000000000000e+00,4.002332039526920e-01,-3.694383733291577e-01,1.027905979672512e-13,1.869174764051039e+00,9.785737002891941e-01,4.321594117197684e-03,0.000000000000000e+00,1.322234503061895e+00,-4.532277159435064e-07,0.000000000000000e+00,5.106634394696420e+00,1,2.499999944120646e-03,1.050099968910217e+00,2.499999944120646e-03,5.000000000000000e-01
7.192458233032110e-01,1.950789638804655e-01,0.000000000000000e+00,3.978250539749422e-01,-4.032454944365937e-01,1.063061955637402e-13,1.869120886174151e+00,9.785619045641507e-01,4.767549349761509e-03,0.000000000000000e+00,1.322221585483025e+00,-5.695523729376767e-07,0.000000000000000e+00,5.106578677556259e+00,1,2.749999985098839e-03,1.050099968910217e+00,2.749999985098839e-03,5.000000000000000e-01
7.192275913136723e-01,2.020943042601640e-01,0.000000000000000e+00,3.903153352571728e-01,-4.407245413509044e-01,1.076691193275533e-13,1.868944344112964e+00,9.785156830704779e-01,5.139901585841336e-03,0.000000000000000e+00,1.322171624491866e+00,-4.731408328631766e-07,0.000000000000000e+00,5.106361470678709e+00,1,3.000000026077032e-03,1.050099968910217e+00,3.000000026077032e-03,5.000000000000000e-01
7.192085416232841e-01,2.093030461900790e-01,0.000000000000000e+00,3.825045369970053e-01,-4.784202944977480e-01,1.089049986300443e-13,1.868760562773357e+00,9.784674298694629e-01,5.507909990125522e-03,0.000000000000000e+00,1.322119477307756e+00,-3.641742298014041e-07,0.000000000000000e+00,5.106134733153096e+00,1,3.250000067055225e-03,1.050099968910217e+00,3.250000067055225e-03,5.000000000000000e-01
7.191894919328957e-01,2.165117881199947e-01,0.000000000000000e+00,3.746937387368362e-01,-5.161160476445968e-01,1.101408779325350e-13,1.868576781433752e+00,9.784191766684480e-01,5.875918394409678e-03,0.000000000000000e+00,1.322067330123646e+00,-2.552076267396317e-07,0.000000000000000e+00,5.105907995627483e+00,1,3.500000108033419e-03,1.050099968910217e+00,3.500000108033419e-03,5.000000000000000e-01
7.191704422602490e-01,2.237205233362476e-01,0.000000000000000e+00,3.668829477510386e-01,-5.538117656845460e-01,1.113767560840236e-13,1.868393000265306e+00,9.783709235123724e-01,6.243926455959350e-03,0.000000000000000e+00,1.322015182988101e+00,-1.462411251608994e-07,0.000000000000000e+00,5.105681258313036e+00,1,3.749999916180968e-03,1.050099968910217e+00,3.749999916180968e-03,5.000000000000000e-01
7.191513925521194e-01,2.309292719798240e-01,0.000000000000000e+00,3.590721422165030e-01,-5.915075539382790e-01,1.126126365375174e-13,1.868209218754541e+00,9.783226702664183e-01,6.611935202978082e-03,0.000000000000000e+00,1.321963035755425e+00,-3.727442061608564e-08,0.000000000000000e+00,5.105454520576257e+00,1,4.000000189989805e-03,1.050099968910217e+00,4.000000189989805e-03,5.000000000000000e-01
7.191323428617311e-01,2.381380139097390e-01,0.000000000000000e+00,3.512613439563355e-01,-6.292033070851226e-01,1.138485158400085e-13,1.868025437414935e+00,9.782744170654033e-01,6.979943607262269e-03,0.000000000000000e+00,1.321910888571315e+00,7.169218244568711e-08,0.000000000000000e+00,5.105227783050643e+00,1,4.250000230967999e-03,1.050099968910217e+00,4.250000230967999e-03,5.000000000000000e-01
7.191132932068259e-01,2.453467424123290e-01,0.000000000000000e+00,3.434505602449097e-01,-6.668989900181720e-01,1.150843928404949e-13,1.867841656417649e+00,9.782261639542671e-01,7.347951326077459e-03,0.000000000000000e+00,1.321858741484337e+00,1.806585825413789e-07,0.000000000000000e+00,5.105001045947363e+00,1,4.499999806284904e-03,1.050099968910217e+00,4.499999806284904e-03,5.000000000000000e-01
7.190942435164376e-01,2.525554843422430e-01,0.000000000000000e+00,3.356397619847438e-01,-7.045947431650097e-01,1.163202721429863e-13,1.867657875078043e+00,9.781779107532521e-01,7.715959730361684e-03,0.000000000000000e+00,1.321806594300226e+00,2.896251856031509e-07,0.000000000000000e+00,5.104774308421749e+00,1,4.749999847263098e-03,1.050099968910217e+00,4.749999847263098e-03,5.000000000000000e-01
