"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.500000000000002e+00,2.370508499741765e-12,0.000000000000000e+00,2.521539060255729e-12,3.888437377622488e-12,1.060260244747797e-13,1.000000000000002e+00,1.774823934929886e+00,2.462723470400383e-15,0.000000000000000e+00,9.999999999999996e-01,1.484057566086484e-49,0.000000000000000e+00,5.075000000000002e+00,1,0.000000000000000e+00,0.000000000000000e+00,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,2.285177011994211e-12,0.000000000000000e+00,2.403204019473733e-12,3.812438951981440e-12,9.388018014250047e-14,1.000000000000002e+00,1.774823934929886e+00,1.746025261077722e-15,0.000000000000000e+00,9.999999999999993e-01,1.235798662754051e-49,0.000000000000000e+00,5.075000000000002e+00,1,2.500000118743628e-04,2.500000118743628e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,2.199845524246682e-12,0.000000000000000e+00,2.284868978691737e-12,3.736440526340540e-12,8.173433581022569e-14,1.000000000000002e+00,1.774823934929886e+00,1.029327051755134e-15,0.000000000000000e+00,9.999999999999992e-01,9.875397594216171e-50,0.000000000000000e+00,5.075000000000000e+00,1,5.000000237487257e-04,5.000000237487257e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,2.114514046433033e-12,0.000000000000000e+00,2.166533951685753e-12,3.660442109546947e-12,6.958849289191110e-14,1.000000000000003e+00,1.774823934929887e+00,3.126289258671584e-16,0.000000000000000e+00,9.999999999999992e-01,7.392808849903226e-50,0.000000000000000e+00,5.075000000000001e+00,1,7.500000065192580e-04,7.500000065192580e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,2.029182548751587e-12,0.000000000000000e+00,2.048198897127731e-12,3.584443675058515e-12,5.744264714567040e-14,1.000000000000003e+00,1.774823934929887e+00,-4.040693668901042e-16,0.000000000000000e+00,9.999999999999990e-01,4.910219527567503e-50,0.000000000000000e+00,5.075000000000001e+00,1,1.000000047497451e-03,1.000000047497451e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000002e+00,1.943851090805708e-12,0.000000000000000e+00,1.929863897673743e-12,3.508445275959604e-12,4.529680705527954e-14,1.000000000000004e+00,1.774823934929887e+00,-1.120767325908741e-15,0.000000000000000e+00,9.999999999999990e-01,2.427631361277328e-50,0.000000000000000e+00,5.075000000000001e+00,1,1.249999972060323e-03,1.249999972060323e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000003e+00,1.858519593124287e-12,0.000000000000000e+00,1.811528843115752e-12,3.432446841471325e-12,3.315096130904169e-14,1.000000000000004e+00,1.774823934929887e+00,-1.837465618666024e-15,0.000000000000000e+00,9.999999999999989e-01,-5.495796105838994e-52,0.000000000000000e+00,5.075000000000002e+00,1,1.500000013038516e-03,1.500000013038516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000003e+00,1.773188095442879e-12,0.000000000000000e+00,1.693193788557800e-12,3.356448406983128e-12,2.100511556280393e-14,1.000000000000005e+00,1.774823934929887e+00,-2.554163911423394e-15,0.000000000000000e+00,9.999999999999988e-01,-2.537547283394112e-50,0.000000000000000e+00,5.075000000000000e+00,1,1.750000054016709e-03,1.750000054016709e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000003e+00,1.687856597761420e-12,0.000000000000000e+00,1.574858733999728e-12,3.280449972494614e-12,8.859269816563724e-15,1.000000000000005e+00,1.774823934929888e+00,-3.270862204180538e-15,0.000000000000000e+00,9.999999999999987e-01,-5.020136605729831e-50,0.000000000000000e+00,5.075000000000001e+00,1,2.000000094994903e-03,2.000000094994903e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000004e+00,1.602525179551123e-12,0.000000000000000e+00,1.456523789649806e-12,3.204451608785305e-12,-3.286564617976770e-15,1.000000000000006e+00,1.774823934929888e+00,-3.987559829460606e-15,0.000000000000000e+00,9.999999999999986e-01,-7.502723615974453e-50,0.000000000000000e+00,5.075000000000001e+00,1,2.249999903142452e-03,2.249999903142452e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000004e+00,1.517193681869714e-12,0.000000000000000e+00,1.338188735091884e-12,3.128453174297110e-12,-1.543241036421621e-14,1.000000000000006e+00,1.774823934929888e+00,-4.704258122218069e-15,0.000000000000000e+00,9.999999999999983e-01,-9.985312938310181e-50,0.000000000000000e+00,5.075000000000001e+00,1,2.499999944120646e-03,2.499999944120646e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000004e+00,1.431862184188255e-12,0.000000000000000e+00,1.219853680533782e-12,3.052454739808592e-12,-2.757825611045475e-14,1.000000000000007e+00,1.774823934929888e+00,-5.420956414975120e-15,0.000000000000000e+00,9.999999999999983e-01,-1.246790226064589e-49,0.000000000000000e+00,5.075000000000001e+00,1,2.749999985098839e-03,2.749999985098839e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000005e+00,1.474859211130042e-12,0.000000000000000e+00,1.067004178202082e-12,2.658147496363709e-12,-2.954148751880706e-14,1.000000000000007e+00,1.774823934929889e+00,-5.016966835301027e-15,0.000000000000000e+00,9.999999999999982e-01,-1.040210290494361e-49,0.000000000000000e+00,5.075000000000001e+00,1,3.000000026077032e-03,3.000000026077032e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000005e+00,1.525429809151482e-12,0.000000000000000e+00,9.121177349467330e-13,2.245054605714019e-12,-3.090377105769206e-14,1.000000000000006e+00,1.774823934929888e+00,-4.546837562329416e-15,0.000000000000000e+00,9.999999999999979e-01,-8.067871062761708e-50,0.000000000000000e+00,5.075000000000001e+00,1,3.250000067055225e-03,3.250000067055225e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000005e+00,1.576000407172893e-12,0.000000000000000e+00,7.572312916912892e-13,1.831961715064179e-12,-3.226605459657593e-14,1.000000000000006e+00,1.774823934929889e+00,-4.076708289357579e-15,0.000000000000000e+00,9.999999999999977e-01,-5.733639220579808e-50,0.000000000000000e+00,5.075000000000001e+00,1,3.500000108033419e-03,3.500000108033419e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000006e+00,1.626570958096756e-12,0.000000000000000e+00,6.023449926850236e-13,1.418869209136960e-12,-3.362833686673383e-14,1.000000000000006e+00,1.774823934929890e+00,-3.606579454227583e-15,0.000000000000000e+00,9.999999999999978e-01,-3.399409552320357e-50,0.000000000000000e+00,5.074999999999999e+00,1,3.749999916180968e-03,3.749999916180968e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000006e+00,1.677141603215683e-12,0.000000000000000e+00,4.474584051803287e-13,1.005775933764413e-12,-3.499062167434199e-14,1.000000000000006e+00,1.774823934929890e+00,-3.136449743413733e-15,0.000000000000000e+00,9.999999999999973e-01,-1.065175536215997e-50,0.000000000000000e+00,5.074999999999998e+00,1,4.000000189989805e-03,4.000000189989805e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000007e+00,1.727712201237110e-12,0.000000000000000e+00,2.925719619249242e-13,5.926830431146255e-13,-3.635290521322665e-14,1.000000000000006e+00,1.774823934929890e+00,-2.666320470441990e-15,0.000000000000000e+00,9.999999999999972e-01,1.269056305965898e-50,0.000000000000000e+00,5.075000000000000e+00,1,4.250000230967999e-03,4.250000230967999e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000007e+00,1.778282705063475e-12,0.000000000000000e+00,1.376858071679476e-13,1.795909219101633e-13,-3.771518621466100e-14,1.000000000000006e+00,1.774823934929890e+00,-2.196192073154101e-15,0.000000000000000e+00,9.999999999999972e-01,3.603283800302899e-50,0.000000000000000e+00,5.074999999999999e+00,1,4.499999806284904e-03,4.499999806284904e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000007e+00,1.828853303084886e-12,0.000000000000000e+00,-1.720063608749663e-14,-2.335019687396768e-13,-3.907746975354487e-14,1.000000000000006e+00,1.774823934929891e+00,-1.726062800182264e-15,0.000000000000000e+00,9.999999999999968e-01,5.937515642484803e-50,0.000000000000000e+00,5.075000000000000e+00,1,4.749999847263098e-03,4.749999847263098e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000008e+00,1.879423901106278e-12,0.000000000000000e+00,-1.720870793429645e-13,-6.465948593895261e-13,-4.043975329242762e-14,1.000000000000006e+00,1.774823934929891e+00,-1.255933527210368e-15,0.000000000000000e+00,9.999999999999968e-01,8.271747484666699e-50,0.000000000000000e+00,5.074999999999998e+00,1,4.999999888241291e-03,4.999999888241291e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000008e+00,1.929994499127689e-12,0.000000000000000e+00,-3.269735225984061e-13,-1.059687750039359e-12,-4.180203683131142e-14,1.000000000000006e+00,1.774823934929891e+00,-7.858042542385374e-16,0.000000000000000e+00,9.999999999999967e-01,1.060597932684861e-49,0.000000000000000e+00,5.074999999999999e+00,1,5.249999929219484e-03,5.249999929219484e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000008e+00,1.980565097149100e-12,0.000000000000000e+00,-4.818599658538472e-13,-1.472780640689190e-12,-4.316432037019522e-14,1.000000000000006e+00,1.774823934929891e+00,-3.156749812667080e-16,0.000000000000000e+00,9.999999999999964e-01,1.294021116903051e-49,0.000000000000000e+00,5.074999999999999e+00,1,5.499999970197678e-03,5.499999970197678e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000008e+00,2.031135695170532e-12,0.000000000000000e+00,-6.367464091092737e-13,-1.885873531339036e-12,-4.452660390908035e-14,1.000000000000006e+00,1.774823934929892e+00,1.544542917050817e-16,0.000000000000000e+00,9.999999999999962e-01,1.527444301121242e-49,0.000000000000000e+00,5.074999999999999e+00,1,5.750000011175871e-03,5.750000011175871e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000009e+00,2.081706293191921e-12,0.000000000000000e+00,-7.916328523647294e-13,-2.298966421988853e-12,-4.588888744796282e-14,1.000000000000006e+00,1.774823934929892e+00,6.245835646769512e-16,0.000000000000000e+00,9.999999999999961e-01,1.760867485339431e-49,0.000000000000000e+00,5.074999999999999e+00,1,6.000000052154064e-03,6.000000052154064e-03,4.000000059604645e-01,5.000000000000000e-01
