"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.424439101642002e-01,7.677448514764594e-01,2.070628184803258e-04,-4.823866116575236e+00,6.768682443196832e-01,-5.062618093433500e-15,1.979816874919129e+00,8.853722765097615e-01,4.991177275471902e-03,0.000000000000000e+00,1.356651646626909e+00,0.000000000000000e+00,5.140237275869137e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.423421213984631e-01,7.677131190297176e-01,2.070628184803281e-04,-4.823843412031518e+00,6.731586145026840e-01,-4.846790710678027e-15,1.979986091988246e+00,8.852557798602199e-01,4.813769339229153e-03,0.000000000000000e+00,1.356724135117487e+00,0.000000000000000e+00,5.140387850931609e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.422403326327256e-01,7.676813865829715e-01,2.070628184803281e-04,-4.823820707487763e+00,6.694489846856841e-01,-4.630963327922505e-15,1.980155309057364e+00,8.851392832106786e-01,4.636361402986359e-03,0.000000000000000e+00,1.356796623608065e+00,0.000000000000000e+00,5.140538425994081e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.421385438788385e-01,7.676496541399163e-01,2.070628184803259e-04,-4.823798002946615e+00,6.657393553005407e-01,-4.415135970292548e-15,1.980324526106781e+00,8.850227865746992e-01,4.458953487396528e-03,0.000000000000000e+00,1.356869112090204e+00,0.000000000000000e+00,5.140689001039021e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.420367551012515e-01,7.676179216894763e-01,2.070628184803260e-04,-4.823775298400219e+00,6.620297250516830e-01,-4.199308562411414e-15,1.980493743195598e+00,8.849062899115959e-01,4.281545530500736e-03,0.000000000000000e+00,1.356941600589221e+00,0.000000000000000e+00,5.140839576119022e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.419349663710637e-01,7.675861892538129e-01,2.070628184803261e-04,-4.823752593864393e+00,6.583200965302564e-01,-3.983481255032731e-15,1.980662960205617e+00,8.847897933027404e-01,4.104137656216948e-03,0.000000000000000e+00,1.357014089054483e+00,0.000000000000000e+00,5.140990151128906e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.418331775934767e-01,7.675544568033730e-01,2.070628184803261e-04,-4.823729889317995e+00,6.546104662813984e-01,-3.767653847151596e-15,1.980832177294434e+00,8.846732966396370e-01,3.926729699321153e-03,0.000000000000000e+00,1.357086577553500e+00,0.000000000000000e+00,5.141140726208906e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.417313888158898e-01,7.675227243529330e-01,2.070628184803262e-04,-4.823707184771599e+00,6.509008360325406e-01,-3.551826439270462e-15,1.981001394383251e+00,8.845567999765337e-01,3.749321742425360e-03,0.000000000000000e+00,1.357159066052517e+00,0.000000000000000e+00,5.141291301288907e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.416296000383027e-01,7.674909919024968e-01,2.070628184803285e-04,-4.823684480225237e+00,6.471912057836835e-01,-3.335999031389371e-15,1.981170611472067e+00,8.844403033134303e-01,3.571913785529600e-03,0.000000000000000e+00,1.357231554551534e+00,0.000000000000000e+00,5.141441876368908e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.415278113555142e-01,7.674592594816064e-01,2.070628184803263e-04,-4.823661775699948e+00,6.434815789896871e-01,-3.120171824513097e-15,1.981339828403289e+00,8.843238067588229e-01,3.394505993857783e-03,0.000000000000000e+00,1.357304042983041e+00,0.000000000000000e+00,5.141592451308673e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
