"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.797043949250006e+00,7.751716530253240e-01,8.621362572947217e-01,-2.578607409136208e-02,-4.893922200883167e-17,3.289067005545834e+00,2.305503038067799e+00,-5.376590080615141e-04,0.000000000000000e+00,2.481705028810405e+00,2.840000000000035e-02,1.014907951942815e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
