x pp_inf
0.0180150419 67.5193748
0.0180169381 66.46302415
0.0180201065 65.87376025
0.0180245433 65.6360283
0.0180302449 65.46216965
0.0180372111 65.29484175
0.0180454366 64.98127745
0.0180549184 64.52340315
0.01806565 63.93564225
0.0180776287 63.22904205
0.0180908442 62.4228344
0.0181052946 61.53490255
0.0181209706 60.5843792
0.0181378648 59.57466125
0.0181559706 58.51088335
0.0181752779 57.39608195
0.01819578 56.23096845
0.0182174668 55.0195999
0.0182403289 53.7641449
0.0182643589 52.4668007
0.0182895437 51.13217355
0.0183158759 49.7641487
0.0183433443 48.3672485
0.0183719378 46.9483299
0.018401647 45.5149345
0.0184324589 44.0730305
0.0184643641 42.6216183
0.0184973478 41.15509985
0.01853139975 39.68738745
0.0185665023 38.21507835
0.018602632 36.7877102
0.0186399799 35.3018303
0.0186773278 33.8159504
0.0187158808 32.4179649
0.018755395 31.03288175
0.018795846 29.66460515
0.0188372135 28.31274895
0.0188794713 26.97675035
0.0189225972 25.65981195
0.0189665668 24.36757565
0.0190113559 23.1068325
0.0190569405 21.88327315
0.0191032961 20.69997215
0.0191503987 19.5579176
0.0191982221 18.4571209
0.0192467421 17.39751815
0.0192959309 16.3791857
0.0193457678 15.40202095
0.0193962213 14.46534585
0.0194472689 13.56870555
0.0194988828 12.7117796
0.0195510369 11.89405965
0.0196037032 11.11543415
0.0196568556 10.37573435
0.0197104663 9.674490455
0.0197645091 9.010979175
0.019818956 8.384262085
0.0198737793 7.79322648
0.0199289545 7.236669065
0.0199844539 6.713014125
0.0200402513 6.220853565
0.0200963281 5.75872302
0.0201526638 5.338950395
0.0202143453 5.0850696575
0.0202760268 4.83118892
0.0203487631 4.72392082
0.0204278119 4.64612484
0.0205137152 4.58119559
0.0206070691 4.527511835
0.0207085144 4.47604132
0.0208187513 4.420040845
0.0209385343 4.361252545
0.0210686885 4.302651645
0.0212101042 4.24228096
0.0213637482 4.176464795
0.0215306729 4.104950905
0.0217120145 4.03055501
0.0219090097 3.9555552
0.0221229922 3.878673195
0.0223554168 3.79695165
0.0226078518 3.71061504
0.0228819996 3.62244582
0.0231797025 3.532607915
0.0235029534 3.439087035
0.0238539111 3.34367108
0.0242349096 3.25035918
0.0246484708 3.15827668
0.0250973199 3.063917875
0.0255844016 2.968403695
0.0261128936 2.875518915
0.0266862232 2.784965155
0.0273080822 2.69414079
0.027982451 2.60467887
0.0287136119 2.520900965
0.0295061674 2.44511449
0.0304008862 2.37251377
0.031295605 2.29991305
0.0323034823 2.232580185
0.0333947837 2.17362869
0.03457601 2.122798325
0.0358541161 2.07746625
0.0372364931 2.03567755
0.0387310162 1.998465835
0.0403460413 1.96737623
0.0420904085 1.942108455
0.0439734645 1.92165661
0.0460050628 1.90601987
0.0481955446 1.895576
0.0505557396 1.890509125
0.0530969501 1.890458825
0.0558309145 1.894708455
0.0587697774 1.90258265
0.0619260333 1.91365957
0.0653124675 1.927914145
0.0689420775 1.94538474
0.0728279725 1.96574104
0.076983273 1.988305275
0.0814209655 2.01224935
0.086153768 2.036883
0.0911939517 2.061834335
0.0965531468 2.086923835
0.102242149 2.11198306
0.108270667 2.13693249
0.11464712 2.161692975
0.121378347 2.18598473
0.128469378 2.20927262
0.135923132 2.231839655
0.1439208535 2.250631035
0.151918575 2.269422415
0.160453424 2.284011005
0.16933693 2.29661405
0.178558066 2.307145955
0.188102499 2.315814495
0.197952598 2.322957515
0.20808737 2.32892072
0.218482539 2.333981635
0.229110733 2.338313935
0.239941671 2.341989755
0.250942498 2.344995615
0.262078047 2.347284915
0.273311466 2.34888065
0.28460446 2.349921465
0.295917958 2.35059726
0.307212591 2.35105419
0.318449229 2.351365685
0.329589576 2.351558565
0.340596676 2.35164678
0.351435304 2.351644875
0.362072468 2.351565245
0.372477829 2.351416465
0.382623851 2.351207135
0.392486155 2.350952985
0.402043581 2.350677135
0.411278367 2.35039842
0.420176059 2.35014081
0.428725481 2.349881295
0.436918706 2.34970629
0.444750726 2.349335435
0.452219486 2.34931469
0.4592030645 2.34954256
0.466186643 2.34977043
0.473047853 2.3493582
0.479909033 2.34871888
0.486770242 2.34821236
0.493631423 2.3478899
0.500492632 2.34767735
0.507353783 2.34750426
0.514214993 2.34733558
0.521076202 2.34716177
0.527937412 2.346985575
0.534798563 2.34681332
0.541659772 2.346646905
0.548520982 2.346481445
0.555382192 2.3463105
0.562243342 2.346135975
0.569104552 2.34597361
0.575965762 2.345841885
0.582826912 2.345739845
0.589688122 2.34563363
0.596549332 2.345467325
0.603410542 2.345200655
0.610271692 2.34484291
0.617132902 2.34445727
0.623994112 2.344125745
0.630855262 2.343895315
0.637716472 2.34374368
0.644577682 2.34360361
0.651438892 2.343369365
0.658300042 2.34311509
0.665161252 2.342663885
0.672022462 2.342521905
0.678883642 2.3432942625
0.685744822 2.34406662
0.692606032 2.344563245
0.699467242 2.34471178
0.706328392 2.344597105
0.713189602 2.34427953
0.720050812 2.343767765
0.726911962 2.343085885
0.733773172 2.3423208
0.740634382 2.34161508
0.747495592 2.341117145
0.754356742 2.340928555
0.761217952 2.34107232
0.768079162 2.34148848
0.774940372 2.34205496
0.781801522 2.34262252
0.788662732 2.343050835
0.795523942 2.343238115
0.802385092 2.343138215
0.809246302 2.34276414
0.816107512 2.34217882
0.822968721 2.34147775
0.829829872 2.340768575
0.836691082 2.340152145
0.843552291 2.339705825
0.850413442 2.339476705
0.857274652 2.33947289
0.864135861 2.33968365
0.870997071 2.34002876
0.877858222 2.34053004
0.884719431 2.34092641
0.891580641 2.34136677
0.898441821 2.34217614
0.905303001 2.34298551
0.912164211 2.34331
0.919025421 2.34312427
0.925886571 2.3425287
0.932747781 2.341711165
0.939608991 2.34085047
0.946470201 2.340064765
0.953331351 2.33940983
0.960192561 2.33890092
0.967053771 2.33853674
0.973914921 2.33831227
0.980776131 2.33822024
0.987637341 2.338250275
0.994498551 2.33838558
1.0013597 2.33860326
1.00822091 2.338875055
1.01508212 2.33917034
1.02194333 2.339458345
1.02880454 2.339711785
1.03566563 2.339907885
1.04252684 2.34003067
1.04938805 2.340070725
1.05624926 2.3400265
1.06311047 2.339902045
1.06997168 2.33970857
1.07683289 2.33945787
1.08369398 2.33917403
1.09055519 2.33884609
1.0974164 2.33861089
1.10427761 2.337979795
1.11113882 2.33796036
1.118744255 1.8100472075
1.12634969 1.282134055
1.13456452 1.17666829
1.14264703 1.11877596
1.15059936 1.074404715
1.15842354 1.040176215
1.16612196 1.01171535
1.1736964 0.9871223865
1.18114924 0.9654886125
1.1884824 0.946302414
1.1956979 0.929230064
1.20279765 0.914014429
1.20978367 0.9004353285
1.21665788 0.888301641
1.22342205 0.877451807
1.23007822 0.8677504065
1.23662806 0.8590818345
1.24307346 0.851343423
1.24941611 0.844440967
1.25565791 0.8382871745
1.26180029 0.8328015805
1.26784515 0.8279111685
1.27379405 0.8235503135
1.27964866 0.8196607825
1.28541064 0.816190362
1.29108143 0.813093543
1.29666269 0.810327679
1.30215597 0.8078605535
1.30756259 0.805649817
1.31288421 0.8036864995
1.31812239 0.801918179
1.32327819 0.8002946975
1.32831371 0.7990243585
1.33334923 0.7977540195
1.33826709 0.7968302665
1.3431083 0.795990527
1.34787416 0.7951983805
1.352566 0.7944453065
1.35718524 0.7937353555
1.36173296 0.79307425
1.36621046 0.792466402
1.37061894 0.791913897
1.37495971 0.7914166155
1.37923396 0.7909725905
1.38344264 0.790578812
1.38758719 0.7902316155
1.39166856 0.789927125
