x pp_inf
0.0180150419 68.59093095
0.0180169381 66.3632927
0.0180201065 65.69432065
0.0180245433 65.52581785
0.0180302449 65.24617005
0.0180372111 64.83291625
0.0180454366 64.36305615
0.0180549184 63.84788515
0.01806565 63.2589283
0.0180776287 62.6071911
0.0180908442 61.8588867
0.0181052946 61.00879095
0.0181209706 60.06596755
0.0181378648 59.0438461
0.0181559706 57.95632745
0.0181752779 56.81552125
0.01819578 55.6287117
0.0182174668 54.40164755
0.0182403289 53.13890075
0.0182643589 51.84383965
0.0182895437 50.5192566
0.0183158759 49.16685865
0.0183433443 47.7878399
0.0183719378 46.38946915
0.018401647 44.98091125
0.0184324589 43.5658302
0.0184643641 42.1448555
0.0184973478 40.71214105
0.01853139975 39.2750492
0.0185665023 37.84198
0.018602632 36.453598
0.0186399799 35.01779745
0.0186773278 33.5819969
0.0187158808 32.20723535
0.018755395 30.83401775
0.018795846 29.4804249
0.0188372135 28.1522131
0.0188794713 26.85232545
0.0189225972 25.58114815
0.0189665668 24.3381567
0.0190113559 23.12323285
0.0190569405 21.9370699
0.0191032961 20.78123475
0.0191503987 19.6577072
0.0191982221 18.56838705
0.0192467421 17.51490305
0.0192959309 16.49854085
0.0193457678 15.520257
0.0193962213 14.5807786
0.0194472689 13.6810775
0.0194988828 12.82190895
0.0195510369 12.00324915
0.0196037032 11.22461655
0.0196568556 10.484858
0.0197104663 9.78224659
0.0197645091 9.115026475
0.019818956 8.48183823
0.0198737793 7.88186741
0.0199289545 7.314730885
0.0199844539 6.77995324
0.0200402513 6.27716374
0.0200963281 5.80581188
0.0201526638 5.378466605
0.0202143453 5.12096286
0.0202760268 4.863459115
0.0203487631 4.753786325
0.0204278119 4.67157388
0.0205137152 4.603370425
0.0206070691 4.543568135
0.0207085144 4.48641062
0.0208187513 4.42651391
0.0209385343 4.363695625
0.0210686885 4.30101395
0.0212101042 4.239340785
0.0213637482 4.175752405
0.0215306729 4.106930735
0.0217120145 4.032313585
0.0219090097 3.953826545
0.0221229922 3.87247515
0.0223554168 3.78734207
0.0226078518 3.699502945
0.0228819996 3.61188555
0.0231797025 3.52422619
0.0235029534 3.43368709
0.0238539111 3.34059656
0.0242349096 3.24744713
0.0246484708 3.15387464
0.0250973199 3.057972195
0.0255844016 2.961827875
0.0261128936 2.86917269
0.0266862232 2.77908301
0.0273080822 2.688687085
0.027982451 2.60008013
0.0287136119 2.518770335
0.0295061674 2.445601105
0.0304008862 2.372103215
0.031295605 2.298605325
0.0323034823 2.22746146
0.0333947837 2.165745375
0.03457601 2.11524844
0.0358541161 2.072300315
0.0372364931 2.03333199
0.0387310162 1.997604965
0.0403460413 1.96643466
0.0420904085 1.94068772
0.0439734645 1.919915855
0.0460050628 1.90392643
0.0481955446 1.8930614
0.0505557396 1.887527345
0.0530969501 1.88695139
0.0558309145 1.890522185
0.0587697774 1.897490565
0.0619260333 1.90742153
0.0653124675 1.920408665
0.0689420775 1.93657529
0.0728279725 1.95561135
0.076983273 1.97689998
0.0814209655 1.999676525
0.086153768 2.023343205
0.0911939517 2.047264575
0.0965531468 2.070822595
0.102242149 2.09360826
0.108270667 2.11538005
0.11464712 2.13608074
0.121378347 2.155694725
0.128469378 2.17419922
0.135923132 2.19147217
0.1439208535 2.2068344325
0.151918575 2.222196695
0.160453424 2.23521471
0.16933693 2.24665809
0.178558066 2.2560761
0.188102499 2.26364708
0.197952598 2.26970875
0.20808737 2.274893165
0.218482539 2.27977586
0.229110733 2.28481293
0.239941671 2.290085435
0.250942498 2.295115475
0.262078047 2.299523235
0.273311466 2.3030895
0.28460446 2.305744175
0.295917958 2.30747938
0.307212591 2.30839634
0.318449229 2.30869305
0.329589576 2.308552865
0.340596676 2.30817938
0.351435304 2.30770886
0.362072468 2.307194235
0.372477829 2.30666435
0.382623851 2.306182985
0.392486155 2.305800555
0.402043581 2.30554247
0.411278367 2.305409315
0.420176059 2.30538857
0.428725481 2.305429695
0.436918706 2.305550575
0.444750726 2.30558133
0.452219486 2.306010725
0.4592030645 2.305924655
0.466186643 2.305838585
0.473047853 2.306015015
0.479909033 2.30613196
0.486770242 2.306212905
0.493631423 2.306266065
0.500492632 2.30629301
0.507353783 2.306293965
0.514214993 2.306269885
0.521076202 2.30622399
0.527937412 2.306161285
0.534798563 2.306085825
0.541659772 2.305996775
0.548520982 2.30588937
0.555382192 2.305761335
0.562243342 2.305621745
0.569104552 2.30549121
0.575965762 2.30539131
0.582826912 2.30532515
0.589688122 2.3052665
0.596549332 2.305163865
0.603410542 2.30496454
0.610271692 2.30464256
0.617132902 2.30421734
0.623994112 2.30375266
0.630855262 2.30333483
0.637716472 2.30304265
0.644577682 2.302916765
0.651438892 2.30294585
0.658300042 2.303073765
0.665161252 2.30321276
0.672022462 2.303281065
0.678883642 2.303165195
0.685744822 2.303049325
0.692606032 2.30276823
0.699467242 2.30248022
0.706328392 2.30225217
0.713189602 2.30213809
0.720050812 2.302160505
0.726911962 2.302301885
0.733773172 2.302512165
0.740634382 2.302724835
0.747495592 2.30287349
0.754356742 2.302906395
0.761217952 2.302796365
0.768079162 2.302545665
0.774940372 2.302185535
0.781801522 2.3017689
0.788662732 2.301360725
0.795523942 2.30102336
0.802385092 2.30080557
0.809246302 2.30073297
0.816107512 2.3008039
0.822968721 2.30099106
0.829829872 2.30124903
0.836691082 2.301523685
0.843552291 2.301763535
0.850413442 2.30192685
0.857274652 2.30198741
0.864135861 2.301935075
0.870997071 2.30177569
0.877858222 2.30153072
0.884719431 2.30122602
0.891580641 2.30089259
0.898441821 2.3005882475
0.905303001 2.300283905
0.912164211 2.300045375
0.919025421 2.29989183
0.925886571 2.299821615
0.932747781 2.299832105
0.939608991 2.299915315
0.946470201 2.30005443
0.953331351 2.300228715
0.960192561 2.300415275
0.967053771 2.300591705
0.973914921 2.300738215
0.980776131 2.30083907
0.987637341 2.30088389
0.994498551 2.300868155
1.0013597 2.30079293
1.00822091 2.300664785
1.01508212 2.300493715
1.02194333 2.300292255
1.02880454 2.300073865
1.03566563 2.29985142
1.04252684 2.299636845
1.04938805 2.299440145
1.05624926 2.29926932
1.06311047 2.299130325
1.06997168 2.29902661
1.07683289 2.29895985
1.08369398 2.298928975
1.09055519 2.29893255
1.0974164 2.298967955
1.10427761 2.29904282
1.11113882 2.299075605
