x pp_inf
0.0180144124 69.8804398
0.0180163346 68.9813232
0.0180195346 68.3773956
0.0180240124 67.9058456
0.0180297662 67.4629974
0.0180367921 66.9682541
0.0180450864 66.3821106
0.0180546474 65.6964264
0.0180654675 64.9046936
0.0180775411 64.0227661
0.0180908628 63.0617752
0.0181054268 62.0270348
0.0181212239 60.928051
0.0181382466 59.7689247
0.0181564875 58.5510483
0.0181759354 57.2769737
0.0181965791 55.9502983
0.018218413 54.5739479
0.0182414204 53.1533737
0.0182655938 51.6947365
0.0182909183 50.2020187
0.0183173809 48.6853027
0.0183449686 47.1508331
0.0183736682 45.6035919
0.0184034649 44.045166
0.018434342 42.4853897
0.0184662845 40.9403877
0.0184992757 39.3910255
0.0185332987 37.8537979
0.0185683351 36.325737
0.0186043698 34.8407898
0.018641863 33.3325224
0.0186793562 31.824255
0.0187182669 30.3953629
0.0187580995 29.004343
0.01879883 27.646574
0.0188404396 26.3189468
0.0188829061 25.0148258
0.0189262088 23.7307587
0.0189703256 22.4705734
0.0190152302 21.2430515
0.019060906 20.0571232
0.0191073231 18.918335
0.019154463 17.8277035
0.0192022976 16.7828083
0.0192508064 15.7802296
0.0192999598 14.8175783
0.0193497371 13.8942022
0.0194001086 13.0106611
0.019451052 12.1681423
0.0195025392 11.3671961
0.0195545442 10.6071959
0.0196070429 9.88714695
0.0196600035 9.20575905
0.0197134018 8.56171322
0.0197672118 7.95390987
0.0198214035 7.38149548
0.0198759492 6.84375858
0.0199308228 6.3398633
0.0199859943 5.86869097
0.020041436 5.42877197
0.0200971197 5.01910973
0.0201530177 4.64954138
0.02021452225 4.426333665
0.0202760268 4.20312595
0.0203487631 4.11192608
0.0204278119 4.04536963
0.0205137152 3.99451399
0.0206070691 3.94912767
0.0207085144 3.90767384
0.0208187513 3.86740613
0.0209385343 3.82455063
0.0210686885 3.77730179
0.0212101042 3.72529006
0.0213637482 3.66893816
0.0215306729 3.60879946
0.0217120145 3.5455122
0.0219090097 3.48041081
0.0221229922 3.41406083
0.0223554168 3.34524989
0.0226078518 3.27318597
0.0228819996 3.19923329
0.0231797025 3.12438464
0.0235029534 3.04683256
0.0238539111 2.96561289
0.0242349096 2.88391352
0.0246484708 2.8050096
0.0250973199 2.72803378
0.0255844016 2.65021396
0.0261128936 2.57095504
0.0266862232 2.49184322
0.0273080822 2.41372633
0.027982451 2.33640122
0.0287136119 2.26095772
0.0295061674 2.19009256
0.0304008862 2.12731528
0.031295605 2.064538
0.0323034823 2.00400209
0.0333947837 1.94285297
0.03457601 1.88520801
0.0358541161 1.83494687
0.0372364931 1.79221451
0.0387310162 1.75450766
0.0403460413 1.72069025
0.0420904085 1.69202769
0.0439734645 1.66772676
0.0460050628 1.64466059
0.0481955446 1.62146902
0.0505557396 1.60139883
0.0530969501 1.58924079
0.0558309145 1.58577991
0.0587697774 1.58847117
0.0619260333 1.59390354
0.0653124675 1.59930885
0.0689420775 1.6041683
0.0728279725 1.60990036
0.076983273 1.61832201
0.0814209655 1.63030887
0.086153768 1.64540017
0.0911939517 1.66223049
0.0965531468 1.6792407
0.102242149 1.69530833
0.108270667 1.7099911
0.11464712 1.72330284
0.121378347 1.735497
0.128469378 1.7467252
0.135923132 1.7568121
0.1439208535 1.76522851
0.151918575 1.77364492
0.160453424 1.78019249
0.16933693 1.78570819
0.178558066 1.7902292
0.188102499 1.79391646
0.197952598 1.79689467
0.20808737 1.79928148
0.218482539 1.80119216
0.229110733 1.80271733
0.239941671 1.80393386
0.250942498 1.80493557
0.262078047 1.80581808
0.273311466 1.80663037
0.28460446 1.80736744
0.295917958 1.80799031
0.307212591 1.80846024
0.318449229 1.80877101
0.329589576 1.80894911
0.340596676 1.80903959
0.351435304 1.80909085
0.362072468 1.8091439
0.372477829 1.80922425
0.382623851 1.80933881
0.392486155 1.80948019
0.402043581 1.80963457
0.411278367 1.80978668
0.420176059 1.80993474
0.428725481 1.81007743
0.436918706 1.81023455
0.444750726 1.81033158
0.452219486 1.81063879
0.4592030645 1.81067634
0.466186643 1.81071389
0.473047853 1.81093895
0.479909033 1.81114566
0.486770242 1.81129289
0.493631423 1.8113811
0.500492632 1.81143415
0.507353783 1.81146371
0.514214993 1.81147707
0.521076202 1.81148183
0.527937412 1.8114866
0.534798563 1.81150043
0.541659772 1.81153083
0.548520982 1.81158161
0.555382192 1.8116529
0.562243342 1.81174159
0.569104552 1.81184387
0.575965762 1.81195641
0.582826912 1.8120749
0.589688122 1.8121922
0.596549332 1.81229937
0.603410542 1.81238687
0.610271692 1.81244826
0.617132902 1.81248403
0.623994112 1.81250226
0.630855262 1.81251955
0.637716472 1.81255853
0.644577682 1.8126415
0.651438892 1.81278324
0.658300042 1.81298053
0.665161252 1.81321788
0.672022462 1.81348181
0.678883642 1.813699365
0.685744822 1.81391692
0.692606032 1.81401551
0.699467242 1.81403804
0.706328392 1.81399357
0.713189602 1.81391013
0.720050812 1.81381023
0.726911962 1.81371117
0.733773172 1.81361997
0.740634382 1.81353259
0.747495592 1.81343925
0.754356742 1.81333315
0.761217952 1.81321776
0.768079162 1.81311274
0.774940372 1.8130511
0.781801522 1.81307268
0.788662732 1.81321371
0.795523942 1.8134923
0.802385092 1.81390262
0.809246302 1.81441176
0.816107512 1.81496704
0.822968721 1.81550586
0.829829872 1.81596851
0.836691082 1.816311
0.843552291 1.81651127
0.850413442 1.81657159
0.857274652 1.8165139
0.864135861 1.81636977
0.870997071 1.81617057
0.877858222 1.81594718
0.884719431 1.81574857
0.891580641 1.81557167
0.898441821 1.815425755
0.905303001 1.81527984
0.912164211 1.81517112
0.919025421 1.81504834
0.925886571 1.8149637
0.932747781 1.81488848
0.939608991 1.81481397
0.946470201 1.81473684
0.953331351 1.8146534
0.960192561 1.81456172
0.967053771 1.81446481
0.973914921 1.81437027
0.980776131 1.81429029
0.987637341 1.81424057
0.994498551 1.8142395
1.0013597 1.81430459
1.00822091 1.81445014
1.01508212 1.81468344
1.02194333 1.81500304
1.02880454 1.81539822
1.03566563 1.81584859
1.04252684 1.81632674
1.04938805 1.81680095
1.05624926 1.81723964
1.06311047 1.81761539
1.06997168 1.81790793
1.07683289 1.81810582
1.08369398 1.81820691
1.09055519 1.81822276
1.0974164 1.81816387
1.10427761 1.81807351
1.11113882 1.81815708
