"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.800114677994328e+00,7.125395744173288e-01,8.619122744500974e-01,-3.188691950336752e-02,-1.286869227959906e-16,3.286795541120978e+00,2.307369020452054e+00,-9.776568928017972e-05,0.000000000000000e+00,2.480411205603100e+00,1.384999999999955e-02,1.014827804131529e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
