"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,1.378634361958777e-24,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,0.000000000000000e+00,0.000000000000000e+00,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-2.602077892931964e-18,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,2.500000118743628e-04,2.500000118743628e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929884e+00,-5.204157164498138e-18,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,5.000000237487257e-04,5.000000237487257e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929884e+00,-7.806236133142499e-18,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,7.500000065192580e-04,7.500000065192580e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929884e+00,-1.040831570763062e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,1.000000047497451e-03,1.000000047497451e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-1.301039407043123e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,1.249999972060323e-03,1.249999972060323e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082248e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929884e+00,-1.561247364491970e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000001e+00,1,1.500000013038516e-03,1.500000013038516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-1.821455321940747e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,1.750000054016709e-03,1.750000054016709e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-2.081663279389560e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,2.000000094994903e-03,2.000000094994903e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-2.341870994500867e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,2.249999903142452e-03,2.249999903142452e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-2.602078951949680e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,2.499999944120646e-03,2.499999944120646e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-2.862286909398555e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000001e+00,1,2.749999985098839e-03,2.749999985098839e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-3.122494866847375e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,3.000000026077032e-03,3.000000026077032e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082250e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929884e+00,-3.382702824296042e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,3.250000067055225e-03,3.250000067055225e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082250e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-3.642910781744849e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000001e+00,1,3.500000108033419e-03,3.500000108033419e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-3.903118496856236e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,3.749999916180968e-03,3.749999916180968e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-4.163326696642555e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,4.000000189989805e-03,4.000000189989805e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082249e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929885e+00,-4.423534654091366e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,4.250000230967999e-03,4.250000230967999e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000000e+00,0.000000000000000e+00,3.040009116082248e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.000000000000000e+00,1.774823934929884e+00,-4.683742126865272e-17,0.000000000000000e+00,1.000000000000000e+00,0.000000000000000e+00,5.075000000000000e+00,1,4.499999806284904e-03,4.499999806284904e-03,4.000000059604645e-01,5.000000000000000e-01
