"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.500443825079970e+00,9.355406074044467e-03,17851,40787,2.034373979760690e-02,7.765085927140992e-03,0.000000000000000e+00,9.998305529586282e-01,1.775224547309350e+00,5.501797010848116e-05,0.000000000000000e+00,9.998597202417862e-01,5.075220120016523e+00,1,0.000000000000000e+00,0.000000000000000e+00,4.000000059604645e-01,5.000000000000000e-01
1.500429978060770e+00,9.343632936425872e-03,17851,40787,2.020925451973220e-02,7.950809546574457e-03,0.000000000000000e+00,9.998388160259957e-01,1.775212502706589e+00,5.133729942278798e-05,0.000000000000000e+00,9.998646100125937e-01,5.075215856450518e+00,1,2.500000118743628e-04,2.500000118743628e-04,4.000000059604645e-01,5.000000000000000e-01
1.500416131041570e+00,9.331859798807412e-03,17851,40787,2.007476924185776e-02,8.136533166008124e-03,0.000000000000000e+00,9.998470790933633e-01,1.775200458103829e+00,4.765662873709077e-05,0.000000000000000e+00,9.998694997834016e-01,5.075211592884514e+00,1,5.000000237487257e-04,5.000000237487257e-04,4.000000059604645e-01,5.000000000000000e-01
1.500402284023983e+00,9.320086662559301e-03,17851,40787,1.994028397963900e-02,8.322256763820379e-03,0.000000000000000e+00,9.998553421597692e-01,1.775188413502470e+00,4.397595847988700e-05,0.000000000000000e+00,9.998743895536399e-01,5.075207329319009e+00,1,7.500000065192580e-04,7.500000065192580e-04,4.000000059604645e-01,5.000000000000000e-01
1.500388437003171e+00,9.308313523570198e-03,17851,40787,1.980579868610828e-02,8.507980404875014e-03,0.000000000000000e+00,9.998636052280987e-01,1.775176368898307e+00,4.029528736570535e-05,0.000000000000000e+00,9.998792793250165e-01,5.075203065752508e+00,1,1.000000047497451e-03,1.000000047497451e-03,4.000000059604645e-01,5.000000000000000e-01
1.500374589988808e+00,9.296540390063415e-03,17851,40787,1.967131345520219e-02,8.693703959445393e-03,0.000000000000000e+00,9.998718682925805e-01,1.775164324299753e+00,3.661461796546855e-05,0.000000000000000e+00,9.998841690941165e-01,5.075198802187993e+00,1,1.249999972060323e-03,1.249999972060323e-03,4.000000059604645e-01,5.000000000000000e-01
1.500360742967996e+00,9.284767251074256e-03,17851,40787,1.953682816167135e-02,8.879427600499944e-03,0.000000000000000e+00,9.998801313609098e-01,1.775152279695590e+00,3.293394685128887e-05,0.000000000000000e+00,9.998890588654933e-01,5.075194538621493e+00,1,1.500000013038516e-03,1.500000013038516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500346895947185e+00,9.272994112085122e-03,17851,40787,1.940234286814056e-02,9.065151241554534e-03,0.000000000000000e+00,9.998883944292393e-01,1.775140235091427e+00,2.925327573710824e-05,0.000000000000000e+00,9.998939486368701e-01,5.075190275054992e+00,1,1.750000054016709e-03,1.750000054016709e-03,4.000000059604645e-01,5.000000000000000e-01
1.500333048926373e+00,9.261220973096031e-03,17851,40787,1.926785757460986e-02,9.250874882609188e-03,0.000000000000000e+00,9.998966574975690e-01,1.775128190487264e+00,2.557260462292578e-05,0.000000000000000e+00,9.998988384082470e-01,5.075186011488492e+00,1,2.000000094994903e-03,2.000000094994903e-03,4.000000059604645e-01,5.000000000000000e-01
1.500319201918458e+00,9.249447845071443e-03,17851,40787,1.913337240632816e-02,9.436598350695125e-03,0.000000000000000e+00,9.999049205582031e-01,1.775116145894319e+00,2.189193693663851e-05,0.000000000000000e+00,9.999037281750701e-01,5.075181747925963e+00,1,2.249999903142452e-03,2.249999903142452e-03,4.000000059604645e-01,5.000000000000000e-01
1.500305354897647e+00,9.237674706082291e-03,17851,40787,1.899888711279734e-02,9.622321991749684e-03,0.000000000000000e+00,9.999131836265326e-01,1.775104101290156e+00,1.821126582245876e-05,0.000000000000000e+00,9.999086179464469e-01,5.075177484359465e+00,1,2.499999944120646e-03,2.499999944120646e-03,4.000000059604645e-01,5.000000000000000e-01
1.500291507876835e+00,9.225901567093157e-03,17851,40787,1.886440181926655e-02,9.808045632804279e-03,0.000000000000000e+00,9.999214466948620e-01,1.775092056685993e+00,1.453059470827810e-05,0.000000000000000e+00,9.999135077178237e-01,5.075173220792964e+00,1,2.749999985098839e-03,2.749999985098839e-03,4.000000059604645e-01,5.000000000000000e-01
1.500277660856023e+00,9.214128428104056e-03,17851,40787,1.872991652573583e-02,9.993769273858914e-03,0.000000000000000e+00,9.999297097631914e-01,1.775080012081830e+00,1.084992359409572e-05,0.000000000000000e+00,9.999183974892005e-01,5.075168957226462e+00,1,3.000000026077032e-03,3.000000026077032e-03,4.000000059604645e-01,5.000000000000000e-01
1.500263813835212e+00,9.202355289114910e-03,17851,40787,1.859543123220501e-02,1.017949291491349e-02,0.000000000000000e+00,9.999379728315213e-01,1.775067967477667e+00,7.169252479915952e-06,0.000000000000000e+00,9.999232872605774e-01,5.075164693659963e+00,1,3.250000067055225e-03,3.250000067055225e-03,4.000000059604645e-01,5.000000000000000e-01
1.500249966814400e+00,9.190582150125786e-03,17852,40787,1.846094593867425e-02,1.036521655596809e-02,0.000000000000000e+00,9.999462358998507e-01,1.775055922873504e+00,3.488581365734486e-06,0.000000000000000e+00,9.999281770319542e-01,5.075160430093464e+00,1,3.500000108033419e-03,3.500000108033419e-03,4.000000059604645e-01,5.000000000000000e-01
1.500236119806485e+00,9.178809022101232e-03,17852,40787,1.832646077039260e-02,1.055094002405407e-02,0.000000000000000e+00,9.999544989604847e-01,1.775043878280559e+00,-1.920863205537802e-07,0.000000000000000e+00,9.999330667987774e-01,5.075156166530935e+00,1,3.749999916180968e-03,3.749999916180968e-03,4.000000059604645e-01,5.000000000000000e-01
1.500222272772777e+00,9.167035872147514e-03,17852,40787,1.819197535161267e-02,1.073666383807727e-02,0.000000000000000e+00,9.999627620365097e-01,1.775031833665178e+00,-3.872760862626760e-06,0.000000000000000e+00,9.999379565747080e-01,5.075151902960464e+00,1,4.000000189989805e-03,4.000000189989805e-03,4.000000059604645e-01,5.000000000000000e-01
1.500208425751966e+00,9.155262733158373e-03,17852,40787,1.805749005808186e-02,1.092238747913185e-02,0.000000000000000e+00,9.999710251048393e-01,1.775019789061015e+00,-7.553431976806602e-06,0.000000000000000e+00,9.999428463460849e-01,5.075147639393963e+00,1,4.250000230967999e-03,4.250000230967999e-03,4.000000059604645e-01,5.000000000000000e-01
1.500194578756946e+00,9.143489616098417e-03,17852,40787,1.792300501504941e-02,1.110811077424926e-02,0.000000000000000e+00,9.999792881577777e-01,1.775007744479288e+00,-1.123409623520415e-05,0.000000000000000e+00,9.999477361083540e-01,5.075143375835404e+00,1,4.499999806284904e-03,4.499999806284904e-03,4.000000059604645e-01,5.000000000000000e-01
1.500180731736135e+00,9.131716477109286e-03,17852,40787,1.778851972151863e-02,1.129383441530385e-02,0.000000000000000e+00,9.999875512261074e-01,1.774995699875125e+00,-1.491476734938556e-05,0.000000000000000e+00,9.999526258797308e-01,5.075139112268905e+00,1,4.749999847263098e-03,4.749999847263098e-03,4.000000059604645e-01,5.000000000000000e-01
1.500166884715323e+00,9.119943338120152e-03,17852,40787,1.765403442798784e-02,1.147955805635844e-02,0.000000000000000e+00,9.999958142944367e-01,1.774983655270961e+00,-1.859543846356543e-05,0.000000000000000e+00,9.999575156511076e-01,5.075134848702404e+00,1,4.999999888241291e-03,4.999999888241291e-03,4.000000059604645e-01,5.000000000000000e-01
1.500153037694512e+00,9.108170199131018e-03,17852,40787,1.751954913445706e-02,1.166528169741302e-02,0.000000000000000e+00,1.000004077362766e+00,1.774971610666799e+00,-2.227610957774608e-05,0.000000000000000e+00,9.999624054224844e-01,5.075130585135905e+00,1,5.249999929219484e-03,5.249999929219484e-03,4.000000059604645e-01,5.000000000000000e-01
1.500139190673700e+00,9.096397060141884e-03,17852,40787,1.738506384092627e-02,1.185100533846761e-02,0.000000000000000e+00,1.000012340431096e+00,1.774959566062636e+00,-2.595678069192670e-05,0.000000000000000e+00,9.999672951938613e-01,5.075126321569404e+00,1,5.499999970197678e-03,5.499999970197678e-03,4.000000059604645e-01,5.000000000000000e-01
1.500125343652889e+00,9.084623921152750e-03,17852,40787,1.725057854739548e-02,1.203672897952221e-02,0.000000000000000e+00,1.000020603499425e+00,1.774947521458473e+00,-2.963745180610735e-05,0.000000000000000e+00,9.999721849652381e-01,5.075122058002904e+00,1,5.750000011175871e-03,5.750000011175871e-03,4.000000059604645e-01,5.000000000000000e-01
