"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.800767032538314e+00,2.477189666103223e-01,7.970064464064891e-01,-2.837824740764178e-02,1.749446370852284e-13,3.285789341145698e+00,2.307849356104689e+00,-2.834849483796435e-04,0.000000000000000e+00,2.480310153218546e+00,2.459264073655872e-01,5.625507764048583e-02,1.014830428354247e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
