"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.174332739503336e-01,4.938787525206110e-02,0.000000000000000e+00,1.169299013921583e-01,2.883885558164887e-02,-1.217915693511556e-15,1.852764920537209e+00,9.740820905369947e-01,1.647810157496117e-04,0.000000000000000e+00,1.316740135172769e+00,7.045824325541760e-131,0.000000000000000e+00,5.083008484072623e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.174331602881358e-01,4.938156601600301e-02,0.000000000000000e+00,1.169045739493274e-01,2.886153533989933e-02,-1.188148031405741e-15,1.852772130251447e+00,9.740835083635796e-01,2.833679473657521e-04,0.000000000000000e+00,1.316744960490125e+00,7.076030434702816e-131,0.000000000000000e+00,5.083026960923130e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.174330466259380e-01,4.937525677994503e-02,0.000000000000000e+00,1.168792465064969e-01,2.888421509814974e-02,-1.158380369299916e-15,1.852779339965685e+00,9.740849261901646e-01,4.019548789818938e-04,0.000000000000000e+00,1.316749785807481e+00,7.106236543864026e-131,0.000000000000000e+00,5.083045437773639e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.174329329637534e-01,4.936894754462131e-02,0.000000000000000e+00,1.168539190666142e-01,2.890689485375999e-02,-1.128612710659522e-15,1.852786549679083e+00,9.740863440165844e-01,5.205417967926977e-04,0.000000000000000e+00,1.316754611124275e+00,7.136442649508473e-131,0.000000000000000e+00,5.083063914621993e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.174328193015423e-01,4.936263830782873e-02,0.000000000000000e+00,1.168285916208348e-01,2.892957461465073e-02,-1.098845045088295e-15,1.852793759394161e+00,9.740877618433343e-01,6.391287422141731e-04,0.000000000000000e+00,1.316759436442193e+00,7.166648762185982e-131,0.000000000000000e+00,5.083082391474653e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.174327056393842e-01,4.935632907397411e-02,0.000000000000000e+00,1.168032641868494e-01,2.895225436498037e-02,-1.069077393378715e-15,1.852800969105880e+00,9.740891796694240e-01,7.577156324143080e-04,0.000000000000000e+00,1.316764261757864e+00,7.196854860797677e-131,0.000000000000000e+00,5.083100868318705e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.174325919771730e-01,4.935001983718162e-02,0.000000000000000e+00,1.167779367410703e-01,2.897493412587102e-02,-1.039309727807472e-15,1.852808178820957e+00,9.740905974961740e-01,8.763025778357839e-04,0.000000000000000e+00,1.316769087075782e+00,7.227060973475343e-131,0.000000000000000e+00,5.083119345171363e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.174324783149620e-01,4.934371060038894e-02,0.000000000000000e+00,1.167526092952907e-01,2.899761388676184e-02,-1.009542062236260e-15,1.852815388536034e+00,9.740920153229240e-01,9.948895232572590e-04,0.000000000000000e+00,1.316773912393700e+00,7.257267086152696e-131,0.000000000000000e+00,5.083137822024022e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.174323646527510e-01,4.933740136359634e-02,0.000000000000000e+00,1.167272818495113e-01,2.902029364765257e-02,-9.797743966650331e-16,1.852822598251112e+00,9.740934331496738e-01,1.113476468678734e-03,0.000000000000000e+00,1.316778737711618e+00,7.287473198830205e-131,0.000000000000000e+00,5.083156298876681e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.174322509906458e-01,4.933109213267969e-02,0.000000000000000e+00,1.167019544273199e-01,2.904297338742113e-02,-9.500067588170997e-16,1.852829807959474e+00,9.740948509751033e-01,1.232063303657529e-03,0.000000000000000e+00,1.316783563025042e+00,7.317679283376086e-131,0.000000000000000e+00,5.083174775712130e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
7.174321373284347e-01,4.932478289588711e-02,0.000000000000000e+00,1.166766269815406e-01,2.906565314831186e-02,-9.202390932458722e-16,1.852837017674551e+00,9.740962688018533e-01,1.350650249079004e-03,0.000000000000000e+00,1.316788388342959e+00,7.347885396053596e-131,0.000000000000000e+00,5.083193252564788e+00,1,2.499999944120646e-03,1.050099968910217e+00,2.499999944120646e-03,5.000000000000000e-01
7.174320236662236e-01,4.931847365909453e-02,0.000000000000000e+00,1.166512995357612e-01,2.908833290920260e-02,-8.904714276746445e-16,1.852844227389629e+00,9.740976866286031e-01,1.469237194500480e-03,0.000000000000000e+00,1.316793213660877e+00,7.378091508731104e-131,0.000000000000000e+00,5.083211729417445e+00,1,2.749999985098839e-03,1.050099968910217e+00,2.749999985098839e-03,5.000000000000000e-01
7.174319100040125e-01,4.931216442230194e-02,0.000000000000000e+00,1.166259720899818e-01,2.911101267009333e-02,-8.607037621034166e-16,1.852851437104706e+00,9.740991044553531e-01,1.587824139921955e-03,0.000000000000000e+00,1.316798038978795e+00,7.408297621408615e-131,0.000000000000000e+00,5.083230206270104e+00,1,3.000000026077032e-03,1.050099968910217e+00,3.000000026077032e-03,5.000000000000000e-01
7.174317963418015e-01,4.930585518550935e-02,0.000000000000000e+00,1.166006446442024e-01,2.913369243098406e-02,-8.309360965321889e-16,1.852858646819783e+00,9.741005222821032e-01,1.706411085343430e-03,0.000000000000000e+00,1.316802864296713e+00,7.438503734086124e-131,0.000000000000000e+00,5.083248683122763e+00,1,3.250000067055225e-03,1.050099968910217e+00,3.250000067055225e-03,5.000000000000000e-01
7.174316826795903e-01,4.929954594871677e-02,0.000000000000000e+00,1.165753171984230e-01,2.915637219187479e-02,-8.011684309609608e-16,1.852865856534860e+00,9.741019401088530e-01,1.824998030764906e-03,0.000000000000000e+00,1.316807689614631e+00,7.468709846763634e-131,0.000000000000000e+00,5.083267159975419e+00,1,3.500000108033419e-03,1.050099968910217e+00,3.500000108033419e-03,5.000000000000000e-01
7.174315690174853e-01,4.929323671780010e-02,0.000000000000000e+00,1.165499897762317e-01,2.917905193164335e-02,-7.714007931130271e-16,1.852873066243223e+00,9.741033579342826e-01,1.943584865743700e-03,0.000000000000000e+00,1.316812514928055e+00,7.498915931309512e-131,0.000000000000000e+00,5.083285636810869e+00,1,3.749999916180968e-03,1.050099968910217e+00,3.749999916180968e-03,5.000000000000000e-01
7.174314553551684e-01,4.928692747513159e-02,0.000000000000000e+00,1.165246623068643e-01,2.920173171365624e-02,-7.416330998185046e-16,1.852880275965015e+00,9.741047757623530e-01,2.062171921607856e-03,0.000000000000000e+00,1.316817340250467e+00,7.529122072118653e-131,0.000000000000000e+00,5.083304113680736e+00,1,4.000000189989805e-03,1.050099968910217e+00,4.000000189989805e-03,5.000000000000000e-01
7.174313416929573e-01,4.928061823833901e-02,0.000000000000000e+00,1.164993348610849e-01,2.922441147454697e-02,-7.118654342472766e-16,1.852887485680092e+00,9.741061935891030e-01,2.180758867029332e-03,0.000000000000000e+00,1.316822165568385e+00,7.559328184796162e-131,0.000000000000000e+00,5.083322590533394e+00,1,4.250000230967999e-03,1.050099968910217e+00,4.250000230967999e-03,5.000000000000000e-01
7.174312280309579e-01,4.927430901329827e-02,0.000000000000000e+00,1.164740074624816e-01,2.924709119319336e-02,-6.820978241226371e-16,1.852894695381740e+00,9.741076114132121e-01,2.299345591565445e-03,0.000000000000000e+00,1.316826990877314e+00,7.589534241210412e-131,0.000000000000000e+00,5.083341067351635e+00,1,4.499999806284904e-03,1.050099968910217e+00,4.499999806284904e-03,5.000000000000000e-01
7.174311143687468e-01,4.926799977650570e-02,0.000000000000000e+00,1.164486800167022e-01,2.926977095408409e-02,-6.523301585514087e-16,1.852901905096817e+00,9.741090292399619e-01,2.417932536986920e-03,0.000000000000000e+00,1.316831816195232e+00,7.619740353887922e-131,0.000000000000000e+00,5.083359544204293e+00,1,4.749999847263098e-03,1.050099968910217e+00,4.749999847263098e-03,5.000000000000000e-01
7.174310007065358e-01,4.926169053971310e-02,0.000000000000000e+00,1.164233525709228e-01,2.929245071497482e-02,-6.225624929801804e-16,1.852909114811894e+00,9.741104470667117e-01,2.536519482408395e-03,0.000000000000000e+00,1.316836641513150e+00,7.649946466565432e-131,0.000000000000000e+00,5.083378021056951e+00,1,4.999999888241291e-03,1.050099968910217e+00,4.999999888241291e-03,5.000000000000000e-01
7.174308870443247e-01,4.925538130292052e-02,0.000000000000000e+00,1.163980251251434e-01,2.931513047586554e-02,-5.927948274089516e-16,1.852916324526972e+00,9.741118648934617e-01,2.655106427829870e-03,0.000000000000000e+00,1.316841466831068e+00,7.680152579242942e-131,0.000000000000000e+00,5.083396497909610e+00,1,5.249999929219484e-03,1.050099968910217e+00,5.249999929219484e-03,5.000000000000000e-01
7.174307733821137e-01,4.924907206612793e-02,0.000000000000000e+00,1.163726976793640e-01,2.933781023675627e-02,-5.630271618377232e-16,1.852923534242049e+00,9.741132827202118e-01,2.773693373251345e-03,0.000000000000000e+00,1.316846292148986e+00,7.710358691920453e-131,0.000000000000000e+00,5.083414974762268e+00,1,5.499999970197678e-03,1.050099968910217e+00,5.499999970197678e-03,5.000000000000000e-01
7.174306597199025e-01,4.924276282933535e-02,0.000000000000000e+00,1.163473702335847e-01,2.936048999764700e-02,-5.332594962664944e-16,1.852930743957126e+00,9.741147005469617e-01,2.892280318672820e-03,0.000000000000000e+00,1.316851117466904e+00,7.740564804597962e-131,0.000000000000000e+00,5.083433451614925e+00,1,5.750000011175871e-03,1.050099968910217e+00,5.750000011175871e-03,5.000000000000000e-01
7.174305460576913e-01,4.923645359254276e-02,0.000000000000000e+00,1.163220427878053e-01,2.938316975853772e-02,-5.034918306952657e-16,1.852937953672203e+00,9.741161183737116e-01,3.010867264094296e-03,0.000000000000000e+00,1.316855942784822e+00,7.770770917275473e-131,0.000000000000000e+00,5.083451928467583e+00,1,6.000000052154064e-03,1.050099968910217e+00,6.000000052154064e-03,5.000000000000000e-01
7.174304323954803e-01,4.923014435575017e-02,0.000000000000000e+00,1.162967153420259e-01,2.940584951942845e-02,-4.737241651240369e-16,1.852945163387280e+00,9.741175362004615e-01,3.129454209515771e-03,0.000000000000000e+00,1.316860768102740e+00,7.800977029952983e-131,0.000000000000000e+00,5.083470405320242e+00,1,6.250000093132257e-03,1.050099968910217e+00,6.250000093132257e-03,5.000000000000000e-01
7.174303187332693e-01,4.922383511895758e-02,0.000000000000000e+00,1.162713878962465e-01,2.942852928031917e-02,-4.439564995528080e-16,1.852952373102357e+00,9.741189540272115e-01,3.248041154937246e-03,0.000000000000000e+00,1.316865593420657e+00,7.831183142630493e-131,0.000000000000000e+00,5.083488882172898e+00,1,6.500000134110451e-03,1.050099968910217e+00,6.500000134110451e-03,5.000000000000000e-01
7.174415934374213e-01,4.661794920886314e-02,0.000000000000000e+00,1.101235655727806e-01,-1.462964902736471e-02,5.301403743483488e-18,1.852959869851413e+00,9.741345285647999e-01,3.649662479132867e-03,0.000000000000000e+00,1.316869969225531e+00,5.709103555226332e-129,0.000000000000000e+00,5.083520689299067e+00,1,6.750000175088644e-03,1.050099968910217e+00,6.750000175088644e-03,5.000000000000000e-01
7.174378487033903e-01,4.631890452067305e-02,0.000000000000000e+00,1.087532967559809e-01,-1.203260904101741e-02,2.120558416513915e-17,1.852955844819697e+00,9.741279990746508e-01,3.763623436274434e-03,0.000000000000000e+00,1.316867685795386e+00,5.733554831043853e-129,0.000000000000000e+00,5.083506922729031e+00,1,7.000000216066837e-03,1.050099968910217e+00,7.000000216066837e-03,5.000000000000000e-01
7.174341039763344e-01,4.601986038949764e-02,0.000000000000000e+00,1.073830304915064e-01,-9.435573892038985e-03,3.710973496294629e-17,1.852951819795478e+00,9.741214695966635e-01,3.877584181147203e-03,0.000000000000000e+00,1.316865402369493e+00,5.758006061317831e-129,0.000000000000000e+00,5.083493156184635e+00,1,7.249999791383743e-03,1.050099968910217e+00,7.249999791383743e-03,5.000000000000000e-01
7.174303592423036e-01,4.572081570130785e-02,0.000000000000000e+00,1.060127616747071e-01,-6.838533905694538e-03,5.301391538459783e-17,1.852947794763762e+00,9.741149401065140e-01,3.991545138288765e-03,0.000000000000000e+00,1.316863118939348e+00,5.782457337135600e-129,0.000000000000000e+00,5.083479389614599e+00,1,7.499999832361937e-03,1.050099968910217e+00,7.499999832361937e-03,5.000000000000000e-01
7.174266145082725e-01,4.542177101311796e-02,0.000000000000000e+00,1.046424928579077e-01,-4.241493919348683e-03,6.891809580625649e-17,1.852943769732047e+00,9.741084106163649e-01,4.105506095430330e-03,0.000000000000000e+00,1.316860835509202e+00,5.806908612953246e-129,0.000000000000000e+00,5.083465623044562e+00,1,7.749999873340130e-03,1.050099968910217e+00,7.749999873340130e-03,5.000000000000000e-01
7.174228697672665e-01,4.512272576791414e-02,0.000000000000000e+00,1.032722214887843e-01,-1.644449095641115e-03,8.482230585174929e-17,1.852939744692834e+00,9.741018811140534e-01,4.219467264840682e-03,0.000000000000000e+00,1.316858552074804e+00,5.831359934315058e-129,0.000000000000000e+00,5.083451856448884e+00,1,8.000000379979610e-03,1.050099968910217e+00,8.000000379979610e-03,5.000000000000000e-01
7.174191250402107e-01,4.482368163673843e-02,0.000000000000000e+00,1.019019552243092e-01,9.525860533401796e-04,1.007264566495629e-16,1.852935719668615e+00,9.740953516360662e-01,4.333428009713456e-03,0.000000000000000e+00,1.316856268648911e+00,5.855811164588786e-129,0.000000000000000e+00,5.083438089904489e+00,1,8.249999955296516e-03,1.050099968910217e+00,8.249999955296516e-03,5.000000000000000e-01
