"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.130206684059442e-01,6.209991516460088e-02,211,40512,-5.078009177698062e-02,1.450871651431934e-01,0.000000000000000e+00,1.851694519142538e+00,9.682829521465062e-01,-8.061899654787701e-04,0.000000000000000e+00,1.317263308014951e+00,5.079207892077832e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.130190407022974e-01,6.404576779211746e-02,221,40532,-5.104824876036660e-02,1.506221544014614e-01,-1.059047270660726e-17,1.851730790935547e+00,9.682847074347116e-01,-8.590257482647145e-04,4.579804383628154e-20,1.317274376585670e+00,5.079248430198999e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.130174129986506e-01,6.599162041963390e-02,231,40552,-5.131640574375292e-02,1.561571436597289e-01,-2.118094541321449e-17,1.851767062728555e+00,9.682864627229172e-01,-9.118615310506553e-04,9.159608767256307e-20,1.317285445156390e+00,5.079288968320165e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.130157852951934e-01,6.793747282062344e-02,241,40572,-5.158456269592131e-02,1.616921322736394e-01,-3.177141688692857e-17,1.851803334517342e+00,9.682882180109185e-01,-9.646973076857056e-04,1.373941261772509e-19,1.317296513725822e+00,5.079329506436614e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.130141575913570e-01,6.988332567466700e-02,251,40592,-5.185271971052503e-02,1.672271221762647e-01,-4.236189082642907e-17,1.851839606314573e+00,9.682899732993283e-01,-1.017533096622543e-03,1.831921753451262e-19,1.317307582297831e+00,5.079370044562501e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.130125298882789e-01,7.182917762260237e-02,261,40612,-5.212087660025844e-02,1.727621095014600e-01,-5.295235983435667e-17,1.851875878094913e+00,9.682917285869209e-01,-1.070368860955803e-03,2.289902031866265e-19,1.317318650864685e+00,5.079410582669510e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.130109021844424e-01,7.377503047664594e-02,271,40632,-5.238903361486216e-02,1.782970994040853e-01,-6.354283377385718e-17,1.851912149892144e+00,9.682934838753305e-01,-1.123204649892640e-03,2.747882523545018e-19,1.317329719436693e+00,5.079451120795396e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.130092744806062e-01,7.572088333068949e-02,281,40652,-5.265719062946587e-02,1.838320893067106e-01,-7.413330771335769e-17,1.851948421689376e+00,9.682952391637403e-01,-1.176040438829477e-03,3.205863015223771e-19,1.317340788008701e+00,5.079491658921281e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.130076467767700e-01,7.766673618473306e-02,291,40672,-5.292534764406960e-02,1.893670792093359e-01,-8.472378165285821e-17,1.851984693486607e+00,9.682969944521502e-01,-1.228876227766314e-03,3.663843506902524e-19,1.317351856580710e+00,5.079532197047169e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.130060190744495e-01,7.961258722656023e-02,301,40692,-5.319350440893269e-02,1.949020639571011e-01,-9.531424572921290e-17,1.852020965250058e+00,9.682987497389253e-01,-1.281711967495996e-03,4.121823572053776e-19,1.317362925142410e+00,5.079572735135302e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
