"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.440663096793161e-01,1.094467723247684e-01,105,40406,-2.767476165952444e-01,-7.592339143558416e-02,0.000000000000000e+00,1.965026571546226e+00,8.861753654721412e-01,-1.981355718063933e-03,-7.173605044925503e-18,1.352243420617806e+00,5.125516131362717e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.440990634253025e-01,1.085713967785980e-01,115,40426,-2.726258475260765e-01,-7.866246856439207e-02,4.668444812762224e-18,1.965007590697466e+00,8.862164740807592e-01,-2.071685001888945e-03,-7.455630088976071e-18,1.352232503083488e+00,5.125514680792398e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.441318171712892e-01,1.076960212324250e-01,125,40446,-2.685040784568998e-01,-8.140154569320214e-02,9.336889625524453e-18,1.964988609848705e+00,8.862575826893772e-01,-2.162014285713960e-03,-7.737655133026626e-18,1.352221585549171e+00,5.125513230222082e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.441645709134628e-01,1.068206457881565e-01,135,40466,-2.643823098675510e-01,-8.414062250314401e-02,1.400533389480865e-17,1.964969629002155e+00,8.862986912932095e-01,-2.252343559023265e-03,-8.019680144245128e-18,1.352210668016125e+00,5.125511779651935e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.441973246632625e-01,1.059452701400764e-01,145,40486,-2.602605403185372e-01,-8.687969995082467e-02,1.867377925104951e-17,1.964950648151185e+00,8.863397999066134e-01,-2.342672853363992e-03,-8.301705221127717e-18,1.352199750480537e+00,5.125510329081448e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.442300783978100e-01,1.050698948996248e-01,155,40506,-2.561387726888715e-01,-8.961877612302323e-02,2.334222243337646e-17,1.964931667309053e+00,8.863809085008740e-01,-2.433002105641870e-03,-8.583730166682167e-18,1.352188832950032e+00,5.125508878511638e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.442628321476098e-01,1.041945192515472e-01,165,40526,-2.520170031398667e-01,-9.235785357070130e-02,2.801066778961644e-17,1.964912686458083e+00,8.864220171142779e-01,-2.523331399982595e-03,-8.865755243564770e-18,1.352177915414444e+00,5.125507427941151e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.442955858974094e-01,1.033191436034671e-01,175,40546,-2.478952335908529e-01,-9.509693101838189e-02,3.267911314585717e-17,1.964893705607113e+00,8.864631257276816e-01,-2.613660694323322e-03,-9.147780320447358e-18,1.352166997878856e+00,5.125505977370665e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.443283396472093e-01,1.024437679553896e-01,185,40566,-2.437734640418483e-01,-9.783600846605975e-02,3.734755850209671e-17,1.964874724756143e+00,8.865042343410855e-01,-2.703989988664047e-03,-9.429805397329961e-18,1.352156080343268e+00,5.125504526800180e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.443610933665045e-01,1.015683931225639e-01,195,40586,-2.396516983315217e-01,-1.005750833627788e-01,4.201599951051079e-17,1.964855743922850e+00,8.865453429162037e-01,-2.794319198879079e-03,-9.711830211556257e-18,1.352145162817847e+00,5.125503076231043e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
