x ch normalized_heat_flux
0.0180150419 -0.0443503 445138.091208714
0.0180169381 -0.0491328388 493139.800161385
0.0180201065 -0.0322523341 323712.408671412
0.0180245433 -0.023312768 233987.166903304
0.0180302449 -0.0211426299 212205.778017698
0.0180372111 -0.0213300716 214087.105552143
0.0180454366 -0.0232042093 232897.577599464
0.0180549175 -0.0262806378 263775.283279698
0.01806565 -0.0296401121 297493.882192597
0.0180776287 -0.0320124254 321304.476802127
0.0180908442 -0.0329721756 330937.362533794
0.0181052946 -0.0329726599 330942.223388796
0.0181209706 -0.0325142518 326341.241960742
0.0181378648 -0.0318867117 320042.705033801
0.0181559697 -0.0312214736 313365.7982703
0.0181752779 -0.0305586476 306713.10143525
0.01819578 -0.0298948102 300050.253312262
0.0182174668 -0.0292224586 293301.949290753
0.0182403289 -0.0285352301 286404.327792945
0.0182643589 -0.0278319977 279346.077269
0.0182895437 -0.0271154381 272154.063402549
0.0183158759 -0.0263915695 264888.690070465
0.0183433443 -0.0256652515 257598.732434766
0.0183719378 -0.0249347929 250267.216144887
0.018401647 -0.0241955705 242847.738754324
0.0184324589 -0.0234460849 235325.250983724
0.0184643641 -0.0226914417 227750.997064548
0.0184973478 -0.0219327938 220136.548501506
0.0185313988 -0.0211779941 212560.723812543
0.0185665023 -0.0204014294 204766.446699241
0.018602632 -0.0196781829 197507.31730252
0.0186399799 -0.0188931981 189628.528759943
0.0186773278 -0.0181082133 181749.740217366
0.0187158808 -0.0174563099 175206.672072878
0.018755395 -0.0168099888 168719.632734657
0.018795846 -0.0161720328 162316.552797991
0.0188372135 -0.0155370366 155943.179982186
0.0188794713 -0.0149084935 149634.576076994
0.0189225972 -0.0142902844 143429.693162068
0.0189665668 -0.0136838583 137343.074658627
0.0190113559 -0.0130905518 131388.135843969
0.0190569405 -0.0125117609 125578.88818533
0.0191032961 -0.011949637 119936.924999764
0.0191503987 -0.0114062391 114482.912197757
0.0191982221 -0.0108815068 109216.243552505
0.0192467421 -0.0103746476 104128.964846395
0.0192959309 -0.00988422148 99206.6227892793
0.0193457678 -0.00940947328 94441.6379401853
0.0193962213 -0.00894954801 89825.4288776434
0.0194472689 -0.00850457326 85359.2762055966
0.0194988828 -0.00807470363 81044.7316237833
0.0195510369 -0.00765936263 76876.0089783735
0.0196037032 -0.00725918962 72859.5254410661
0.0196568556 -0.00687414641 68994.8977038856
0.0197104663 -0.00650365045 65276.2787895842
0.0197645091 -0.00614654738 61692.0825396248
0.019818956 -0.00580161205 58230.0122856097
0.0198737793 -0.00546837971 54885.4033932998
0.0199289545 -0.0051470357 51660.1160957448
0.0199844539 -0.0048385337 48563.7223528823
0.0200402513 -0.00454411097 45608.6403795776
0.0200963281 -0.0042662709 42819.9963699295
0.0201526638 -0.0039902865 40049.9774744681
0.0202143453 -0.00375471311 37685.5585378619
0.0202760268 -0.00351913972 35321.1396012557
0.0203487631 -0.00339296553 34054.7459557469
0.0204278119 -0.00330201746 33141.9122143987
0.0205137152 -0.00322001823 32318.8967957255
0.0206070691 -0.00314829708 31599.0411056784
0.0207085144 -0.00308690849 30982.891952807
0.0208187513 -0.00303043565 30416.0815320717
0.0209385343 -0.00297559262 29865.6292985963
0.0210686885 -0.00292050769 29312.7491468371
0.0212101042 -0.00286492379 28754.8608992281
0.0213637482 -0.00280970009 28200.5879313455
0.0215306729 -0.00275433552 27644.9010699175
0.0217120145 -0.00269743381 27073.7861377544
0.0219090097 -0.00263923523 26489.6546930459
0.0221229922 -0.00258085015 25903.6513725211
0.0223554168 -0.00252204598 25313.4417011342
0.0226078518 -0.00246187765 24709.5401363778
0.0228819996 -0.0023994064 24082.5244683795
0.0231797025 -0.00233640638 23450.2016058755
0.0235029534 -0.00227443664 22828.219527371
0.0238539111 -0.00221307063 22212.297006971
0.0242349096 -0.00215217867 21601.1324636792
0.0246484708 -0.00209310651 21008.2330121315
0.0250973199 -0.00203766022 20451.7259378793
0.0255844016 -0.00198485097 19921.6864850872
0.0261128936 -0.00193150807 19386.2908578753
0.0266862232 -0.00187667762 18835.964888195
0.0273080822 -0.00181750883 18242.0955741265
0.027982451 -0.00175828044 17647.6280627463
0.0287136119 -0.00171024597 17165.5124448582
0.0295061674 -0.00167421089 16803.833116246
0.0304008862 -0.00164586498 16519.3289692396
0.031295605 -0.00161751907 16234.8248222333
0.0323034823 -0.0015921914 15980.6143506342
0.0333947837 -0.00156802544 15738.0638085493
0.03457601 -0.00154036994 15460.4892153352
0.0358541161 -0.00150893466 15144.977470526
0.0372364931 -0.00148203596 14874.9987787473
0.0387310162 -0.00146635249 14717.5858661102
0.0403460413 -0.00145908119 14644.6047903879
0.0420904085 -0.00145539851 14607.6422186413
0.0439734645 -0.00145339116 14587.4947123699
0.0460050628 -0.00145359396 14589.5301891287
0.0481955446 -0.00145679805 14621.6892163881
0.0505557396 -0.00146324467 14686.3930880992
0.0530969501 -0.00147331785 14787.4962625445
0.0558309145 -0.00148755417 14930.3843221661
0.0587697774 -0.00150583021 15113.818516759
0.0619260333 -0.00152805808 15336.9167060257
0.0653124675 -0.00155497785 15607.1068746058
0.0689420775 -0.00158652873 15923.778881315
0.0728279725 -0.00162201549 16279.9547946591
0.076983273 -0.00166140543 16675.3064090659
0.0814209655 -0.00170473417 17110.191237761
0.086153768 -0.00175168726 17581.4531877129
0.0911939517 -0.00180101406 18076.5397507673
0.0965531468 -0.00185066054 18574.8348996712
0.102242149 -0.00189827604 19052.7453711212
0.108270667 -0.00194172421 19488.8289029195
0.11464712 -0.00197859108 19858.8567976719
0.121378347 -0.0020082877 20156.9178421778
0.128469378 -0.00202989951 20373.8327187619
0.135923132 -0.00204575434 20532.965549039
0.1439208535 -0.002052525405 20600.9258322738
0.151918575 -0.00205929647 20668.8861155087
0.160453424 -0.00205765292 20652.3900216873
0.16933693 -0.0020535409 20611.1182211851
0.178558066 -0.0020478887 20554.3878378702
0.188102499 -0.0020385019 20460.1737686405
0.197952598 -0.00202414789 20316.1044700655
0.20808737 -0.00200901902 20164.2580042255
0.218482539 -0.00199670531 20040.6669267109
0.229110733 -0.00198460487 19919.2164119593
0.239941671 -0.0019700292 19772.9223413017
0.250942498 -0.00195524399 19624.5251453972
0.262078047 -0.00194214552 19493.0575356279
0.273311466 -0.00192926906 19363.8182108448
0.28460446 -0.00191606337 19231.2744481263
0.295917958 -0.00190421427 19112.3465996892
0.307212591 -0.00189396332 19009.4591712823
0.318449229 -0.00188336102 18903.0452894275
0.329589576 -0.00187169155 18785.9203635258
0.340596676 -0.00186082802 18676.8845507357
0.351435304 -0.00185242738 18592.5684389048
0.362072468 -0.00184555701 18523.6114445283
0.372477829 -0.00183780165 18445.7719226527
0.382623851 -0.00182807341 18348.1308653336
0.392486155 -0.00181764667 18243.479055963
0.402043581 -0.00180881447 18154.8314335304
0.411278367 -0.00180293585 18095.8285026428
0.420176059 -0.00179961242 18062.4716755985
0.428725481 -0.00179719867 18038.2451863153
0.436918706 -0.00179416803 18007.8270537493
0.444750726 -0.00178896729 17955.6279147024
0.452219486 -0.00178266177 17892.3402450163
0.4592030645 -0.001774502045 17810.4421651547
0.466186643 -0.00176634232 17728.544085293
0.473047853 -0.00175958883 17660.7602000071
0.479909033 -0.00175345445 17599.1902398501
0.486770242 -0.00174929725 17557.4649736677
0.493631423 -0.00174729724 17537.3911380048
0.500492632 -0.0017469828 17534.2351453419
0.507353783 -0.0017475317 17539.7443819934
0.514214993 -0.00174804335 17544.879745325
0.521076202 -0.0017477693 17542.1291417463
0.527937412 -0.00174623798 17526.759485581
0.534798563 -0.00174330024 17497.2737780194
0.541659772 -0.00173913606 17455.4784545007
0.548520982 -0.00173416128 17405.5472460674
0.555382192 -0.00172879326 17351.6691398004
0.562243342 -0.00172316586 17295.1876708032
0.569104552 -0.00171704614 17233.7648511259
0.575965762 -0.00171014201 17164.4690120976
0.582826912 -0.00170263369 17089.1089980056
0.589688122 -0.00169546716 17017.1794849067
0.596549332 -0.00169012777 16963.5887341606
0.603410542 -0.00168782449 16940.4710176464
0.610271692 -0.00168865046 16948.7611692168
0.617132902 -0.00169142138 16976.5725265175
0.623994112 -0.00169413269 17003.7855861377
0.630855262 -0.00169472932 17009.773882482
0.637716472 -0.00169199728 16982.3527585955
0.644577682 -0.00168605521 16922.7129884557
0.651438892 -0.00167811383 16843.0064084605
0.658300042 -0.00167014741 16763.0485052994
0.665161252 -0.00166414236 16702.7766132352
0.672022462 -0.001661469 16675.9444527422
0.678883642 -0.0016635994 16697.3269955775
0.685744822 -0.0016657298 16718.7095384129
0.692606032 -0.00166896195 16751.1502001784
0.699467242 -0.00167039991 16765.5828143802
0.706328392 -0.00166914379 16752.9753041914
0.713189602 -0.00166517391 16713.1301440566
0.720050812 -0.00165897072 16650.8695470368
0.726911962 -0.00165132806 16574.1611801451
0.733773172 -0.00164325465 16493.1294325144
0.740634382 -0.00163585215 16418.8315197568
0.747495592 -0.00163018459 16361.9469701549
0.754356742 -0.00162707141 16330.7003945333
0.761217952 -0.00162679236 16327.8996066164
0.768079162 -0.0016289209 16349.2634808779
0.774940372 -0.0016323725 16383.9067332486
0.781801522 -0.00163569907 16417.2950760574
