x ch normalized_heat_flux
0.452219486 -0.000398122153 4036.00068312467
0.4592030645 -0.0003956874865 4007.70064830278
0.466186643 -0.00039325282 3979.40061348089
0.473047853 -0.000390987552 3953.61711997494
0.479909033 -0.000388538843 3926.23752362827
0.486770242 -0.000385978608 3898.14956531055
0.493631423 -0.000383328093 3869.61277332694
0.500492632 -0.000380604208 3840.77584387166
0.507353783 -0.000377824676 3811.77926799958
0.514214993 -0.000375008385 3782.77013098764
0.521076202 -0.000372173323 3753.880181779
0.527937412 -0.000369336049 3725.22902972543
0.534798563 -0.00036651158 3696.9199391397
0.541659772 -0.000363713683 3669.04097851699
0.548520982 -0.000360954087 3641.65919915162
0.555382192 -0.000358243211 3614.835349185
0.562243342 -0.000355588825 3588.62551463357
0.569104552 -0.000352996343 3563.07702434671
0.575965762 -0.000350469665 3538.21543218944
0.582826912 -0.000348013098 3514.0369442258
0.589688122 -0.000345632143 3490.52095978494
0.596549332 -0.000343332358 3467.66252065424
0.603410542 -0.000341112755 3445.46805544744
0.610271692 -0.000338962243 3423.93842733515
0.617132902 -0.00033685955 3403.01610499201
0.623994112 -0.000334781798 3382.56319691186
0.630855262 -0.000332719093 3362.41350762176
0.637716472 -0.000330682902 3342.4563204347
0.644577682 -0.00032870649 3322.74581436224
0.651438892 -0.000326829642 3303.50561081554
0.658300042 -0.000325077039 3285.04023839591
0.665161252 -0.000323438377 3267.52612014439
0.672022462 -0.00032188659 3251.18161815352
0.678883642 -0.0003203342495 3235.87315927944
0.685744822 -0.000318781909 3220.56470040537
0.692606032 -0.00031714511 3205.45729253634
0.699467242 -0.00031543395 3189.84320853319
0.706328392 -0.00031368708 3173.62343971501
0.713189602 -0.000311966258 3156.98127434033
0.720050812 -0.000310332456 3140.28448331349
0.726911962 -0.000308830902 3124.00760471839
0.733773172 -0.000307479175 3108.58851196146
0.740634382 -0.000306260772 3094.29141554662
0.747495592 -0.000305130758 3081.15342177357
0.754356742 -0.000304028363 3068.98435709257
0.761217952 -0.000302892644 3057.42959889591
0.768079162 -0.000301677443 3046.05770740935
0.774940372 -0.000300360203 3034.45460663966
0.781801522 -0.000298945321 3022.30964549632
0.788662732 -0.000297459716 3009.46405077
0.795523942 -0.000295945472 2995.9375398872
0.802385092 -0.000294450321 2981.90860348372
0.809246302 -0.000293018558 2967.6703682792
0.816107512 -0.000291684439 2953.56490075992
0.822968721 -0.000290466618 2939.91395781046
0.829829872 -0.000289367163 2926.9706541776
0.836691082 -0.000288371928 2914.87958097665
0.843552291 -0.000287454372 2903.67025161693
0.850413442 -0.00028658018 2893.26013293578
0.857274652 -0.000285712624 2883.47863833067
0.864135861 -0.000284818845 2874.10595538169
0.870997071 -0.000283873494 2864.90123439436
0.877858222 -0.000282859692 2855.62407733321
0.884719431 -0.000281769695 2846.03289177556
0.891580641 -0.000280625944 2836.16917013225
0.898441821 -0.000279412576 2825.57904022985
0.905303001 -0.000278199208 2814.98891032745
0.912164211 -0.000276977313 2803.87641164835
0.919025421 -0.000275767903 2792.43412157211
0.925886571 -0.000274596765 2780.86461419845
0.932747781 -0.000273481593 2769.34929085477
0.939608991 -0.000272431149 2758.02823108441
0.946470201 -0.000271449273 2747.03140730495
0.953331351 -0.000270534976 2736.46646994034
0.960192561 -0.000269682059 2726.4017750777
0.967053771 -0.000268880249 2716.86507465607
0.973914921 -0.000268116331 2707.84365196413
0.980776131 -0.000267375464 2699.28844679284
0.987637341 -0.000266642572 2691.12087046852
0.994498551 -0.00026590348 2683.24189925495
1.0013597 -0.000265146344 2675.5443293688
1.00822091 -0.000264362316 2667.92168469964
1.01508212 -0.000263546273 2660.27902651639
1.02194333 -0.000262696878 2652.53895551419
1.02880454 -0.000261816196 2644.64552117434
1.03566563 -0.000260909233 2636.56557674144
1.04252684 -0.000259983091 2628.28845804361
1.04938805 -0.00025904621 2619.82321833548
1.05624926 -0.000258107466 2611.19614919183
1.06311047 -0.000257175678 2602.44698155326
1.06997168 -0.000256258762 2593.62434404351
1.07683289 -0.000255363731 2584.78403160984
1.08369398 -0.000254496088 2575.98315904758
1.09055519 -0.000253660983 2567.29138723665
1.0974164 -0.000252855272 2558.69600950261
1.10427761 -0.000252082333 2550.28977653937
1.11113882 -0.000251320773 1261.23666778261
