"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.500000010776743e+00,3.356965819671376e-05,99879,163279,-1.290499676003093e-05,-2.777942700036815e-06,0.000000000000000e+00,1.000000019931820e+00,1.774823942592777e+00,2.716960207102563e-08,0.000000000000000e+00,9.999999942661171e-01,1.000000000000000e+00,5.074999993531705e+00,1,2.499999944120646e-03,2.499999944120646e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000016159806e+00,3.575243147439682e-05,99879,163279,-3.377670866937016e-05,-3.453877212360760e-05,0.000000000000000e+00,1.000000030145910e+00,1.774823969212026e+00,-3.816235555074865e-08,0.000000000000000e+00,1.000000017085193e+00,1.000000000000000e+00,5.075000120642948e+00,1,2.749999985098839e-03,2.749999985098839e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000021542869e+00,3.793520475207987e-05,99879,163280,-5.464842057870943e-05,-6.629960154717845e-05,0.000000000000000e+00,1.000000040360000e+00,1.774823995831274e+00,-1.034943131725230e-07,0.000000000000000e+00,1.000000039904268e+00,1.000000000000000e+00,5.075000247754190e+00,1,3.000000026077032e-03,3.000000026077032e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000007759305e+00,3.642610096920268e-05,99879,163280,-3.912123153911874e-05,-3.196977731037554e-05,0.000000000000000e+00,1.000000011185738e+00,1.774823962220821e+00,-6.556007400390719e-08,0.000000000000000e+00,1.000000020407663e+00,1.000000000000000e+00,5.075000119863433e+00,1,3.250000067055225e-03,3.250000067055225e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999993975742e+00,3.491699757141814e-05,99880,163280,-2.359404629622807e-05,2.360040032637177e-06,0.000000000000000e+00,9.999999820114804e-01,1.774823928610374e+00,-2.762584560679161e-08,0.000000000000000e+00,1.000000000911063e+00,1.000000000000000e+00,5.074999991972705e+00,1,3.500000108033419e-03,3.500000108033419e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999980192193e+00,3.340789557909475e-05,99880,163280,-8.066875514151744e-06,3.668982540351856e-05,0.000000000000000e+00,9.999999528372499e-01,1.774823894999958e+00,1.030834746132772e-08,0.000000000000000e+00,9.999999814144805e-01,1.000000000000000e+00,5.074999864082097e+00,1,3.749999916180968e-03,3.749999916180968e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999966408617e+00,3.189879077584907e-05,99880,163281,7.460324189553235e-06,7.101967471866255e-05,0.000000000000000e+00,9.999999236629651e-01,1.774823861389479e+00,4.824261118743948e-08,0.000000000000000e+00,9.999999619178621e-01,1.000000000000000e+00,5.074999736191250e+00,1,4.000000189989805e-03,4.000000189989805e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999974369463e+00,3.049608699928106e-05,99880,163281,1.952198284318809e-05,4.752330849786214e-05,0.000000000000000e+00,9.999999557511662e-01,1.774823885457361e+00,2.989225526196345e-08,0.000000000000000e+00,9.999999784248310e-01,1.000000000000000e+00,5.074999836681893e+00,1,4.250000230967999e-03,4.250000230967999e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999982330278e+00,2.909338575459360e-05,99881,163281,3.158362166388779e-05,2.402702998787157e-05,0.000000000000000e+00,9.999999878392611e-01,1.774823909525154e+00,1.154197629055064e-08,0.000000000000000e+00,9.999999949317423e-01,1.000000000000000e+00,5.074999937172176e+00,1,4.499999806284904e-03,4.499999806284904e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999990291107e+00,2.769068189716697e-05,99881,163281,4.364528295118385e-05,5.307077125768191e-07,0.000000000000000e+00,1.000000019927416e+00,1.774823933592992e+00,-6.808336860977814e-09,0.000000000000000e+00,1.000000011438684e+00,1.000000000000000e+00,5.075000037662646e+00,1,4.749999847263098e-03,4.749999847263098e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999998251936e+00,2.628797803974014e-05,99881,163282,5.570694423847653e-05,-2.296561456271943e-05,0.000000000000000e+00,1.000000052015571e+00,1.774823957660830e+00,-2.515865001250597e-08,0.000000000000000e+00,1.000000027945626e+00,1.000000000000000e+00,5.075000138153115e+00,1,4.999999888241291e-03,4.999999888241291e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000011949957e+00,2.390696739574993e-05,99881,163282,3.450297091501769e-05,-2.325269835552502e-05,0.000000000000000e+00,1.000000039817837e+00,1.774823966842288e+00,-2.327468976763306e-10,0.000000000000000e+00,1.000000020027930e+00,9.999999999999999e-01,5.075000126736652e+00,1,5.249999929219484e-03,5.249999929219484e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000025647981e+00,2.152595631442171e-05,99882,163282,1.329898272067095e-05,-2.353977177299484e-05,0.000000000000000e+00,1.000000027620084e+00,1.774823976023740e+00,2.469317556313791e-08,0.000000000000000e+00,1.000000012110223e+00,1.000000000000000e+00,5.075000115320140e+00,1,5.499999970197678e-03,5.499999970197678e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000039346004e+00,1.914494523309402e-05,99882,163282,-7.905005473674436e-06,-2.382684519046440e-05,0.000000000000000e+00,1.000000015422332e+00,1.774823985205192e+00,4.961909802395172e-08,0.000000000000000e+00,1.000000004192516e+00,1.000000000000000e+00,5.075000103903628e+00,1,5.750000011175871e-03,5.750000011175871e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000053044028e+00,1.676393415176522e-05,99882,163283,-2.910899366802298e-05,-2.411391860793447e-05,0.000000000000000e+00,1.000000003224579e+00,1.774823994386644e+00,7.454502048476690e-08,0.000000000000000e+00,9.999999962748087e-01,1.000000000000000e+00,5.075000092487117e+00,1,6.000000052154064e-03,6.000000052154064e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000025256631e+00,1.882231023905682e-05,99882,163283,-3.610656215508452e-05,-1.747546075834684e-05,0.000000000000000e+00,1.000000004510777e+00,1.774823960539733e+00,2.452545273239890e-08,0.000000000000000e+00,9.999999951835232e-01,1.000000000000000e+00,5.075000028595309e+00,1,6.250000093132257e-03,6.250000093132257e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999997469243e+00,2.088068540022111e-05,99883,163283,-4.310413360582715e-05,-1.083700435353742e-05,0.000000000000000e+00,1.000000005796971e+00,1.774823926692830e+00,-2.549409938512771e-08,0.000000000000000e+00,9.999999940922365e-01,1.000000000000000e+00,5.074999964703514e+00,1,6.500000134110451e-03,6.500000134110451e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999969681855e+00,2.293906056138534e-05,99883,163283,-5.010170505657635e-05,-4.198547948728447e-06,0.000000000000000e+00,1.000000007083166e+00,1.774823892845927e+00,-7.551365150265517e-08,0.000000000000000e+00,9.999999930009494e-01,1.000000000000000e+00,5.074999900811718e+00,1,6.750000175088644e-03,6.750000175088644e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999941894467e+00,2.499743572254960e-05,99883,163284,-5.709927650732226e-05,2.439908456080745e-06,0.000000000000000e+00,1.000000008369361e+00,1.774823858999025e+00,-1.255332036201821e-07,0.000000000000000e+00,9.999999919096626e-01,1.000000000000000e+00,5.074999836919922e+00,1,7.000000216066837e-03,7.000000216066837e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999965239590e+00,2.649780636770100e-05,99883,163284,-2.536564415083749e-05,1.611909526884428e-06,0.000000000000000e+00,9.999999872273022e-01,1.774823886222727e+00,-6.785909546525059e-08,0.000000000000000e+00,9.999999914604683e-01,1.000000000000000e+00,5.074999883665019e+00,1,7.249999791383743e-03,7.249999791383743e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999988584712e+00,2.799818028977774e-05,99884,163284,6.368013840052907e-06,7.839155084385267e-07,0.000000000000000e+00,9.999999660852232e-01,1.774823913446426e+00,-1.018497296002059e-08,0.000000000000000e+00,9.999999910112722e-01,1.000000000000000e+00,5.074999930410105e+00,1,7.499999832361937e-03,7.499999832361937e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000011929835e+00,2.949855421185447e-05,99884,163284,3.810167183094309e-05,-4.407851000736759e-08,0.000000000000000e+00,9.999999449431445e-01,1.774823940670126e+00,4.748914954520901e-08,0.000000000000000e+00,9.999999905620766e-01,1.000000000000000e+00,5.074999977155192e+00,1,7.749999873340130e-03,7.749999873340130e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000035275000e+00,3.099893092859494e-05,99884,163285,6.983538893036750e-05,-8.720740707120474e-07,0.000000000000000e+00,9.999999238010262e-01,1.774823967893876e+00,1.051633794768452e-07,0.000000000000000e+00,9.999999901128798e-01,1.000000000000000e+00,5.075000023900366e+00,1,8.000000379979610e-03,8.000000379979610e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000024606615e+00,2.931808104037404e-05,99884,163285,4.973383562758626e-05,1.284159972713529e-05,0.000000000000000e+00,9.999999683054468e-01,1.774823962120408e+00,5.500488748266997e-08,0.000000000000000e+00,9.999999978314336e-01,1.000000000000000e+00,5.075000040668416e+00,1,8.249999955296516e-03,8.249999955296516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000013938241e+00,2.763722972570353e-05,99885,163285,2.963228622606587e-05,2.655530251025050e-05,0.000000000000000e+00,1.000000012809933e+00,1.774823956346970e+00,4.846372530489286e-09,0.000000000000000e+00,1.000000005550004e+00,1.000000000000000e+00,5.075000057436574e+00,1,8.500000461935997e-03,8.500000461935997e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000003269907e+00,2.595638467268043e-05,99885,163285,9.530811708502327e-06,4.026895420594940e-05,0.000000000000000e+00,1.000000057314254e+00,1.774823950573553e+00,-4.531195556704387e-08,0.000000000000000e+00,1.000000013268545e+00,1.000000000000000e+00,5.075000074204669e+00,1,8.750000037252903e-03,8.750000037252903e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999992601573e+00,2.427553961965683e-05,99885,163286,-1.057066280906203e-05,5.398260590164624e-05,0.000000000000000e+00,1.000000101818575e+00,1.774823944800136e+00,-9.547028366457555e-08,0.000000000000000e+00,1.000000020987086e+00,1.000000000000000e+00,5.075000090972765e+00,1,8.999999612569809e-03,8.999999612569809e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999991133222e+00,2.442540357911172e-05,99885,163286,-1.766122544047110e-05,3.063275822756235e-05,0.000000000000000e+00,1.000000054562652e+00,1.774823933327312e+00,-3.961581701780169e-08,0.000000000000000e+00,1.000000010016479e+00,9.999999999999999e-01,5.075000032213399e+00,1,9.250000119209290e-03,9.250000119209290e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999989664892e+00,2.457526981736647e-05,99886,163286,-2.475174149422038e-05,7.282940100359900e-06,0.000000000000000e+00,1.000000007306763e+00,1.774823921854523e+00,1.623860584510961e-08,0.000000000000000e+00,9.999999990458840e-01,1.000000000000000e+00,5.074999973454135e+00,1,9.499999694526196e-03,9.499999694526196e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999988196557e+00,2.472513661391817e-05,99886,163286,-3.184228396224739e-05,-1.606696501183887e-05,0.000000000000000e+00,9.999999600506980e-01,1.774823910381690e+00,7.209323678231490e-08,0.000000000000000e+00,9.999999880752479e-01,1.000000000000000e+00,5.074999914694653e+00,1,9.750000201165676e-03,9.750000201165676e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999986728226e+00,2.487500285217322e-05,99886,163287,-3.893280001599713e-05,-3.941678313904206e-05,0.000000000000000e+00,9.999999127948090e-01,1.774823898908900e+00,1.279476596452288e-07,0.000000000000000e+00,9.999999771046527e-01,9.999999999999999e-01,5.074999855935389e+00,1,9.999999776482582e-03,9.999999776482582e-03,4.000000059604645e-01,5.000000000000000e-01
1.499999993261129e+00,2.186010754221651e-05,99886,163287,-2.235032894988298e-05,-2.753017290843428e-05,0.000000000000000e+00,9.999999463879520e-01,1.774823915394750e+00,5.780497640135605e-08,0.000000000000000e+00,9.999999869715654e-01,9.999999999999999e-01,5.074999919729065e+00,1,1.025000028312206e-02,1.025000028312206e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999999794013e+00,1.884522063409360e-05,99887,163287,-5.767898492941488e-06,-1.564357545506647e-05,0.000000000000000e+00,9.999999799810421e-01,1.774823931880564e+00,-1.233755819101425e-08,0.000000000000000e+00,9.999999968384600e-01,1.000000000000000e+00,5.074999983522614e+00,1,1.049999985843897e-02,1.049999985843897e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000006326923e+00,1.583032249462262e-05,99887,163287,1.081459373847247e-05,-3.756933720597098e-06,0.000000000000000e+00,1.000000013574257e+00,1.774823948366439e+00,-8.248035408513299e-08,0.000000000000000e+00,1.000000006705391e+00,9.999999999999999e-01,5.075000047316398e+00,1,1.075000036507845e-02,1.075000036507845e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000012859808e+00,1.281543558649966e-05,99887,163288,2.739702419541419e-05,8.129663732770879e-06,0.000000000000000e+00,1.000000047167347e+00,1.774823964852253e+00,-1.526228886775042e-07,0.000000000000000e+00,1.000000016572286e+00,9.999999999999999e-01,5.075000111109946e+00,1,1.099999994039536e-02,1.099999994039536e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000007630708e+00,1.376950841643013e-05,99887,163288,2.958820860308182e-05,6.576620381392449e-06,0.000000000000000e+00,1.000000023821581e+00,1.774823952556090e+00,-7.547437475847431e-08,0.000000000000000e+00,1.000000009688214e+00,1.000000000000000e+00,5.075000065192172e+00,1,1.125000044703484e-02,1.125000044703484e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000002401624e+00,1.472357863844105e-05,99888,163288,3.177938141682776e-05,5.023579611289359e-06,0.000000000000000e+00,1.000000000475889e+00,1.774823940259966e+00,1.673886877326841e-09,0.000000000000000e+00,1.000000002804164e+00,1.000000000000000e+00,5.075000019274541e+00,1,1.150000002235174e-02,1.150000002235174e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999997172540e+00,1.567764886045174e-05,99888,163288,3.397055423057505e-05,3.470538841185410e-06,0.000000000000000e+00,9.999999771301957e-01,1.774823927963842e+00,7.882214851313054e-08,0.000000000000000e+00,9.999999959201132e-01,1.000000000000000e+00,5.074999973356910e+00,1,1.174999959766865e-02,1.174999959766865e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999991943437e+00,1.663172263665726e-05,99888,163289,3.616173520709068e-05,1.917492285544072e-06,0.000000000000000e+00,9.999999537844160e-01,1.774823915667673e+00,1.559706975490849e-07,0.000000000000000e+00,9.999999890360373e-01,1.000000000000000e+00,5.074999927439110e+00,1,1.200000010430813e-02,1.200000010430813e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000001953022e+00,1.601247368059568e-05,99888,163289,2.008593290748567e-05,-2.607283321676626e-06,0.000000000000000e+00,9.999999905811666e-01,1.774823939517331e+00,8.382986736369180e-08,0.000000000000000e+00,1.000000002565446e+00,1.000000000000000e+00,5.075000017120983e+00,1,1.224999967962503e-02,1.224999967962503e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000011962636e+00,1.539322307409136e-05,99889,163289,4.010078342362637e-06,-7.132074545118397e-06,0.000000000000000e+00,1.000000027378029e+00,1.774823963367064e+00,1.168883072087341e-08,0.000000000000000e+00,1.000000016094896e+00,1.000000000000000e+00,5.075000106803136e+00,1,1.250000018626451e-02,1.250000018626451e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000021972214e+00,1.477397477447066e-05,99889,163289,-1.206571633565659e-05,-1.165684891243345e-05,0.000000000000000e+00,1.000000064174754e+00,1.774823987216708e+00,-6.045193717618521e-08,0.000000000000000e+00,1.000000029624296e+00,1.000000000000000e+00,5.075000196484956e+00,1,1.274999976158142e-02,1.274999976158142e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000031981829e+00,1.415472416796635e-05,99889,163290,-2.814157090077942e-05,-1.618164013587516e-05,0.000000000000000e+00,1.000000100971617e+00,1.774824011066441e+00,-1.325929738190026e-07,0.000000000000000e+00,1.000000043153747e+00,1.000000000000000e+00,5.075000286167107e+00,1,1.300000026822090e-02,1.300000026822090e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000012435179e+00,1.594229223136627e-05,99889,163290,-3.297136809592782e-05,-9.061655818371416e-06,0.000000000000000e+00,1.000000053050647e+00,1.774823966132901e+00,-6.536870821952779e-08,0.000000000000000e+00,1.000000018581582e+00,1.000000000000000e+00,5.075000120415410e+00,1,1.324999984353781e-02,1.324999984353781e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999992888488e+00,1.772986437174249e-05,99890,163290,-3.780119534920204e-05,-1.941657470338768e-06,0.000000000000000e+00,1.000000005129588e+00,1.774823921199267e+00,1.855658287171100e-09,0.000000000000000e+00,9.999999940093672e-01,1.000000000000000e+00,5.074999954663371e+00,1,1.350000035017729e-02,1.350000035017729e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999973341871e+00,1.951742985290704e-05,99890,163290,-4.263100461000408e-05,5.178314353686814e-06,0.000000000000000e+00,9.999999572087086e-01,1.774823876265801e+00,6.907977436409668e-08,0.000000000000000e+00,9.999999694372441e-01,1.000000000000000e+00,5.074999788911947e+00,1,1.374999992549419e-02,1.374999992549419e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999953795180e+00,2.130500199328324e-05,99890,163291,-4.746083186327824e-05,1.229831270171936e-05,0.000000000000000e+00,9.999999092876505e-01,1.774823831332167e+00,1.363041408707947e-07,0.000000000000000e+00,9.999999448650291e-01,1.000000000000000e+00,5.074999623159908e+00,1,1.400000043213367e-02,1.400000043213367e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999974546297e+00,2.108766000367608e-05,99890,163291,-2.994578245207772e-05,-2.239003364891916e-08,0.000000000000000e+00,9.999999391889158e-01,1.774823875270267e+00,6.572773720959614e-08,0.000000000000000e+00,9.999999667095030e-01,1.000000000000000e+00,5.074999777597958e+00,1,1.425000000745058e-02,1.425000000745058e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999995297344e+00,2.087032147962062e-05,99891,163291,-1.243077166473966e-05,-1.234305916513952e-05,0.000000000000000e+00,9.999999690900466e-01,1.774823919208213e+00,-4.848428258624452e-09,0.000000000000000e+00,9.999999885538969e-01,1.000000000000000e+00,5.074999932035455e+00,1,1.449999958276749e-02,1.449999958276749e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000016048468e+00,2.065298214591344e-05,99891,163291,5.084304371205145e-06,-2.466377419478023e-05,0.000000000000000e+00,9.999999989912890e-01,1.774823963146323e+00,-7.542485664399604e-08,0.000000000000000e+00,1.000000010398372e+00,1.000000000000000e+00,5.075000086473528e+00,1,1.475000008940697e-02,1.475000008940697e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000036799515e+00,2.043564362185767e-05,99891,163292,2.259931515854208e-05,-3.698444332627133e-05,0.000000000000000e+00,1.000000028892420e+00,1.774824007084270e+00,-1.460010221122191e-07,0.000000000000000e+00,1.000000032242766e+00,1.000000000000000e+00,5.075000240911024e+00,1,1.499999966472387e-02,1.499999966472387e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000014205940e+00,2.546582144340452e-05,99891,163292,3.476317361478182e-05,-1.274716220110292e-05,0.000000000000000e+00,1.000000008339672e+00,1.774823963708018e+00,-8.390350420604781e-08,0.000000000000000e+00,1.000000013488035e+00,1.000000000000000e+00,5.075000098284254e+00,1,1.525000017136335e-02,1.525000017136335e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999991612390e+00,3.049598756355542e-05,99892,163292,4.692697958069717e-05,1.149007766121747e-05,0.000000000000000e+00,9.999999877869340e-01,1.774823920331811e+00,-2.180603970184199e-08,0.000000000000000e+00,9.999999947333188e-01,1.000000000000000e+00,5.074999955657617e+00,1,1.549999974668026e-02,1.549999974668026e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999969018756e+00,3.552617242256606e-05,99892,163292,5.909083086039649e-05,3.572740781444426e-05,0.000000000000000e+00,9.999999672341188e-01,1.774823876955442e+00,4.029165613383631e-08,0.000000000000000e+00,9.999999759785332e-01,1.000000000000000e+00,5.074999813030450e+00,1,1.575000025331974e-02,1.575000025331974e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999946425122e+00,4.055635728157672e-05,99892,163293,7.125468214010432e-05,5.996473796767550e-05,0.000000000000000e+00,9.999999466813037e-01,1.774823833579074e+00,1.023893519695132e-07,0.000000000000000e+00,9.999999572237473e-01,1.000000000000000e+00,5.074999670403281e+00,1,1.600000075995922e-02,1.600000075995922e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999981690335e+00,3.907087213965303e-05,99892,163293,3.681896455081356e-05,3.416682195649167e-05,0.000000000000000e+00,9.999999922430600e-01,1.774823899216061e+00,6.243594071938994e-08,0.000000000000000e+00,9.999999841679682e-01,1.000000000000000e+00,5.074999881202152e+00,1,1.624999940395355e-02,1.624999940395355e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000016955635e+00,3.758539573659660e-05,99893,163293,2.383132050244129e-06,8.368865834742690e-06,0.000000000000000e+00,1.000000037804955e+00,1.774823964853206e+00,2.248254201190283e-08,0.000000000000000e+00,1.000000011112251e+00,1.000000000000000e+00,5.075000092001519e+00,1,1.649999991059303e-02,1.649999991059303e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000052220934e+00,3.609991933354132e-05,99893,163293,-3.205270045032050e-05,-1.742909028700160e-05,0.000000000000000e+00,1.000000083366850e+00,1.774824030490351e+00,-1.747085669558584e-08,0.000000000000000e+00,1.000000038056533e+00,1.000000000000000e+00,5.075000302800885e+00,1,1.675000041723251e-02,1.675000041723251e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000087486234e+00,3.461444293048440e-05,99893,163294,-6.648853295088391e-05,-4.322704640874832e-05,0.000000000000000e+00,1.000000128928745e+00,1.774824096127496e+00,-5.742425540307289e-08,0.000000000000000e+00,1.000000065000816e+00,1.000000000000000e+00,5.075000513600251e+00,1,1.700000092387199e-02,1.700000092387199e-02,4.000000059604645e-01,5.000000000000000e-01
1.500000038930202e+00,3.062691022394810e-05,99893,163294,-5.669238387756754e-05,-2.686166866498988e-05,0.000000000000000e+00,1.000000060326782e+00,1.774824008436538e+00,-3.162066091487190e-08,0.000000000000000e+00,1.000000030925676e+00,1.000000000000000e+00,5.075000238701251e+00,1,1.724999956786633e-02,1.724999956786633e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999990374118e+00,2.663935705426049e-05,99894,163294,-4.689632527615964e-05,-1.049632480381563e-05,0.000000000000000e+00,9.999999917247295e-01,1.774823920745493e+00,-5.817117179172095e-09,0.000000000000000e+00,9.999999968505086e-01,1.000000000000000e+00,5.074999963801999e+00,1,1.750000007450581e-02,1.750000007450581e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999941818035e+00,2.265180388457294e-05,99894,163294,-3.710026667475188e-05,5.869019057358403e-06,0.000000000000000e+00,9.999999231226773e-01,1.774823833054449e+00,1.998642655652737e-08,0.000000000000000e+00,9.999999627753406e-01,1.000000000000000e+00,5.074999688902748e+00,1,1.775000058114529e-02,1.775000058114529e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999893262312e+00,1.866428042441129e-05,99894,163295,-2.730428105951994e-05,2.223424098746679e-05,0.000000000000000e+00,9.999998545211363e-01,1.774823745364057e+00,4.578977804123522e-08,0.000000000000000e+00,9.999999287004264e-01,1.000000000000000e+00,5.074999414005544e+00,1,1.799999922513962e-02,1.799999922513962e-02,4.000000059604645e-01,5.000000000000000e-01
1.499999943934892e+00,2.236239078339635e-05,99894,163295,-1.961257024395172e-06,1.219351141684753e-05,0.000000000000000e+00,9.999999132580767e-01,1.774823833803868e+00,2.802140445928948e-08,0.000000000000000e+00,9.999999607973639e-01,1.000000000000000e+00,5.074999683309916e+00,1,1.824999973177910e-02,1.824999973177910e-02,4.000000059604645e-01,5.000000000000000e-01
