"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.192215435917237e-01,3.265736791254784e-01,1551,64558,6.591337482517935e-02,-1.119768771411908e+00,0.000000000000000e+00,1.871683645762799e+00,9.787612178513446e-01,9.696733798757330e-03,0.000000000000000e+00,1.322947966623507e+00,1.000000000000000e+00,5.109351717746025e+00,1,6.500000134110451e-03,1.050099968910217e+00,6.500000134110451e-03,5.000000000000000e-01
7.192017957455639e-01,3.240823038962581e-01,1614,64621,7.343369847843656e-02,-1.107328490446397e+00,0.000000000000000e+00,1.871394925233592e+00,9.787027303252003e-01,9.848664387906646e-03,0.000000000000000e+00,1.322866589986134e+00,1.000000000000000e+00,5.109011127071968e+00,1,6.750000175088644e-03,1.050099968910217e+00,6.750000175088644e-03,5.000000000000000e-01
7.191820478994040e-01,3.215909286670354e-01,1676,64684,8.095402213170233e-02,-1.094888209480873e+00,0.000000000000000e+00,1.871106204704384e+00,9.786442427990558e-01,1.000059497705585e-02,0.000000000000000e+00,1.322785213348760e+00,1.000000000000000e+00,5.108670536397910e+00,1,7.000000216066837e-03,1.050099968910217e+00,7.000000216066837e-03,5.000000000000000e-01
7.191489265935112e-01,3.245919675871205e-01,1739,64746,9.471128903989007e-02,-1.108152206909278e+00,0.000000000000000e+00,1.870836846627820e+00,9.785690857526493e-01,1.018110335559583e-02,0.000000000000000e+00,1.322709061280133e+00,9.999999999999999e-01,5.108332334673419e+00,1,7.249999791383743e-03,1.050099968910217e+00,7.249999791383743e-03,5.000000000000000e-01
7.191158052374831e-01,3.275930073501592e-01,1801,64809,1.084685761826206e-01,-1.121416206828420e+00,0.000000000000000e+00,1.870567488032804e+00,9.784939285806588e-01,1.036161204566018e-02,0.000000000000000e+00,1.322632909065145e+00,1.000000000000000e+00,5.107994132316914e+00,1,7.499999832361937e-03,1.050099968910217e+00,7.499999832361937e-03,5.000000000000000e-01
7.190826838814551e-01,3.305940471131999e-01,1864,64872,1.222258633253477e-01,-1.134680206747572e+00,0.000000000000000e+00,1.870298129437788e+00,9.784187714086681e-01,1.054212073572458e-02,0.000000000000000e+00,1.322556756850158e+00,1.000000000000000e+00,5.107655929960408e+00,1,7.749999873340130e-03,1.050099968910217e+00,7.749999873340130e-03,5.000000000000000e-01
7.190495624637339e-01,3.335950924661132e-01,1926,64935,1.359831760930102e-01,-1.147944231372852e+00,0.000000000000000e+00,1.870028770341052e+00,9.783436140966864e-01,1.072262976201263e-02,0.000000000000000e+00,1.322480604493326e+00,1.000000000000000e+00,5.107317726973951e+00,1,8.000000379979610e-03,1.050099968910217e+00,8.000000379979610e-03,5.000000000000000e-01
7.190259892679197e-01,3.527894696847145e-01,1989,64997,1.394775439234519e-01,-1.252314862015353e+00,0.000000000000000e+00,1.869699836019532e+00,9.782745869945770e-01,1.094409115587859e-02,0.000000000000000e+00,1.322387553733129e+00,1.000000000000000e+00,5.106926999724907e+00,1,8.249999955296516e-03,1.050099968910217e+00,8.249999955296516e-03,5.000000000000000e-01
7.190024159697762e-01,3.719838937954079e-01,2051,65060,1.429719403702727e-01,-1.356685742994185e+00,0.000000000000000e+00,1.869370900563186e+00,9.782055596260042e-01,1.116555331250844e-02,0.000000000000000e+00,1.322294502651975e+00,1.000000000000000e+00,5.106536271100122e+00,1,8.500000461935997e-03,1.050099968910217e+00,8.500000461935997e-03,5.000000000000000e-01
7.189788427594498e-01,3.911782464014436e-01,2114,65123,1.464663237994805e-01,-1.461056235161972e+00,0.000000000000000e+00,1.869041966332218e+00,9.781365325145780e-01,1.138701464412914e-02,0.000000000000000e+00,1.322201451917461e+00,1.000000000000000e+00,5.106145543930912e+00,1,8.750000037252903e-03,1.050099968910217e+00,8.750000037252903e-03,5.000000000000000e-01
7.189552695491235e-01,4.103725990074787e-01,2176,65186,1.499607072286903e-01,-1.565426727329756e+00,0.000000000000000e+00,1.868713032101249e+00,9.780675054031515e-01,1.160847597574984e-02,0.000000000000000e+00,1.322108401182949e+00,1.000000000000000e+00,5.105754816761701e+00,1,8.999999612569809e-03,1.050099968910217e+00,8.999999612569809e-03,5.000000000000000e-01
7.189180916156219e-01,4.283361075213107e-01,2239,65248,1.272214186823197e-01,-1.682754104125486e+00,0.000000000000000e+00,1.868257531105571e+00,9.779663115442532e-01,1.181378200968700e-02,0.000000000000000e+00,1.321978406979448e+00,1.000000000000000e+00,5.105203352061431e+00,1,9.250000119209290e-03,1.050099968910217e+00,9.250000119209290e-03,5.000000000000000e-01
7.188809137995353e-01,4.462995472084268e-01,2301,65311,1.044821741915115e-01,-1.800081063922431e+00,0.000000000000000e+00,1.867802031610622e+00,9.778651180124813e-01,1.201908725376375e-02,0.000000000000000e+00,1.321848413202960e+00,9.999999999999999e-01,5.104651889166425e+00,1,9.499999694526196e-03,1.050099968910217e+00,9.499999694526196e-03,5.000000000000000e-01
7.188437358449504e-01,4.642630538146836e-01,2364,65374,8.174284499027230e-02,-1.917408460797100e+00,0.000000000000000e+00,1.867346530418803e+00,9.777639241037339e-01,1.222439326266344e-02,0.000000000000000e+00,1.321718418942207e+00,1.000000000000000e+00,5.104100424217057e+00,1,9.750000201165676e-03,1.050099968910217e+00,9.750000201165676e-03,5.000000000000000e-01
7.188065580288638e-01,4.822264935018002e-01,2426,65437,5.900360049945109e-02,-2.034735420594049e+00,0.000000000000000e+00,1.866891030923854e+00,9.776627305719621e-01,1.242969850674008e-02,0.000000000000000e+00,1.321588425165720e+00,9.999999999999999e-01,5.103548961322051e+00,1,9.999999776482582e-03,1.050099968910217e+00,9.999999776482582e-03,5.000000000000000e-01
7.187733926311343e-01,4.793921128092561e-01,2489,65499,6.265718818045937e-02,-2.015144215604455e+00,0.000000000000000e+00,1.866365623730441e+00,9.775608228224683e-01,1.259311827948242e-02,0.000000000000000e+00,1.321440664790250e+00,1.000000000000000e+00,5.102934273469771e+00,1,1.025000028312206e-02,1.050099968910217e+00,1.025000028312206e-02,5.000000000000000e-01
7.187402273605430e-01,4.765577240809116e-01,2551,65562,6.631078584779562e-02,-1.995552961183465e+00,0.000000000000000e+00,1.865840218431817e+00,9.774589154519714e-01,1.275653740599066e-02,0.000000000000000e+00,1.321292904949345e+00,1.000000000000000e+00,5.102319587850850e+00,1,1.049999985843897e-02,1.050099968910217e+00,1.049999985843897e-02,5.000000000000000e-01
7.187070619664010e-01,4.737233247936282e-01,2614,65625,6.996439712587436e-02,-1.975961633779240e+00,0.000000000000000e+00,1.865314811175904e+00,9.773570077018394e-01,1.291995714128371e-02,0.000000000000000e+00,1.321145144557991e+00,1.000000000000000e+00,5.101704899942045e+00,1,1.075000036507845e-02,1.050099968910217e+00,1.075000036507845e-02,5.000000000000000e-01
7.186738966958093e-01,4.708889360652837e-01,2676,65688,7.361799479321757e-02,-1.956370379358250e+00,0.000000000000000e+00,1.864789405877280e+00,9.772551003313424e-01,1.308337626779205e-02,0.000000000000000e+00,1.320997384717087e+00,1.000000000000000e+00,5.101090214323125e+00,1,1.099999994039536e-02,1.050099968910217e+00,1.099999994039536e-02,5.000000000000000e-01
7.186405783302723e-01,4.564811227362706e-01,2739,65750,8.677512851624151e-02,-1.863527676571239e+00,0.000000000000000e+00,1.864356201124518e+00,9.771611422116184e-01,1.330105422165696e-02,0.000000000000000e+00,1.320874028297824e+00,1.000000000000000e+00,5.100569604351641e+00,1,1.125000044703484e-02,1.050099968910217e+00,1.125000044703484e-02,5.000000000000000e-01
7.186072600888191e-01,4.420733603211318e-01,2801,65813,9.993221549103234e-02,-1.770685302185137e+00,0.000000000000000e+00,1.863922998007549e+00,9.770671844438102e-01,1.351873137754589e-02,0.000000000000000e+00,1.320750672343917e+00,9.999999999999999e-01,5.100048996342006e+00,1,1.150000002235174e-02,1.050099968910217e+00,1.150000002235174e-02,5.000000000000000e-01
7.185739418473659e-01,4.276655979059941e-01,2864,65876,1.130893024658197e-01,-1.677842927799043e+00,0.000000000000000e+00,1.863489794890579e+00,9.769732266760021e-01,1.373640853343490e-02,0.000000000000000e+00,1.320627316390010e+00,1.000000000000000e+00,5.099528388332372e+00,1,1.174999959766865e-02,1.050099968910217e+00,1.174999959766865e-02,5.000000000000000e-01
7.185406234817924e-01,4.132577818176677e-01,2926,65939,1.262464384546588e-01,-1.585000207547564e+00,0.000000000000000e+00,1.863056590159800e+00,9.768792685581733e-01,1.395408650023589e-02,0.000000000000000e+00,1.320503959976566e+00,9.999999999999999e-01,5.099007778383317e+00,1,1.200000010430813e-02,1.050099968910217e+00,1.200000010430813e-02,5.000000000000000e-01
7.185098841778732e-01,4.149247159509718e-01,2989,66001,9.125195515500413e-02,-1.596456483482295e+00,0.000000000000000e+00,1.862670931919450e+00,9.767945057617823e-01,1.413925740656173e-02,0.000000000000000e+00,1.320395166613906e+00,1.000000000000000e+00,5.098546866561159e+00,1,1.224999967962503e-02,1.050099968910217e+00,1.224999967962503e-02,5.000000000000000e-01
7.184791447583645e-01,4.165916495871866e-01,3051,66064,5.625736158102650e-02,-1.607912758578082e+00,0.000000000000000e+00,1.862285272222571e+00,9.767097426457881e-01,1.432442901626664e-02,0.000000000000000e+00,1.320286372839882e+00,1.000000000000000e+00,5.098085952997060e+00,1,1.250000018626451e-02,1.050099968910217e+00,1.250000018626451e-02,5.000000000000000e-01
7.184484054533692e-01,4.182585770135987e-01,3114,66127,2.126289837180350e-02,-1.619368990995983e+00,0.000000000000000e+00,1.861899613962384e+00,9.766249798455606e-01,1.450959993615503e-02,0.000000000000000e+00,1.320177579471146e+00,1.000000000000000e+00,5.097625041149994e+00,1,1.274999976158142e-02,1.050099968910217e+00,1.274999976158142e-02,5.000000000000000e-01
7.184176660338607e-01,4.199255106498091e-01,3176,66190,-1.373169520217580e-02,-1.630825266091744e+00,0.000000000000000e+00,1.861513954265505e+00,9.765402167295667e-01,1.469477154586003e-02,0.000000000000000e+00,1.320068785697122e+00,1.000000000000000e+00,5.097164127585895e+00,1,1.300000026822090e-02,1.050099968910217e+00,1.300000026822090e-02,5.000000000000000e-01
7.183830807367756e-01,4.343443862793124e-01,3239,66252,-5.138030709983335e-02,-1.722382434306422e+00,0.000000000000000e+00,1.861062322514629e+00,9.764443966906399e-01,1.476961990344968e-02,0.000000000000000e+00,1.319939954316849e+00,1.000000000000000e+00,5.096620775799122e+00,1,1.324999984353781e-02,1.050099968910217e+00,1.324999984353781e-02,5.000000000000000e-01
7.183484953149760e-01,4.487633019419999e-01,3301,66315,-8.902905640213266e-02,-1.813939857659426e+00,0.000000000000000e+00,1.860610689152073e+00,9.763485763066182e-01,1.484446865823526e-02,0.000000000000000e+00,1.319811122478139e+00,1.000000000000000e+00,5.096077422076649e+00,1,1.350000035017729e-02,1.050099968910217e+00,1.350000035017729e-02,5.000000000000000e-01
7.183139100220171e-01,4.631821638901436e-01,3364,66378,-1.266776654521959e-01,-1.905496939935103e+00,0.000000000000000e+00,1.860159057471978e+00,9.762527562795544e-01,1.491931713418816e-02,0.000000000000000e+00,1.319682291119364e+00,1.000000000000000e+00,5.095534070378324e+00,1,1.374999992549419e-02,1.050099968910217e+00,1.374999992549419e-02,5.000000000000000e-01
7.182793246002177e-01,4.776010795528247e-01,3426,66441,-1.643264147544952e-01,-1.997054363288068e+00,0.000000000000000e+00,1.859707424109422e+00,9.761569358955329e-01,1.499416588897383e-02,0.000000000000000e+00,1.319553459280654e+00,1.000000000000000e+00,5.094990716655854e+00,1,1.400000043213367e-02,1.050099968910217e+00,1.400000043213367e-02,5.000000000000000e-01
7.182339939362815e-01,4.834263401567507e-01,3489,66503,-1.830846568076091e-01,-2.036696028843058e+00,0.000000000000000e+00,1.859172064950089e+00,9.760395076305260e-01,1.497585463829626e-02,0.000000000000000e+00,1.319401831487770e+00,1.000000000000000e+00,5.094345143865045e+00,1,1.425000000745058e-02,1.050099968910217e+00,1.425000000745058e-02,5.000000000000000e-01
7.181886632909191e-01,4.892516156150163e-01,3551,66566,-2.018429315133758e-01,-2.076337784135659e+00,0.000000000000000e+00,1.858636705935482e+00,9.759220794028699e-01,1.495754354864839e-02,0.000000000000000e+00,1.319250203734290e+00,1.000000000000000e+00,5.093699571250927e+00,1,1.449999958276749e-02,1.050099968910217e+00,1.449999958276749e-02,5.000000000000000e-01
7.181433324766868e-01,4.950769127741582e-01,3614,66629,-2.206012760992804e-01,-2.115979687105538e+00,0.000000000000000e+00,1.858101344926504e+00,9.758046507377587e-01,1.493923239078638e-02,0.000000000000000e+00,1.319098575415951e+00,1.000000000000000e+00,5.093053996231862e+00,1,1.475000008940697e-02,1.050099968910217e+00,1.475000008940697e-02,5.000000000000000e-01
7.180980018313243e-01,5.009021882324219e-01,3676,66692,-2.393595508050486e-01,-2.155621442398125e+00,0.000000000000000e+00,1.857565985911897e+00,9.756872225101025e-01,1.492092130113871e-02,0.000000000000000e+00,1.318946947662471e+00,1.000000000000000e+00,5.092408423617746e+00,1,1.499999966472387e-02,1.050099968910217e+00,1.499999966472387e-02,5.000000000000000e-01
7.180504610079662e-01,5.013642869040031e-01,3739,66754,-2.117520788263821e-01,-2.161667533045664e+00,0.000000000000000e+00,1.857033859760219e+00,9.755670910272402e-01,1.488817304176038e-02,0.000000000000000e+00,1.318795500661761e+00,1.000000000000000e+00,5.091760690653020e+00,1,1.525000017136335e-02,1.050099968910217e+00,1.525000017136335e-02,5.000000000000000e-01
7.180029203587469e-01,5.018263766615553e-01,3801,66817,-1.841446475122220e-01,-2.167713556114488e+00,0.000000000000000e+00,1.856501735595199e+00,9.754469599882769e-01,1.485542488501691e-02,0.000000000000000e+00,1.318644054225476e+00,1.000000000000000e+00,5.091112960098386e+00,1,1.549999974668026e-02,1.050099968910217e+00,1.549999974668026e-02,5.000000000000000e-01
7.179553795324247e-01,5.022884681405309e-01,3864,66880,-1.565371133521918e-01,-2.173759601706556e+00,0.000000000000000e+00,1.855969609447859e+00,9.753268285017900e-01,1.482267660627696e-02,0.000000000000000e+00,1.318492607225008e+00,1.000000000000000e+00,5.090465227130764e+00,1,1.575000025331974e-02,1.050099968910217e+00,1.575000025331974e-02,5.000000000000000e-01
7.179078387061026e-01,5.027505596195119e-01,3926,66943,-1.289295791921625e-01,-2.179805647298663e+00,0.000000000000000e+00,1.855437483300519e+00,9.752066970153029e-01,1.478992832753711e-02,0.000000000000000e+00,1.318341160224541e+00,1.000000000000000e+00,5.089817494163144e+00,1,1.600000075995922e-02,1.050099968910217e+00,1.600000075995922e-02,5.000000000000000e-01
7.178623529112709e-01,5.028932523520997e-01,3989,67005,-8.063419711204149e-02,-2.182474368952517e+00,0.000000000000000e+00,1.854883588221685e+00,9.750853558010222e-01,1.487652034327058e-02,0.000000000000000e+00,1.318183798048226e+00,1.000000000000000e+00,5.089149721263274e+00,1,1.624999940395355e-02,1.050099968910217e+00,1.624999940395355e-02,5.000000000000000e-01
7.178168667712959e-01,5.030359471187582e-01,4051,67068,-3.233851809025878e-02,-2.185143120756496e+00,0.000000000000000e+00,1.854329689082175e+00,9.749640136863540e-01,1.496311264139053e-02,0.000000000000000e+00,1.318026434717451e+00,1.000000000000000e+00,5.088481943449016e+00,1,1.649999991059303e-02,1.050099968910217e+00,1.649999991059303e-02,5.000000000000000e-01
7.177713806313207e-01,5.031786418854169e-01,4114,67131,1.595716093152202e-02,-2.187811872560477e+00,0.000000000000000e+00,1.853775789942665e+00,9.748426715716859e-01,1.504970493951048e-02,0.000000000000000e+00,1.317869071386675e+00,1.000000000000000e+00,5.087814165634757e+00,1,1.675000041723251e-02,1.050099968910217e+00,1.675000041723251e-02,5.000000000000000e-01
7.177258944913457e-01,5.033213366520757e-01,4176,67194,6.425283995330297e-02,-2.190480624364459e+00,0.000000000000000e+00,1.853221890803155e+00,9.747213294570177e-01,1.513629723763044e-02,0.000000000000000e+00,1.317711708055900e+00,1.000000000000000e+00,5.087146387820500e+00,1,1.700000092387199e-02,1.050099968910217e+00,1.700000092387199e-02,5.000000000000000e-01
7.176824041150671e-01,4.992650048821866e-01,4239,67256,1.006597899864413e-01,-2.157609967678067e+00,0.000000000000000e+00,1.852694508970754e+00,9.746036041239673e-01,1.532609777988976e-02,0.000000000000000e+00,1.317561327734622e+00,1.000000000000000e+00,5.086508280705471e+00,1,1.724999956786633e-02,1.050099968910217e+00,1.724999956786633e-02,5.000000000000000e-01
7.176389134073839e-01,4.952086584076978e-01,4301,67319,1.370670552076961e-01,-2.124739197421463e+00,0.000000000000000e+00,1.852167123111049e+00,9.744858779004274e-01,1.551589935487029e-02,0.000000000000000e+00,1.317410946267116e+00,1.000000000000000e+00,5.085870168726516e+00,1,1.750000007450581e-02,1.050099968910217e+00,1.750000007450581e-02,5.000000000000000e-01
7.175954226997008e-01,4.911523119332098e-01,4364,67382,1.734743204289509e-01,-2.091868427164863e+00,0.000000000000000e+00,1.851639737251346e+00,9.743681516768876e-01,1.570570092985081e-02,0.000000000000000e+00,1.317260564799609e+00,1.000000000000000e+00,5.085232056747563e+00,1,1.775000058114529e-02,1.050099968910217e+00,1.775000058114529e-02,5.000000000000000e-01
7.175519323160482e-01,4.870959956807960e-01,4426,67445,2.098813143954987e-01,-2.058997901814084e+00,0.000000000000000e+00,1.851112355320964e+00,9.742504263304745e-01,1.589550109070216e-02,0.000000000000000e+00,1.317110184452530e+00,1.000000000000000e+00,5.084593949522905e+00,1,1.799999922513962e-02,1.050099968910217e+00,1.799999922513962e-02,5.000000000000000e-01
7.175138377072684e-01,4.605740774721407e-01,4489,67507,1.860323069547074e-01,-1.895704740903797e+00,0.000000000000000e+00,1.850646941442643e+00,9.741459802705705e-01,1.613002644038136e-02,0.000000000000000e+00,1.316978333566862e+00,1.000000000000000e+00,5.084034571037904e+00,1,1.824999973177910e-02,1.050099968910217e+00,1.824999973177910e-02,5.000000000000000e-01
