"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.494644002371793e-01,6.032742812417990e-01,2646,65658,1.473392436656975e+00,2.629037886167025e+00,0.000000000000000e+00,1.951714723919153e+00,8.929011412684607e-01,-1.419432273233594e-02,0.000000000000000e+00,1.350450522324662e+00,1.000000000000000e+00,5.125315451613460e+00,1,1.099999994039536e-02,5.200999975204468e-01,1.099999994039536e-02,5.000000000000000e-01
6.498417279173264e-01,6.285433243567736e-01,2709,65720,1.714883846941790e+00,2.779979031312525e+00,0.000000000000000e+00,1.952374795549198e+00,8.933488760387770e-01,-1.506960204583831e-02,0.000000000000000e+00,1.350282488940751e+00,9.999999999999998e-01,5.125141139278349e+00,1,1.125000044703484e-02,5.200999975204468e-01,1.125000044703484e-02,5.000000000000000e-01
6.502190541618966e-01,6.538122655550068e-01,2771,65783,1.956374396993877e+00,2.930919534880847e+00,0.000000000000000e+00,1.953034864738707e+00,8.937966091119138e-01,-1.594487799225391e-02,0.000000000000000e+00,1.350114456218221e+00,1.000000000000000e+00,5.124966827690378e+00,1,1.150000002235174e-02,5.200999975204468e-01,1.150000002235174e-02,5.000000000000000e-01
6.505963804064667e-01,6.790812067532528e-01,2834,65846,2.197864947046161e+00,3.081860038449215e+00,0.000000000000000e+00,1.953694933928217e+00,8.942443421850501e-01,-1.682015393866931e-02,0.000000000000000e+00,1.349946423495691e+00,1.000000000000000e+00,5.124792516102408e+00,1,1.174999959766865e-02,5.200999975204468e-01,1.174999959766865e-02,5.000000000000000e-01
6.509737080566893e-01,7.043502420857777e-01,2896,65909,2.439356396722082e+00,3.232801104315628e+00,0.000000000000000e+00,1.954355005576679e+00,8.946920769261257e-01,-1.769543314574780e-02,0.000000000000000e+00,1.349778390147189e+00,1.000000000000000e+00,5.124618203865074e+00,1,1.200000010430813e-02,5.200999975204468e-01,1.200000010430813e-02,5.000000000000000e-01
6.522564985242804e-01,7.267246383408376e-01,2959,65971,2.351680990770841e+00,3.615622419472793e+00,0.000000000000000e+00,1.955335329781695e+00,8.962432645478247e-01,-1.798445727448647e-02,0.000000000000000e+00,1.349159927537141e+00,1.000000000000000e+00,5.123851449063972e+00,1,1.224999967962503e-02,5.200999975204468e-01,1.224999967962503e-02,5.000000000000000e-01
6.535392933928554e-01,7.490991191548539e-01,3021,66034,2.264005395541958e+00,3.998445064004185e+00,0.000000000000000e+00,1.956315657505089e+00,8.977944574877584e-01,-1.827348272453045e-02,0.000000000000000e+00,1.348541462811071e+00,9.999999999999998e-01,5.123084691653666e+00,1,1.250000018626451e-02,5.200999975204468e-01,1.250000018626451e-02,5.000000000000000e-01
6.548220834826568e-01,7.714735166176122e-01,3084,66097,2.176330126929674e+00,4.381266282413039e+00,0.000000000000000e+00,1.957295981576484e+00,8.993456446490598e-01,-1.856250709787282e-02,0.000000000000000e+00,1.347923000388958e+00,1.000000000000000e+00,5.122317937099750e+00,1,1.274999976158142e-02,5.200999975204468e-01,1.274999976158142e-02,5.000000000000000e-01
6.561048783512321e-01,7.938479974316266e-01,3146,66160,2.088654531700794e+00,4.764088926944437e+00,0.000000000000000e+00,1.958276309299878e+00,9.008968375889934e-01,-1.885153254791685e-02,0.000000000000000e+00,1.347304535662887e+00,1.000000000000000e+00,5.121551179689446e+00,1,1.300000026822090e-02,5.200999975204468e-01,1.300000026822090e-02,5.000000000000000e-01
6.577184030663584e-01,7.625761554868746e-01,3209,66222,1.844745362344560e+00,4.449746917367321e+00,0.000000000000000e+00,1.959477854795134e+00,9.027929823395566e-01,-1.925920204230183e-02,0.000000000000000e+00,1.346382833935015e+00,1.000000000000000e+00,5.120048657375136e+00,1,1.324999984353781e-02,5.200999975204468e-01,1.324999984353781e-02,5.000000000000000e-01
6.593319334375017e-01,7.313042546016613e-01,3271,66285,1.600835451976054e+00,4.135404484751245e+00,0.000000000000000e+00,1.960679404529157e+00,9.046891337837207e-01,-1.966687292808357e-02,0.000000000000000e+00,1.345461129098872e+00,1.000000000000000e+00,5.118546130252883e+00,1,1.350000035017729e-02,5.200999975204468e-01,1.350000035017729e-02,5.000000000000000e-01
6.609454577977883e-01,7.000324702131034e-01,3334,66348,1.356926450240769e+00,3.821063223149473e+00,0.000000000000000e+00,1.961880949787068e+00,9.065852781641845e-01,-2.007454229517594e-02,0.000000000000000e+00,1.344539427696341e+00,1.000000000000000e+00,5.117043608727968e+00,1,1.374999992549419e-02,5.200999975204468e-01,1.374999992549419e-02,5.000000000000000e-01
6.625589881689316e-01,6.687605693279054e-01,3396,66411,1.113016539872453e+00,3.506720790533516e+00,0.000000000000000e+00,1.963082499521091e+00,9.084814296083484e-01,-2.048221318095769e-02,0.000000000000000e+00,1.343617722860198e+00,1.000000000000000e+00,5.115541081605715e+00,1,1.400000043213367e-02,5.200999975204468e-01,1.400000043213367e-02,5.000000000000000e-01
6.620375305643226e-01,6.295899470174430e-01,3459,66473,4.345631103139302e-01,2.235513704566324e+00,0.000000000000000e+00,1.963403272844353e+00,9.077239141028906e-01,-2.051204250870874e-02,0.000000000000000e+00,1.343494768878056e+00,1.000000000000000e+00,5.114424323787262e+00,1,1.425000000745058e-02,5.200999975204468e-01,1.425000000745058e-02,5.000000000000000e-01
6.615160766501036e-01,5.904193383603894e-01,3521,66536,-2.438895681195946e-01,9.643082725746683e-01,0.000000000000000e+00,1.963724047690060e+00,9.069664031843756e-01,-2.054187248956928e-02,0.000000000000000e+00,1.343371813515251e+00,1.000000000000000e+00,5.113307565302000e+00,1,1.449999958276749e-02,5.200999975204468e-01,1.449999958276749e-02,5.000000000000000e-01
6.609946207933144e-01,5.512485837812100e-01,3584,66599,-9.223447739904387e-01,-3.069018950340072e-01,0.000000000000000e+00,1.964044823730748e+00,9.062088894439078e-01,-2.057170258155552e-02,0.000000000000000e+00,1.343248857694401e+00,1.000000000000000e+00,5.112190802656483e+00,1,1.475000008940697e-02,5.200999975204468e-01,1.475000008940697e-02,5.000000000000000e-01
6.604731668790954e-01,5.120779751241740e-01,3646,66662,-1.600797452423864e+00,-1.578107327025634e+00,0.000000000000000e+00,1.964365598576454e+00,9.054513785253926e-01,-2.060153256241604e-02,0.000000000000000e+00,1.343125902331596e+00,1.000000000000000e+00,5.111074044171222e+00,1,1.499999966472387e-02,5.200999975204468e-01,1.499999966472387e-02,5.000000000000000e-01
6.589272157695489e-01,5.322470778780051e-01,3709,66724,-1.612238964521232e+00,-1.785706196734671e+00,0.000000000000000e+00,1.963521367517062e+00,9.035357206845990e-01,-2.028998007060754e-02,0.000000000000000e+00,1.343718461833244e+00,1.000000000000000e+00,5.111414586854346e+00,1,1.525000017136335e-02,5.200999975204468e-01,1.525000017136335e-02,5.000000000000000e-01
6.573812690451579e-01,5.524161850768411e-01,3771,66787,-1.623679539464572e+00,-1.993302866671732e+00,0.000000000000000e+00,1.962677138040281e+00,9.016200684269868e-01,-1.997842828159233e-02,0.000000000000000e+00,1.344311020087017e+00,9.999999999999999e-01,5.111755130223242e+00,1,1.549999974668026e-02,5.200999975204468e-01,1.549999974668026e-02,5.000000000000000e-01
6.558353165616568e-01,5.725853674115857e-01,3834,66850,-1.635120157027449e+00,-2.200900309967982e+00,0.000000000000000e+00,1.961832905418493e+00,8.997044090330020e-01,-1.966687533195427e-02,0.000000000000000e+00,1.344903580548246e+00,1.000000000000000e+00,5.112095674860763e+00,1,1.575000025331974e-02,5.200999975204468e-01,1.575000025331974e-02,5.000000000000000e-01
6.542893640781560e-01,5.927545497463380e-01,3896,66913,-1.646560774590348e+00,-2.408497753264297e+00,0.000000000000000e+00,1.960988672796706e+00,8.977887496390172e-01,-1.935532238231636e-02,0.000000000000000e+00,1.345496141009474e+00,1.000000000000000e+00,5.112436219498285e+00,1,1.600000075995922e-02,5.200999975204468e-01,1.600000075995922e-02,5.000000000000000e-01
6.539342131774353e-01,5.311681643620767e-01,3959,66975,-1.534525637918164e+00,-1.761172990339080e+00,0.000000000000000e+00,1.960857266830856e+00,8.973847835187719e-01,-1.912152640811004e-02,0.000000000000000e+00,1.345732287565984e+00,1.000000000000000e+00,5.112895945274389e+00,1,1.624999940395355e-02,5.200999975204468e-01,1.624999940395355e-02,5.000000000000000e-01
6.535790560107767e-01,4.695815686465720e-01,4021,67038,-1.422490041864204e+00,-1.113846003287260e+00,0.000000000000000e+00,1.960725857719070e+00,8.969808097934255e-01,-1.888772845561479e-02,0.000000000000000e+00,1.345968436965370e+00,1.000000000000000e+00,5.113355674113434e+00,1,1.649999991059303e-02,5.200999975204468e-01,1.649999991059303e-02,5.000000000000000e-01
6.532238988441182e-01,4.079949729310737e-01,4084,67101,-1.310454445810271e+00,-4.665190162354902e-01,0.000000000000000e+00,1.960594448607285e+00,8.965768360680793e-01,-1.865393050311963e-02,0.000000000000000e+00,1.346204586364756e+00,1.000000000000000e+00,5.113815402952479e+00,1,1.675000041723251e-02,5.200999975204468e-01,1.675000041723251e-02,5.000000000000000e-01
6.528687416774599e-01,3.464083772155753e-01,4146,67164,-1.198418849756338e+00,1.808079708162819e-01,0.000000000000000e+00,1.960463039495500e+00,8.961728623427330e-01,-1.842013255062446e-02,0.000000000000000e+00,1.346440735764141e+00,1.000000000000000e+00,5.114275131791525e+00,1,1.700000092387199e-02,5.200999975204468e-01,1.700000092387199e-02,5.000000000000000e-01
6.526916380165614e-01,3.304151272171409e-01,4209,67226,-1.128010253372013e+00,1.365314968478219e-01,0.000000000000000e+00,1.960538277532387e+00,8.959981849588275e-01,-1.830394729751668e-02,0.000000000000000e+00,1.346639722428165e+00,1.000000000000000e+00,5.114812991334377e+00,1,1.724999956786633e-02,5.200999975204468e-01,1.724999956786633e-02,5.000000000000000e-01
6.525145323781402e-01,3.144215895695581e-01,4271,67289,-1.057600978569560e+00,9.225724880997568e-02,0.000000000000000e+00,1.960613515366178e+00,8.958235054261086e-01,-1.818776074412276e-02,0.000000000000000e+00,1.346838710712091e+00,9.999999999999998e-01,5.115350854595869e+00,1,1.750000007450581e-02,5.200999975204468e-01,1.750000007450581e-02,5.000000000000000e-01
6.523374267397187e-01,2.984280519219749e-01,4334,67352,-9.871917037671052e-01,4.798300077213037e-02,0.000000000000000e+00,1.960688753199969e+00,8.956488258933895e-01,-1.807157419072884e-02,0.000000000000000e+00,1.347037698996018e+00,9.999999999999999e-01,5.115888717857361e+00,1,1.775000058114529e-02,5.200999975204468e-01,1.775000058114529e-02,5.000000000000000e-01
6.521603224208345e-01,2.824346334352912e-01,4396,67415,-9.167829535535623e-01,3.709082602470842e-03,0.000000000000000e+00,1.960763990473197e+00,8.954741476621320e-01,-1.795538850299044e-02,0.000000000000000e+00,1.347236685797370e+00,1.000000000000000e+00,5.116426577111469e+00,1,1.799999922513962e-02,5.200999975204468e-01,1.799999922513962e-02,5.000000000000000e-01
6.519585824553357e-01,2.807658921494331e-01,4459,67477,-9.008222396192429e-01,-5.516757553330547e-02,0.000000000000000e+00,1.960672606830325e+00,8.952422090483283e-01,-1.795815189708227e-02,0.000000000000000e+00,1.347372927362845e+00,1.000000000000000e+00,5.116695887567309e+00,1,1.824999973177910e-02,5.200999975204468e-01,1.824999973177910e-02,5.000000000000000e-01
