,x/h,pressure
179,-9.227793890570568092e-01,6.538884850988088138e-01
180,-8.934656858841653060e-01,6.494543399149415031e-01
181,-8.640210034069158995e-01,6.450363085112494899e-01
182,-8.344452069367218616e-01,6.406410653747579564e-01
183,-8.047385033036760227e-01,6.340978400850363350e-01
184,-7.749007389612988517e-01,6.319331613669024739e-01
185,-7.449320687768389293e-01,6.276250676724675071e-01
186,-7.148324313976548439e-01,6.233554135553138753e-01
187,-6.846020093758493630e-01,6.191258166011583963e-01
188,-6.542408156231470651e-01,6.149395333448374190e-01
189,-6.237487365544907014e-01,6.107991410007160837e-01
190,-5.931258778842205537e-01,6.046749209636915756e-01
191,-5.623722981306650270e-01,6.026683639878664955e-01
192,-5.314881024868793880e-01,5.986826060273554573e-01
193,-5.004732114817936894e-01,5.947532244179561944e-01
194,-4.693276926823670148e-01,5.908813117266672466e-01
195,-4.380515838947791063e-01,5.870684357242208495e-01
196,-4.066450452441768837e-01,5.833164148637923763e-01
197,-3.751079392489943265e-01,5.777953868873157983e-01
198,-3.434404953562532059e-01,5.759971959551923870e-01
199,-3.116425447931293613e-01,5.724299789027147423e-01
200,-2.797142129163054380e-01,5.689254239955635617e-01
201,-2.476555187947438730e-01,5.654829056752462835e-01
202,-2.154665863630181311e-01,5.621002757872192168e-01
203,-1.831473936598947694e-01,5.587751534645337692e-01
204,-1.506980465767471244e-01,5.538881863320671561e-01
205,-1.181185053493915005e-01,5.522908299310784752e-01
206,-8.540882150222441072e-02,5.491251193919067797e-01
207,-5.256898081192568767e-02,5.460006308425165988e-01
208,-1.959927512467954727e-02,5.429153064959179043e-01
209,1.350058396748510248e-02,5.398663108932419963e-01
210,4.673029166020407216e-02,5.368393067224935811e-01
211,8.008995181815811715e-02,5.323306934249619760e-01
212,1.135794421245636260e-01,5.308348674033844805e-01
213,1.471987959913339805e-01,5.278430882015771042e-01
214,1.809478996811788032e-01,5.248494680694817394e-01
215,2.148267201655762182e-01,5.218506496591812649e-01
216,2.488353375930902611e-01,5.188440116010637482e-01
217,2.829735808707581901e-01,5.158246239805693856e-01
218,3.172413120637570527e-01,5.112684172191651610e-01
219,3.516385662182686667e-01,5.097373683239256881e-01
220,3.861654064454495550e-01,5.066655392976650019e-01
221,4.208216154082918825e-01,5.035729185587695111e-01
222,4.556073170062052702e-01,5.004584124323451233e-01
223,4.905223351078368266e-01,4.973216528997575492e-01
224,5.255667045628166223e-01,4.941633924604196260e-01
225,5.607402959332427050e-01,4.893850401209250967e-01
226,5.960429626007264226e-01,4.877783656064411111e-01
227,6.314749670709789431e-01,4.845539190121527229e-01
228,6.670361278206224931e-01,4.813084740114563220e-01
229,7.027262040681759858e-01,4.780430766795211173e-01
230,7.385453935034459461e-01,4.747580544601396890e-01
231,7.744934882071753401e-01,4.714539735943712451e-01
232,8.105704617274975821e-01,4.664649112930230324e-01
233,8.467764458536956029e-01,4.647895610369224828e-01
234,8.831109741723067730e-01,4.614296597954509749e-01
235,9.195745176943439514e-01,4.580514939376449934e-01
236,9.561665994883480346e-01,4.546552722582013484e-01
237,9.928874641872471596e-01,4.512413301516923214e-01
238,1.029736866002598283e+00,4.478100637665762274e-01
239,1.066714920118952747e+00,4.426338304746965657e-01
240,1.103821342472230294e+00,4.408973290510133647e-01
241,1.141056227088932618e+00,4.374173753493997285e-01
242,1.178419494146088597e+00,4.339230745142688139e-01
243,1.215911039791878867e+00,4.304150039280437157e-01
244,1.253530936009958463e+00,4.268946454183036310e-01
245,1.291279074983596509e+00,4.233632694773852845e-01
246,1.329155376094748986e+00,4.180495843823872071e-01
247,1.367159775524047660e+00,4.162730912191791033e-01
248,1.405292184330918071e+00,4.127166802437876036e-01
249,1.443552633632585680e+00,4.091542837960281398e-01
250,1.481941072040053209e+00,4.055867800165470771e-01
251,1.520457374415214113e+00,4.020145417806013088e-01
252,1.559101460454753507e+00,3.984380058908429945e-01
253,1.597873338189862435e+00,3.930661987645394650e-01
254,1.636772969040401371e+00,3.912731508096498056e-01
255,1.675800184994699515e+00,3.876856404446654136e-01
256,1.714955105450041151e+00,3.840948516166388105e-01
257,1.754237485678967756e+00,3.805018504868944995e-01
258,1.793647383116677263e+00,3.769077978697477627e-01
259,1.833184632797131952e+00,3.733126835605224958e-01
260,1.872849276367722693e+00,3.679223705452827065e-01
261,1.912641215091525515e+00,3.661261087034664574e-01
262,1.952560374991025638e+00,3.625381048618704916e-01
263,1.992606789859808325e+00,3.589557522965841074e-01
264,2.032780291153686303e+00,3.553811642706181662e-01
265,2.073080861720492774e+00,3.518152359581624422e-01
266,2.113508402773677464e+00,3.482591418880617296e-01
267,2.154062922691066362e+00,3.429404971331663221e-01
268,2.194744251846790117e+00,3.411691009339315461e-01
269,2.235552396863310420e+00,3.375956907581322830e-01
270,2.276487410231057051e+00,3.342170718254468542e-01
271,2.317548957620777283e+00,3.308902480555551140e-01
272,2.358737242201925266e+00,3.303861807421193952e-01
273,2.400051996016602462e+00,3.440798370419640984e-01
274,2.441493228834220819e+00,4.191428838960877812e-01
275,2.483060855858974847e+00,4.385684534231665821e-01
276,2.524754939737966275e+00,4.715922352744584822e-01
277,2.566575324347672993e+00,4.930327022507170476e-01
278,2.608521913487068300e+00,5.088231364644305588e-01
279,2.650594645058450105e+00,5.231791432218153570e-01
280,2.692793476532434394e+00,5.345723924292448137e-01
281,2.735118412429377699e+00,5.395578144409572952e-01
282,2.777569287966720424e+00,5.512509771069019626e-01
283,2.820146038280450185e+00,5.578069352318052454e-01
284,2.862848564908423210e+00,5.634331978161236654e-01
285,2.905676940555659282e+00,5.682013140688645381e-01
286,2.948631127909711491e+00,5.721331853590376770e-01
287,2.991710787664034310e+00,5.753442257313237107e-01
288,3.034916057287411650e+00,5.791264084772214105e-01
289,3.078246890386409085e+00,5.800780729757155640e-01
290,3.121702972943870336e+00,5.818037646376286176e-01
291,3.165284516360327594e+00,5.832280918178159856e-01
292,3.208991320595397490e+00,5.844316069288720827e-01
293,3.252823267226975013e+00,5.854792089190048454e-01
294,3.296780600935375283e+00,5.864283413164659287e-01
295,3.340862736257850241e+00,5.877520020215047936e-01
296,3.385070103108634321e+00,5.881800251503677135e-01
297,3.429402213899870766e+00,5.890404084225880910e-01
298,3.473859380452645862e+00,5.899151504848056948e-01
299,3.518441204623568463e+00,5.908157377865372872e-01
300,3.563147778201788629e+00,5.917493357018364097e-01
301,3.607978886685156983e+00,5.927210642499645132e-01
302,3.652934732939709495e+00,5.942505664702941726e-01
303,3.698015027771948127e+00,5.947888852488734113e-01
304,3.743219725956032029e+00,5.958861085283272407e-01
305,3.788548829604791113e+00,5.970240788467574555e-01
306,3.834002141897934202e+00,5.982012279964077361e-01
307,3.879579725887268182e+00,5.994157444111495314e-01
308,3.925281357984153008e+00,6.006651508638300996e-01
309,3.971107137242848140e+00,6.025955479166457129e-01
310,4.017056977484279479e+00,6.032586585901392739e-01
311,4.063130494813573357e+00,6.045989911082314539e-01
312,4.109327975431134483e+00,6.059658829366748600e-01
313,4.155649271691975066e+00,6.073550095405493288e-01
314,4.202094092865804598e+00,6.087574743480131945e-01
315,4.248662607651565892e+00,6.101733111892740924e-01
316,4.295354617596784941e+00,6.123509908117721334e-01
317,4.342170071879072779e+00,6.130883177663422057e-01
318,4.389108872964059493e+00,6.145729143976829123e-01
319,4.436171021093486821e+00,6.160718398783829874e-01
320,4.483356414554814151e+00,6.175826446596534014e-01
321,4.530664931973677589e+00,6.191035981410440980e-01
322,4.578096379747550237e+00,6.206341833556350274e-01
323,4.625650882957329735e+00,6.229457101604529701e-01
324,4.673328210908413993e+00,6.237228559054898147e-01
325,4.721128575514961234e+00,6.252789175002395616e-01
326,4.769051551676634304e+00,6.268418297631879188e-01
327,4.817097088305332342e+00,6.284114332114003609e-01
328,4.865265244147678025e+00,6.299870534745707351e-01
329,4.913556008143349807e+00,6.315669185265381236e-01
330,4.961969167685457371e+00,6.339454641268588153e-01
331,5.010504639654609349e+00,6.347397824275745615e-01
332,5.059162309733229890e+00,6.363318044857526612e-01
333,5.107942130207379527e+00,6.379264600538788743e-01
334,5.156844225187221298e+00,6.395227623824069063e-01
335,5.205868117346438950e+00,6.411211483177761128e-01
336,5.255014057726447696e+00,6.427211530048906329e-01
337,5.304281822935156931e+00,6.451181750049760355e-01
338,5.353671366360666539e+00,6.459176180150970614e-01
339,5.403182498479718987e+00,6.475148356227219404e-01
340,5.452815266556748419e+00,6.491102968422682862e-01
341,5.502569648349368236e+00,6.507030082557551109e-01
342,5.552445331398204509e+00,6.522920192557875030e-01
343,5.602442391655903187e+00,6.538771819813105068e-01
344,5.652560712281034405e+00,6.562480919066505658e-01
345,5.702800052096730354e+00,6.570326488554418809e-01
346,5.753160601723698697e+00,6.585996867434765756e-01
347,5.803642086851613868e+00,6.601598494218705593e-01
348,5.854244612828752636e+00,6.617114241578654354e-01
349,5.904967921901320693e+00,6.632542144408536400e-01
350,5.955811833185257420e+00,6.647855068527005473e-01
351,6.006776493560042951e+00,6.670640713237996344e-01
352,6.057861680698720441e+00,6.678142703663314528e-01
353,6.109067285596830210e+00,6.693129703763269767e-01
354,6.160393443002456948e+00,6.707965378601358220e-01
355,6.211839759597699739e+00,6.722666892072005629e-01
356,6.263406342032952878e+00,6.737218107361739872e-01
357,6.315092956190127893e+00,6.751621948091931502e-01
358,6.366899645655779594e+00,6.772900231518521608e-01
359,6.418826240829685226e+00,6.779943771708925038e-01
360,6.470872761422752362e+00,6.793848979307063329e-01
361,6.523039063577463992e+00,6.807577369240345178e-01
362,6.575324946937847415e+00,6.821124330007541925e-01
363,6.627730489544513937e+00,6.834491493686072339e-01
364,6.680255441694330720e+00,6.847665856528865058e-01
365,6.732899857867834292e+00,6.867132706725669333e-01
