"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.802724587512013e+00,1.097460052896924e-01,8.323855503950833e-01,-3.519285852217998e-02,-2.447895279807488e-12,3.282407135666622e+00,2.309762754813398e+00,-1.262275772522056e-04,0.000000000000000e+00,2.479312767448399e+00,1.091715615619623e-01,4.468250793711682e-03,1.014837855565769e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
