"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.196484775086043e-01,1.813113417678656e-01,4.156346841415632e-08,5.180460527667031e-01,-1.024484415689957e-02,2.179172534975634e-12,1.872712039920096e+00,9.794925342211590e-01,1.966008395602079e-05,0.000000000000000e+00,1.323224103553677e+00,0.000000000000000e+00,5.110987174954474e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.196492895910971e-01,1.822500174588325e-01,4.249485511648632e-08,5.179296039442732e-01,2.379815475777686e-02,2.083703226620780e-12,1.872725800217494e+00,9.794954652889526e-01,4.925776164837497e-04,0.000000000000000e+00,1.323230198908991e+00,0.000000000000000e+00,5.111011801077579e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.196501016735901e-01,1.831886931497980e-01,4.342624181881622e-08,5.178131551218395e-01,5.784115367245394e-02,1.988233918266030e-12,1.872739560514891e+00,9.794983963567463e-01,9.654951490114789e-04,0.000000000000000e+00,1.323236294264306e+00,0.000000000000000e+00,5.111036427200685e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.196509137559883e-01,1.841273687314864e-01,4.435762841271853e-08,5.176967063129581e-01,9.188414862400493e-02,1.892764621025396e-12,1.872753320810687e+00,9.795013274241987e-01,1.438412626484361e-03,0.000000000000000e+00,1.323242389618911e+00,0.000000000000000e+00,5.111061053320922e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.196519360541070e-01,1.853223068304832e-01,4.528901522347593e-08,5.171043664347430e-01,1.224956649091232e-01,1.821894412341955e-12,1.872777771838742e+00,9.795050202642376e-01,1.914393191011639e-03,0.000000000000000e+00,1.323250745768568e+00,0.000000000000000e+00,5.111094692132014e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.196534160011723e-01,1.870751398447101e-01,4.622040160052295e-08,5.154759889182350e-01,1.456366539517436e-01,1.804577695678365e-12,1.872825497091843e+00,9.795103715169933e-01,2.397041783478058e-03,0.000000000000000e+00,1.323264023771886e+00,0.000000000000000e+00,5.111147951980715e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.196548959489266e-01,1.888279736751652e-01,4.715178841128019e-08,5.138476106434604e-01,1.687776537702271e-01,1.787260970951033e-12,1.872873222367169e+00,9.795157227722407e-01,2.879690600695318e-03,0.000000000000000e+00,1.323277301781387e+00,0.000000000000000e+00,5.111201211854217e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.196563758966810e-01,1.905808075056190e-01,4.808317522203797e-08,5.122192323686802e-01,1.919186535887143e-01,1.769944246223720e-12,1.872920947642493e+00,9.795210740274881e-01,3.362339417912568e-03,0.000000000000000e+00,1.323290579790888e+00,0.000000000000000e+00,5.111254471727718e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.196578558444353e-01,1.923336413360735e-01,4.901456203279503e-08,5.105908540939044e-01,2.150596534071957e-01,1.752627521496378e-12,1.872968672917818e+00,9.795264252827356e-01,3.844988235129829e-03,0.000000000000000e+00,1.323303857800389e+00,0.000000000000000e+00,5.111307731601220e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.196593357908113e-01,1.940864735340740e-01,4.994594797613099e-08,5.089624773356711e-01,2.382006316739474e-01,1.735310812896502e-12,1.873016398148695e+00,9.795317765329993e-01,4.327636602845419e-03,0.000000000000000e+00,1.323317135797523e+00,0.000000000000000e+00,5.111360991425119e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
7.196610479690213e-01,1.945520646272128e-01,5.087733478688818e-08,5.053972065585944e-01,2.528205980840436e-01,1.703043560145987e-12,1.873071813214452e+00,9.795375744128219e-01,4.805466567099687e-03,0.000000000000000e+00,1.323331772179242e+00,0.000000000000000e+00,5.111419807793140e+00,1,2.499999944120646e-03,1.050099968910217e+00,2.499999944120646e-03,5.000000000000000e-01
7.196631878328376e-01,1.926470140702865e-01,5.180872159764625e-08,4.982648711521779e-01,2.517478624776990e-01,1.643242771260624e-12,1.873141390129370e+00,9.795441948156919e-01,5.274421924251142e-03,0.000000000000000e+00,1.323348910197723e+00,0.000000000000000e+00,5.111488857240709e+00,1,2.749999985098839e-03,1.050099968910217e+00,2.749999985098839e-03,5.000000000000000e-01
7.196653276966538e-01,1.907419635133597e-01,5.274010840840375e-08,4.911325357457622e-01,2.506751268713490e-01,1.583441982375238e-12,1.873210967044288e+00,9.795508152185620e-01,5.743377281402602e-03,0.000000000000000e+00,1.323366048216204e+00,0.000000000000000e+00,5.111557906688279e+00,1,3.000000026077032e-03,1.050099968910217e+00,3.000000026077032e-03,5.000000000000000e-01
