"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.449792042506939e-01,1.689311892822626e-01,1.192084165329591e-07,4.069883495506331e-01,1.319083928593690e-01,2.015914799817685e-11,1.948559293456022e+00,8.871723006882279e-01,2.615135921584927e-05,0.000000000000000e+00,1.351439135354032e+00,0.000000000000000e+00,5.123574331288374e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.450013737147282e-01,1.566906080047159e-01,1.192084165329592e-07,3.318103068859594e-01,1.522515943094355e-01,1.933382603947759e-11,1.948602415881549e+00,8.872023908956587e-01,-1.369492605488195e-04,0.000000000000000e+00,1.351438060944673e+00,0.000000000000000e+00,5.123597314475164e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.450235431787626e-01,1.444500267271715e-01,1.192084165329592e-07,2.566322642213650e-01,1.725947957595281e-01,1.850850408077816e-11,1.948645538307076e+00,8.872324811030893e-01,-3.000498803134821e-04,0.000000000000000e+00,1.351436986535314e+00,0.000000000000000e+00,5.123620297661956e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.450457126402160e-01,1.322094468746134e-01,1.192084165329591e-07,1.814542303085639e-01,1.929379948413440e-01,1.768318221815904e-11,1.948688660727582e+00,8.872625713070170e-01,-4.631504810907390e-04,0.000000000000000e+00,1.351435912126081e+00,0.000000000000000e+00,5.123643280846072e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.450671423395525e-01,1.316194089821008e-01,1.192084165329591e-07,7.948796183181588e-02,2.091268248431992e-01,1.699862340702470e-11,1.948736803223035e+00,8.872913531907662e-01,-6.153741312840246e-04,0.000000000000000e+00,1.351434038415907e+00,0.000000000000000e+00,5.123662332389169e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.450869615196123e-01,1.563931733109948e-01,1.192084165329592e-07,-8.079750887183831e-02,2.162713737201095e-01,1.662051333329015e-11,1.948795874621208e+00,8.873172867692842e-01,-7.439179781784412e-04,0.000000000000000e+00,1.351430424590180e+00,0.000000000000000e+00,5.123672824538284e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.451067807089008e-01,1.811669491760695e-01,1.192084165329591e-07,-2.410830542141430e-01,2.234159259240568e-01,1.624240308348415e-11,1.948854946046888e+00,8.873432203598782e-01,-8.724618849307441e-04,0.000000000000000e+00,1.351426810762769e+00,0.000000000000000e+00,5.123683316692279e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.451265998981897e-01,2.059407250411475e-01,1.192084165329591e-07,-4.013685995565309e-01,2.305604781279111e-01,1.586429283367830e-11,1.948914017472567e+00,8.873691539504722e-01,-1.001005791683076e-03,0.000000000000000e+00,1.351423196935359e+00,0.000000000000000e+00,5.123693808846279e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.451464190874781e-01,2.307145009062241e-01,1.192084165329591e-07,-5.616541448988587e-01,2.377050303318557e-01,1.548618258387232e-11,1.948973088898247e+00,8.873950875410661e-01,-1.129549698435375e-03,0.000000000000000e+00,1.351419583107949e+00,0.000000000000000e+00,5.123704301000277e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.451662382583085e-01,2.554882536989299e-01,1.192084165329592e-07,-7.219395409636882e-01,2.448495758819158e-01,1.510807268620893e-11,1.949032160268912e+00,8.874210211075078e-01,-1.258093485471848e-03,0.000000000000000e+00,1.351415969283905e+00,0.000000000000000e+00,5.123714793144504e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
