"Ma","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","Points:0","Points:1","Points:2"
1.802400189100841e+00,7.823520428117087e-01,8.791857338028146e-01,-3.328643970553576e-02,2.418975777246084e-11,3.284478066166244e+00,2.309554009664819e+00,-3.030724538600727e-04,0.000000000000000e+00,2.479458039765567e+00,1.041633711722170e-02,1.014816140178431e+01,1.000000000000000e+00,5.000000000000000e-01,5.000000000000000e-01
