"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.447587187734847e-01,1.373310849585854e-01,209,160810,-3.662025680700676e-01,-5.115585753101025e-02,0.000000000000000e+00,1.950895575734186e+00,8.875955579539020e-01,-9.119551632074436e-04,0.000000000000000e+00,1.353660867415298e+00,5.131730844295070e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.447476358914871e-01,1.334554530880422e-01,249,160890,-3.539585786556999e-01,-4.249970234998470e-02,0.000000000000000e+00,1.950882786769196e+00,8.875772800592528e-01,-1.021862461121985e-03,0.000000000000000e+00,1.353652373342203e+00,5.131685080840478e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.447365530094895e-01,1.295798212174991e-01,289,160970,-3.417145892413322e-01,-3.384354716895919e-02,0.000000000000000e+00,1.950869997804206e+00,8.875590021646040e-01,-1.131769759036527e-03,0.000000000000000e+00,1.353643879269108e+00,5.131639317385890e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.447254701287819e-01,1.257041897981387e-01,329,161050,-3.294706012523524e-01,-2.518739299564280e-02,0.000000000000000e+00,1.950857208840704e+00,8.875407242720827e-01,-1.241677044156175e-03,0.000000000000000e+00,1.353635385197002e+00,5.131593553936627e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.447143872454941e-01,1.218285574764111e-01,369,161130,-3.172266104125873e-01,-1.653123680689889e-02,0.000000000000000e+00,1.950844419874225e+00,8.875224463753061e-01,-1.351584354865623e-03,0.000000000000000e+00,1.353626891122917e+00,5.131547790476709e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.447033043673669e-01,1.179529269594178e-01,409,161210,-3.049826252743930e-01,-7.875084649010166e-03,0.000000000000000e+00,1.950831630913701e+00,8.875041684870404e-01,-1.461491614395471e-03,0.000000000000000e+00,1.353618397052789e+00,5.131502027038103e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.446922214840792e-01,1.140772946376907e-01,449,161290,-2.927386344346278e-01,7.810715397341848e-04,0.000000000000000e+00,1.950818841947222e+00,8.874858905902636e-01,-1.571398925104921e-03,0.000000000000000e+00,1.353609902978704e+00,5.131456263578185e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.446811386007913e-01,1.102016623159645e-01,489,161370,-2.804946435948722e-01,9.437227728468734e-03,0.000000000000000e+00,1.950806052980743e+00,8.874676126934868e-01,-1.681306235814355e-03,0.000000000000000e+00,1.353601408904620e+00,5.131410500118267e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.446700557175035e-01,1.063260299942384e-01,529,161450,-2.682506527551167e-01,1.809338391720322e-02,0.000000000000000e+00,1.950793264014264e+00,8.874493347967100e-01,-1.791213546523790e-03,0.000000000000000e+00,1.353592914830536e+00,5.131364736658352e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.446589728445373e-01,1.024504012819755e-01,569,161530,-2.560066733184643e-01,2.674953204426529e-02,0.000000000000000e+00,1.950780475059696e+00,8.874310569169557e-01,-1.901120754874080e-03,0.000000000000000e+00,1.353584420764363e+00,5.131318973241054e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.446478899612494e-01,9.857476896024918e-02,609,161611,-2.437626824787087e-01,3.540568823299967e-02,0.000000000000000e+00,1.950767686093217e+00,8.874127790201788e-01,-2.011028065583514e-03,0.000000000000000e+00,1.353575926690279e+00,5.131273209781137e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.446594158787193e-01,9.836814926480146e-02,689,161691,-2.192880730985453e-01,5.672655016906479e-02,0.000000000000000e+00,1.950798177898007e+00,8.874163623117426e-01,-2.249794630090342e-03,0.000000000000000e+00,1.353541131369018e+00,5.131155326675550e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
6.446709418012431e-01,9.816153038944282e-02,769,161771,-1.948134609846088e-01,7.804741493593190e-02,0.000000000000000e+00,1.950828669712472e+00,8.874199456081927e-01,-2.488561223399492e-03,0.000000000000000e+00,1.353506336041878e+00,5.131037443553844e+00,1,3.000000026077032e-03,5.200999975204468e-01,3.000000026077032e-03,5.000000000000000e-01
6.446824677237666e-01,9.795491151408259e-02,849,161851,-1.703388488706906e-01,9.936827970277776e-02,0.000000000000000e+00,1.950859161526936e+00,8.874235289046426e-01,-2.727327816708586e-03,0.000000000000000e+00,1.353471540714739e+00,5.130919560432139e+00,1,3.250000067055225e-03,5.200999975204468e-01,3.250000067055225e-03,5.000000000000000e-01
6.446939936462902e-01,9.774829263872471e-02,929,161931,-1.458642367567553e-01,1.206891444696439e-01,0.000000000000000e+00,1.950889653341401e+00,8.874271122010926e-01,-2.966094410017744e-03,0.000000000000000e+00,1.353436745387598e+00,5.130801677310432e+00,1,3.500000108033419e-03,5.200999975204468e-01,3.500000108033419e-03,5.000000000000000e-01
6.447055195580795e-01,9.754167395579472e-02,1009,162011,-1.213896474365840e-01,1.420099893799001e-01,0.000000000000000e+00,1.950920145127468e+00,8.874306954942057e-01,-3.204860780958190e-03,0.000000000000000e+00,1.353401950092865e+00,5.130683794298514e+00,1,3.749999916180968e-03,5.200999975204468e-01,3.749999916180968e-03,5.000000000000000e-01
6.447170454913375e-01,9.733505488800542e-02,1089,162091,-9.691501252891012e-02,1.633308740033458e-01,0.000000000000000e+00,1.950950636970331e+00,8.874342787939927e-01,-3.443627596635965e-03,0.000000000000000e+00,1.353367154733319e+00,5.130565911067022e+00,1,4.000000189989805e-03,5.200999975204468e-01,4.000000189989805e-03,5.000000000000000e-01
6.447285714138609e-01,9.712843601264662e-02,1169,162171,-7.244040041498383e-02,1.846517387702014e-01,0.000000000000000e+00,1.950981128784795e+00,8.874378620904428e-01,-3.682394189945094e-03,0.000000000000000e+00,1.353332359406179e+00,5.130448027945315e+00,1,4.250000230967999e-03,5.200999975204468e-01,4.250000230967999e-03,5.000000000000000e-01
6.447400973149159e-01,9.692181752214560e-02,1249,162251,-4.796583388856784e-02,2.059725638238580e-01,0.000000000000000e+00,1.951011620542465e+00,8.874414453802185e-01,-3.921160338516859e-03,0.000000000000000e+00,1.353297564143851e+00,5.130330145043184e+00,1,4.499999806284904e-03,5.200999975204468e-01,4.499999806284904e-03,5.000000000000000e-01
6.447516232374395e-01,9.671519864678710e-02,1329,162331,-2.349122177464200e-02,2.272934285907132e-01,0.000000000000000e+00,1.951042112356929e+00,8.874450286766686e-01,-4.159926931825991e-03,0.000000000000000e+00,1.353262768816711e+00,5.130212261921477e+00,1,4.749999847263098e-03,5.200999975204468e-01,4.749999847263098e-03,5.000000000000000e-01
6.447631491599630e-01,9.650857977142878e-02,1409,162412,9.833903392835195e-04,2.486142933575682e-01,0.000000000000000e+00,1.951072604171394e+00,8.874486119731186e-01,-4.398693525135123e-03,0.000000000000000e+00,1.353227973489572e+00,5.130094378799772e+00,1,4.999999888241291e-03,5.200999975204468e-01,4.999999888241291e-03,5.000000000000000e-01
6.448471260579542e-01,1.026179499605117e-01,1489,162492,5.383969824825951e-03,2.672124241201606e-01,0.000000000000000e+00,1.951166419500441e+00,8.875398782678137e-01,-4.668030539030403e-03,-4.601941100771149e-20,1.353159364410885e+00,5.129936875031034e+00,1,5.249999929219484e-03,5.200999975204468e-01,5.249999929219484e-03,5.000000000000000e-01
