"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.499999999999983e+00,8.612344188886737e-12,0.000000000000000e+00,-1.683085853180961e-11,-8.840940525956485e-12,-2.240415450009484e-13,1.000000000000019e+00,1.774823934929872e+00,1.143375054417690e-14,0.000000000000000e+00,1.000000000000007e+00,1.846799654670550e-123,0.000000000000000e+00,5.075000000000003e+00,1,0.000000000000000e+00,0.000000000000000e+00,4.000000059604645e-01,5.000000000000000e-01
1.499999999999992e+00,7.260396259876140e-12,0.000000000000000e+00,-1.429115072920165e-11,-6.737735558312702e-12,-1.725260402453940e-13,1.000000000000016e+00,1.774823934929878e+00,5.839881153642032e-15,0.000000000000000e+00,1.000000000000004e+00,1.074458123309828e-123,0.000000000000000e+00,5.075000000000003e+00,1,2.500000118743628e-04,2.500000118743628e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000001e+00,5.908448330865676e-12,0.000000000000000e+00,-1.175144292659475e-11,-4.634530590668789e-12,-1.210105354898523e-13,1.000000000000013e+00,1.774823934929886e+00,2.460117631076551e-16,0.000000000000000e+00,9.999999999999997e-01,3.021165919491073e-124,0.000000000000000e+00,5.075000000000001e+00,1,5.000000237487257e-04,5.000000237487257e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000010e+00,4.556500559242621e-12,0.000000000000000e+00,-9.211735419649045e-12,-2.531325867869890e-12,-6.949503673150943e-14,1.000000000000011e+00,1.774823934929893e+00,-5.347856976215176e-15,0.000000000000000e+00,9.999999999999958e-01,-4.702248494992297e-124,0.000000000000000e+00,5.075000000000001e+00,1,7.500000065192580e-04,7.500000065192580e-04,4.000000059604645e-01,5.000000000000000e-01
1.500000000000020e+00,3.204552472844691e-12,0.000000000000000e+00,-6.672027321380691e-12,-4.281206553809196e-13,-1.797952597876632e-14,1.000000000000008e+00,1.774823934929901e+00,-1.094172701796144e-14,0.000000000000000e+00,9.999999999999919e-01,-1.242566470772334e-123,0.000000000000000e+00,5.075000000000000e+00,1,1.000000047497451e-03,1.000000047497451e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000023e+00,2.924446170826211e-12,0.000000000000000e+00,-4.318882320609079e-12,-1.762263697146317e-13,6.822627678483472e-15,1.000000000000007e+00,1.774823934929904e+00,-1.207519736360225e-14,0.000000000000000e+00,9.999999999999902e-01,-1.149200680667654e-123,0.000000000000000e+00,5.075000000000000e+00,1,1.249999972060323e-03,1.249999972060323e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000024e+00,3.427830052125948e-12,0.000000000000000e+00,-2.102108533103140e-12,-1.277595372470439e-12,1.209798367198997e-14,1.000000000000008e+00,1.774823934929904e+00,-9.948224373014248e-15,0.000000000000000e+00,9.999999999999902e-01,-4.230236450527452e-124,0.000000000000000e+00,5.075000000000000e+00,1,1.500000013038516e-03,1.500000013038516e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000024e+00,3.931213933425683e-12,0.000000000000000e+00,1.146652544027888e-13,-2.378964375226241e-12,1.737333966549647e-14,1.000000000000008e+00,1.774823934929904e+00,-7.821251382426257e-15,0.000000000000000e+00,9.999999999999899e-01,3.031533905621626e-124,0.000000000000000e+00,5.074999999999999e+00,1,1.750000054016709e-03,1.750000054016709e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000024e+00,4.434597814725477e-12,0.000000000000000e+00,2.331439041908994e-12,-3.480333377981984e-12,2.264869565900156e-14,1.000000000000009e+00,1.774823934929904e+00,-5.694278391838661e-15,0.000000000000000e+00,9.999999999999899e-01,1.029330426177072e-123,0.000000000000000e+00,5.075000000000000e+00,1,2.000000094994903e-03,2.000000094994903e-03,4.000000059604645e-01,5.000000000000000e-01
1.500000000000024e+00,4.937981227212338e-12,0.000000000000000e+00,4.548210764883130e-12,-4.581701355008170e-12,2.792404673945312e-14,1.000000000000009e+00,1.774823934929904e+00,-3.567307382147712e-15,0.000000000000000e+00,9.999999999999896e-01,1.755506785487023e-123,0.000000000000000e+00,5.074999999999998e+00,1,2.249999903142452e-03,2.249999903142452e-03,4.000000059604645e-01,5.000000000000000e-01
