"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.429238334833359e-01,3.315798418460143e-01,0.000000000000000e+00,-1.128443311933426e+00,-2.039474373149124e-01,1.468989964423716e-11,1.952494451899391e+00,8.847031597230901e-01,7.804074755594116e-05,0.000000000000000e+00,1.352533625638737e+00,-1.438083040103110e-02,0.000000000000000e+00,5.125217546601380e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.429000769529508e-01,3.284520336411668e-01,0.000000000000000e+00,-1.117325366006984e+00,-1.337449802432665e-01,1.468212291019842e-11,1.952488025348426e+00,8.846732989671645e-01,-4.711634808599511e-05,0.000000000000000e+00,1.352542368713622e+00,-1.438054396528024e-02,0.000000000000000e+00,5.125221755031061e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.428763204225658e-01,3.253242254363085e-01,0.000000000000000e+00,-1.106207420080482e+00,-6.354252317162526e-02,1.467434617615989e-11,1.952481598797461e+00,8.846434382112389e-01,-1.722734437279274e-04,0.000000000000000e+00,1.352551111788506e+00,-1.438025752953158e-02,0.000000000000000e+00,5.125225963460744e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.428525638949465e-01,3.221964175955850e-01,0.000000000000000e+00,-1.095089475448335e+00,6.659925727389784e-03,1.466656944302648e-11,1.952475172247244e+00,8.846135774587898e-01,-2.974305247996583e-04,0.000000000000000e+00,1.352559854862373e+00,-1.437997109381407e-02,0.000000000000000e+00,5.125230171889936e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.428288073617958e-01,3.190686090266118e-01,0.000000000000000e+00,-1.083971528227589e+00,7.686239097168734e-02,1.465879270808241e-11,1.952468745695530e+00,8.845837166993880e-01,-4.225876350117950e-04,0.000000000000000e+00,1.352568597938276e+00,-1.437968465802988e-02,0.000000000000000e+00,5.125234380320109e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.428039370699253e-01,3.270529044233541e-01,0.000000000000000e+00,-1.130486178677524e+00,9.984018981473952e-02,1.463421755548737e-11,1.952484152116159e+00,8.845545602679046e-01,-5.211102382524579e-04,0.000000000000000e+00,1.352584252016058e+00,-1.437978498433554e-02,0.000000000000000e+00,5.125263425184149e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.427782526273331e-01,3.431598853758874e-01,0.000000000000000e+00,-1.219128900985461e+00,8.829791873186542e-02,1.459736314625157e-11,1.952515517923696e+00,8.845259186595849e-01,-6.001637407843366e-04,0.000000000000000e+00,1.352604957881606e+00,-1.438016802445863e-02,0.000000000000000e+00,5.125310624903790e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.427525681847410e-01,3.592668663284330e-01,0.000000000000000e+00,-1.307771623293467e+00,7.675564764897114e-02,1.456050873701558e-11,1.952546883731233e+00,8.844972770512654e-01,-6.792172433162253e-04,0.000000000000000e+00,1.352625663747155e+00,-1.438055106457953e-02,0.000000000000000e+00,5.125357824623429e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.427268837421489e-01,3.753738472809788e-01,0.000000000000000e+00,-1.396414345601472e+00,6.521337656607679e-02,1.452365432777957e-11,1.952578249538770e+00,8.844686354429461e-01,-7.582707458481138e-04,0.000000000000000e+00,1.352646369612703e+00,-1.438093410470042e-02,0.000000000000000e+00,5.125405024343070e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.427011993234772e-01,3.914808132327323e-01,0.000000000000000e+00,-1.485056985354524e+00,5.367111623275821e-02,1.448679995286690e-11,1.952609615317095e+00,8.844399938613012e-01,-8.373241747557029e-04,0.000000000000000e+00,1.352667075458968e+00,-1.438131714446458e-02,0.000000000000000e+00,5.125452224018754e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.426755148808851e-01,4.075877941852782e-01,0.000000000000000e+00,-1.573699707662530e+00,4.212884514986370e-02,1.444994554363091e-11,1.952640981124633e+00,8.844113522529817e-01,-9.163776772875920e-04,0.000000000000000e+00,1.352687781324517e+00,-1.438170018458547e-02,0.000000000000000e+00,5.125499423738396e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.426498304382932e-01,4.236947751378159e-01,0.000000000000000e+00,-1.662342429970481e+00,3.058657406698560e-02,1.441309113439513e-11,1.952672346932170e+00,8.843827106446622e-01,-9.954311798194744e-04,0.000000000000000e+00,1.352708487190065e+00,-1.438208322470856e-02,0.000000000000000e+00,5.125546623458037e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
6.426477716088805e-01,4.335885873548622e-01,0.000000000000000e+00,-1.715105017550732e+00,-2.742035851806261e-03,1.437525278737613e-11,1.952673645338322e+00,8.843837341823203e-01,-1.081539609912664e-03,0.000000000000000e+00,1.352720572966749e+00,-1.438247778979042e-02,0.000000000000000e+00,5.125589917730590e+00,1,3.000000026077032e-03,5.200999975204468e-01,3.000000026077032e-03,5.000000000000000e-01
6.426780334166536e-01,4.349825747864336e-01,0.000000000000000e+00,-1.718782368362393e+00,-6.587509350170744e-02,1.433606838022107e-11,1.952633810523341e+00,8.844253406421195e-01,-1.177299419309707e-03,0.000000000000000e+00,1.352720866170576e+00,-1.438288812141104e-02,0.000000000000000e+00,5.125627869219553e+00,1,3.250000067055225e-03,5.200999975204468e-01,3.250000067055225e-03,5.000000000000000e-01
6.427082952244267e-01,4.363765622180051e-01,0.000000000000000e+00,-1.722459719174055e+00,-1.290081511516120e-01,1.429688397306600e-11,1.952593975708360e+00,8.844669471019186e-01,-1.273059228706750e-03,0.000000000000000e+00,1.352721159374403e+00,-1.438329845303167e-02,0.000000000000000e+00,5.125665820708516e+00,1,3.500000108033419e-03,5.200999975204468e-01,3.500000108033419e-03,5.000000000000000e-01
