"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.198889340789167e-01,2.383433725794720e-01,0.000000000000000e+00,7.313752907888074e-01,-1.514966119642396e-02,4.134243114145608e-13,1.874621326506354e+00,9.800205294413318e-01,9.309595549518365e-05,0.000000000000000e+00,1.323766308060298e+00,1.104600259488263e-25,0.000000000000000e+00,5.113402202315336e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.198927805176132e-01,2.429927527606503e-01,0.000000000000000e+00,7.322363118856983e-01,6.811385090111811e-02,3.931885872302734e-13,1.874665818587567e+00,9.800300443968242e-01,6.289627872967325e-04,0.000000000000000e+00,1.323779755555450e+00,5.802195400556229e-26,0.000000000000000e+00,5.113459278865914e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.198966269563098e-01,2.476421329418236e-01,0.000000000000000e+00,7.330973329825689e-01,1.513773629986648e-01,3.729528630459997e-13,1.874710310668780e+00,9.800395593523169e-01,1.164829619098276e-03,0.000000000000000e+00,1.323793203050601e+00,5.583882062224274e-27,0.000000000000000e+00,5.113516355416494e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.199004733945584e-01,2.522915125817402e-01,0.000000000000000e+00,7.339583539792135e-01,2.346408654030612e-01,3.527171412174673e-13,1.874754802744814e+00,9.800490743067016e-01,1.700696388516716e-03,0.000000000000000e+00,1.323806650544188e+00,-4.685418377648207e-26,0.000000000000000e+00,5.113573431960427e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.199043198337026e-01,2.569408933041775e-01,0.000000000000000e+00,7.348193751763397e-01,3.179043871937569e-01,3.324814146774357e-13,1.874799294831207e+00,9.800585892633019e-01,2.236563282701383e-03,0.000000000000000e+00,1.323820098040905e+00,-9.929226182444239e-26,0.000000000000000e+00,5.113630508517652e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.199118690390220e-01,2.627845059578096e-01,0.000000000000000e+00,7.349723345518312e-01,3.826784092690868e-01,3.198353325723252e-13,1.874898968944312e+00,9.800775534829074e-01,2.802489321817032e-03,0.000000000000000e+00,1.323848637273968e+00,-8.835506006240698e-26,0.000000000000000e+00,5.113750823818703e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.199221248829047e-01,2.695010779666357e-01,0.000000000000000e+00,7.346077179919417e-01,4.339371066526910e-01,3.127370867096603e-13,1.875038979864051e+00,9.801034249004128e-01,3.390388324702061e-03,0.000000000000000e+00,1.323888208224131e+00,-3.109205343086295e-26,0.000000000000000e+00,5.113917365208293e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.199323807267876e-01,2.762176499754619e-01,0.000000000000000e+00,7.342431014320524e-01,4.851958040362957e-01,3.056388408469954e-13,1.875178990783790e+00,9.801292963179180e-01,3.978287327587090e-03,0.000000000000000e+00,1.323927779174293e+00,2.617095320067333e-26,0.000000000000000e+00,5.114083906597882e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.199426365706703e-01,2.829342219842882e-01,0.000000000000000e+00,7.338784848721635e-01,5.364545014199006e-01,2.985405949843305e-13,1.875319001703528e+00,9.801551677354234e-01,4.566186330472117e-03,0.000000000000000e+00,1.323967350124456e+00,8.343395983220165e-26,0.000000000000000e+00,5.114250447987471e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.199528924050014e-01,2.896507877378205e-01,0.000000000000000e+00,7.335138686518500e-01,5.877131510651319e-01,2.914423557324211e-13,1.875459012492872e+00,9.801810391288340e-01,5.154084785833621e-03,0.000000000000000e+00,1.324006921037765e+00,1.406969131334003e-25,0.000000000000000e+00,5.114416989221958e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
7.199631482488842e-01,2.963673597466471e-01,0.000000000000000e+00,7.331492520919571e-01,6.389718484487439e-01,2.843441098697579e-13,1.875599023412610e+00,9.802069105463396e-01,5.741983788718623e-03,0.000000000000000e+00,1.324046491987928e+00,1.979599197647844e-25,0.000000000000000e+00,5.114583530611546e+00,1,2.499999944120646e-03,1.050099968910217e+00,2.499999944120646e-03,5.000000000000000e-01
7.199734040927670e-01,3.030839317554735e-01,0.000000000000000e+00,7.327846355320728e-01,6.902305458323440e-01,2.772458640070913e-13,1.875739034332349e+00,9.802327819638450e-01,6.329882791603678e-03,0.000000000000000e+00,1.324086062938091e+00,2.552229263964184e-25,0.000000000000000e+00,5.114750072001137e+00,1,2.749999985098839e-03,1.050099968910217e+00,2.749999985098839e-03,5.000000000000000e-01
7.199845427631346e-01,3.031440203266016e-01,0.000000000000000e+00,7.227987383484966e-01,7.053268651274950e-01,2.688273796863888e-13,1.875901361544328e+00,9.802611470902359e-01,6.906418886415367e-03,0.000000000000000e+00,1.324131159262040e+00,1.127257558177755e-25,0.000000000000000e+00,5.114939138424099e+00,1,3.000000026077032e-03,1.050099968910217e+00,3.000000026077032e-03,5.000000000000000e-01
