"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.466708270297972e-01,1.005489009345976e-01,131,63007,2.468644986198745e-01,1.778291020619531e-02,0.000000000000000e+00,1.954192527016464e+00,8.898093417237307e-01,-1.326595033573187e-03,0.000000000000000e+00,1.352393075632122e+00,5.129263788288744e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.466593218140696e-01,1.005982318468178e-01,147,63038,2.470990672987696e-01,1.943436542622692e-02,0.000000000000000e+00,1.954196972744227e+00,8.897924530724801e-01,-1.441394122553925e-03,0.000000000000000e+00,1.352391135822606e+00,5.129242370613978e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.466478165983424e-01,1.006475627590381e-01,162,63069,2.473336359776507e-01,2.108582064626002e-02,0.000000000000000e+00,1.954201418471989e+00,8.897755644212297e-01,-1.556193211534667e-03,0.000000000000000e+00,1.352389196013089e+00,5.129220952939211e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.466363113839543e-01,1.006968936655156e-01,178,63100,2.475682046292524e-01,2.273727567403540e-02,0.000000000000000e+00,1.954205864199235e+00,8.897586757719453e-01,-1.670992287151028e-03,0.000000000000000e+00,1.352387256203799e+00,5.129199535266939e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.466248061668873e-01,1.007462245834788e-01,194,63132,2.478027733354548e-01,2.438873108632163e-02,0.000000000000000e+00,1.954210309927515e+00,8.897417871187285e-01,-1.785791389496137e-03,0.000000000000000e+00,1.352385316394057e+00,5.129178117589678e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.466133009551781e-01,1.007955554784705e-01,209,63163,2.480373419324276e-01,2.604018572958912e-02,0.000000000000000e+00,1.954214755653725e+00,8.897248984733764e-01,-1.900590438383758e-03,0.000000000000000e+00,1.352383376585218e+00,5.129156699922391e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.466017957381111e-01,1.008448863964337e-01,225,63194,2.482719106386299e-01,2.769164114187531e-02,0.000000000000000e+00,1.954219201382005e+00,8.897080098201597e-01,-2.015389540728867e-03,0.000000000000000e+00,1.352381436775475e+00,5.129135282245132e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.465902905210443e-01,1.008942173143967e-01,240,63226,2.485064793448190e-01,2.934309655416340e-02,0.000000000000000e+00,1.954223647110285e+00,8.896911211669432e-01,-2.130188643073983e-03,0.000000000000000e+00,1.352379496965733e+00,5.129113864567870e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.465787853039775e-01,1.009435482323602e-01,256,63257,2.487410480510344e-01,3.099455196644765e-02,0.000000000000000e+00,1.954228092838566e+00,8.896742325137266e-01,-2.244987745419086e-03,0.000000000000000e+00,1.352377557155991e+00,5.129092446890612e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.465672800976259e-01,1.009928791043805e-01,272,63288,2.489756165387775e-01,3.264600584069632e-02,0.000000000000000e+00,1.954232538562706e+00,8.896573438762387e-01,-2.359786740849217e-03,0.000000000000000e+00,1.352375617348055e+00,5.129071029233298e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
6.465557748805589e-01,1.010422100223437e-01,287,63320,2.492101852449796e-01,3.429746125298245e-02,0.000000000000000e+00,1.954236984290985e+00,8.896404552230219e-01,-2.474585843194326e-03,0.000000000000000e+00,1.352373677538313e+00,5.129049611556038e+00,1,2.499999944120646e-03,5.200999975204468e-01,2.499999944120646e-03,5.000000000000000e-01
6.465442696634921e-01,1.010915409403070e-01,303,63351,2.494447539511818e-01,3.594891666526855e-02,0.000000000000000e+00,1.954241430019266e+00,8.896235665698055e-01,-2.589384945539435e-03,0.000000000000000e+00,1.352371737728570e+00,5.129028193878779e+00,1,2.749999985098839e-03,5.200999975204468e-01,2.749999985098839e-03,5.000000000000000e-01
