"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.143664122715904e-01,5.570301082405558e-02,264,63139,4.042230103996859e-03,1.367909665610248e-01,0.000000000000000e+00,1.844270243100656e+00,9.693271171332052e-01,-1.316196086686188e-04,0.000000000000000e+00,1.315135931938647e+00,5.072773375378839e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.143640559360385e-01,5.836155742399358e-02,279,63170,3.685813078072833e-03,1.441061809968671e-01,0.000000000000000e+00,1.844304440843921e+00,9.693280094825359e-01,-1.527118923049712e-04,0.000000000000000e+00,1.315147058892755e+00,5.072813194606861e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.143616996004868e-01,6.102010402393156e-02,295,63202,3.329396052148804e-03,1.514213954327095e-01,0.000000000000000e+00,1.844338638587186e+00,9.693289018318668e-01,-1.738041759413235e-04,0.000000000000000e+00,1.315158185846862e+00,5.072853013834886e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.143593432652096e-01,6.367865031437428e-02,310,63233,2.972979067717384e-03,1.587366090169495e-01,0.000000000000000e+00,1.844372836326469e+00,9.693297941810939e-01,-1.948964571222132e-04,0.000000000000000e+00,1.315169312799674e+00,5.072892833058273e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.143569869293833e-01,6.633719722380807e-02,326,63264,2.616562000301162e-03,1.660518243043956e-01,0.000000000000000e+00,1.844407034073715e+00,9.693306865305287e-01,-2.159887432140328e-04,0.000000000000000e+00,1.315180439755077e+00,5.072932652290932e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.143546305946546e-01,6.899574289525943e-02,342,63296,2.260145098854336e-03,1.733670361854289e-01,0.000000000000000e+00,1.844441231805036e+00,9.693315788795478e-01,-2.370810194839903e-04,0.000000000000000e+00,1.315191566705299e+00,5.072972471505047e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.143522742588285e-01,7.165428980469324e-02,357,63327,1.903728031438116e-03,1.806822514728750e-01,0.000000000000000e+00,1.844475429552282e+00,9.693324712289824e-01,-2.581733055758101e-04,0.000000000000000e+00,1.315202693660701e+00,5.073012290737706e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.143499179230026e-01,7.431283671412690e-02,373,63358,1.547310964021791e-03,1.879974667603206e-01,0.000000000000000e+00,1.844509627299527e+00,9.693333635784173e-01,-2.792655916676286e-04,0.000000000000000e+00,1.315213820616104e+00,5.073052109970365e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.143475615871766e-01,7.697138362356058e-02,389,63390,1.190893896605466e-03,1.953126820477664e-01,0.000000000000000e+00,1.844543825046773e+00,9.693342559278521e-01,-3.003578777594471e-04,0.000000000000000e+00,1.315224947571507e+00,5.073091929203025e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.143452052535449e-01,7.962992805702973e-02,404,63421,8.344771611282415e-04,2.026278905223876e-01,0.000000000000000e+00,1.844578022762170e+00,9.693351482764556e-01,-3.214501442075448e-04,0.000000000000000e+00,1.315236074516547e+00,5.073131748398598e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
