"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","primitives_6","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.444110872700258e-01,7.163847763809027e-01,0.000000000000000e+00,4.096793009356520e+00,9.532311296633399e-01,-5.240232855659838e-16,1.937401379544250e+00,8.878453703735333e-01,-1.224337878669203e-03,0.000000000000000e+00,1.355887894517143e+00,2.977956516722905e-12,0.000000000000000e+00,5.139744787283110e+00,1,0.000000000000000e+00,5.200999975204468e-01,0.000000000000000e+00,5.000000000000000e-01
6.446598012340592e-01,7.113424958525569e-01,0.000000000000000e+00,4.037231686166853e+00,9.548920900617009e-01,-1.239006837270159e-15,1.937639687337985e+00,8.881414822569940e-01,-1.701416072607500e-03,0.000000000000000e+00,1.355752027148053e+00,2.974464049598899e-12,0.000000000000000e+00,5.139534270924215e+00,1,2.500000118743628e-04,5.200999975204468e-01,2.500000118743628e-04,5.000000000000000e-01
6.449085151980930e-01,7.063002153242115e-01,0.000000000000000e+00,3.977670362977190e+00,9.565530504600619e-01,-1.953990388974335e-15,1.937877995131720e+00,8.884375941404546e-01,-2.178494266545795e-03,0.000000000000000e+00,1.355616159778962e+00,2.970971582474892e-12,0.000000000000000e+00,5.139323754565321e+00,1,5.000000237487257e-04,5.200999975204468e-01,5.000000237487257e-04,5.000000000000000e-01
6.451572291331724e-01,7.012579353828646e-01,0.000000000000000e+00,3.918109046721375e+00,9.582140106650616e-01,-2.668973857443472e-15,1.938116302897712e+00,8.887337059894432e-01,-2.655572404944880e-03,0.000000000000000e+00,1.355480292425689e+00,2.967479115757461e-12,0.000000000000000e+00,5.139113238230934e+00,1,7.500000065192580e-04,5.200999975204468e-01,7.500000065192580e-04,5.000000000000000e-01
6.454059431261605e-01,6.962156542675244e-01,0.000000000000000e+00,3.858547716597917e+00,9.598749712567521e-01,-3.383957492382790e-15,1.938354610719190e+00,8.890298179073761e-01,-3.132650654422427e-03,0.000000000000000e+00,1.355344425040780e+00,2.963986648226882e-12,0.000000000000000e+00,5.138902721847529e+00,1,1.000000047497451e-03,5.200999975204468e-01,1.000000047497451e-03,5.000000000000000e-01
6.456546570033312e-01,6.911733755001710e-01,0.000000000000000e+00,3.798986414209748e+00,9.615359310750613e-01,-4.098940794381744e-15,1.938592918429696e+00,8.893259296874205e-01,-3.609728681743050e-03,0.000000000000000e+00,1.355208557719141e+00,2.960494182322601e-12,0.000000000000000e+00,5.138692205562158e+00,1,1.249999972060323e-03,5.200999975204468e-01,1.249999972060323e-03,5.000000000000000e-01
6.459033709963194e-01,6.861310943848304e-01,0.000000000000000e+00,3.739425084086287e+00,9.631968916667517e-01,-4.813924429321070e-15,1.938831226251174e+00,8.896220416053535e-01,-4.086806931220603e-03,0.000000000000000e+00,1.355072690334233e+00,2.957001714792022e-12,0.000000000000000e+00,5.138481689178754e+00,1,1.500000013038516e-03,5.200999975204468e-01,1.500000013038516e-03,5.000000000000000e-01
6.461520849893070e-01,6.810888132694862e-01,0.000000000000000e+00,3.679863753962771e+00,9.648578522584739e-01,-5.528908064260282e-15,1.939069534072652e+00,8.899181535232862e-01,-4.563885180698108e-03,0.000000000000000e+00,1.354936822949325e+00,2.953509247261438e-12,0.000000000000000e+00,5.138271172795352e+00,1,1.750000054016709e-03,5.200999975204468e-01,1.750000054016709e-03,5.000000000000000e-01
6.464007989822947e-01,6.760465321541420e-01,0.000000000000000e+00,3.620302423839257e+00,9.665188128501960e-01,-6.243891699199491e-15,1.939307841894129e+00,8.902142654412187e-01,-5.040963430175611e-03,0.000000000000000e+00,1.354800955564418e+00,2.950016779730854e-12,0.000000000000000e+00,5.138060656411950e+00,1,2.000000094994903e-03,5.200999975204468e-01,2.000000094994903e-03,5.000000000000000e-01
6.466495127436495e-01,6.710042557347873e-01,0.000000000000000e+00,3.560741149186545e+00,9.681797718950285e-01,-6.958874668258408e-15,1.939546149493665e+00,8.905103770833758e-01,-5.518041235339442e-03,0.000000000000000e+00,1.354665088306046e+00,2.946524315452884e-12,0.000000000000000e+00,5.137850140224606e+00,1,2.249999903142452e-03,5.200999975204468e-01,2.249999903142452e-03,5.000000000000000e-01
