"Ma","Schlieren","cell_ids","cell_node_ids","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.180103079535010e-01,1.232366048264277e-01,316,90767,1.286944275445678e-01,-3.017788689829672e-01,0.000000000000000e+00,1.861582657927612e+00,9.761374342300954e-01,1.829933479150259e-03,0.000000000000000e+00,1.320182912096408e+00,5.097064027318989e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.180088745854885e-01,1.256320419368749e-01,339,90812,1.286243302261169e-01,-3.098959722533143e-01,0.000000000000000e+00,1.861507213206782e+00,9.761256362321377e-01,2.015427164005582e-03,0.000000000000000e+00,1.320158487163239e+00,5.096967824442953e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.180074412174762e-01,1.280274790473221e-01,361,90857,1.285542329076659e-01,-3.180130755236614e-01,0.000000000000000e+00,1.861431768485954e+00,9.761138382341804e-01,2.200920848860905e-03,0.000000000000000e+00,1.320134062230070e+00,5.096871621566918e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.180060078496304e-01,1.304229158789042e-01,384,90902,1.284841355973777e-01,-3.261301778490536e-01,0.000000000000000e+00,1.861356323773907e+00,9.761020402375959e-01,2.386414512121912e-03,0.000000000000000e+00,1.320109637299745e+00,5.096775418702079e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.180045744814509e-01,1.328183532682166e-01,406,90947,1.284140382707640e-01,-3.342472820643556e-01,0.000000000000000e+00,1.861280879044295e+00,9.760902422382653e-01,2.571908218571551e-03,0.000000000000000e+00,1.320085212363733e+00,5.096679215814845e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.180031411139391e-01,1.352137895420671e-01,429,90992,1.283439409767942e-01,-3.423643824998374e-01,0.000000000000000e+00,1.861205434349814e+00,9.760784442444280e-01,2.757401838643956e-03,0.000000000000000e+00,1.320060787439094e+00,5.096583012972408e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.180017077457597e-01,1.376092269313804e-01,451,91037,1.282738436501853e-01,-3.504814867151402e-01,0.000000000000000e+00,1.861129989620203e+00,9.760666462450969e-01,2.942895545093573e-03,0.000000000000000e+00,1.320036362503082e+00,5.096486810085171e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.180002743775804e-01,1.400046643206927e-01,474,91082,1.282037463235715e-01,-3.585985909304419e-01,0.000000000000000e+00,1.861054544890591e+00,9.760548482457660e-01,3.128389251543213e-03,0.000000000000000e+00,1.320011937567070e+00,5.096390607197936e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.179988410094009e-01,1.424001017100056e-01,496,91127,1.281336489969601e-01,-3.667156951457443e-01,0.000000000000000e+00,1.860979100160979e+00,9.760430502464352e-01,3.313882957992841e-03,0.000000000000000e+00,1.319987512631057e+00,5.096294404310701e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.179974076425565e-01,1.447955368683943e-01,519,91172,1.280635517356344e-01,-3.748327918014062e-01,0.000000000000000e+00,1.860903655501630e+00,9.760312522580916e-01,3.499376491688007e-03,0.000000000000000e+00,1.319963087717793e+00,5.096198201513060e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
