"Ma","Schlieren","artificial-viscosity","density-gradient:0","density-gradient:1","density-gradient:2","primitives_1","primitives_2","primitives_3","primitives_4","primitives_5","shock-sensor","total-enthalpy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.189257099614222e-01,9.220835561838658e-02,2.841185360244704e-07,2.364313296526138e-01,7.126933447173319e-03,-4.618472555891999e-16,1.861845060354260e+00,9.774322535386258e-01,2.563722652198489e-04,0.000000000000000e+00,1.320314207491571e+00,0.000000000000000e+00,5.098786665080482e+00,1,0.000000000000000e+00,1.050099968910217e+00,0.000000000000000e+00,5.000000000000000e-01
7.189343385684249e-01,9.244305985688589e-02,2.909391226747597e-07,2.364245999124073e-01,6.721074468659049e-04,-6.625753118428222e-16,1.861846842087707e+00,9.774444995033904e-01,5.271044588260811e-04,0.000000000000000e+00,1.320316802597937e+00,0.000000000000000e+00,5.098808154270435e+00,1,2.500000118743628e-04,1.050099968910217e+00,2.500000118743628e-04,5.000000000000000e-01
7.189429671754279e-01,9.267776409538496e-02,2.977597093250541e-07,2.364178701722001e-01,-5.782718553440586e-03,-8.633033680963615e-16,1.861848623821153e+00,9.774567454681554e-01,7.978366524323184e-04,0.000000000000000e+00,1.320319397704302e+00,0.000000000000000e+00,5.098829643460387e+00,1,5.000000237487257e-04,1.050099968910217e+00,5.000000237487257e-04,5.000000000000000e-01
7.189515957814262e-01,9.291246830656100e-02,3.045802951813252e-07,2.364111404327766e-01,-1.223754380230692e-02,-1.064031400982121e-15,1.861850405554392e+00,9.774689914314947e-01,1.068568814521179e-03,0.000000000000000e+00,1.320321992810366e+00,0.000000000000000e+00,5.098851132647840e+00,1,7.500000065192580e-04,1.050099968910217e+00,7.500000065192580e-04,5.000000000000000e-01
7.189602243894335e-01,9.314717257238322e-02,3.114008826256403e-07,2.364044106917860e-01,-1.869237055405397e-02,-1.264759480603474e-15,1.861852187288046e+00,9.774812373976850e-01,1.339301039644795e-03,0.000000000000000e+00,1.320324587917034e+00,0.000000000000000e+00,5.098872621840294e+00,1,1.000000047497451e-03,1.050099968910217e+00,1.000000047497451e-03,5.000000000000000e-01
7.189688529934229e-01,9.338187672891292e-02,3.182214668938699e-07,2.363976809539295e-01,-2.514719430003906e-02,-1.465487466753591e-15,1.861853969020870e+00,9.774934833581730e-01,1.610033138698910e-03,0.000000000000000e+00,1.320327183022493e+00,0.000000000000000e+00,5.098894111022743e+00,1,1.249999972060323e-03,1.050099968910217e+00,1.249999972060323e-03,5.000000000000000e-01
7.189774816014303e-01,9.361658099473544e-02,3.250420543381800e-07,2.363909512129396e-01,-3.160202105178714e-02,-1.666215546375039e-15,1.861855750754524e+00,9.775057293243636e-01,1.880765363822512e-03,0.000000000000000e+00,1.320329778129161e+00,0.000000000000000e+00,5.098915600215198e+00,1,1.500000013038516e-03,1.050099968910217e+00,1.500000013038516e-03,5.000000000000000e-01
7.189861102094376e-01,9.385128526055780e-02,3.318626417824926e-07,2.363842214719493e-01,-3.805684780353467e-02,-1.866943625996438e-15,1.861857532488178e+00,9.775179752905538e-01,2.151497588946122e-03,0.000000000000000e+00,1.320332373235829e+00,0.000000000000000e+00,5.098937089407652e+00,1,1.750000054016709e-03,1.050099968910217e+00,1.750000054016709e-03,5.000000000000000e-01
7.189947388174449e-01,9.408598952638002e-02,3.386832292268078e-07,2.363774917309587e-01,-4.451167455528166e-02,-2.067671705617781e-15,1.861859314221832e+00,9.775302212567443e-01,2.422229814069745e-03,0.000000000000000e+00,1.320334968342497e+00,0.000000000000000e+00,5.098958578600108e+00,1,2.000000094994903e-03,1.050099968910217e+00,2.000000094994903e-03,5.000000000000000e-01
7.190033674174163e-01,9.432069357361705e-02,3.455038103189544e-07,2.363707619962360e-01,-5.096649529550429e-02,-2.268399598296616e-15,1.861861095953826e+00,9.775424672115298e-01,2.692961787054365e-03,0.000000000000000e+00,1.320337563446748e+00,0.000000000000000e+00,5.098980067772549e+00,1,2.249999903142452e-03,1.050099968910217e+00,2.249999903142452e-03,5.000000000000000e-01
