,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801393234715019040e-02,1.413014671834004973e-05,1.412927266209419993e-05,6.665736536339541374e+01,2.647950488314328832e+05
1,1.801425149714686036e-02,1.408836530954368072e-05,4.239454304602617763e-05,6.663224842316250829e+01,2.651075941237300285e+05
2,1.801489032353694938e-02,1.403644686963207003e-05,7.066338990311253382e-05,6.659150204229325709e+01,2.651992153604078921e+05
3,1.801584884605696851e-02,1.398348017087248956e-05,9.892340098762061852e-05,6.653295222827873090e+01,2.652811452817922691e+05
4,1.801712692752430872e-02,1.393013798231556951e-05,1.271703046519028976e-04,6.645526258505418582e+01,2.652881261581982835e+05
5,1.801872439726176847e-02,1.387628187854917057e-05,1.554006465190630945e-04,6.635785259771955680e+01,2.652019064177277614e+05
6,1.802064104949404125e-02,1.382179514740659935e-05,1.836109544317784958e-04,6.624060097310317019e+01,2.650340344549326692e+05
7,1.802287663886473906e-02,1.376662382999401982e-05,2.117976913251724878e-04,6.610329930007179655e+01,2.647940625131684355e+05
8,1.802543087885413037e-02,1.371074941247579023e-05,2.399572797120640101e-04,6.594607219571197732e+01,2.644861981717010494e+05
9,1.802830344206944949e-02,1.365416907893521958e-05,2.680861311020263783e-04,6.576899338790394722e+01,2.641080177085320465e+05
10,1.803149396016908920e-02,1.359688777414199079e-05,2.961806527155750029e-04,6.557207963569534570e+01,2.636546000355035067e+05
11,1.803500202399377014e-02,1.353891677289484070e-05,3.242372527484744995e-04,6.535535594703401330e+01,2.631227411052238895e+05
12,1.803882718508612037e-02,1.348027236290557969e-05,3.522523519622479762e-04,6.511887922723968813e+01,2.625192655360623030e+05
13,1.804296895260795036e-02,1.342097307586027945e-05,3.802223628686192056e-04,6.486331435405135437e+01,2.618484737704661093e+05
14,1.804742679494994104e-02,1.336103963140005953e-05,4.081437014421073861e-04,6.458882917813549795e+01,2.610894316397429793e+05
15,1.805220014241732882e-02,1.330049647251490019e-05,4.360128054682239104e-04,6.429568514653983868e+01,2.602447926330235205e+05
16,1.805728838432628033e-02,1.323937073751901084e-05,4.638261134138886056e-04,6.398422321387533174e+01,2.593239889782465470e+05
17,1.806269086995946835e-02,1.317768779397511040e-05,4.915800714406029243e-04,6.365474508419890753e+01,2.583350560496210819e+05
18,1.806840690888305082e-02,1.311547184443222988e-05,5.192711347288751604e-04,6.330752988345057020e+01,2.572848613645317964e+05
19,1.807443577118430025e-02,1.305275062991973055e-05,5.468957680454372954e-04,6.294284619903356059e+01,2.561787457063352631e+05
