,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801440995437411999e-02,-2.822251888054063093e-05,2.822253506751827896e-05,6.666628403493960775e+01,2.689405019514877931e+05
1,1.801568167816375993e-02,-2.805757856379405098e-05,8.467208831234343232e-05,6.656349406635625598e+01,2.686797885071401251e+05
2,1.801822828172787092e-02,-2.786087028326777107e-05,1.410963723778125103e-04,6.639495931254442951e+01,2.680004231562773930e+05
3,1.802204891708327969e-02,-2.765650528138425927e-05,1.974471675884486882e-04,6.615088591107168270e+01,2.670644093274479965e+05
4,1.802714159608264852e-02,-2.744430413112651943e-05,2.536964120069398819e-04,6.582657188798280856e+01,2.658860235168199288e+05
5,1.803350370343485831e-02,-2.722418556981466084e-05,3.098157554177116886e-04,6.542328925496984482e+01,2.644954345707985340e+05
6,1.804113197989291872e-02,-2.699638221801584044e-05,3.657766569797688211e-04,6.494446619843000690e+01,2.629799659835468628e+05
7,1.805002252384619102e-02,-2.676129750570410001e-05,4.215506024866916951e-04,6.439435717309414997e+01,2.613635647556338517e+05
8,1.806017080207735978e-02,-2.651945018368465014e-05,4.771091992348971099e-04,6.377274068681893482e+01,2.595688124175235571e+05
9,1.807157165860103984e-02,-2.627141095748063062e-05,5.324242185428167476e-04,6.307932560743913086e+01,2.575807026434526488e+05
10,1.808421932532677107e-02,-2.601781219587275017e-05,5.874676114529238206e-04,6.231550306097293657e+01,2.553761655450928956e+05
11,1.809810744473857105e-02,-2.575940121944272855e-05,6.422115686549151022e-04,6.148374467475494498e+01,2.529383712845388218e+05
12,1.811322908980083149e-02,-2.549704349981319094e-05,6.966285475222243079e-04,6.058679321970606679e+01,2.502502840424348542e+05
13,1.812957677564567063e-02,-2.523166715378805143e-05,7.506912696217224630e-04,5.962947755718672482e+01,2.473260468700854108e+05
14,1.814714247920128087e-02,-2.496426286954778117e-05,8.043727387576148991e-04,5.861398540623277853e+01,2.441978859137971012e+05
15,1.816591766578332101e-02,-2.469592053811990929e-05,8.576462743184814445e-04,5.754425694036013539e+01,2.408864376546936983e+05
16,1.818589330773922111e-02,-2.442779346919616865e-05,9.104855153126732237e-04,5.642344491843486765e+01,2.374076645334234927e+05
17,1.820705989684575851e-02,-2.416099504396955914e-05,9.628644135190536505e-04,5.525414031773554058e+01,2.337713892059782229e+05
18,1.822940745959733891e-02,-2.389659029375160905e-05,1.014757230468004085e-03,5.403964689233455942e+01,2.299777044600524532e+05
