,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801630790102309865e-02,-5.627014944633021768e-05,5.627344569424899185e-05,6.673607187321687206e+01,2.695842336773083080e+05
1,1.802134985663528949e-02,-1.687389058943940950e-04,5.559350874797395938e-05,6.664691272015372192e+01,2.703458004303321941e+05
2,1.803145161825822976e-02,-2.808997751894697797e-04,5.478287156902865760e-05,6.621870850569273159e+01,2.680007583513579448e+05
3,1.804659489372820863e-02,-3.924890779464050160e-04,5.389697949304656736e-05,6.548397400079186070e+01,2.646448471141938353e+05
4,1.806674911733045091e-02,-5.032808759049835733e-04,5.294329162034711728e-05,6.447098637725676440e+01,2.608907864954151446e+05
5,1.809187432089547076e-02,-6.130529005783046364e-04,5.193271095088682244e-05,6.318285461233023881e+01,2.566543729754526867e+05
6,1.812192198159071066e-02,-7.215878720668671663e-04,5.087946303598083316e-05,6.162038364948995905e+01,2.518291562117432768e+05
7,1.815683616229895117e-02,-8.286747730568670570e-04,4.980118543967084117e-05,5.979501835095297224e+01,2.463269895394193591e+05
8,1.819655472425471890e-02,-9.341094523928147484e-04,4.871818655907097687e-05,5.772726484937508928e+01,2.401025903976231639e+05
9,1.824101047567115025e-02,-1.037694723420615108e-03,4.765159842856761313e-05,5.544310431904916214e+01,2.330848757869341644e+05
10,1.829013209637608134e-02,-1.139239732299767924e-03,4.662215935514361172e-05,5.297181207445665052e+01,2.253341811089726107e+05
11,1.834384475187946992e-02,-1.238558848357730049e-03,4.564992468828204966e-05,5.034501358164160223e+01,2.169505780395432084e+05
12,1.840207044288286881e-02,-1.335470494922136970e-03,4.475377594849183095e-05,4.759434401206795684e+01,2.079291909088909451e+05
13,1.846472802843943106e-02,-1.429795787556104947e-03,4.395276475152270330e-05,4.477090458934498685e+01,1.984393988086066092e+05
14,1.853172828569124922e-02,-1.521351004123489958e-03,4.327458522109504675e-05,4.192199880036409354e+01,1.888717249011520180e+05
15,1.860290479745528927e-02,-1.609865753973447082e-03,4.285161395612769111e-05,3.911714719796854922e+01,1.794806857207384310e+05
16,1.867753851332096954e-02,-1.694494863074343929e-03,4.341908527489842206e-05,3.604877041132549209e+01,1.675849120293877495e+05
17,1.875548596502048943e-02,-1.775167286651000917e-03,4.487659094721161785e-05,3.312436115758665522e+01,1.576596908071028010e+05
18,1.883716136489389098e-02,-1.852420654141692007e-03,4.640963613081947037e-05,3.030036203380601734e+01,1.473180290522024152e+05
19,1.892242770372186064e-02,-1.926086001697434975e-03,4.791384351623673821e-05,2.760821095377372814e+01,1.372791967755734804e+05
20,1.901109407416936084e-02,-1.995957404625726180e-03,4.937386680158956055e-05,2.498742585354171908e+01,1.270086599142537743e+05
21,1.910296595070854961e-02,-2.061849207922318832e-03,5.078158495314371700e-05,2.250084563567904183e+01,1.171209365612527472e+05
22,1.919784584813673950e-02,-2.123593831625756115e-03,5.212996742800101200e-05,2.012443975330382173e+01,1.071361456636662479e+05
23,1.929553223203533951e-02,-2.181038747292269892e-03,5.341283536277460970e-05,1.794631874792934312e+01,9.805525932350149378e+04
24,1.939581927069941938e-02,-2.234044863381320131e-03,5.462454325284834330e-05,1.587976179242613028e+01,8.882349182759893301e+04
25,1.949849703062858999e-02,-2.282485652843128845e-03,5.575927026961318702e-05,1.401573119604432272e+01,8.058649679919035407e+04
26,1.960335196375518133e-02,-2.326246588530722983e-03,5.681093242332060846e-05,1.228032108949989976e+01,7.247009241310459038e+04
27,1.971016776130810055e-02,-2.365224787003235123e-03,5.777373579985336242e-05,1.072074883548968494e+01,6.502071696736200101e+04
28,1.981872665509732886e-02,-2.399328733549439124e-03,5.864236016351236167e-05,9.303730173870867759e+00,5.804004434617827064e+04
29,1.992881208974801172e-02,-2.428478146484871949e-03,5.941202032624270284e-05,8.040438499751283885e+00,5.157440268884898251e+04
30,2.004021589984436927e-02,-2.452604037461259944e-03,6.007873593140993136e-05,6.910373815869149894e+00,4.593427079723735369e+04
31,2.015266075236847934e-02,-2.471637149241093061e-03,6.062980946793553673e-05,5.946696972015272031e+00,4.009242814301383623e+04
32,2.027893132612082136e-02,-2.488438743488476015e-03,6.108454774857623247e-05,5.399648937537860682e+00,3.539754472154154791e+04
33,2.043123955879352915e-02,-2.507125342462728987e-03,6.154386811918052184e-05,5.215675850789044610e+00,3.307675470095493074e+04
34,2.061111545516507160e-02,-2.529194231466364972e-03,6.208569135920554750e-05,5.086757126337341894e+00,3.147090296229276646e+04
35,2.082352493246023006e-02,-2.555254653489707085e-03,6.272544527841222568e-05,4.964591589042081310e+00,3.011222424472715284e+04
36,2.107431904120296920e-02,-2.586024468748727035e-03,6.348080371620069763e-05,4.833160073223082165e+00,2.887221048385336690e+04
37,2.137038802064906984e-02,-2.622349037351234900e-03,6.437252358020362024e-05,4.687734604385809689e+00,2.762101072029530042e+04
38,2.171984069641210921e-02,-2.665223227401656084e-03,6.542502790919313611e-05,4.526511742608127165e+00,2.635180986929104984e+04
39,2.213221280178882117e-02,-2.715816973690875127e-03,6.666703707182841264e-05,4.350137465449554597e+00,2.509030217337032809e+04
40,2.261870806588225924e-02,-2.775504856655861084e-03,6.813229519158140162e-05,4.158156185296125074e+00,2.378509149979251379e+04
41,2.319247607978200051e-02,-2.845900193650083981e-03,6.986040706200824491e-05,3.951461155942914694e+00,2.246710869326762622e+04
42,2.386893095215289126e-02,-2.928894134665629805e-03,7.189779789938021337e-05,3.734797283084257735e+00,2.118036459045467927e+04
43,2.466611451929424936e-02,-3.026700224399723853e-03,7.429880728250187294e-05,3.515752388731147704e+00,1.993375779370584860e+04
44,2.560510723134245062e-02,-3.141904813708591010e-03,7.712692668318636973e-05,3.307948963121629671e+00,1.872821608832905622e+04
45,2.671048862806230106e-02,-3.277523555162423913e-03,8.045618635985749456e-05,3.115863975506114159e+00,1.765425805881848646e+04
46,2.801084731942083891e-02,-3.437063972322290141e-03,8.437269134966188353e-05,2.932983030366137278e+00,1.660163061532084976e+04
47,2.953933727562351938e-02,-3.624593710739790111e-03,8.897629693892833056e-05,2.770232643744773515e+00,1.573679785154484489e+04
48,3.133427264586798738e-02,-3.844813515978675027e-03,9.438240017700482007e-05,2.629792747771504402e+00,1.497147123039694452e+04
49,3.343974680193387283e-02,-4.103133183785645684e-03,1.007238043520736936e-04,2.510432195980746961e+00,1.430079903465859024e+04
50,3.590625231245202220e-02,-4.405747624469579134e-03,1.081525863071771965e-04,2.431600195128731823e+00,1.375723906693098070e+04
51,3.879126668245928833e-02,-4.759708727021497339e-03,1.168418604081104020e-04,2.378930256505539909e+00,1.341661394715185816e+04
52,4.215975287050775788e-02,-5.172986767317254951e-03,1.269872864264063922e-04,2.338090509499385128e+00,1.303996595148168853e+04
53,4.608450508876576340e-02,-5.654512834177436754e-03,1.388081107285566980e-04,2.339012014742196222e+00,1.286254041854912430e+04
54,5.064624679195804668e-02,-6.214190851595928836e-03,1.525474614404211126e-04,2.360500168626919582e+00,1.256008375826540214e+04
55,5.593336279085887180e-02,-6.862864711866917614e-03,1.684715415045501101e-04,2.404989709648845508e+00,1.238529125622985157e+04
56,6.204112108821405874e-02,-7.612222802963759805e-03,1.868672853211284977e-04,2.468893539423568040e+00,1.223890053837205232e+04
57,6.907021785608355446e-02,-8.474619492477778251e-03,2.080379768960675935e-04,2.545256781632752929e+00,1.206159448099772999e+04
58,7.712446693719310353e-02,-9.462791653637208505e-03,2.322962890458913883e-04,2.627821581567188147e+00,1.181324828121501923e+04
