,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801393234715019040e-02,1.413014671834004973e-05,1.412927266209419993e-05,6.665705980165999733e+01,2.645288805677949567e+05
1,1.801393234716797132e-02,-1.413015164075904036e-05,1.412927455296186053e-05,6.672794181423574855e+01,2.658049401942917611e+05
2,1.801425152118947895e-02,-4.239647027315486874e-05,1.408751938060861076e-05,6.677478976729383930e+01,2.673435913719935925e+05
3,1.801489037150729930e-02,-7.066542968635006064e-05,1.403562920842667929e-05,6.679979466047889503e+01,2.683960457406276837e+05
4,1.801584891028560134e-02,-9.892526808818643527e-05,1.398269137263937987e-05,6.680613269904667106e+01,2.690826077388917911e+05
5,1.801712700145940982e-02,-1.271719423718006088e-04,1.392937831772264023e-05,6.678780885181902249e+01,2.693808423189992900e+05
6,1.801872447537644986e-02,-1.554020484774709123e-04,1.387555155671143970e-05,6.674963739287902342e+01,2.693690052675448824e+05
7,1.802064112665078058e-02,-1.836121233136553919e-04,1.382109439321750959e-05,6.669004294812464195e+01,2.691011917393454351e+05
8,1.802287670998256944e-02,-2.117986294730236127e-04,1.376595288998026074e-05,6.660932724770619018e+01,2.686438720595695777e+05
9,1.802543093907304009e-02,-2.399579909579571105e-04,1.371010854012818011e-05,6.650817845996232336e+01,2.680526468788181082e+05
10,1.802830348685461118e-02,-2.680866212511731259e-04,1.365355852773154936e-05,6.638720037595057022e+01,2.673696127022645669e+05
11,1.803149398505081089e-02,-2.961809266729187925e-04,1.359630782275159050e-05,6.624685760385149536e+01,2.666331689103506505e+05
12,1.803500202455615015e-02,-3.242373145899617257e-04,1.353836771386876012e-05,6.608745476454789980e+01,2.658796502639729879e+05
13,1.803882715706126016e-02,-3.522522059960772937e-04,1.347975447474053032e-05,6.590911232240601692e+01,2.651402439739782712e+05
14,1.804296889191899997e-02,-3.802220137803055027e-04,1.342048665739419968e-05,6.571221162250893144e+01,2.644171341751760338e+05
15,1.804742669754588053e-02,-4.081431533104570202e-04,1.336058498090216947e-05,6.549658433206982977e+01,2.636869870086840820e+05
16,1.805220000420184115e-02,-4.360120614086757237e-04,1.330007387470469989e-05,6.526207662450046598e+01,2.629481142362934770e+05
17,1.805728820152940894e-02,-4.638251778277573058e-04,1.323898049673159949e-05,6.500866793916154052e+01,2.621991694036476547e+05
18,1.806269063900746083e-02,-4.915789491313333169e-04,1.317733022027199071e-05,6.473637425282056768e+01,2.614321678414881462e+05
19,1.806840662624904087e-02,-5.192698300603274843e-04,1.311514724539824967e-05,6.444526000265149435e+01,2.606363904693607765e+05
20,1.807443543345607986e-02,-5.468942853611551960e-04,1.305245931563565067e-05,6.413544885197430290e+01,2.598012692545502796e+05
21,1.808077629191221988e-02,-5.744487912763621140e-04,1.298929848158171955e-05,6.380718629353538063e+01,2.589188697037935781e+05
22,1.808742839409933911e-02,-6.019298356061622427e-04,1.292569801160313008e-05,6.346074917810636862e+01,2.579828301557187224e+05
23,1.809439089382073110e-02,-6.293339174565982554e-04,1.286169282745667988e-05,6.309645081328035587e+01,2.569881874595997506e+05
24,1.810166290691868005e-02,-6.566575494194541035e-04,1.279732259506847941e-05,6.271462270310553322e+01,2.559318082000972645e+05
25,1.810924351149593992e-02,-6.838972575986235723e-04,1.273263058167934048e-05,6.231564529142114850e+01,2.548112371475796972e+05
26,1.811713174763298143e-02,-7.110495802419897118e-04,1.266765791520773036e-05,6.189992862772015059e+01,2.536241564503840054e+05
