,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801393234715019040e-02,1.413014671834004973e-05,1.412927266209419993e-05,6.665705980165999733e+01,2.645288805677949567e+05
1,1.801425149714686036e-02,1.408836530954368072e-05,4.239454304602617763e-05,6.663200217302508577e+01,2.648625570991505519e+05
2,1.801489032353694938e-02,1.403644686963207003e-05,7.066338990311253382e-05,6.659174168148842909e+01,2.650049978851486230e+05
3,1.801584884605696851e-02,1.398348017087248956e-05,9.892340098762061852e-05,6.653380305179423715e+01,2.651408910329987993e+05
4,1.801712692752430872e-02,1.393013798231556951e-05,1.271703046519028976e-04,6.645679661754240897e+01,2.652075823387170676e+05
5,1.801872439726176847e-02,1.387628187854917057e-05,1.554006465190630945e-04,6.635971889091116793e+01,2.652018951925790752e+05
6,1.802064104949404125e-02,1.382179514740659935e-05,1.836109544317784958e-04,6.624284399203598639e+01,2.651332377594730351e+05
7,1.802287663886473906e-02,1.376662382999401982e-05,2.117976913251724878e-04,6.610598711093024349e+01,2.649982830066775787e+05
8,1.802543087885413037e-02,1.371074941247579023e-05,2.399572797120640101e-04,6.594902902560011171e+01,2.647895423650630401e+05
9,1.802830344206944949e-02,1.365416907893521958e-05,2.680861311020263783e-04,6.577200371189147177e+01,2.644983044244220364e+05
10,1.803149396016908920e-02,1.359688777414199079e-05,2.961806527155750029e-04,6.557492140501616973e+01,2.641112378611416789e+05
11,1.803500202399377014e-02,1.353891677289484070e-05,3.242372527484744995e-04,6.535787797780656661e+01,2.636148580351001001e+05
12,1.803882718508612037e-02,1.348027236290557969e-05,3.522523519622479762e-04,6.512103121671158590e+01,2.630238209425819223e+05
13,1.804296895260795036e-02,1.342097307586027945e-05,3.802223628686192056e-04,6.486512619034535021e+01,2.623580752721257741e+05
14,1.804742679494994104e-02,1.336103963140005953e-05,4.081437014421073861e-04,6.459039436217958041e+01,2.616017345890346915e+05
15,1.805220014241732882e-02,1.330049647251490019e-05,4.360128054682239104e-04,6.429711981747432503e+01,2.607599186966940470e+05
16,1.805728838432628033e-02,1.323937073751901084e-05,4.638261134138886056e-04,6.398563302091726968e+01,2.598443367507587827e+05
17,1.806269086995946835e-02,1.317768779397511040e-05,4.915800714406029243e-04,6.365621205566760210e+01,2.588647651326612686e+05
18,1.806840690888305082e-02,1.311547184443222988e-05,5.192711347288751604e-04,6.330910675415920963e+01,2.578289438757556782e+05
