,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801440995437411999e-02,-2.822251888054063093e-05,2.822253506751827896e-05,6.675185825956071994e+01,2.690874838936236338e+05
1,1.801568167722950031e-02,-8.467203087751261521e-05,2.805763818015513038e-05,6.678913842962361969e+01,2.693981538325859001e+05
2,1.801822827763625151e-02,-1.410962622662436132e-04,2.786097988569927856e-05,6.673095843992444998e+01,2.688238606568352552e+05
3,1.802204890790614841e-02,-1.974470098510736874e-04,2.765666624585533058e-05,6.659830678314135355e+01,2.677173033155961311e+05
4,1.802714158059089133e-02,-2.536962155836675948e-04,2.744451866318716043e-05,6.639048455361385948e+01,2.663958918596426956e+05
5,1.803350367987905170e-02,-3.098155208796086113e-04,2.722445686899758861e-05,6.610912502961440396e+01,2.650879547752318904e+05
6,1.804113194640129952e-02,-3.657763827005455185e-04,2.699671442841547860e-05,6.575501973086043961e+01,2.638972094224999310e+05
7,1.805002247929703846e-02,-4.215502923414083791e-04,2.676169566183732952e-05,6.532830421597810755e+01,2.627442722204598249e+05
8,1.806017074577812020e-02,-4.771088578576741790e-04,2.651992015016774854e-05,6.482717317393974099e+01,2.614585695211912680e+05
9,1.807157158969573130e-02,-5.324238486250436851e-04,2.627195935484670931e-05,6.425118399248665924e+01,2.599849894050524163e+05
10,1.808421924522797888e-02,-5.874672236339942896e-04,2.601844630366543896e-05,6.360092990413808423e+01,2.582869569357330620e+05
11,1.809810735451354916e-02,-6.422111706045755593e-04,2.576012884649308995e-05,6.287809145919422349e+01,2.563412033907781879e+05
12,1.811322898912880869e-02,-6.966281394126468173e-04,2.549787280768096070e-05,6.208487372769606338e+01,2.541282277463021455e+05
13,1.812957666578707966e-02,-7.506908569660643380e-04,2.523260642056337054e-05,6.122363948455987526e+01,2.516446908825696446e+05
14,1.814714236193111854e-02,-8.043723273416904587e-04,2.496532017518322984e-05,6.029796849147938786e+01,2.489137784268202377e+05
15,1.816591754234525916e-02,-8.576458675401646848e-04,2.469710336285451093e-05,5.931112791738627976e+01,2.459469473160069319e+05
16,1.818589317886267973e-02,-9.104851144816209548e-04,2.442910818475314068e-05,5.826622804977441206e+01,2.427513587578378210e+05
17,1.820705976462838951e-02,-9.628640230853103719e-04,2.416244630452095866e-05,5.716720316999321483e+01,2.393408197817690088e+05
18,1.822940732562211910e-02,-1.014756853164360895e-03,2.389818031698880881e-05,5.601847735418613894e+01,2.357350695117909054e+05
19,1.825292544135507025e-02,-1.066138178320401959e-03,2.363739633632976040e-05,5.482373366138516246e+01,2.319374231898018916e+05
20,1.827760325492202090e-02,-1.116982874714244917e-03,2.338119336971770102e-05,5.358548669419962351e+01,2.279695332664677699e+05
21,1.830342948170329137e-02,-1.167266111988727022e-03,2.313063235853122089e-05,5.230708587204748738e+01,2.238500920598654775e+05
22,1.833039240188017935e-02,-1.216963318554951023e-03,2.288671184693250848e-05,5.099242576190070508e+01,2.195914309424699168e+05
23,1.835847986716405977e-02,-1.266050177378527999e-03,2.265039375808124023e-05,4.964490348300704881e+01,2.152049420013217605e+05
24,1.838767930475693896e-02,-1.314502623375398988e-03,2.242260320586654936e-05,4.826742018961994063e+01,2.106935061168279208e+05
25,1.841797774889433054e-02,-1.362296879324601017e-03,2.220426960999916127e-05,4.686378230576310244e+01,2.060582887319073197e+05
26,1.844936179643536997e-02,-1.409409378542771053e-03,2.199635684960630922e-05,4.543849298883748844e+01,2.013096090903671284e+05
27,1.848181748615965875e-02,-1.455816592182562937e-03,2.179999602140101963e-05,4.399787498025296628e+01,1.964562224397608370e+05
28,1.851533010673515889e-02,-1.501494810388761007e-03,2.161686401633724065e-05,4.254823460220279685e+01,1.914545434104021115e+05
29,1.854988379731280917e-02,-1.546419703537925015e-03,2.145025982295218150e-05,4.110553149367284220e+01,1.863485757415389526e+05
30,1.858545996514535115e-02,-1.590564553347047910e-03,2.130813304079967000e-05,3.967374820340116059e+01,1.812780479982857360e+05
31,1.862201873762367108e-02,-1.633879048058510053e-03,2.123141871263519915e-05,3.830706167060289857e+01,1.769435473446602991e+05
32,1.865943874482377945e-02,-1.676226602533919087e-03,2.136872370551224146e-05,3.679756313935955347e+01,1.708824780602004321e+05
33,1.869770762487027102e-02,-1.717605405069901970e-03,2.170337983828081888e-05,3.533856766179248154e+01,1.659679976711226918e+05
34,1.873691043454289024e-02,-1.758120244255029999e-03,2.207537403521088955e-05,3.389291070657473881e+01,1.609394201544351818e+05
35,1.877704245440614886e-02,-1.797765073930516003e-03,2.245092904261286026e-05,3.244633316448282301e+01,1.557285400749850378e+05
36,1.881808231213236149e-02,-1.836515723096702893e-03,2.282494089780953163e-05,3.101248965743919683e+01,1.504140302353955631e+05
37,1.886000773537188993e-02,-1.874348413874914014e-03,2.319553329196277899e-05,2.960731385141907523e+01,1.450910845157941512e+05
38,1.890279611939255089e-02,-1.911240349959311994e-03,2.356183364223723883e-05,2.823961940184310748e+01,1.398677147818023805e+05
39,1.894642455480417126e-02,-1.947169686347305926e-03,2.392334576008778153e-05,2.690176771111988074e+01,1.346932148904490750e+05
40,1.899086981785939876e-02,-1.982115465159578829e-03,2.427973138062818900e-05,2.559088327541024199e+01,1.295353414095298649e+05
41,1.903610842243615847e-02,-2.016057605232257025e-03,2.463065652246581981e-05,2.431315803962188937e+01,1.244544355459848302e+05
42,1.908211662766253966e-02,-2.048976858945841199e-03,2.497576889578963900e-05,2.306760502953965641e+01,1.194210932230867184e+05
43,1.912887038081172858e-02,-2.080854727193329028e-03,2.531474220758024167e-05,2.185965153481098966e+01,1.145019848899887875e+05
44,1.917634532504130032e-02,-2.111673435560344845e-03,2.564728197704019109e-05,2.068469226895059521e+01,1.096315809760006523e+05
45,1.922451677051752877e-02,-2.141415893443048089e-03,2.597310678027676972e-05,1.954886199425403603e+01,1.048848314629737870e+05
46,1.927335971016973931e-02,-2.170065686266747090e-03,2.629194445592286845e-05,1.844736153231760767e+01,1.001854692649534991e+05
47,1.932284884190961158e-02,-2.197607074318042031e-03,2.660354149868226120e-05,1.738774842022268530e+01,9.562841646493969893e+04
48,1.937295857473873839e-02,-2.224024981324861875e-03,2.690764726783880924e-05,1.636512744658927332e+01,9.114032630156121741e+04
49,1.942366303195327062e-02,-2.249304986096030932e-03,2.720398137154716062e-05,1.538478075287267899e+01,8.679330134133712272e+04
50,1.947493604676707110e-02,-2.273433310617493149e-03,2.749223428267173061e-05,1.444368885395984137e+01,8.253201029641416972e+04
51,1.952675122162670848e-02,-2.296396838898059987e-03,2.777210010187216937e-05,1.354630925034229705e+01,7.844715089215831540e+04
52,1.957908192015741025e-02,-2.318183103288492045e-03,2.804328458632518047e-05,1.268528357284778529e+01,7.442849547805509064e+04
53,1.963190127794987860e-02,-2.338780279790562185e-03,2.830550043767136856e-05,1.186636560036561328e+01,7.057210749543327256e+04
54,1.968518225212631881e-02,-2.358177199617647862e-03,2.855846665723853030e-05,1.108520549009016420e+01,6.681077096892570262e+04
55,1.973889762367079040e-02,-2.376363339023794975e-03,2.880191559287418980e-05,1.034519656031562285e+01,6.320366687029713648e+04
56,1.979302006598621100e-02,-2.393328830581394149e-03,2.903559271993147095e-05,9.642750388161836383e+00,5.971209580187122629e+04
57,1.984752217130281854e-02,-2.409064456885995006e-03,2.925925434478383999e-05,8.979217500025262311e+00,5.636465577981353999e+04
58,1.990237653654191100e-02,-2.423561654355456830e-03,2.947267018862959002e-05,8.351834605843222903e+00,5.314419710200501140e+04
59,1.995755595172679989e-02,-2.436812532653518954e-03,2.967563940120203873e-05,7.760802935478054110e+00,5.005781327094569860e+04
60,2.001303364946127941e-02,-2.448809879104156800e-03,2.986803777131371142e-05,7.203027850361719331e+00,4.711288125978525932e+04
61,2.006878392496802901e-02,-2.459547192743017155e-03,3.004999500612260988e-05,6.676899158502367371e+00,4.430922298899432644e+04
62,2.012478221229463057e-02,-2.469018555688096139e-03,3.022227017858967164e-05,6.181693190276348560e+00,4.174956036243290146e+04
63,2.018096979932460996e-02,-2.477214377695221171e-03,3.037680085481286044e-05,5.749358081524438724e+00,3.884804247023347125e+04
64,2.024256307544206046e-02,-2.485099232844763164e-03,3.049794058032942898e-05,5.479362030036558195e+00,3.627774630840515601e+04
65,2.031239513857386117e-02,-2.493670767372772011e-03,3.060320716223391223e-05,5.352640214724588397e+00,3.474435780516317027e+04
66,2.038828727240539138e-02,-2.502986146851291990e-03,3.071753738726931118e-05,5.262242656878973968e+00,3.359453318840303837e+04
67,2.047076344060059019e-02,-2.513109683767647019e-03,3.084177882283978880e-05,5.189532201825233670e+00,3.265995257954042245e+04
68,2.056039255847246991e-02,-2.524111209479013018e-03,3.097679476400610847e-05,5.124853023795593820e+00,3.184994714895221477e+04
69,2.065779228647753041e-02,-2.536066538700177796e-03,3.112351618453813325e-05,5.064968737722277403e+00,3.115222942572104512e+04
70,2.076363313192923152e-02,-2.549057972849402137e-03,3.128295316795828840e-05,5.004866256067988850e+00,3.046735786021007516e+04
71,2.087864288120399106e-02,-2.563174844059768788e-03,3.145620204369137322e-05,4.942300807651833772e+00,2.981093332936245861e+04
72,2.100361138916486889e-02,-2.578514103065700138e-03,3.164445263671621859e-05,4.877962427508137466e+00,2.919323134724313422e+04
73,2.113939574863286930e-02,-2.595180953724528922e-03,3.184899605816572053e-05,4.811082181276918668e+00,2.858428046208164596e+04
74,2.128692586859080166e-02,-2.613289537704159820e-03,3.207123310829908724e-05,4.739733254471042656e+00,2.796576480518657263e+04
