,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801440995437411999e-02,-2.822251888054063093e-05,2.822253506751827896e-05,6.675185825956071994e+01,2.690874838936236338e+05
1,1.801568167816375993e-02,-2.805757856379405098e-05,8.467208831234343232e-05,6.664931821490040420e+01,2.688299035939281457e+05
2,1.801822828172787092e-02,-2.786087028326777107e-05,1.410963723778125103e-04,6.648132360643916172e+01,2.681464654272811022e+05
3,1.802204891708327969e-02,-2.765650528138425927e-05,1.974471675884486882e-04,6.623793738636057071e+01,2.672012599015119486e+05
4,1.802714159608264852e-02,-2.744430413112651943e-05,2.536964120069398819e-04,6.591434418603367362e+01,2.660105117095355527e+05
5,1.803350370343485831e-02,-2.722418556981466084e-05,3.098157554177116886e-04,6.551169641318027459e+01,2.646067024147845805e+05
6,1.804113197989291872e-02,-2.699638221801584044e-05,3.657766569797688211e-04,6.503319442530494143e+01,2.630780888015786768e+05
7,1.805002252384619102e-02,-2.676129750570410001e-05,4.215506024866916951e-04,6.448265147183361989e+01,2.614395464914932672e+05
8,1.806017080207735978e-02,-2.651945018368465014e-05,4.771091992348971099e-04,6.386046588048257178e+01,2.596179566995772766e+05
9,1.807157165860103984e-02,-2.627141095748063062e-05,5.324242185428167476e-04,6.316631189617667275e+01,2.575967490225691872e+05
10,1.808421932532677107e-02,-2.601781219587275017e-05,5.874676114529238206e-04,6.240132939413578583e+01,2.553460938417527941e+05
11,1.809810744473857105e-02,-2.575940121944272855e-05,6.422115686549151022e-04,6.156813719472987145e+01,2.528487760396381491e+05
12,1.811322908980083149e-02,-2.549704349981319094e-05,6.966285475222243079e-04,6.066986440596986796e+01,2.500921605636196327e+05
13,1.812957677564567063e-02,-2.523166715378805143e-05,7.506912696217224630e-04,5.971074145152309143e+01,2.470873211651249730e+05
14,1.814714247920128087e-02,-2.496426286954778117e-05,8.043727387576148991e-04,5.869332045830767441e+01,2.438720796883339353e+05
15,1.816591766578332101e-02,-2.469592053811990929e-05,8.576462743184814445e-04,5.762163181413475854e+01,2.404681967084940989e+05
16,1.818589330773922111e-02,-2.442779346919616865e-05,9.104855153126732237e-04,5.649892060868000954e+01,2.368953012952801073e+05
17,1.820705989684575851e-02,-2.416099504396955914e-05,9.628644135190536505e-04,5.532777208064113239e+01,2.331653623254782287e+05
18,1.822940745959733891e-02,-2.389659029375160905e-05,1.014757230468004085e-03,5.411142356246636353e+01,2.292797932899692969e+05
