,x,y,z,pressure-normalized,heat-flux-normalized
0,1.801440995437411999e-02,-2.822251888054063093e-05,2.822253506751827896e-05,6.675185825956071994e+01,2.690874838936236338e+05
1,1.801440995447125062e-02,2.822254230028691983e-05,2.822251747516855909e-05,6.661953558738584036e+01,2.685658167790087173e+05
2,1.801568167846267013e-02,8.467209892073948412e-05,2.805757831515070060e-05,6.641425976263840880e+01,2.683242524687334080e+05
3,1.801822828175718080e-02,1.410963746583561028e-04,2.786087009102869024e-05,6.613130108867429158e+01,2.677231069609434344e+05
4,1.802204891703717074e-02,1.974471669473611092e-04,2.765650510075331098e-05,6.576901399250436953e+01,2.668172375625947025e+05
5,1.802714159604835997e-02,2.536964122040496800e-04,2.744430395774007114e-05,6.532569325740186628e+01,2.655631228889686172e+05
6,1.803350370436317129e-02,3.098157622530673208e-04,2.722418540284151912e-05,6.480253980528857483e+01,2.639433512605020660e+05
7,1.804113198093242054e-02,3.657766647994118120e-04,2.699638205750116908e-05,6.420384173764966818e+01,2.620418790017276770e+05
8,1.805002252389766026e-02,4.215506029010985937e-04,2.676129735179966023e-05,6.353574398791751321e+01,2.599143220456838317e+05
9,1.806017080228743132e-02,4.771092004198354878e-04,2.651945003648686138e-05,6.280035546356300813e+01,2.575349393791308394e+05
10,1.807157165786486830e-02,5.324242155155826852e-04,2.627141081729140930e-05,6.199933514580969529e+01,2.549555625927075744e+05
11,1.808421932466553958e-02,5.874676085780980092e-04,2.601781206278146167e-05,6.113414185101422760e+01,2.522028034612800693e+05
12,1.809810744435319876e-02,6.422115674180232199e-04,2.575940109289892002e-05,6.020647151355915128e+01,2.492799672502809844e+05
13,1.811322908898743006e-02,6.966285447249104951e-04,2.549704337972670082e-05,5.921855910882577945e+01,2.461769105073152168e+05
14,1.812957677502467085e-02,7.506912677293449323e-04,2.523166704049578876e-05,5.817248025670510714e+01,2.428863236279103148e+05
15,1.814714247958399904e-02,8.043727398037934509e-04,2.496426276309682065e-05,5.707132079875903941e+01,2.394243042816863745e+05
16,1.816591766699137897e-02,8.576462777073290238e-04,2.469592043841342151e-05,5.591863209796385092e+01,2.357848534612906515e+05
17,1.818589330784748173e-02,9.104855156894960371e-04,2.442779337624390127e-05,5.471856659580043925e+01,2.319689753137251537e+05
18,1.820705989627267873e-02,9.628644121745136113e-04,2.416099495780049084e-05,5.347595373294283405e+01,2.279878734213540447e+05
19,1.822940746046914848e-02,1.014757232364543000e-03,2.389659021433573115e-05,5.219491748838359513e+01,2.238482693444308825e+05
20,1.825292557820172926e-02,1.066138545983539958e-03,2.363566850255073999e-05,5.087780302942869781e+01,2.195533617905095452e+05
21,1.827760339189143934e-02,1.116983227582045001e-03,2.337933293389198060e-05,4.952811041949540538e+01,2.151260243183635466e+05
22,1.830342961927531112e-02,1.167266451813872043e-03,2.312864939695831950e-05,4.814985368683984035e+01,2.105846941621978185e+05
23,1.833039254025249989e-02,1.216963646091734959e-03,2.288462227067047055e-05,4.674665751268175740e+01,2.059268041517220263e+05
24,1.835848000825789084e-02,1.266050495928279030e-03,2.264822022218170142e-05,4.532253936363132141e+01,2.011515052019743016e+05
25,1.838767945222903946e-02,1.314502938379044986e-03,2.242037586909555137e-05,4.388285353279756151e+01,1.962726461240901262e+05
26,1.841797790606315016e-02,1.362297194679628048e-03,2.220202650369763867e-05,4.243195587135252111e+01,1.913147596332434332e+05
27,1.844936196615426169e-02,1.409409696605723981e-03,2.199414389423806054e-05,4.097180332036617045e+01,1.863082862142114609e+05
28,1.848181766988523170e-02,1.455816912800482954e-03,2.179786645099481921e-05,3.950489139109726722e+01,1.812708302911665814e+05
29,1.851533030634502919e-02,1.501495133634495006e-03,2.161487664853691166e-05,3.803228198352965705e+01,1.761095364335068152e+05
30,1.854988401257402081e-02,1.546420026832641967e-03,2.144847475357314985e-05,3.657450630560415306e+01,1.708427354075608891e+05
31,1.858546018894724830e-02,1.590564866135010108e-03,2.130660436577818941e-05,3.513031349570998429e+01,1.654343840385941439e+05
32,1.862201990637599863e-02,1.633880439023486066e-03,2.122906930661055998e-05,3.377686758148331592e+01,1.611152005454338214e+05
33,1.865943990687458920e-02,1.676227973219738925e-03,2.136640133254071901e-05,3.231707873824701238e+01,1.548930903502219880e+05
34,1.869770782926191005e-02,1.717605657795547936e-03,2.170195377215937977e-05,3.092833443977700014e+01,1.498500643068327918e+05
35,1.873691061892416090e-02,1.758120470772461981e-03,2.207380054867395889e-05,2.956736955864512595e+01,1.448230624947729812e+05
36,1.877704261340858161e-02,1.797765269488471899e-03,2.244927444408904136e-05,2.821447843848341108e+01,1.397340988021692901e+05
37,1.881808244504422009e-02,1.836515888173182072e-03,2.282325962456479876e-05,2.687006997892158822e+01,1.345826884195917519e+05
38,1.886000784324648114e-02,1.874348550735673935e-03,2.319386897456871007e-05,2.554740957179678063e+01,1.294634558892145869e+05
39,1.890279620420811865e-02,1.911240461651729028e-03,2.356021977714973110e-05,2.425047992725746937e+01,1.243576732382486807e+05
40,1.894642461893741164e-02,1.947169776113359023e-03,2.392180715413897072e-05,2.298574675323688510e+01,1.192857737249864149e+05
41,1.899086986380576006e-02,1.982115536147510942e-03,2.427828566632234052e-05,2.175819392130782859e+01,1.142499147554929659e+05
42,1.903610845263679907e-02,2.016057660341101163e-03,2.462931561410130845e-05,2.057650806491050588e+01,1.093354546864558215e+05
43,1.908211664440639943e-02,2.048976900757094009e-03,2.497454022109025858e-05,1.943751732519011099e+01,1.045070200744454778e+05
44,1.912887038620300975e-02,2.080854757965328993e-03,2.531362972238436853e-05,1.834425234994488818e+01,9.983175599339559267e+04
45,1.917634532098686992e-02,2.111673457243196106e-03,2.564628695526535064e-05,1.729015775532164412e+01,9.524396418614979484e+04
46,1.922451675873074889e-02,2.141415907705153908e-03,2.597222844619548099e-05,1.627806440418791922e+01,9.080460291115622385e+04
47,1.927335969217639985e-02,2.170065694522825203e-03,2.629118048277653025e-05,1.530262053350517704e+01,8.644174546518230636e+04
48,1.932284881907797916e-02,2.197607077767472876e-03,2.660288842170224039e-05,1.436816785126455898e+01,8.222085443605696491e+04
49,1.937295854830209038e-02,2.224024980982129956e-03,2.690710084992450964e-05,1.347175505192103451e+01,7.809689557115780190e+04
50,1.942366300299222873e-02,2.249304982795611967e-03,2.720353695708314031e-05,1.261607186286202875e+01,7.410395668465728522e+04
51,1.947493601622055093e-02,2.273433305034362837e-03,2.749188708561382932e-05,1.180049257396248663e+01,7.022992290303067421e+04
52,1.952675119029559023e-02,2.296396831565184794e-03,2.777184538577858125e-05,1.102613423606912768e+01,6.651237706739216810e+04
53,1.957908188873716884e-02,2.318183094624811161e-03,2.804311778219292995e-05,1.028885968273607610e+01,6.290136019677123841e+04
54,1.963190124705319062e-02,2.338780270121870990e-03,2.830541723589193842e-05,9.590574445866272058e+00,5.943552685374995053e+04
55,1.968518222227872913e-02,2.358177189183666925e-03,2.855846307357755071e-05,8.928745010060945120e+00,5.608881307068763272e+04
56,1.973889759534298849e-02,2.376363327998233868e-03,2.880198800491053142e-05,8.304083612420704696e+00,5.288401234044578450e+04
57,1.979302003960287104e-02,2.393328819081037926e-03,2.903573789046060943e-05,7.714358888775875833e+00,4.980386226335704850e+04
58,1.984752214726353062e-02,2.409064444980912184e-03,2.925946944181607006e-05,7.159520907258904110e+00,4.685868344776054437e+04
59,1.990237651522301990e-02,2.423561642072827055e-03,2.947295280210962917e-05,6.637636445672232099e+00,4.404044368676050362e+04
60,1.995755593348797971e-02,2.436812519980673108e-03,2.967598755699357843e-05,6.148385380104773645e+00,4.135021182459893316e+04
61,2.001303363468899879e-02,2.448809865998375149e-03,2.986844998245317070e-05,5.688913282369444602e+00,3.879694054797771969e+04
62,2.006878391406071924e-02,2.459547179114258877e-03,3.005047078017534005e-05,5.258203585142175562e+00,3.637408955145064829e+04
